act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,8,1,0.9590708333,0.9958333373,0.9958333373,0,0,-0.3010305762,0.7956362367,-1.509090543,0.7634461522,70.32329978,0,0,0.3379245698,0.6488953829,-0.06900260597,1.266703129,52.05348011,1.328448415,0.9039596915,1.734572768,0.777762413,0.440190047,2.803131342,0,1.200000048,0.9668296576,0.5562544465,2.354227304,0,1.200000048,0.07710212301,0.28383136,0.3002726975,0.07710212301
SNA,shell,0.001,0.001,8,2,0.961725,1,1,0,0,-0.7541434169,0.9622477293,-5.787457466,0.6464309692,65.11375926,0,0,0.2252776027,0.6565647125,-3.644404411,1.264833331,48.56060539,1.177782178,0.8618890047,1.881687164,0.6420668364,0.3626808822,3,0.05000000075,1.200000048,0.9400966763,0.3200176656,3,0.0700000003,1.200000048,0.06034261028,0.2500135641,0.2909492501,0.06034261028
SNA,shell,0.001,0.001,8,3,0.96454375,0.9983333349,0.9983333349,0,0,-0.7638172507,1.071666002,-4.593637943,0.6434277892,71.49348599,0,0,-0.09932539612,0.8218476176,-4.355778217,0.9083630443,56.8832129,1.442458153,0.9609428644,1.874978304,0.5827900171,0.2975623906,1.836723328,0,1.200000048,0.7323058844,0.2180622369,3,0.0700000003,1.200000048,0.1048017172,0.3351442902,0.3836501304,0.1048017172
SNA,shell,0.001,0.001,8,4,0.9641708333,1,1,0,0,-1.010476708,1.240137577,-8.661612511,0.6631051302,65.39670183,0,0,-0.2909071743,1.564718366,-5.470297813,0.8607797027,59.650592,1.413499832,1.037243605,1.992182851,0.495077461,0.2365892678,2.381009817,0,1.200000048,0.3910764754,0.1765644997,3,0.01999999955,1.200000048,0.117197695,0.3604894761,0.411757603,0.117197695
SNA,shell,0.001,0.001,8,5,0.9659979167,1,1,0,0,-0.6975190043,1.253027797,-7.420328617,0.7379211187,64.7137434,0,0,-1.169255495,2.054383278,-9.302635193,0.7053724527,60.93905782,1.457950115,1.124330878,2.079835653,0.4853182733,0.2737429142,1.916914344,0,1.200000048,0.2991959453,0.12570481,3,0.01999999955,1.200000048,0.1296837937,0.3839715165,0.4381971156,0.1296837937
SNA,shell,0.001,0.001,8,6,0.9682979167,0.8274999857,0.8274999857,0,0,-0.8434162736,1.185505986,-7.212045193,0.6920803189,64.03593895,0,0,-1.130140781,1.706413865,-5.822749138,0.6367448568,59.7423018,1.347549081,1.060125947,2.041851044,0.532158792,0.3015101254,3,0.01999999955,1.200000048,0.3523640633,0.1375967711,3,0.05000000075,1.200000048,0.1007804694,0.3315732849,0.3925578637,0.1007804694
SNA,shell,0.001,0.001,8,7,0.9675,1,1,0,0,-0.5026905537,1.25584662,-10.19501019,0.7719436288,64.10238943,0,0,-1.199407101,2.136033297,-5.46988678,0.7034976482,65.39583396,1.533776522,1.12250483,2.136113882,0.4891606271,0.2109481096,1.680094838,0,1.200000048,0.291205734,0.1529365778,3,0.009999999776,1.200000048,0.1362234162,0.39455471,0.4560446869,0.1362234162
SNA,shell,0.001,0.001,8,8,0.967175,1,1,0,0,-0.5845819116,1.362526178,-10.82085323,0.8293024898,62.70529345,0,0,-1.472181678,2.443030834,-8.746396065,0.6808536649,63.40769966,1.476715207,1.146841168,2.147315979,0.450684011,0.1945379525,3,0.009999999776,1.200000048,0.2517618835,0.1230306104,3,0.01999999955,1.200000048,0.137749492,0.3978348532,0.4599626589,0.137749492
SNA,shell,0.001,0.001,8,9,0.9670479167,0.9674999714,0.9674999714,0,0,-0.7964360714,1.399835587,-13.68747902,0.7499965429,60.8390418,0,0,-2.546384573,2.62262249,-7.045889378,0.5984709859,65.11317001,1.530733585,1.146663904,2.180575848,0.4491051137,0.1601654589,2.974719763,0,1.200000048,0.2305949479,0.1210827455,1.735658765,0,1.200000048,0.1532335578,0.4244545495,0.4874021469,0.1532335578
SNA,shell,0.001,0.001,8,10,0.9664479167,0.9925000072,0.9925000072,0,0,-0.7320213914,1.328253746,-12.54979324,0.7488714457,63.96247843,0,0,-2.276800632,2.561614037,-9.140184402,0.6166689992,64.06643833,1.505475521,1.121640801,2.18102026,0.464176327,0.1775844544,1.602059007,0,1.200000048,0.2412269562,0.1134783104,1.877243638,0,1.200000048,0.1528608343,0.423299192,0.489062947,0.1528608343
SNA,shell,0.001,0.001,8,11,0.9677770833,0.9991666675,0.9991666675,0,0,-0.7764738798,1.352553248,-10.33564663,0.7243686914,66.5865842,0,0,-1.935049057,2.439040661,-7.370843887,0.6573712826,67.66731866,1.562434435,1.144632459,2.171581507,0.4587999284,0.2044086158,1.906174064,0,1.200000048,0.2540866435,0.138855204,0.6425814629,0,1.200000048,0.162078964,0.4386543064,0.503917255,0.162078964
SNA,shell,0.001,0.001,8,12,0.9685666667,1,1,0,0,-0.2216186076,1.277318954,-12.08842754,0.9681343436,57.66522448,0,0,-2.713992596,3.126146793,-8.473546028,0.641475141,63.53524638,1.342425466,1.167446256,2.215955734,0.4863650203,0.1763981879,2.2693398,0,1.200000048,0.1972481161,0.09772509336,2.440587997,0,1.200000048,0.1277747665,0.3813178772,0.446678486,0.1277747665
SNA,shell,0.001,0.001,8,13,0.9675395833,1,1,0,0,-0.2104882598,1.228595495,-13.49134636,0.9428348541,58.53926532,0,0,-2.50078249,2.805526495,-8.05683136,0.6404109001,63.39214214,1.434238672,1.169862151,2.173880816,0.5000198483,0.1613331437,1.68343854,0,1.200000048,0.2178544253,0.1105041206,0.7710904479,0,1.200000048,0.1316398515,0.3881220267,0.4540783672,0.1316398515
SNA,shell,0.001,0.001,8,14,0.96875625,1,1,0,0,-0.5149976611,1.341037393,-11.70392799,0.8152179122,62.82379141,0,0,-2.306206226,2.809244156,-7.298361778,0.6456819177,66.19068131,1.566897273,1.158742428,2.174078941,0.4641937613,0.1777462661,2.170188904,0,1.200000048,0.2216864228,0.1141694039,2.107277393,0,1.200000048,0.1584026554,0.4333848632,0.5007848054,0.1584026554
SNA,shell,0.001,0.001,8,15,0.9668145833,1,1,0,0,-0.6429147124,1.403556347,-11.30897331,0.7550108433,61.35650808,0,0,-2.126015186,2.630935431,-6.87413311,0.6547130346,66.32083963,1.465700865,1.175759554,2.200819254,0.4354991317,0.1878016293,2.786972523,0,1.200000048,0.233216688,0.1158038601,1.382433772,0,1.200000048,0.1456679355,0.4119066472,0.4803423845,0.1456679355
SNA,shell,0.001,0.001,8,16,0.9677125,1,1,0,0,-0.436242789,1.237178206,-13.25765419,0.8067426682,60.59946314,0,0,-1.958353639,2.353326559,-8.195502281,0.6355783343,62.29980507,1.414098024,1.075551629,2.109345675,0.4939284027,0.1659936756,3,0.009999999776,1.200000048,0.2638944089,0.1256335825,1.048342466,0,1.200000048,0.120199662,0.3674164925,0.4357868305,0.120199662
