arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,raw,0,0,0.001,1,none,0.8487395833,0.9750000238,0.9750000238,0,0,-11.49204445,8.845051765,-45.03291321,0.1682499647,59.55356725,0,0,-4.813728333,6.794988632,-11.5673666,0.2807500362,70.7442402,7.04938221,1.546755552,2.069376707
LL,raw,0,0,0.001,2,none,0.9167958333,1,1,0,0,-6.461467266,12.40421677,-67.51730347,0.3715001047,67.10457583,0,0,-8.436594009,15.69933128,-24.02487946,0.347500056,76.34966688,9.373178482,2.149034262,2.213783503
LL,raw,0,0,0.001,3,none,0.9042979167,1,1,0,0,-12.96092415,15.8463459,-68.33584595,0.2732500136,66.13516541,0,0,-14.68278503,19.73179245,-34.75372314,0.2807500362,79.91455488,11.96770668,2.685164452,1.920980453
LL,raw,0,0,0.001,4,none,0.91699375,1,1,0,0,-12.74849033,18.89876175,-87.74787903,0.3055000305,68.25938317,0,0,-22.46739388,30.05623055,-49.39472961,0.2882500589,83.36682278,14.02122593,3.202967167,1.923553586
LL,raw,0,0,0.001,5,none,0.9016416667,1,1,0,0,-18.7243824,20.2623539,-62.95334244,0.2560000122,68.91855172,0,0,-29.07137489,33.19132233,-48.95362854,0.2417500168,83.064598,16.0546627,3.614410639,1.634731293
LL,raw,0,0,0.001,6,none,0.9095875,1,1,0,0,-25.42630959,23.05061531,-74.97164154,0.2087499946,66.65821021,0,0,-35.86385345,38.71887589,-69.64731598,0.2275000066,84.27020265,17.95656204,3.991756439,1.54416132
LL,raw,0,0,0.001,7,none,0.9185291667,1,1,0,0,-23.87649727,24.49203873,-100.7212677,0.2379999906,66.57023344,0,0,-46.58043671,49.44274521,-95.08597565,0.2395000011,85.0608235,19.36519241,4.308362007,1.625134945
LL,raw,0,0,0.001,8,none,0.8940895833,1,1,0,0,-25.95698357,25.89110565,-93.18565369,0.2290000021,67.06345462,0,0,-51.78340149,51.04724503,-88.87535858,0.2087499648,85.19778319,21.06330109,4.630894661,1.529889464
LL,raw,0,0,0.001,9,none,0.9011958333,1,1,0,0,-31.28983879,27.59225845,-131.3744049,0.2027499676,67.32781276,0,0,-47.02078247,51.20991516,-77.541008,0.2290000021,86.45278866,22.67232132,4.969287395,1.489753008
LL,raw,0,0,0.001,10,none,0.8939041667,1,1,0,0,-34.71357727,29.45147514,-181.0601654,0.1869999617,67.45281994,0,0,-56.75351715,56.16612625,-88.33189392,0.2042499781,86.25639547,24.2867527,5.279495716,1.518137574
LL,raw,0,0,0.001,11,none,0.8840770833,1,1,0,0,-40.378685,31.26403427,-143.897934,0.1682499796,66.03950847,0,0,-63.43969727,57.12376022,-101.3585739,0.1929999888,86.21288978,26.01939774,5.591358662,1.587367177
LL,raw,0,0,0.001,12,none,0.8673395833,1,1,0,0,-42.8827095,32.81583405,-159.7500153,0.1689999551,65.96874962,0,0,-67.38824463,63.12018204,-110.6901627,0.2019999921,85.95274228,27.46909714,5.892332554,1.638308406
LL,raw,0,0,0.001,13,none,0.864,1,1,0,0,-53.35453033,34.39141846,-151.4845886,0.1442499608,60.85288726,0,0,-65.76408386,57.72830963,-104.6123886,0.1824999601,84.57182725,28.9382782,6.156057835,1.650965571
LL,raw,0,0,0.001,14,none,0.8441791667,1,1,0,0,-60.46657562,34.43648148,-123.9486771,0.1307499409,61.26106951,0,0,-62.25514603,57.74028778,-103.2738419,0.1802499443,85.11210906,30.25799942,6.398890018,1.773992658
LL,raw,0,0,0.001,15,none,0.8374125,1,1,0,0,-56.99429321,35.72782516,-117.5579834,0.1382499486,61.24033477,0,0,-66.31791687,55.99324417,-109.3001556,0.1772499681,83.86685358,31.7542305,6.633319378,1.751250744
LL,raw,0,0,0.001,16,none,0.82544375,0.9983333349,0.9983333349,0,0,-64.66442871,35.73725891,-119.4095993,0.1284999698,61.34688214,0,0,-61.2596817,55.58912277,-93.50994873,0.1817499548,84.66842438,32.82123184,6.820363522,1.789806008
LL,raw,0,0,0.001,17,none,0.8125645833,0.9975000024,0.9975000024,0,0,-68.27376556,36.51376724,-128.1690063,0.1209999621,60.50760072,0,0,-63.56022263,52.66856003,-107.9658661,0.1719999462,83.70997291,34.20946121,7.024071693,1.764740229
LL,raw,0,0,0.001,18,none,0.8004666667,0.9275000095,0.9275000095,0,0,-70.75668335,37.03785324,-153.3850098,0.117999956,59.61028022,0,0,-66.57224274,51.86125565,-107.3083115,0.1614999622,82.92519759,35.2742424,7.193906784,1.860821009
LL,raw,0,0,0.001,19,none,0.7940958333,0.9966666698,0.9966666698,0,0,-72.83431244,36.24530411,-184.681366,0.116499953,59.3955839,0,0,-61.07564545,50.15851974,-108.3488922,0.1652499437,83.16176338,36.14770508,7.343605995,1.919231772
LL,raw,0,0,0.001,20,none,0.7812479167,0.9975000024,0.9975000024,0,0,-73.3520813,35.37332916,-154.6815186,0.1164999679,60.85512179,0,0,-58.52487183,49.18675995,-99.84208679,0.174249962,83.92480058,37.16885757,7.541005611,1.92133677
LL,raw,0,0,0.001,21,none,0.79675,0.9983333349,0.9983333349,0,0,-67.01300049,35.13394928,-121.7001877,0.117999956,62.78481313,0,0,-60.0620079,52.99467087,-101.2410278,0.1787499636,84.10915348,38.19887161,7.684551239,1.91295898
LL,raw,0,0,0.001,22,none,0.7870208333,0.9983333349,0.9983333349,0,0,-70.9395752,35.46880341,-130.2730255,0.1172499657,62.46607847,0,0,-56.9487915,50.42738724,-127.0095367,0.1757499576,83.9953883,39.10554504,7.840949535,1.89742887
LL,raw,0,0,0.001,23,none,0.7778479167,0.9983333349,0.9983333349,0,0,-71.53132629,34.84741211,-120.1212234,0.1149999648,60.89681401,0,0,-58.46139526,49.78134155,-94.704216,0.1734999567,83.37360009,39.76755142,7.94593668,1.913439751
LL,raw,0,0,0.001,24,none,0.7848354167,0.9991666675,0.9991666675,0,0,-70.76411438,34.09438705,-125.3759155,0.1149999648,61.5049024,0,0,-54.02526474,47.99892044,-88.11500549,0.1764999628,83.95322686,40.65100861,8.094614029,1.92995441
LL,raw,0,0,0.001,25,none,0.7967104167,0.9991666675,0.9991666675,0,0,-75.03952026,35.47061157,-136.3263855,0.111249961,59.8566376,0,0,-56.26191711,46.68279266,-100.5493546,0.1727499664,83.59008262,41.51065445,8.256381035,1.973967075
LL,raw,0,0,0.001,26,none,0.7883520833,0.9991666675,0.9991666675,0,0,-69.63461304,34.41481781,-141.8390961,0.1142499596,60.082211,0,0,-59.79875183,50.0572052,-109.1587677,0.1727499515,83.17922402,42.47106552,8.417879105,2.027230501
LL,raw,0,0,0.001,27,none,0.7780729167,0.9975000024,0.9975000024,0,0,-78.59449768,34.90909195,-117.550209,0.1097499654,58.47328807,0,0,-59.95487213,48.78679657,-103.655777,0.1667499542,83.08289082,43.23382187,8.562249184,2.040537596
LL,raw,0,0,0.001,28,none,0.7915104167,1,1,0,0,-78.22742462,35.41545868,-124.2863846,0.1097499654,59.22474388,0,0,-58.76322556,48.1341362,-91.09725189,0.160749957,82.66250687,44.10187912,8.675713539,2.021818161
LL,raw,0,0,0.001,29,none,0.7887645833,0.9991666675,0.9991666675,0,0,-75.55031586,35.34867477,-120.4981003,0.1104999557,59.50345237,0,0,-60.49393463,49.83439255,-101.663063,0.1607499421,82.59046156,44.94942474,8.82404995,2.114794016
LL,raw,0,0,0.001,30,none,0.7934833333,0.864166677,0.864166677,0,0,-75.18495178,34.68009186,-137.1861725,0.1097499654,57.88699753,0,0,-75.58470154,50.84995651,-117.8159409,0.1389999539,78.74609859,45.63592148,8.88567543,2.102835894
LL,raw,0,0,0.001,31,none,0.7836625,0.9941666722,0.9941666722,0,0,-75.2322998,34.48400116,-136.0347748,0.1104999557,59.772661,0,0,-63.00822449,49.1794548,-99.5351944,0.1562499553,82.06308435,46.21934509,9.011846542,2.082870007
LL,raw,0,0,0.001,32,none,0.7779208333,0.9916666746,0.9916666746,0,0,-78.97169495,35.45412064,-132.4608307,0.1089999676,58.21087204,0,0,-60.88375092,47.44573212,-103.5433197,0.155499965,81.98522767,47.19249725,9.138731003,2.120241642
LL,raw,0,0,0.001,33,none,0.77366875,0.9983333349,0.9983333349,0,0,-80.7770462,35.10538864,-126.5724869,0.1082499698,57.88012462,0,0,-58.95932388,47.68763351,-101.8967285,0.1599999517,82.23902387,47.96760178,9.214609146,2.080736399
LL,raw,0,0,0.001,34,none,0.76523125,0.9966666698,0.9966666698,0,0,-78.97937775,35.41122055,-142.5066223,0.1082499698,58.87491082,0,0,-59.48843765,47.98648834,-118.7312241,0.1584999561,81.79151736,48.41429901,9.284036636,2.102125168
LL,raw,0,0,0.001,35,none,0.7712895833,0.9991666675,0.9991666675,0,0,-73.71897125,34.61295319,-131.7394867,0.1104999557,61.84596597,0,0,-65.01146698,51.81340408,-119.5355377,0.1622499675,82.29537658,49.08724594,9.393298149,2.112966537
LL,raw,0,0,0.001,36,none,0.7713458333,0.9916666746,0.9916666746,0,0,-76.69480896,35.40394211,-134.209671,0.1089999527,59.94317056,0,0,-60.08111954,50.40288544,-106.9108505,0.163749963,82.39262608,49.66745758,9.466579437,2.087139845
LL,raw,0,0,0.001,37,none,0.79011875,0.9983333349,0.9983333349,0,0,-78.80168915,35.36977386,-132.5502625,0.1082499623,59.33983878,0,0,-61.27649307,51.12292099,-111.3929977,0.1629999578,81.98796289,50.11655045,9.542376518,2.156822205
LL,raw,0,0,0.001,38,none,0.7791875,1,1,0,0,-78.72883606,36.07219315,-139.3574219,0.1097499654,59.58593086,0,0,-61.10945511,49.20694733,-112.0699234,0.1644999534,82.5034325,50.88910675,9.679879189,2.150835276
LL,raw,0,0,0.001,39,none,0.77861875,0.9991666675,0.9991666675,0,0,-76.69723511,35.25098419,-130.2555542,0.1104999557,60.88401389,0,0,-61.07047653,49.7644577,-107.5487366,0.1614999622,82.63803373,51.33406067,9.804475784,2.162606478
LL,raw,0,0,0.001,40,none,0.7633416667,0.9975000024,0.9975000024,0,0,-78.6210022,36.30397797,-148.2880554,0.1082499698,60.37621154,0,0,-64.82219696,51.23060989,-127.3792572,0.1652499437,81.86550214,51.91802216,9.865830421,2.195316553
LL,raw,0,0,0.001,41,none,0.766975,0.9991666675,0.9991666675,0,0,-80.24546814,36.85598755,-133.0379486,0.1089999676,59.04504023,0,0,-64.58058929,50.07162476,-104.1933975,0.1524999589,81.75097498,52.62481689,9.994481087,2.235589266
LL,raw,0,0,0.001,42,none,0.77010625,0.9966666698,0.9966666698,0,0,-79.52490997,35.11589432,-167.1572113,0.1104999557,61.50605655,0,0,-66.85051727,52.60072708,-122.0949402,0.1569999456,81.29286209,53.23961639,10.05818653,2.230724096
LL,raw,0,0,0.001,43,none,0.75066875,0.9941666722,0.9941666722,0,0,-81.79626465,35.45279312,-153.1790619,0.1067499667,59.45310695,0,0,-67.93743896,50.12871552,-118.4005737,0.1434999555,79.23517353,53.77493286,10.11173916,2.219907284
LL,raw,0,0,0.001,44,none,0.7458520833,0.9850000143,0.9850000143,0,0,-80.15406799,35.35725021,-154.9675751,0.1089999676,59.88854959,0,0,-63.11109543,50.0338974,-105.6269379,0.1547499597,81.24383828,54.34846115,10.16911602,2.230390787
LL,raw,0,0,0.001,45,none,0.7739125,0.9908333421,0.9908333421,0,0,-81.04508972,35.52846527,-146.8198242,0.1074999794,60.33696838,0,0,-60.39338684,50.58296204,-107.404541,0.1704999655,82.2194869,54.67930984,10.21436977,2.223365545
LL,raw,0,0,0.001,46,none,0.7646604167,0.9991666675,0.9991666675,0,0,-80.91345215,35.82598495,-128.0182037,0.1082499698,59.5421762,0,0,-65.19766998,53.75476074,-121.006073,0.1607499421,81.21544521,55.37872314,10.24951649,2.2912848
LL,raw,0,0,0.001,47,none,0.78004375,0.9991666675,0.9991666675,0,0,-78.92382812,36.02952957,-144.9714966,0.1089999676,59.46007703,0,0,-61.6268425,51.10962677,-119.8757477,0.1637499481,81.52739572,55.83520126,10.30639362,2.303741217
LL,raw,0,0,0.001,48,none,0.7802916667,0.9866666794,0.9866666794,0,0,-79.66545105,36.42259216,-156.375,0.1074999645,58.43690203,0,0,-65.93624878,53.10454941,-128.2672424,0.1584999561,80.40274209,56.46202087,10.39025211,2.271151304
LL,raw,0,0,0.001,49,none,0.7774520833,1,1,0,0,-80.91018677,36.23941422,-134.2582855,0.1074999645,59.14140565,0,0,-69.83798981,53.397789,-115.4923706,0.1532499492,80.92601458,56.73680115,10.46219158,2.335050583
LL,raw,0,0,0.001,50,none,0.76881875,0.9975000024,0.9975000024,0,0,-81.12908936,36.35321808,-121.4794159,0.1074999496,59.25419607,0,0,-68.54125214,52.84600067,-126.260704,0.1592499614,81.28313196,57.24140167,10.47104645,2.297352552
LL,raw,1,1,0.001,1,none,0.8559520833,1,1,0,0,-8.0846138,8.545259476,-37.40281296,0.2710000277,63.92988354,0,0,-1.050823927,7.472753048,-6.635036469,0.477250129,65.6526699,6.631174564,1.518986225,2.249999762
LL,raw,1,1,0.001,2,none,0.9126875,1,1,0,0,-6.341036797,12.89659977,-101.6570892,0.3610000908,64.29306905,0,0,-7.669053555,16.0091095,-26.2880764,0.3730000854,74.07977451,9.409245491,2.205873966,2.173853636
LL,raw,1,1,0.001,3,none,0.887425,1,1,0,0,-18.51099205,15.85966873,-69.19338226,0.2184999585,67.08450941,0,0,-16.94849968,19.70779991,-36.16749954,0.2590000331,80.734447,12.35622787,2.779981375,1.853591681
LL,raw,1,1,0.001,4,none,0.9201583333,1,1,0,0,-15.26612949,18.7148819,-88.10865021,0.2725000381,67.30675295,0,0,-23.93093681,29.90781975,-62.86794281,0.2747500241,82.81798816,14.27952766,3.20233345,1.776668191
