arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,100,0,0.001,1,1,5,0.8496794872,0.9739999771,0.7840000391,0.9739999771,0,0,-0.504329443,10.3769722,-8.969256401,0.4691999853,57.77761556,0,0,1.075971246,5.558725357,-11.3867321,0.5659999847,43.46062526,1.530133963,0.6693360806,0.7153313756
R,std,100,0,0.001,2,0,1,0.9922275641,1,1,1,0,0,-2.968475819,11.69112492,-9.350569725,0.400000006,45.28348329,0.2800000012,0.2800000012,-10.72277927,9.431957245,-26.55628395,0.02000000142,12.91135134,1.561436415,0.7015163302,0.7631242871
R,std,100,0,0.001,3,1,5,0.7066105769,0.8779999614,0.6620000601,0.8779999614,0,0,-5.90004921,19.25652313,-11.09695721,0.3895999789,45.75503178,0.2099999934,0.2099999934,-20.67895508,16.81876373,-35.3246994,0.0215999987,19.11420991,2.095568895,0.7597847581,1.124305248
R,std,100,0,0.001,4,0,1,0.9796875,1,1,1,0,0,-1.581658483,19.8789444,-20.13462448,0.476000011,33.72219066,0.5600000024,0.5600000024,-36.77758026,28.49843788,-65.98561096,0,3.993038659,2.193418741,0.7738198042,1.28823483
R,std,100,0,0.001,5,1,5,0.6111778846,0.8143999577,0.6120000482,0.8143999577,0,0,-6.476876736,27.02328682,-19.97890472,0.4003999829,38.72324089,0.4299999774,0.4299999774,-41.49047089,29.98298645,-76.96443176,0.0003999999899,9.287116999,2.632397652,0.8071705699,1.557616115
R,std,100,0,0.001,6,0,1,0.9692708333,1,1,1,0,0,-7.502017975,17.66692162,-64.07462311,0.2400000095,20.34986464,0.6299999952,0.6299999952,-50.4751358,36.37700653,-146.1803436,0,3.015227814,2.681888819,0.8201063275,1.712430358
R,std,100,0,0.001,7,1,5,0.4673477564,0.6887999773,0.478000015,0.6887999773,0,0,-1.758958101,24.08702469,-24.20360947,0.4495999813,38.68083564,0.5399999619,0.5399999619,-50.01016617,33.06568527,-116.6353226,0,5.405424705,3.019099236,0.8727514148,1.922279358
R,std,100,0,0.001,8,0,1,0.9575320513,1,1,1,0,0,-41.67741776,40.84978485,-157.4295502,0.06599999964,8.750644669,0.7899999619,0.7899999619,-101.8683701,53.93387985,-260.2373047,0,1.744031671,3.223696232,0.8800064325,2.044699669
R,std,100,0,0.001,9,1,5,0.4688701923,0.7271999717,0.6300000548,0.7271999717,0,0,-3.283123732,33.6751442,-25.51229286,0.4443999827,30.64847035,0.6499999762,0.6499999762,-81.99343872,56.31957245,-164.6337433,0,6.638790859,3.34175849,0.9063104391,2.261003017
R,std,100,0,0.001,10,0,1,0.7701923077,1,1,1,0,0,-12.65504551,33.85623169,-113.3336792,0.2880000174,18.4184582,0.9199999571,0.9199999571,-138.8723297,66.51416016,-269.878479,0,1.02682902,3.446779966,0.9134526253,2.335520506
