task,unit,pos0,e_0_0,eS_0_0,n_0_0,e_0_1,eS_0_1,n_0_1,e_0_2,eS_0_2,n_0_2,e_1_0,eS_1_0,n_1_0,e_1_1,eS_1_1,n_1_1,e_1_2,eS_1_2,n_1_2
21,0,0.009765625,-0.35145408927928656,-39.835214008813885,274.0,-0.05510300051943773,-5.784494911055971,890.0,-0.16779343982226333,-15.182222718597806,6902.0,-0.03855794433911797,-5.67983210443767,46.0,0.06280385688785373,2.8867115727459307,390.0,0.09686815453491393,11.727914888432384,1498.0
21,1,0.6015625,0.05584959508269094,2.8814542793434215,67.0,-0.12235552719343445,-13.641892982349502,317.0,0.013913301968062376,-0.633441701597989,2154.0,-0.15965012033848325,-11.282296137395614,253.0,0.09242696830126818,12.859504818749889,963.0,0.09195549839018785,-10.855743549002812,6246.0
21,2,0.2421875,-0.4713240525143192,-49.181666078873704,285.0,-0.16015879438404923,-6.973708477384193,1260.0,-0.5164143807297548,-49.16580171359534,6116.0,0.22109793149866164,27.561204232906857,35.0,0.0321840844117105,3.3895188346756226,20.0,0.048205991310422275,-1.2617981209458575,2284.0
21,3,0.021484375,-0.16695137127499038,-13.830112376470277,307.0,-0.1661991645146763,-14.82359721921406,839.0,-0.2595275229763007,-42.52361836684152,4626.0,-0.002905743029259611,-0.48721439668620525,13.0,-0.0083592484417494,-0.2290374374603219,441.0,0.12268622538257837,22.00778868591142,3774.0
21,4,0.181640625,0.04110116512310924,1.2996588449458584,299.0,-0.1482039377511768,-7.7623772170971375,1047.0,-0.20639758956193127,-16.553461132847158,4867.0,0.11953902067034505,11.102329017764298,21.0,-0.05787183643218441,-6.940229715881227,233.0,0.126464247276409,-0.8122601387283432,3533.0
21,5,0.08984375,0.010730979300205945,-11.286949626993604,311.0,-0.20448644272201477,-26.819383496135508,1243.0,-0.08353722854212314,-16.04159238981325,7669.0,0.07519313300508657,7.64948695337245,9.0,0.024341164850511632,2.895193317458683,37.0,0.1049369742088857,18.178277269556744,731.0
21,6,0.09765625,-0.008382896947296103,-5.068214499713513,266.0,-0.030456335629155618,-1.403364738972437,979.0,0.13068476583534328,17.684720668238203,3544.0,-0.04712132895065224,-2.806182740508485,54.0,-0.022852111812511566,-0.8967216986729585,301.0,0.06337124737433816,13.314642473974537,4856.0
21,7,0.271484375,-0.0870594272382732,-1.8277888929249109,143.0,0.04339533776908411,1.8499887822730434,129.0,-0.03531954738004872,1.1470492859518804,2187.0,-0.19018392074576695,-18.327363837546255,177.0,0.12884261448347445,17.05473073459234,1151.0,0.3498577913890325,49.356535031817735,6213.0
21,8,0.095703125,0.11830245873443346,6.35728795987544,284.0,-0.12312416734882703,-1.7132576284406567,858.0,-0.046665847346259615,-11.605897653680383,6295.0,-0.041203388675057795,-4.443037038026148,36.0,0.05849010501719931,1.6652312730286738,422.0,0.10774946675040198,11.962451964644123,2105.0
21,9,0.490234375,0.08963581359057571,4.807147513308788,65.0,0.2947892261603897,24.857089851958765,370.0,-0.029113097930937852,-8.733599118884072,3401.0,-0.08266901048045838,-6.615347890662431,255.0,-0.0641452151991615,-6.144058012646082,910.0,0.02090241726360023,10.796589389211002,4999.0
21,10,0.0234375,0.03721931176187354,-5.556262823483853,313.0,-0.16023793319563495,-18.47842761008444,1063.0,-0.29224838608744297,-34.48603818307636,7386.0,0.009179826600302476,1.3111756991488175,7.0,-0.02800923304863545,0.03911185081957769,217.0,0.19350016062781566,20.21448222881764,1014.0
21,11,0.126953125,-0.20304410883545643,-10.498490109528893,246.0,-0.21168003374543787,-10.84830042831802,917.0,0.4322224946916807,24.400104461892067,4838.0,-0.10080777324037626,-9.494992851138852,74.0,0.17775721269907763,15.124678963919266,363.0,0.1503778817843272,8.6789533963644,3562.0
21,12,0.076171875,-0.08179207511147979,12.342268473314643,257.0,-0.10982349638051403,-7.3012070738629955,906.0,0.025348251184291508,-5.5903629996352135,5682.0,-0.057381443857593695,-4.560905340481388,63.0,0.07171632946090511,4.115268795766375,374.0,0.15333911358700447,17.872324350450512,2718.0
