arm,iv,seed,task,mean,q10,q50,q90,within,between,star,star_W,bias
LR,l2,1,58,-0.13763283105937427,-0.7699141440764297,-0.26760862129603036,0.6477897499954296,0.8279348110200937,0.4769542334488112,-0.042955296792706134,-0.08603590031379056,0.043080603521084414
LR,l2,1,59,-0.16419749375138984,-0.9133055584284393,-0.30368890494975714,0.8842130059685015,0.8228789392106993,0.6236796919535222,-0.08384557434906405,-0.12642761287246054,0.042582038523396475
LR,l2,1,60,-0.10094624365582273,-0.923782461353476,-0.2677563590887634,0.8982099618154077,0.8111548149716539,0.5375293646343711,-0.05205854912997905,-0.09519865047102952,0.043140101341050466
LR,l2,1,61,-0.12461236724801904,-0.9492275905053851,-0.2919052790322567,0.8903950483097003,0.8044704889438157,0.564501202931978,-0.031554861353225126,-0.07311710210736287,0.041562240754137746
LR,l2,1,62,-0.09271310781048364,-0.9982639260637314,-0.22061002136059055,0.8865410695385865,0.7836749165578907,0.6086478272995186,-0.017223396839975237,-0.05928238185471233,0.04205898501473712
LR,l2,1,63,-0.17074306650377205,-0.9257732395051025,-0.3356236231845522,0.8093748003892841,0.8287255449253361,0.5388758075448321,-0.03644369020025772,-0.07638627776746,0.03994258756720228
LR,l2,1,64,-0.13768785370789188,-1.0251906337882932,-0.2790987740455965,0.915864226181599,0.8298746332111606,0.6507254197016148,-0.026835786290389775,-0.06765054997398268,0.0408147636835929
LR,l2,1,65,-0.027372792531929372,-0.7857851379137469,-0.211062951531907,1.0197526748954053,0.7994118802339985,0.5772471188749286,0.008808852623109606,-0.03196831071131407,0.040777163334423674
LR,l2,1,66,-0.053612129685428125,-0.8484551705480577,-0.21981245157733134,0.7789518970059492,0.8151280431235786,0.5656770998567692,0.029473071822524687,-0.012027763154962425,0.041500834977487105
LR,l2,1,67,-0.09749283651595986,-0.9621667375875952,-0.17253181258000205,0.8507948419764855,0.816390562972108,0.6022382681290064,-0.002635058705336406,-0.0450544305873243,0.0424193718819879
LR,l2,1,68,-0.012977871802689799,-0.8800593755124213,-0.14794211159874981,1.004057903992595,0.7990491673821688,0.5129662188949904,0.022340919399252403,-0.01990643763976147,0.042247357039013875
LR,l2,1,69,0.006851374377312198,-0.7705641736890065,-0.11754829321524175,0.9910405010243405,0.7846516041311172,0.5570581375690536,0.038486660140069934,-0.003301225509758292,0.041787885649828244
LR,l2,1,70,-0.013452480814621293,-0.8058290231326107,-0.12603654612735055,0.9435966366248394,0.8373371848895138,0.5344964353424456,0.04198330198966003,0.001678664320772878,0.04030463766888715
LR,l2,1,71,-0.010259854328119968,-1.0044097635603997,-0.19514468354516806,1.0452147271843668,0.840216245344314,0.6394015078334151,0.029922269108322564,-0.009031832079669355,0.03895410118799191
LR,l2,1,72,0.043305058605184216,-0.7992190181083398,-0.14602535099386327,1.0255814923234838,0.7744287336110556,0.593859148666944,0.04693585743471706,0.007593035705784162,0.03934282172893291
LR,l2,1,73,-0.0739319845871001,-0.8650473999596691,-0.24102485462322504,1.0840199421581231,0.8141257758740942,0.582038397590535,0.03192274960013861,-0.004678052943987439,0.03660080254412605
LR,l2,1,74,-0.0422064853072883,-0.7883133783122341,-0.20133604741647315,0.8244068987220214,0.8491775455048256,0.5351286599307489,0.001331024973454318,-0.035252735069686174,0.0365837600431405
LR,l2,1,75,-0.15052092422970934,-0.9690189721688155,-0.3281588498888045,0.9062424335700822,0.7961571213906723,0.6200118890412465,-0.01159649109743353,-0.04740823925864699,0.03581174816121347
LR,l2,1,76,-0.0924521849886198,-0.9310816397462597,-0.22699836501207707,0.909723195114463,0.8381122218782703,0.6097674193481726,0.006773104651437875,-0.028829141820824914,0.035602246472262775
LR,l2,1,77,-0.08671001831156915,-0.8075104307474311,-0.2722142336779912,0.9745866283375543,0.7975195298326513,0.4917342455125514,-0.006250243878402606,-0.042428239832460725,0.036177995954058136
LR,l2,1,78,-0.02747293381275005,-0.885414260218255,-0.14228896146413167,1.2182613979515629,0.8139054108005588,0.5846239849390931,0.010904888704541298,-0.02631593632511221,0.037220825029653494
LR,l2,1,79,0.010722002509176978,-0.843113620983184,-0.12197094566914997,0.9419505412484104,0.8715559431108957,0.5086894475520156,0.029819867223278073,-0.008586469392602644,0.03840633661588072
LR,l2,1,80,-0.09378135933380027,-0.9916927529389484,-0.18164327596037386,1.142247628046562,0.8285537991999173,0.5836560562740644,-0.0009859602036793103,-0.04006919630744031,0.03908323610376101
LR,l2,1,81,-0.1500362464105295,-0.9967092167716327,-0.3447934995177418,0.9577763608355638,0.7951124563785512,0.5560898485250969,-0.036110209438276274,-0.07456588143753053,0.038455671999254266
LR,l2,1,82,-0.168431111537661,-1.0087411189259128,-0.2758575958053379,0.7484386136325296,0.841629596354995,0.5565856987522089,-0.07932112682958432,-0.11518766133578792,0.035866534506203605
LR,l2,1,83,-0.10435490812400307,-0.9256784798135905,-0.3103853269175981,0.9876594418073849,0.8126405483838733,0.6011073104793648,-0.055232055556604036,-0.09135838969644844,0.0361263341398444
LR,l2,1,84,-0.06949772359758181,-0.8115866817265066,-0.26221134630450615,1.0077325919676232,0.8477599086002813,0.5361420286080725,-0.013411245430503958,-0.050852709695606645,0.0374414642651027
LR,l2,1,85,-0.09198282353892569,-0.9152027763266138,-0.2755900638021227,0.957512656523002,0.8506666374248423,0.6087693195793665,-0.015766914116732117,-0.05266750853629905,0.03690059441956692
LR,l2,1,86,-0.13394896335707418,-0.8295660892060934,-0.3153745876585108,0.8468029711038377,0.8305185503272504,0.4818916405934847,-0.025346558605392037,-0.06196524629108751,0.03661868768569548
LR,l2,1,87,-0.14818572449042078,-0.881011647850278,-0.3891178514326048,1.0313489228990274,0.8249060695184153,0.5881054160325196,-0.041230569180160985,-0.07711462660777196,0.03588405742761097
LR,l2,1,88,-0.1471107160560023,-0.9847624242958148,-0.26052392566500393,0.7393594607384231,0.8175595362448338,0.6984921278543241,-0.037868526691045484,-0.07466760735757845,0.03679908066653297
LR,l2,1,89,-0.10885837314715213,-0.8977357747811664,-0.3076694558735166,1.0153612038855386,0.8513169627614768,0.6720365853571713,-0.033664553931695984,-0.07139753632039357,0.037732982388697565
LR,l2,1,90,-0.11415662467916206,-0.9158660437052417,-0.21589148833304567,0.8331852903423022,0.7904028411267506,0.5893796159430766,-0.042466583836197745,-0.08016754561902756,0.037700961782829834
LR,l2,1,91,-0.019294244491436047,-0.7401874831096257,-0.21069187209297238,1.0482900967649589,0.8054902837193848,0.5077380830202507,-0.007743223997050472,-0.04472034252666266,0.0369771185296122
LR,l2,1,92,-0.06369148939560025,-0.8158095571506657,-0.15890090255040754,0.8857376663115686,0.8317217069754355,0.49175005051929427,0.014204558022635561,-0.02397725632106205,0.03818181434369763
LR,l2,1,93,-0.021896254420434868,-0.7947340508516175,-0.1544313606953844,1.0102576553775708,0.8168302206449387,0.5502832073683087,0.020922627002382777,-0.0182253495014993,0.03914797650388209
LR,l2,1,94,0.026437885674544467,-0.8001250678036281,-0.19883795037010155,1.1820996491066926,0.8305035656058023,0.5623048616338903,0.034194702386657935,-0.005075982954085576,0.03927068534074351
LR,l2,1,95,-0.0552320677543738,-0.9734466630248403,-0.20945487083804445,1.0756263870782057,0.8565800547954011,0.6368614329705746,0.014159668122437897,-0.02619909161193423,0.04035875973437214
LR,l2,1,96,-0.008925746552278527,-0.8465682018780722,-0.15201444108614762,1.0391934955272888,0.8043018434228028,0.5787063192528289,0.00589248218441348,-0.0338058031747773,0.039698285359190774
LR,l2,1,97,-0.07843033927055938,-0.8780873106004696,-0.3081925134457132,1.0512344840939438,0.8434896244951253,0.5843242614454683,-0.02684045858921631,-0.0641129124035829,0.0372724538143666
LR,l2,1,98,-0.03366183162573025,-0.8316530877653597,-0.1707562900390992,1.0538359888466802,0.8682822679518286,0.639386041213087,-0.01529272072215466,-0.05215190617333068,0.036859185451176016
LR,l2,1,99,0.0441377569567949,-0.7816363569068789,-0.126347907313487,1.1076269867829631,0.8298200800166957,0.5870786380215068,0.04312037834797017,0.00584475440803877,0.03727562393993139
LR,l2,1,100,-0.016117510912811515,-0.9106600515418207,-0.14668337561713252,1.001420631405822,0.7878967770638262,0.6151706608621559,0.0249046295440737,-0.011721576045781395,0.03662620558985509
