arm,iv,seed,task,mean,q10,q50,q90,within,between,star,star_W,bias
SNA,none,0,20,-0.6065847952335939,-1.617617074551827,-0.6683173789743142,0.3893680941814152,1.5840821279515416,0.6718602185355591,-0.6904980263534627,-0.7171216744465447,0.02662364809308201
SNA,none,0,21,-0.6939001294971372,-1.7041947855611759,-0.6541098371127387,0.22521380698907265,1.5814268565720824,0.7415628511234135,-0.6670986075341006,-0.695849136812869,0.028750529278768228
SNA,none,0,22,-0.7206592297696826,-1.6077662727328692,-0.6652836858838804,0.04004122929336667,1.5907751646688206,0.639704213128756,-0.6826310384265498,-0.7101999372270774,0.027568898800527677
SNA,none,0,23,-0.8138839247563787,-1.8781792475666548,-0.795219279307263,0.3115933423168989,1.7402944176889392,0.7178197766041166,-0.7206336536079523,-0.7468132646726788,0.026179611064726487
SNA,none,0,24,-0.8382196517081623,-1.9387215644551838,-0.7907536397653436,0.2824606164881262,1.7073126708950648,0.9692190304636386,-0.7674602496938171,-0.7929655342579501,0.025505284564133035
SNA,none,0,25,-0.8172845795180455,-2.1508533124001916,-0.7696235531585293,0.41325427412113114,1.8629159583292962,1.0476213655075408,-0.828748951416977,-0.8537729315826924,0.025023980165715328
SNA,none,0,26,-0.7874485911472722,-1.74174917436273,-0.7999427561475168,0.16581099400442728,1.76763281734184,0.6711034459935431,-0.8547343264700409,-0.8803344269393507,0.025600100469309838
SNA,none,0,27,-0.8241757138238094,-1.6320887528747188,-0.7554158756509397,0.2159635536411513,1.709929969091137,0.795706482830369,-0.8327188582748828,-0.8605002258108185,0.027781367535935714
SNA,none,0,28,-0.7745086067518683,-1.9398345287899488,-0.781678111066741,0.3186341004235324,1.7881293712614363,1.073694823377119,-0.8148377643220166,-0.8420496708338189,0.027211906511802227
SNA,none,0,29,-0.8493844800273301,-1.7598200966233828,-0.8484304695406489,0.16902409257768805,1.8659655846180483,0.8844738003890328,-0.8323321706323433,-0.8586322330860087,0.026300062453665306
SNA,none,0,30,-0.7985737236652338,-2.1105763002523403,-0.7731248445114229,0.27357535430409136,1.9124810165647117,0.98564569411116,-0.8092819860504308,-0.8387051491505766,0.02942316310014576
SNA,none,0,31,-0.8864396551627728,-2.036391816576823,-0.8685090710971133,0.4660815206085881,1.9566961015819104,1.171417713404202,-0.8316333541326341,-0.8610430030745804,0.029409648941946216
SNA,none,0,32,-0.863585599486412,-1.7997323385152937,-0.9282256271880801,0.11603097004872706,1.8783724718683477,0.8041686992058132,-0.8612951079422025,-0.8899353970486088,0.028640289106406272
SNA,none,0,33,-0.7736917816797334,-1.813757452812431,-0.7805417155078864,0.2625429132405035,1.8359817136052852,1.127609151761681,-0.8516100347293448,-0.8828305537959003,0.031220519066555426
SNA,none,0,34,-0.8062979105817795,-1.8029009850144107,-0.8198039746114231,0.3261457543932845,2.0036227072966697,0.8671585147763332,-0.8662373041690266,-0.8969347296285382,0.03069742545951158
SNA,none,0,35,-0.8179966848717889,-1.9414430396161932,-0.739796577290377,0.18192640835298457,1.9044302938459428,0.9381827658217439,-0.822114925738274,-0.8547552376693011,0.0326403119310271
SNA,none,0,36,-0.880468789284602,-1.953293116396735,-0.9144897603715239,0.09019327209348153,2.0042043816748203,0.9282629036197321,-0.7813408920443585,-0.81504013695358,0.033699244909221306
SNA,none,0,37,-0.8687000748165684,-1.983825799082906,-0.7849423786855143,0.05501451662582054,1.9282086960251337,0.7872288806493658,-0.7730413342565169,-0.8091032201431096,0.03606188588659279
SNA,none,0,38,-0.9931625002817442,-1.960921895221541,-0.978367130832104,0.1036639353514078,2.1525774531788673,0.8423263591778496,-0.8167000862738324,-0.855635625943306,0.038935539669473655
SNA,none,0,39,-0.8982186258118051,-1.8523028061380398,-0.9254741346027071,0.18005015353168732,2.0780275531994064,0.8403544588498589,-0.8563538816525257,-0.896237867218501,0.039883985565975305
SNA,none,0,40,-1.0167849856253706,-2.2105112215670784,-0.930799352683592,0.15510072539902361,2.1984115627110743,0.9266797095010619,-0.9680577199113988,-1.007201938070307,0.03914421815890819
SNA,none,0,41,-0.8655270662622049,-1.9350186215913499,-0.8561488348818225,0.1605306455983175,2.0704646230335695,1.0399777822175773,-0.9603556543268256,-0.9999734378815388,0.039617783554713244
SNA,none,0,42,-0.9208081849001717,-2.062989059569036,-0.8197094922062118,0.07047382751742708,2.1892209539275154,0.8573016545473214,-0.903803449108038,-0.9459264214636114,0.04212297235557344
SNA,none,0,43,-0.901668930770951,-2.2346847786378397,-0.8034917457506284,0.09382039036132027,2.144077816228864,0.833456684573791,-0.9329654422864272,-0.9764999044607114,0.04353446217428427
SNA,none,0,44,-0.8854365474833733,-1.8896650756013884,-0.8256660056027392,0.13661515455104148,2.120099140770734,0.7536760991067943,-0.9159588202205068,-0.9631252967234049,0.04716647650289815
SNA,none,0,45,-0.9430094494174027,-2.0121403913054126,-0.9320921497656607,0.043980727823982345,2.2118611277783966,0.8341635457320697,-0.912379329148354,-0.9630926240488421,0.05071329490048811
SNA,none,0,46,-0.9391202209691504,-2.0506029001517407,-0.9406645799200748,0.41377954151700125,2.3262439010920324,1.178087209734479,-0.9139997828238569,-0.9652302540081013,0.051230471184244376
SNA,none,0,47,-0.7829346012150264,-1.8848471393451127,-0.7986104232151467,0.3159356190729651,2.1543312916868462,1.0995874062852449,-0.9119256138056628,-0.9620661678956935,0.050140554090030494
SNA,none,0,48,-0.9035825736352743,-1.9495200904840717,-0.9058760958363401,0.15369510444103943,2.1689853597010345,0.9022852907165909,-0.8978634030866453,-0.947998597096281,0.0501351940096356
SNA,none,0,49,-0.9285888768173811,-2.2552226778414926,-0.8368401345169934,0.2837497653583552,2.2026193995427827,1.1810802791888995,-0.8937405114716106,-0.9448193872640561,0.05107887579244561
SNA,none,0,50,-0.9394008303641245,-1.976177733825458,-0.9636167532300646,-0.058198450583743545,2.2530457184698287,0.6556146336038722,-0.9116245925825202,-0.9620704007244781,0.05044580814195797
SNA,none,0,51,-1.0039269502630095,-2.0975942761779782,-1.0009445848390122,0.2947554552867333,2.4292852901969457,1.4998850522848328,-0.8877572477102913,-0.9376800103017413,0.04992276259145001
SNA,none,0,52,-0.9446319855826372,-2.4151589498607002,-0.7843285775425644,0.22709623216380365,2.455599318349239,1.2003435257663075,-0.9014371898247302,-0.9511678513745685,0.04973066154983826
SNA,none,0,53,-0.8749950794135981,-2.2293154864595777,-0.8279838718286654,0.18410309783514703,2.3167934057273576,1.1549041839479328,-0.9018809491206814,-0.9514635404021867,0.0495825912815053
SNA,none,0,54,-0.8731877776881392,-1.9921319521298015,-0.7905785068066067,0.0748546722803821,2.3900525337329075,0.8303869576980104,-0.8854508067805815,-0.9346352857559483,0.0491844789753668
SNA,none,0,55,-1.0542871001122012,-2.6692007188327413,-0.9486477612704938,0.5508697569516872,2.6187429526185713,1.5493357305406246,-0.9600802646355483,-1.0101596579176153,0.05007939328206703
SNA,none,0,56,-0.9519260746368379,-2.42092471778993,-0.9090317356079286,0.39670842641712356,2.553455366753346,1.4053859822606256,-0.9613946061741951,-1.0141374365633744,0.05274283038917929
SNA,none,0,57,-1.0382150225033255,-2.4331987118978735,-0.9237927628927225,0.01243068542947455,2.5567345364550897,1.0516733550507562,-0.9817213266487934,-1.037022471442423,0.055301144793629645
SNA,none,0,58,-0.9852510283812499,-2.3285736209044274,-0.9395803368403306,0.041809932145669484,2.4758784214960774,1.2402423766831365,-0.9333014039464989,-0.9889464537638933,0.05564504981739447
SNA,none,0,59,-1.0144052090962812,-2.029190100336606,-1.0046322882789258,0.001939620577220306,2.7076343742529208,0.9636335839406864,-0.969897488882331,-1.027016178924156,0.057118690041825175
SNA,none,0,60,-0.9937680888464208,-2.0822969567877694,-0.9849987829226633,0.06471663320439504,2.5378044367538517,1.0423329921520323,-1.0038622499137189,-1.061096180344094,0.057233930430375037
SNA,none,0,61,-0.9316959941765549,-2.1008128086760363,-0.906457957546809,0.07580311568455464,2.749957246689253,1.5195618451209196,-0.9797870854760816,-1.0420311585890425,0.0622440731129609
SNA,none,0,62,-1.0454200523572148,-2.5635166123743716,-0.9098479220336805,-0.011388665425252869,2.695106280565808,1.3408517558695592,-0.9990318851129381,-1.0633460900376779,0.0643142049247399
SNA,none,0,63,-1.0153676884532514,-2.261591079447511,-1.0168246084510335,0.0037706291010345437,2.6200475301437383,1.49730646501729,-0.9796519282866604,-1.0436982242866752,0.06404629600001499
SNA,none,0,64,-0.7791190943986828,-2.0020675612306875,-0.8102805095477608,0.2375757344026928,2.5736889038418638,1.3595277587939854,-0.8780113490402406,-0.9432203412579079,0.0652089922176674
SNA,none,0,65,-0.8770658959231932,-1.9905267862611913,-0.8550666044656383,0.3969417615415713,2.7248729316743168,1.5524832672606785,-0.8941655800922116,-0.9606291230565502,0.06646354296433855
SNA,none,0,66,-1.007656773891776,-2.235594847481559,-0.857246452778239,0.04295713498142205,2.788962237342606,1.398831249075548,-0.9360455110169826,-1.0033759232181005,0.06733041220111773
SNA,none,0,67,-1.0171915914323086,-2.302233888540927,-0.9527202503427092,0.23583471679489793,2.9006726929599256,1.5162334798971102,-0.9172198159704411,-0.9885316398614512,0.07131182389101014
SNA,none,0,68,-0.9066463037008229,-2.2853830978584866,-0.8750701565693872,0.32390461810244914,2.835945990370417,1.6362498784595882,-0.8463702164892096,-0.920200906465667,0.0738306899764575
SNA,none,0,69,-0.9340215289395961,-2.3719902402519555,-1.034706467823825,0.5477626523223187,2.8639685760329523,1.7867381201587405,-0.8580155748128371,-0.9331226753093713,0.07510710049653425
SNA,none,0,70,-0.954835539460082,-2.3240406933776905,-0.9153759428655848,0.2745920868740485,2.9058270893484446,1.4745687273761374,-0.9364471263384165,-1.0095061480572165,0.07305902171880006
SNA,none,0,71,-0.9097297004221956,-2.1983220521555076,-0.7893413201364077,0.23775197090298286,2.7598917552242965,1.4776000495993609,-0.9289206859546809,-1.0035826709815863,0.07466198502690531
SNA,none,0,72,-1.0375535470058348,-2.2716062083852147,-1.0584792828446892,0.18571044065754733,2.8562271762573084,1.1781836938172077,-0.9537296297015829,-1.0290877618393544,0.07535813213777147
SNA,none,0,73,-0.9746771122728561,-2.053605136861785,-1.098004335274966,0.190462968008286,2.9542924412085205,1.3328062314544475,-0.9105723625649492,-0.9894660445065031,0.07889368194155395
SNA,none,0,74,-0.8748203287563677,-2.0523491778464518,-0.8719601778328627,0.2632424815766029,2.81636638529401,1.4138202185376223,-0.9325880734604252,-1.0113352360325334,0.0787471625721082
SNA,none,0,75,-1.0968252436227195,-2.234032487852296,-1.1056131073288682,0.03510998111703144,2.891813840450523,1.401434844863664,-0.9948358952822991,-1.0709533276745016,0.07611743239220231
SNA,none,0,76,-0.9492315851900588,-2.37515459716362,-0.9445166257918468,0.06505075093923816,3.02704456590128,1.3734242763200664,-0.9858651940466874,-1.0627501603159684,0.076884966269281
SNA,none,0,77,-0.9286971553053219,-2.307605103698789,-1.0517806568188286,0.3601881509256211,3.0278679458960793,1.4791506770918579,-0.9404862677062223,-1.018067885042477,0.07758161733625457
SNA,none,0,78,-0.8676595452578876,-2.226186685677493,-0.8393908918653945,0.31461208961272674,2.817656666780459,1.4283437980499565,-0.9667485215435732,-1.0465699804800674,0.07982145893649431
