arm,iv,seed,task,mean,q10,q50,q90,within,between,star,star_W,bias
LR,none,2,64,-3.625707056597885,-6.271755737266326,-4.0416469822161645,-0.6334418331991615,6.282553977138596,5.493013014202023,-3.330002996763627,-3.2686807307139443,-0.06132226604968309
LR,none,2,65,-3.3280856563306003,-6.341289063603313,-3.330894119081817,-0.25607449018156153,6.296325187863362,5.728362167132637,-3.2314902778547365,-3.166390748668473,-0.06509952918626367
LR,none,2,66,-3.453413210433629,-6.729213942915953,-3.965700889001165,0.13931281616988903,5.994142626878987,6.5284496371263545,-3.24148410567136,-3.1743898185790282,-0.0670942870923318
LR,none,2,67,-3.484999626222848,-6.218462109937137,-3.722080595723906,-0.19777173974162707,6.3165446425138985,5.6011291701694,-3.213863508958496,-3.143684164284389,-0.07017934467410669
LR,none,2,68,-3.2365468476484147,-5.826587134752141,-3.611819926120668,-0.4357831146777419,5.88342476187978,5.340125416882364,-3.2472270390129383,-3.173328576608907,-0.0738984624040313
LR,none,2,69,-3.653390060975744,-6.597740533423002,-3.8105349744839883,0.1080417283603855,6.265204860514752,6.010224632152326,-3.362077494575835,-3.282009411957308,-0.08006808261852712
LR,none,2,70,-3.6131700358795764,-6.554579577369393,-4.034443646454268,0.13186381089047616,6.135616557964397,6.618033868596103,-3.342330927574931,-3.258502946827485,-0.08382798074744642
LR,none,2,71,-3.5260594422889766,-6.4926694589078995,-3.4403310549626402,-0.5108286673890278,6.528135180170768,5.880035351766257,-3.426980358928233,-3.3414573664171274,-0.08552299251110526
LR,none,2,72,-3.714668216062842,-6.548984109108145,-3.8421266075179865,-0.012397492326638712,6.331972649165591,6.08769205487789,-3.4112055586766035,-3.3247629690564753,-0.08644258962012827
LR,none,2,73,-3.553198181542348,-6.697511969349442,-3.782691427270888,0.08907956132973044,6.768657020323179,6.071634133117152,-3.4144680130141825,-3.3257158948630132,-0.08875211815116928
LR,none,2,74,-3.45661557022491,-6.400878020865807,-3.5478661556864144,0.222471561867023,6.455890231008743,7.199690479241491,-3.4366698232805892,-3.3470094675734243,-0.08966035570716485
LR,none,2,75,-3.6075585748708345,-6.19667460018806,-3.866704567374424,-0.7547486115917333,6.563359135663091,5.3449542292041,-3.481388814901503,-3.3890179590047693,-0.0923708558967337
LR,none,2,76,-3.405767846319177,-6.425590878210498,-3.8987985734717436,-0.10755049502081786,6.603010272955539,6.612039539881397,-3.395670960628245,-3.3034588482761094,-0.0922121123521356
LR,none,2,77,-3.7040348315646914,-6.719688966536258,-4.258872169316403,-0.12834306969513645,7.150987124985176,7.176848580725374,-3.4760710940050243,-3.3792717761249564,-0.09679931788006797
LR,none,2,78,-3.675953990094,-6.906141616409535,-4.077678841323908,-0.15911055231067214,6.99288697348182,7.3919815088626475,-3.4381711402074364,-3.3362315482880733,-0.10193959191936301
LR,none,2,79,-3.636219411094179,-6.710648242061138,-4.072026828579298,-0.18190929593896515,6.9668953805851075,6.7270429938275855,-3.4265432041430803,-3.3217663869332945,-0.10477681720978581
LR,none,2,80,-3.61005309616682,-6.7557886483013,-4.035382010215268,-0.34848439174118934,6.955750236434219,7.315346262490731,-3.4406045801988516,-3.334740312046343,-0.10586426815250888
LR,none,2,81,-3.552251968660963,-6.337340005220801,-4.005465120640157,0.36965646498589155,6.862128576686286,6.489930958124246,-3.4924565379401025,-3.3837746730805667,-0.10868186485953629
LR,none,2,82,-3.596566250192424,-6.737128233309019,-3.6342342956447666,-0.5801209898991254,6.89826469574803,6.349880961528755,-3.5176845052667245,-3.4073058160060365,-0.11037868926068768
LR,none,2,83,-3.531694163884773,-6.437502627851847,-3.923317219802704,0.10381077127038936,6.901534265522682,7.067083491248747,-3.3630609705232803,-3.250804085369806,-0.11225688515347429
LR,none,2,84,-3.8095571677751123,-6.9892007719074964,-4.174821228708292,-0.2763365787133804,7.644859966443286,7.140655881779055,-3.424998134484872,-3.310612679880237,-0.11438545460463502
LR,none,2,85,-3.4707288268020644,-6.260600299113324,-3.9128341599139143,-0.185619238009134,6.966067060915068,6.543280447197925,-3.4562748473903873,-3.339546360391915,-0.11672848699847237
LR,none,2,86,-3.6948917005172683,-7.178737701656838,-3.8975122446013195,0.028354641270072794,7.661978251521504,8.76619527627418,-3.484874758016074,-3.367769480097329,-0.11710527791874484
LR,none,2,87,-3.84962566882657,-7.331612393775717,-4.274513566623382,-0.024735074317809785,7.760735609676223,8.88583116831733,-3.5974850260136053,-3.4729668336310753,-0.12451819238252938
LR,none,2,88,-3.604692836756501,-6.374350629439467,-4.191234234756694,-0.4726748582867999,7.387103839710254,6.755514795072412,-3.6855760552427688,-3.5559106958199713,-0.12966535942279733
LR,none,2,89,-3.7010031974351616,-6.903545490395698,-3.755347648720655,-0.07721196445753178,7.972621356442781,7.564028360044114,-3.6334336517399475,-3.504140118073888,-0.12929353366605936
LR,none,2,90,-3.7874799735017417,-6.846244351105209,-4.37348093801612,-0.2905447504711595,7.657923308186376,7.470010784032434,-3.7465381957918784,-3.6113476492233954,-0.13519054656848312
LR,none,2,91,-3.831903909095855,-6.726915862965691,-4.203003244199351,-0.2911203250782956,7.491283638184964,7.20091697263714,-3.7273367313623686,-3.5933830846545542,-0.13395364670781418
LR,none,2,92,-3.7098573387145293,-7.0124006914100905,-4.1100307134714775,-0.6240108599566192,7.854655571781114,7.328688715222399,-3.7743673341312554,-3.6358648971950043,-0.1385024369362509
LR,none,2,93,-3.914456598468093,-7.03915574052432,-4.3262860984111144,0.08935709795397416,7.871500810184708,7.359299205062004,-3.736719026694911,-3.5983162307775562,-0.13840279591735452
LR,none,2,94,-4.194471243645039,-7.2971239503914225,-4.785682509726866,-0.41643405506772835,8.398522511626322,7.974143446198315,-3.8647070093926157,-3.7205976036757344,-0.14410940571688116
LR,none,2,95,-3.9760269604626153,-7.728708186413031,-4.2797572302915,-0.113471925967865,7.960723863961656,7.749269437229048,-3.8703845057447164,-3.726400049500791,-0.1439844562439248
LR,none,2,96,-3.5356406154539126,-6.240153573449456,-3.444531291865241,-0.047591567351184166,7.747370948718982,6.854054555759213,-3.7773626322548726,-3.632504932812218,-0.14485769944265484
LR,none,2,97,-3.9753300107304943,-6.667399096415932,-4.4282511335035615,0.18251829624896254,7.991817486769968,6.878372932782144,-3.822758475929792,-3.6735632191657226,-0.1491952567640692
LR,none,2,98,-4.061711868813225,-7.302404556535521,-4.401916668473881,-0.7056562485505564,8.5867683918705,7.7737322874584365,-3.7785723838816527,-3.6282366406930278,-0.1503357431886252
LR,none,2,99,-3.8246522939199137,-6.818220464797324,-4.4049138530992415,-0.28664207485987026,7.778588663233692,7.527357680017994,-3.785119110501216,-3.6316298498602895,-0.15348926064092666
LR,none,2,100,-3.7115638318077777,-6.2803979568588275,-3.9999295562519457,-0.48826455237868294,7.774089321231035,6.5268294569303125,-3.763319220924633,-3.6087631159402656,-0.15455610498436725
