arm,iv,seed,task,mean,q10,q50,q90,within,between,star,star_W,bias
LR,l2,2,20,-0.2084453724150367,-0.9432582135307116,-0.3473043428652634,0.5291250208792281,0.8411696593067348,0.5873108067745121,-0.0875768298161131,-0.126034667205837,0.038457837389723866
LR,l2,2,21,-0.2042054521093936,-0.919936006639357,-0.3721049847571587,0.7154550410867768,0.8365988458757643,0.5788178829220761,-0.08593228535077099,-0.12353783185308015,0.037605546502309156
LR,l2,2,22,-0.2438631097800944,-1.0257263906842793,-0.38131256561591376,0.6655836592746751,0.8896953143031878,0.5992222445263445,-0.11317044462838644,-0.15100204387655217,0.03783159924816573
LR,l2,2,23,-0.16966016719171023,-0.9839613982765877,-0.3372390687304708,0.7039546270001782,0.8571272291735608,0.5580702850833269,-0.10384332750383334,-0.141635238228897,0.037791910725063646
LR,l2,2,24,-0.17652909802649056,-0.9066465751253064,-0.3834643224647904,0.8381218278836492,0.8377691964041507,0.5787134897563451,-0.09256896000526105,-0.13069691191161475,0.0381279519063537
LR,l2,2,25,-0.16800860940559506,-0.9265639419548419,-0.368400675209323,0.7588748950460846,0.8605595794558863,0.5841139653669797,-0.08933657631843143,-0.1290549551200578,0.03971837880162639
LR,l2,2,26,-0.22376312957308006,-1.0907080473706952,-0.265368921976102,0.6567430032273607,0.8760957900255424,0.5863926151820078,-0.07159207872944649,-0.11058830753158079,0.03899622880213428
LR,l2,2,27,-0.16544021772325412,-1.01036921295936,-0.24290805022654846,0.8927471229366564,0.8607580028180796,0.5743460221666299,-0.07814214705081884,-0.11698243827908064,0.03884029122826178
LR,l2,2,28,-0.16787126088089863,-0.9526695489913671,-0.26950090661426707,0.6652784759000719,0.8220823131593471,0.5030889238252612,-0.07739675944930391,-0.11618286821784901,0.03878610876854509
LR,l2,2,29,-0.14432500004733442,-1.006126479282858,-0.19575943571462218,0.7110255313346355,0.8314501256759512,0.5244026511579506,-0.07641776359814083,-0.11685016603790553,0.0404324024397647
LR,l2,2,30,-0.15750174726871236,-0.943740947597776,-0.29551094586098237,0.7417257699234691,0.8594691695061241,0.5563605996773449,-0.05613613908170923,-0.09760784275705195,0.041471703675342725
LR,l2,2,31,-0.10252691069434246,-0.8771912730872777,-0.15441007718538902,0.7744499678041399,0.8905771173515877,0.514389014397052,-0.044836541286596254,-0.08669433367579703,0.04185779238920077
LR,l2,2,32,-0.20849503424345842,-0.9316018586565202,-0.34263497790382746,0.6498116003768951,0.8419379082584035,0.4595734913253282,-0.07077383088236221,-0.1134712425392076,0.04269741165684536
LR,l2,2,33,-0.20710005811913532,-1.050338131886137,-0.310703485547094,0.6997712191017714,0.7995606113321818,0.5366227725840466,-0.09612759566684836,-0.13873883490269656,0.04261123923584819
LR,l2,2,34,-0.22650607448881818,-0.985333625422244,-0.3538783450080225,0.8310556039148576,0.8594735336353164,0.5316890718655461,-0.10819589191936649,-0.15212590081156924,0.04393000889220275
LR,l2,2,35,-0.13419199907270302,-0.8491048128683765,-0.24489441156852582,0.7198917602738262,0.8182879193888429,0.513355168450514,-0.06649919129081115,-0.11008658660098025,0.043587395310169086
LR,l2,2,36,-0.16637316276940234,-0.9559481591659235,-0.2942425497142672,0.8241306614371816,0.7975699599189556,0.702065299854418,-0.06794488583595044,-0.11068882698329649,0.04274394114734605
LR,l2,2,37,-0.044110201642611285,-0.7873871464270155,-0.15733717957658833,0.9793648614718562,0.7798424564000738,0.5435241401403308,-0.01495073367607489,-0.05953388301756291,0.04458314934148802
LR,l2,2,38,-0.19437178356425286,-0.9508182051528529,-0.27356657435159376,0.6831257585695185,0.8312892565651218,0.5478065570177533,-0.05337681429777793,-0.09521254839809178,0.041835734100313854
LR,l2,2,39,-0.11213641417614648,-0.8165751229225519,-0.22150693969479113,0.6974953734821611,0.8360361075216437,0.47725488884288114,-0.033084193924432063,-0.07610133525681625,0.0430171413323842
LR,l2,2,40,-0.16518824568450582,-0.9005572494851385,-0.2673955897533058,0.8144910237974431,0.8407664413978992,0.5223214383157163,-0.05895430526419842,-0.1023418804230478,0.04338757515884936
LR,l2,2,41,-0.08538090478739996,-0.8651972905402737,-0.20963268029685758,0.7825087979038223,0.8355868965430489,0.5319774403878472,-0.02195597348728749,-0.0641754293208343,0.04221945583354682
LR,l2,2,42,-0.1377275350775867,-0.8786521356791539,-0.319012986346909,0.7878658366550506,0.8567457276342947,0.517318268917662,-0.045593348203213535,-0.08620970181374403,0.040616353610530495
LR,l2,2,43,-0.11624496439570269,-0.8615714813362748,-0.23273847226827896,0.9932018167188053,0.8368452747085158,0.5508185893776809,-0.03467235073460877,-0.07539711766889931,0.04072476693429053
LR,l2,2,44,-0.07659892539997253,-0.6440806207250142,-0.2509889835842715,0.8169993572216695,0.8282091039025148,0.42422597754623687,-0.015444417732096673,-0.05758394093983053,0.04213952320773387
LR,l2,2,45,-0.0700118623400492,-0.8274672723454317,-0.1389713878014646,0.8122576718522464,0.7794097098799605,0.5334092922543647,-0.0241504884659869,-0.06484895953241246,0.04069847106642555
LR,l2,2,46,-0.07548103607795598,-0.8137461699391842,-0.26186599084560197,0.9028145593321043,0.8449546817206119,0.5741863871776272,-0.021169676979296805,-0.062112027182264454,0.040942350202967645
LR,l2,2,47,-0.14528815491247254,-0.8172412346706145,-0.2099658181200701,0.8911680582137006,0.8546365363793997,0.43386212433637544,-0.031755903813338635,-0.07411555551882162,0.042359651705482976
LR,l2,2,48,-0.22702394614204852,-1.0662228772198392,-0.36030329803841826,0.7301832235833687,0.8455804476708961,0.5901223244691597,-0.058404802544313385,-0.09886648446139032,0.04046168191707693
LR,l2,2,49,-0.14839940826133632,-0.8793611294404222,-0.2604619552911253,0.8723663060040607,0.8285670185489049,0.5882281552082056,-0.07717541997031774,-0.11635897207017523,0.03918355209985748
LR,l2,2,50,-0.03858678791291639,-0.8452329581001321,-0.15268755684119853,0.7710908062093328,0.8290308940105843,0.4932514470478685,-0.0336422679968614,-0.07362901760260275,0.039986749605741355
LR,l2,2,51,-0.11173593403477888,-0.9068735337983601,-0.2573483992523735,0.8234200362239203,0.8439285820704591,0.5510025307267596,-0.047275608969505827,-0.08611019743846829,0.03883458846896246
LR,l2,2,52,-0.10035829214840236,-0.8505069736973268,-0.2597515607404879,1.07314607206173,0.8369633223323396,0.5455162131387283,-0.03241477852028367,-0.07109173919113858,0.038676960670854896
LR,l2,2,53,-0.167394409086516,-0.9059357374052278,-0.3597468574321455,0.8219518723456537,0.8682288268346825,0.49440600516530564,-0.05507642921573362,-0.09344322690016352,0.03836679768442991
LR,l2,2,54,-0.1206919322111139,-0.9313939994471677,-0.3257445300779081,0.8103062515232895,0.8299747172551798,0.5506971185497848,-0.04702097007825365,-0.08479320400360597,0.03777223392535234
LR,l2,2,55,-0.09503707816481484,-0.7919399719990494,-0.26172095033910825,0.7481607410132401,0.811046165167681,0.4882586747778273,-0.03857505115840769,-0.07514082409834673,0.036565772939939054
LR,l2,2,56,-0.03975272358215316,-0.8465324296576473,-0.19000968362075943,0.8301977516892644,0.7908676220400939,0.5324698025233066,-0.013437246414891387,-0.05020079415646657,0.03676354774157517
LR,l2,2,57,-0.07204023257182163,-0.8719393281734384,-0.3247557462891213,1.0759413879427322,0.8204874120684997,0.6128068133721039,-0.00217079877890761,-0.03846057755065964,0.036289778771752025
LR,l2,2,58,-0.0882592200596922,-0.7828802094115931,-0.2592846375059672,0.8066889718597213,0.8150402804141166,0.5074242158057246,-0.03351102958153368,-0.06958501555444109,0.036073985972907396
LR,l2,2,59,-0.01746918840805895,-0.7836081708920805,-0.19768201109413985,0.8620034777437342,0.8204273583094701,0.5678755759457913,-0.01672878341621663,-0.053380168636973854,0.03665138522075722
LR,l2,2,60,-0.08549835159119262,-0.7983136489746279,-0.2470666128065988,0.8753987520119296,0.812583289728176,0.5003651487695135,-0.033072226292875935,-0.0687800468727221,0.03570782057984616
LR,l2,2,61,0.0036066982213364684,-0.8146777677780067,-0.09362406511273208,0.9283982737752887,0.8405149294907993,0.4904580334210191,0.010217090167659487,-0.025622458647324087,0.03583954881498357
LR,l2,2,62,-0.030683597893963313,-0.8337880866795918,-0.16504486604242646,0.9274042690417733,0.8182533651892896,0.5344169581336734,0.014438989311300393,-0.021534500424033324,0.035973489735333715
LR,l2,2,63,-0.09511456858923666,-0.9099125828467131,-0.23828852714181364,0.8319939132219034,0.8436124315311695,0.5857584495691626,-0.014833009326227078,-0.052974169090136025,0.038141159763908944
LR,l2,2,64,-0.06608104769946753,-0.874044589423063,-0.22459158928123066,1.0416765248627862,0.8623620755608329,0.5734448890110531,-0.004376076271553329,-0.043773173655179146,0.039397097383625804
LR,l2,2,65,-0.12411588553977448,-1.044443550607501,-0.31456302782977263,0.898292500960545,0.8791459546705087,0.6949103497874194,-0.003446807523188514,-0.04260881482104338,0.03916200729785487
LR,l2,2,66,-0.12391900750838664,-0.9642145781152616,-0.296091989828539,0.9849427199343893,0.8699969076577907,0.5995158911221272,-0.051805021107724496,-0.09146984284423908,0.03966482173651457
LR,l2,2,67,-0.089567190947399,-0.9555849312079825,-0.22608884695375678,1.085477263942268,0.8554771584465315,0.6338219716282857,-0.04323459822956378,-0.08213138922040254,0.03889679099083878
LR,l2,2,68,-0.05832567597781791,-0.8632238271230525,-0.24303052514421059,0.8712235413299718,0.8544622888148148,0.5022785593685597,-0.018815563930017692,-0.05842214103909749,0.039606577109079805
LR,l2,2,69,-0.05305680505292267,-0.8672928343357479,-0.21545970703491324,1.02232694318989,0.8577327005709441,0.5013349788380314,-0.006787215666785913,-0.0456607288889923,0.038873513222206384
LR,l2,2,70,0.0035433726004480094,-0.8115117132553792,-0.22889193373117417,0.9998370720632321,0.8137985185934802,0.6495880390591584,0.04248429258025544,0.0019185578168876294,0.0405657347633678
LR,l2,2,71,0.04493992188284511,-0.7489315914171836,-0.17187180914158867,0.9916071696193273,0.8430289801498629,0.5576960583429441,0.06528441554155061,0.024009764126835864,0.04127465141471475
LR,l2,2,72,-0.11564198694739682,-1.0806283264509715,-0.27036671352486075,1.10051710935694,0.8341112985796044,0.70166833351327,0.0023955322705294657,-0.03810604453879951,0.04050157680932898
LR,l2,2,73,-0.1347486852567941,-0.9848926042796244,-0.3469706177201008,0.9590663109085038,0.8958109896609977,0.6219241821783603,-0.02873829123719104,-0.06892486835642984,0.040186577119238794
LR,l2,2,74,-0.16464303664319055,-1.0086938150541083,-0.25653197173594233,0.834575237973214,0.886221797932654,0.5975395513038704,-0.05594012403713653,-0.09554067924704515,0.039600555209908635
LR,l2,2,75,-0.11941675499586393,-1.0391437204153153,-0.27773240267277755,0.970309529782687,0.8626277024441257,0.6850864915859343,-0.04479583967912777,-0.08316722997841725,0.03837139029928949
LR,l2,2,76,-0.1419812947648094,-0.9563127082027293,-0.3467493672815034,1.0454888899713295,0.8379018593608343,0.6720813865187866,-0.04516958353788244,-0.08355736925363193,0.03838778571574949
LR,l2,2,77,-0.03373003163475242,-0.8129788100485086,-0.2786578577232409,0.9844409082479606,0.860687006692009,0.6321179988824813,0.001001381883207134,-0.03837115189676254,0.03937253377996967
LR,l2,2,78,-0.023291990908190757,-0.758811766224802,-0.20303249353542238,0.8814286800549408,0.820847062168122,0.5507898322644971,0.030619236725216794,-0.008454361205620636,0.03907359793083742
LR,l2,2,79,-0.11245865361602814,-0.890497557742312,-0.2736281484178424,0.9659890623986418,0.8633538600322099,0.6226353316121872,-0.009209303808430954,-0.04689536204297075,0.03768605823453981
LR,l2,2,80,-0.03200583894776039,-0.751543955532283,-0.18450103532991025,0.9233210613967305,0.8346753681331269,0.492752064796904,-0.0003939638346330154,-0.0404088612647158,0.04001489743008278
LR,l2,2,81,-0.11282999947077715,-0.8310020955005037,-0.26908509749704024,0.9931474264631064,0.8604554482463755,0.5110317608875192,-0.019033987757759913,-0.057409752482092735,0.038375764724332836
LR,l2,2,82,-0.051868176060989084,-0.8064549369024069,-0.2899819084077706,0.8320442348405216,0.8727142324193962,0.6046596874020109,-0.007264163911099187,-0.0462801332884595,0.03901596937736031
LR,l2,2,83,-0.10615048419614097,-0.9041758648961125,-0.27007110977752163,0.791250569787291,0.8516770324796784,0.5379598836601016,-0.029863472570652642,-0.06828369948594828,0.03842022691529565
LR,l2,2,84,-0.0788310205266773,-0.8350224832597609,-0.1695385132377995,0.6683244634222671,0.8167802610803844,0.5178973390832593,-0.009688316389884197,-0.047261032030010475,0.037572715640126264
LR,l2,2,85,-0.14404391002372033,-0.8973386639178381,-0.34524135712637394,0.9267556155535323,0.8370288724313378,0.5582213353117333,-0.027127047630193236,-0.06395928001321488,0.03683223238302162
LR,l2,2,86,-0.09681146036736435,-0.9507396802021846,-0.31089601506577486,1.020791671807008,0.8371586789320947,0.6739015145099091,-0.025754581553031734,-0.06316548471977845,0.03741090316674672
LR,l2,2,87,-0.055550800580465916,-0.8754647013036578,-0.2252854896236016,0.8345474848740738,0.8530505203665529,0.6088281639509981,0.006091733862935101,-0.031297196465953726,0.03738893032888882
LR,l2,2,88,-0.09811618290591863,-0.9256446332577387,-0.22414901653356564,0.8858997867223308,0.8623421729512567,0.6452279244056832,-0.002620065513752612,-0.03943337437404432,0.03681330886029173
LR,l2,2,89,-0.12064263009671987,-0.9289874074966907,-0.28071154206165605,0.7250258094592862,0.8778926011716556,0.601847921073102,-0.013472505871659345,-0.051231583371745625,0.03775907750008628
LR,l2,2,90,-0.08139356134540553,-0.8879857368459216,-0.19353125875356314,0.7833056134994003,0.8781665445128928,0.5774784427919446,-0.011008210154571369,-0.050081972891669525,0.03907376273709815
LR,l2,2,91,-0.058551404439418205,-0.8579470838044527,-0.16516999349104583,0.8570213067354724,0.86847412164407,0.5723146943095988,0.0036201715174421466,-0.03536925888164558,0.03898943039908773
LR,l2,2,92,-0.1252830140964725,-0.8646851221000785,-0.2686596536554979,0.8356932820364348,0.8690142413434144,0.5524527577973631,-0.009335445850829896,-0.049463207047174974,0.04012776119634509
