arm,iv,seed,task,mean,q10,q50,q90,within,between,star,star_W,bias
LR,l2,0,20,-0.13522427306078807,-0.8222234799912185,-0.31094818292723303,0.7559286824713628,0.8002327127762474,0.49820986906585424,-0.07450184470010886,-0.11347959458330607,0.03897774988319725
LR,l2,0,21,-0.14536624295611392,-0.8077559088525874,-0.3159268661589202,0.8006031753230863,0.8030937063139589,0.48524203779508485,-0.0901264554602159,-0.12779159275445923,0.037665137294243325
LR,l2,0,22,-0.1642592850406105,-0.9333084587830329,-0.32769444667607706,0.9499117436748572,0.8021353737117827,0.5316887439237895,-0.09183643290365992,-0.12780507666932364,0.03596864376566373
LR,l2,0,23,-0.146265246551192,-0.8050858238400307,-0.2924728917080073,0.7325148425234395,0.8035052031164369,0.44172241157976827,-0.07680267177518624,-0.11348708667090328,0.036684414895717055
LR,l2,0,24,-0.25149725845012955,-1.1001283115861913,-0.3971328866866536,0.9697002845894187,0.8130666323094552,0.6785482693418349,-0.11345611576771047,-0.14904261461133286,0.035586498843622395
LR,l2,0,25,-0.10129032326051218,-0.8036325406237589,-0.22056497858852947,0.6924111951867132,0.8404990186207476,0.4592003377548442,-0.07337875625213315,-0.10889019084490545,0.03551143459277228
LR,l2,0,26,-0.2638320269165292,-1.1330752973760274,-0.3942124953108551,0.6264552109561454,0.8469687191392877,0.5353886017134332,-0.10159766775105146,-0.13656294480606795,0.03496527705501649
LR,l2,0,27,-0.17282271781964004,-0.8243127415812086,-0.3622694085833759,0.6703105386901146,0.7990023535909218,0.4302922299631109,-0.08251758315996278,-0.1188414638482501,0.03632388068828732
LR,l2,0,28,-0.18012130060420067,-1.0151618153841855,-0.33967651069568305,0.8695125363360474,0.8581114362276034,0.6032430514521693,-0.09169859737600763,-0.12619452985039079,0.03449593247438315
LR,l2,0,29,-0.11653741160213257,-0.8863069970421427,-0.23606579616785237,0.7979292193519782,0.778875831294084,0.5079547874053639,-0.08031739356966891,-0.1151973673286123,0.03487997375894338
LR,l2,0,30,-0.19653873225533858,-0.9267232258407692,-0.3648893108697052,0.6987234206342623,0.844752995773479,0.49533776127897405,-0.1020601521587088,-0.13762263160960006,0.03556247945089126
LR,l2,0,31,-0.14042012516535157,-0.8941379590112672,-0.24854961685214477,0.8158566989945775,0.7740986198036847,0.5357098195647736,-0.07769572649905072,-0.11296960859600418,0.03527388209695346
LR,l2,0,32,-0.09349462647360966,-0.9600190854795779,-0.249752847952114,0.7589015137128325,0.8095404457015408,0.5548129330922117,-0.04781861957103894,-0.08377422450400837,0.03595560493296943
LR,l2,0,33,-0.07021163670179419,-0.8483387296354586,-0.1279239167646327,0.7168021620650409,0.8279447852740163,0.4719322325260854,-0.045544398198809975,-0.08225470949689397,0.03671031129808398
LR,l2,0,34,-0.09084913214363928,-0.7577941732144913,-0.2192850717819902,0.6148808957870094,0.8014490666368842,0.4191970518277928,-0.036688928826693785,-0.0734911395396156,0.03680221071292181
LR,l2,0,35,-0.08311391495097271,-1.000585527613058,-0.16717471389279331,0.748396767647279,0.8367077544229149,0.5542217144859013,-0.036695220242950265,-0.07364579820551179,0.03695057796256151
LR,l2,0,36,-0.1743006947521185,-0.9023877913972415,-0.23639373754047915,0.6252002712517469,0.8324345123272546,0.5461644062937548,-0.05348927193682958,-0.09055970394414235,0.037070432007312776
LR,l2,0,37,-0.16553556751453677,-0.877137980006418,-0.3511331661238507,0.7843443484744355,0.8207500099486559,0.5531893071212051,-0.06582870052368063,-0.1027773688130864,0.03694866828940576
LR,l2,0,38,-0.10133995558301784,-0.9128879059704356,-0.20903438432285,0.801865095572861,0.8288488224402694,0.5403415639730844,-0.038657087881662305,-0.07658671384175833,0.03792962596009602
LR,l2,0,39,-0.1177009137193397,-0.8652875975184486,-0.18090580151499744,0.7270211195139742,0.8080170183123292,0.5175444822936153,-0.048795184685642916,-0.08762278868982483,0.03882760400418192
LR,l2,0,40,-0.052645371499567,-0.8608348760626193,-0.18583343623546897,0.8117414339472453,0.8104201536450729,0.4657612806878559,-0.026099486199596122,-0.0663745439005972,0.04027505770100106
LR,l2,0,41,-0.09980590014293408,-0.9063624101680222,-0.16918893658343565,0.8084938504453819,0.7797434464220142,0.5583405517228767,-0.032387164916949006,-0.07187188874268427,0.03948472382573527
