arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LL,std,0,0,0.001,1,none,0.9849125,1,1,0,0,-0.07707448304,10.5239172,-4.887899876,0.5432501435,69.72315835,0,0,1.337659717,6.820701599,-6.310302258,0.6062500477,64.34448942,2.10779047,0.9103842378,1.456548572
LL,std,0,0,0.001,2,none,0.9798020833,1,1,0,0,-1.456454754,15.33636284,-6.855044842,0.5057501197,69.51310638,0,0,-8.095182419,12.04504299,-25.80678368,0.3407500684,74.49419484,3.055131912,1.128170133,1.739354014
LL,std,0,0,0.001,3,none,0.9824958333,1,1,0,0,-1.326789737,17.12270546,-8.264498711,0.517750144,73.03540826,0,0,-14.39809322,13.65113354,-28.09160233,0.2470000237,71.83636326,3.707204819,1.289543867,1.80267179
LL,std,0,0,0.001,4,none,0.9822083333,1,1,0,0,-1.663379788,19.08113098,-8.231977463,0.5057501197,72.73615541,0,0,-20.06420326,16.63731575,-35.76428604,0.1787499487,70.20296521,4.209722519,1.413759947,1.849606752
LL,std,0,0,0.001,5,none,0.9830729167,1,1,0,0,-2.266188145,19.90414619,-9.227538109,0.517750144,73.93461293,0,0,-21.75220108,17.86284256,-42.84818649,0.1892499626,72.33647971,4.621776104,1.49343586,1.893954992
LL,std,0,0,0.001,6,none,0.98298125,1,1,0,0,-2.527023077,19.80581284,-8.259516716,0.5012500882,74.6076473,0,0,-23.86817169,18.62267494,-40.84854507,0.1794999689,72.10886404,4.940609932,1.539359331,1.875039577
LL,std,0,0,0.001,7,none,0.9831375,1,1,0,0,-2.637197733,20.98289299,-9.840414047,0.4960000813,75.29415971,0,0,-28.91278648,19.962286,-46.60066605,0.1547499597,72.07100241,5.26174593,1.625177026,1.873758316
LL,std,0,0,0.001,8,none,0.9828791667,1,1,0,0,-3.51159668,21.7134819,-10.69410038,0.4855000973,75.55796772,0,0,-29.94305038,21.82453728,-47.66271973,0.1502499729,72.03650768,5.548758984,1.67234242,1.872289062
LL,std,0,0,0.001,9,none,0.9830395833,1,1,0,0,-3.358425617,22.97312164,-11.14482975,0.4892500937,75.44377466,0,0,-33.28973389,22.82751656,-52.17357635,0.1412499547,70.97344204,5.867981434,1.739603758,1.928341985
LL,std,0,0,0.001,10,none,0.98313125,1,1,0,0,-3.577931881,23.35834312,-11.44044971,0.4840001166,74.29885585,0,0,-35.79349518,25.82941246,-54.86138153,0.1434999555,67.91240751,6.072288036,1.754464507,1.921434164
