step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4243,12.9385,0.174905,0.502005,0,1.66291,91.914,0.018092,15.8582,0.159943,6.25222,6.25222,0,1.79941,0,nan,0,0,0,0,0,0.4895,0.501375,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5808,13.422,0.165661,0.496742,0,1.67652,102.826,0.0163045,16.2698,0.164399,6.08278,6.08278,0,1.69018,0,nan,0,0,0,0,0,0.486,0.498575,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.1732,12.3849,0.182536,0.500752,0,1.18324,62.5207,0.0189255,15.9644,0.172999,5.78039,5.78039,0,1.29875,0,nan,0,0,0,0,0,0.487,0.50145,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3639,12.3005,0.18468,0.493734,0,1.26469,76.3616,0.0165619,15.9124,0.192713,5.18906,5.18906,0,1.69126,0,nan,0,0,0,0,0,0.4755,0.501675,nan,nan,0,nan
0,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.3634,13.1094,0.171564,0.518797,0,1.65091,106.368,0.0155208,16.4561,0.15984,6.25625,6.25625,0,3.18675,0,nan,0,0,0,0,0,0.485,0.499775,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4685,13.1093,0.174439,0.503008,0,0.0916575,6.63754,0.0138089,15.9827,0.168923,5.91987,5.91987,0,0.390434,0,nan,0,0,0,0,0,0.487,0.50085,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6293,13.4839,0.171953,0.492481,0,0.0294564,5.36415,0.00549135,16.1185,0.163733,6.10751,6.10751,0,0.253027,0,nan,0,0,0,0,0,0.4825,0.499225,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.3424,12.6183,0.183324,0.495238,0,0.0275595,2.96859,0.00928372,15.9743,0.168713,5.92723,5.92723,0,0.210535,0,nan,0,0,0,0,0,0.481,0.50075,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.401,12.4145,0.184057,0.5,0,0.0491914,7.56231,0.00650481,16.0728,0.184568,5.41806,5.41806,0,0.311363,0,nan,0,0,0,0,0,0.484,0.502725,nan,nan,0,nan
1000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.5266,13.2803,0.169049,0.507769,0,0.254642,19.3752,0.0131427,16.3404,0.152017,6.57822,6.57822,0,0.662045,0,nan,0,0,0,0,0,0.4845,0.496975,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4996,12.9116,0.183262,0.502005,0,0.0897681,8.52183,0.0105339,16.202,0.183431,5.45164,5.45164,0,0.345406,0,nan,0,0,0,0,0,0.491,0.501,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5915,13.4445,0.173887,0.491228,0,0.0760305,7.57788,0.0100332,16.1141,0.157507,6.34891,6.34891,0,0.287786,0,nan,0,0,0,0,0,0.485,0.500525,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.3985,12.658,0.182119,0.491479,0,0.0210335,2.90934,0.00722966,15.9881,0.161629,6.187,6.187,0,0.166713,0,nan,0,0,0,0,0,0.482,0.501525,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3492,12.3584,0.184284,0.497744,0,0.0190942,4.39676,0.0043428,16.0985,0.180474,5.54095,5.54095,0,0.224845,0,nan,0,0,0,0,0,0.481,0.502725,nan,nan,0,nan
2000,B_w20_K10000_c0.0_lr0.01_s4,0,0,0,17.5637,13.3182,0.168615,0.500752,0,0.0580724,7.15727,0.00811377,16.4687,0.15247,6.55866,6.55866,0,0.233871,0,nan,0,0,0,0,0,0.4745,0.497625,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.4443,12.4355,0.194431,0.502005,0,0.0235843,3.0453,0.00774449,15.9785,0.206765,4.83641,4.83641,0,0.19686,0,nan,0,0,0,0,0,0.49,0.50055,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5875,13.4381,0.168685,0.491729,0,0.065697,6.10825,0.0107555,16.0834,0.157127,6.36429,6.36429,0,0.284318,0,nan,0,0,0,0,0,0.4835,0.500725,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s2,0,0,0,17.4152,12.67,0.18377,0.491729,0,0.0286646,3.38803,0.00846056,16.0265,0.164496,6.07916,6.07916,0,0.186226,0,nan,0,0,0,0,0,0.4885,0.5034,nan,nan,0,nan
3000,B_w20_K10000_c0.0_lr0.01_s3,0,0,0,17.3411,12.4458,0.185646,0.493484,0,0.0487337,6.03025,0.00808153,16.0829,0.173981,5.74777,5.74777,0,0.296033,0,nan,0,0,0,0,0,0.476,0.5013,nan,nan,0,nan
