step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0,17.4232,12.9327,0.174698,0.502005,0,1.55348,84.9325,0.0182907,15.8563,0.159831,6.25659,6.25659,0,1.67805,-0.000256584,nan,0.00075838,-0.00212693,-0.000167138,-0.00100681,-0.00149265,0.4895,0.501325,nan,nan,0,nan
0,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0,17.5817,13.4205,0.165671,0.496742,0,1.68288,103.141,0.0163163,16.2696,0.164397,6.08285,6.08285,0,1.69342,-0.00119295,nan,0.00627301,-0.0163137,-0.000944214,-0.00589069,-0.0118216,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0,17.1709,12.379,0.182643,0.500752,0,1.29068,66.7185,0.0193452,15.9618,0.173281,5.77098,5.77098,0,1.34445,0.000191036,nan,0.0025242,-0.00529267,3.31277e-05,-0.00250699,-0.00420168,0.487,0.50135,nan,nan,0,nan
0,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0,17.3635,12.3043,0.184629,0.492481,0,1.3122,79.1647,0.0165756,15.9097,0.192685,5.18981,5.18981,0,1.74823,-0.000676492,nan,0.00864243,-0.0162863,-0.000504559,-0.00987567,-0.0139177,0.4795,0.50195,nan,nan,0,nan
0,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0,17.362,13.1079,0.17157,0.518546,0,1.41029,91.6503,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.8388,1.88821e-05,nan,0.00012173,-0.000210775,1.05341e-05,-8.13019e-05,-0.000166888,0.4845,0.499725,nan,nan,0,nan
1000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.4745,12.97,0.180501,0.497494,0,0.0241878,3.46045,0.00698979,15.9882,0.165935,6.02646,6.02646,0,0.252727,-0.0242283,nan,0.0288633,-0.071542,-0.0179605,-0.0442569,-0.0581263,0.4705,0.4942,nan,nan,0,nan
1000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.6568,13.6349,0.161546,0.5,0,0.024907,4.38286,0.00568282,16.196,0.153856,6.4996,6.4996,0,0.264605,-0.036332,nan,0.035804,-0.0889059,-0.0260944,-0.0558759,-0.0620131,0.468,0.4894,nan,nan,0,nan
1000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.3133,12.7283,0.180028,0.512782,0,0.0145905,2.78565,0.00523773,16.002,0.173989,5.74748,5.74748,0,0.178471,-0.0147374,nan,0.0595061,-0.0605139,-0.00801797,-0.0334343,-0.0397422,0.475,0.49825,nan,nan,0,nan
1000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.4046,12.795,0.178438,0.499749,0,0.0314473,6.52981,0.00481597,16.0557,0.178575,5.59989,5.59989,0,0.264973,-0.0194063,nan,0.0516599,-0.0902567,-0.0148121,-0.0526512,-0.0739006,0.465,0.498575,nan,nan,0,nan
1000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.3403,12.4058,0.180427,0.499749,0,0.0526419,7.94085,0.00662925,15.7918,0.176424,5.66817,5.66817,0,0.286044,-0.01164,nan,0.0637185,-0.0812278,-0.00932735,-0.0501637,-0.0624322,0.474,0.497475,nan,nan,0,nan
2000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5317,13.5807,0.167325,0.503258,0,0.03933,7.28933,0.00539556,16.355,0.151566,6.5978,6.5978,0,0.3029,-0.0254788,nan,0.0785297,-0.103209,-0.0190947,-0.0690438,-0.0740742,0.47,0.492875,nan,nan,0,nan
2000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.7026,13.6846,0.165598,0.492982,0,0.0244629,4.35529,0.00561683,16.4565,0.146649,6.81901,6.81901,0,0.224928,-0.0447093,nan,0.0834433,-0.125229,-0.0323309,-0.0790892,-0.0947071,0.453,0.4876,nan,nan,0,nan
2000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.5175,13.0996,0.179291,0.511278,0,0.0207967,3.91528,0.00531167,16.3881,0.176118,5.67801,5.67801,0,0.231878,-0.0446672,nan,0.0820571,-0.136165,-0.0316945,-0.0793263,-0.0991852,0.4615,0.49025,nan,nan,0,nan
2000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.4238,12.603,0.184941,0.499749,0,0.0354258,6.46558,0.00547913,15.911,0.188321,5.31009,5.31009,0,0.247617,-0.0288189,nan,0.0659243,-0.108589,-0.0220036,-0.0862368,-0.087218,0.457,0.4922,nan,nan,0,nan
2000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.3235,12.9922,0.165428,0.500251,0,0.0187678,5.00917,0.00374669,16.4067,0.164884,6.06488,6.06488,0,0.2317,0.0179823,nan,0.0618121,-0.0797727,0.0134343,-0.030399,-0.0648665,0.4785,0.506475,nan,nan,0,nan
3000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.608,13.4045,0.178298,0.486466,0,0.0450768,7.88012,0.00572032,16.3193,0.173846,5.75222,5.75222,0,0.25295,-0.0316214,nan,0.0852309,-0.130942,-0.0238702,-0.085088,-0.0992748,0.46,0.4925,nan,nan,0,nan
3000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.7187,13.7051,0.168473,0.492481,0,0.0160586,4.33125,0.0037076,16.2693,0.144117,6.9388,6.9388,0,0.209813,-0.0591798,nan,0.0877873,-0.152644,-0.0439153,-0.105444,-0.124763,0.442,0.48205,nan,nan,0,nan
3000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.4491,13.1967,0.181008,0.504511,0,0.0224376,3.54588,0.0063278,16.0856,0.164004,6.09739,6.09739,0,0.194048,-0.030099,nan,0.0842092,-0.155994,-0.0191712,-0.0920189,-0.0992408,0.4555,0.496475,nan,nan,0,nan
3000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.481,12.9042,0.180777,0.500501,0,0.0142218,2.64443,0.00537804,16.2052,0.17748,5.63442,5.63442,0,0.203066,-0.0304859,nan,0.0849249,-0.144366,-0.0223772,-0.10165,-0.116881,0.446,0.49315,nan,nan,0,nan
3000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.4407,12.9454,0.166722,0.494737,0,0.0129584,3.28661,0.00394279,16.5504,0.165389,6.04636,6.04636,0,0.202941,0.0101018,nan,0.0614654,-0.0709224,0.00733431,-0.0395682,-0.0495972,0.479,0.5037,nan,nan,0,nan
4000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.7509,13.8456,0.169155,0.487218,0,0.019897,5.24926,0.00379044,16.403,0.166021,6.02335,6.02335,0,0.234914,-0.0404073,nan,0.0842719,-0.168545,-0.0296258,-0.114388,-0.136799,0.441,0.48515,nan,nan,0,nan
4000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.705,13.7315,0.171319,0.495238,0,0.0159571,3.5803,0.00445691,16.0432,0.150849,6.62913,6.62913,0,0.181001,-0.0588788,nan,0.0853959,-0.181935,-0.0445795,-0.117645,-0.143522,0.436,0.48255,nan,nan,0,nan
4000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.4951,13.0437,0.182586,0.506767,0,0.0168472,3.81054,0.00442121,16.0407,0.170364,5.86979,5.86979,0,0.221355,-0.0483473,nan,0.0695153,-0.184715,-0.0372958,-0.0952207,-0.119832,0.448,0.487375,nan,nan,0,nan
4000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.5988,12.9725,0.178918,0.490226,0,0.0220459,5.48455,0.00401964,16.3612,0.191324,5.22674,5.22674,0,0.250724,-0.0348402,nan,0.107252,-0.207949,-0.0254822,-0.137889,-0.145778,0.4365,0.491325,nan,nan,0,nan
4000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.4865,13.149,0.170061,0.488471,0,0.0254035,5.55966,0.00456926,16.7497,0.160971,6.2123,6.2123,0,0.231715,0.0158197,nan,0.118784,-0.0938533,0.011681,-0.0585064,-0.0706088,0.46,0.503125,nan,nan,0,nan
5000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.6515,13.2558,0.174913,0.485464,0,0.0494124,7.41174,0.00666677,16.2573,0.164499,6.07905,6.07905,0,0.245054,-0.0460979,nan,0.0935638,-0.196416,-0.035037,-0.119917,-0.169151,0.4245,0.4858,nan,nan,0,nan
5000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.6558,13.5609,0.174158,0.492732,0,0.0236889,4.41847,0.00536134,16.1239,0.142818,7.0019,7.0019,0,0.215995,-0.0446152,nan,0.0967975,-0.206351,-0.0340931,-0.118835,-0.168616,0.4365,0.48825,nan,nan,0,nan
5000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6481,13.7878,0.173655,0.501504,0,0.0196079,3.82088,0.00513177,16.3655,0.141818,7.05128,7.05128,0,0.225972,-0.0569781,nan,0.0830618,-0.217864,-0.0441692,-0.139264,-0.162614,0.4355,0.483225,nan,nan,0,nan
5000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.5375,12.8202,0.178807,0.491479,0,0.0448387,6.86464,0.00653184,16.6662,0.177154,5.64482,5.64482,0,0.256914,-0.012917,nan,0.126219,-0.18067,-0.00861913,-0.120136,-0.158328,0.429,0.496625,nan,nan,0,nan
5000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.5669,13.3191,0.165694,0.490226,0,0.0172953,4.57062,0.00378401,16.7492,0.167703,5.96293,5.96293,0,0.210298,0.00746596,nan,0.0913944,-0.109627,0.00561964,-0.0540676,-0.0802634,0.444,0.5039,nan,nan,0,nan
6000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5721,13.3917,0.173739,0.496992,0,0.0212756,3.81778,0.00557277,16.1062,0.159347,6.2756,6.2756,0,0.253039,-0.0498002,nan,0.0862317,-0.231612,-0.0370384,-0.111473,-0.163857,0.441,0.486725,nan,nan,0,nan
6000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.5055,12.736,0.18036,0.496491,0,0.0301509,5.65266,0.00533393,16.0906,0.169371,5.90421,5.90421,0,0.223165,-0.0409993,nan,0.0910915,-0.204241,-0.032446,-0.124057,-0.169527,0.4335,0.48765,nan,nan,0,nan
6000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6955,13.5134,0.169876,0.505764,0,0.023723,5.30351,0.00447308,16.8637,0.167036,5.98675,5.98675,0,0.214043,-0.0541214,nan,0.0984758,-0.228535,-0.0424819,-0.114108,-0.174682,0.431,0.483,nan,nan,0,nan
6000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.622,13.3478,0.169616,0.485965,0,0.0273958,3.90555,0.00701458,16.6606,0.158873,6.29435,6.29435,0,0.208881,-0.0270838,nan,0.118823,-0.190708,-0.0187794,-0.13225,-0.168701,0.43,0.4911,nan,nan,0,nan
6000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.6688,13.5379,0.158064,0.494737,0,0.0321061,6.26215,0.00512701,16.5909,0.155874,6.41543,6.41543,0,0.244174,-0.00207379,nan,0.105167,-0.121716,-0.00216364,-0.0781963,-0.106269,0.455,0.500425,nan,nan,0,nan
7000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5399,12.7553,0.174203,0.498246,0,0.0532477,9.49238,0.00560952,16.4642,0.174232,5.73949,5.73949,0,0.30305,-0.0303714,nan,0.101303,-0.246748,-0.0217885,-0.112483,-0.181637,0.436,0.492775,nan,nan,0,nan
7000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.6304,13.3469,0.177545,0.487469,0,0.017526,3.63663,0.0048193,16.1482,0.156538,6.38824,6.38824,0,0.209252,-0.0591406,nan,0.103017,-0.232364,-0.047697,-0.156753,-0.198867,0.414,0.480375,nan,nan,0,nan
7000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.7196,13.1779,0.17256,0.500752,0,0.0337796,5.85199,0.00577233,16.709,0.18048,5.54079,5.54079,0,0.245044,-0.0515601,nan,0.108025,-0.252274,-0.0412251,-0.120023,-0.195255,0.4395,0.48585,nan,nan,0,nan
7000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.6729,13.6898,0.161572,0.490226,0,0.0254664,4.77399,0.00533441,16.2671,0.140915,7.09648,7.09648,0,0.221077,-0.0369853,nan,0.111141,-0.219465,-0.0273828,-0.154481,-0.201327,0.4165,0.4893,nan,nan,0,nan
7000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.6681,13.5135,0.160091,0.491479,0,0.0226435,3.71708,0.00609175,16.7317,0.161451,6.19384,6.19384,0,0.207777,-0.0115006,nan,0.106908,-0.142953,-0.00976519,-0.0796759,-0.131116,0.4555,0.496675,nan,nan,0,nan
8000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5268,12.6439,0.185055,0.489975,0,0.0349925,6.36815,0.00549493,16.2712,0.174474,5.73152,5.73152,0,0.253009,-0.0437118,nan,0.100372,-0.244273,-0.0324778,-0.145449,-0.180795,0.432,0.48765,nan,nan,0,nan
8000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.5974,13.2352,0.178104,0.484712,0,0.0649004,9.01401,0.00719995,16.1269,0.16334,6.12221,6.12221,0,0.265698,-0.0476736,nan,0.116619,-0.249585,-0.0389093,-0.134495,-0.218274,0.4185,0.4842,nan,nan,0,nan
8000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6822,13.6424,0.160594,0.496241,0,0.0362434,7.18708,0.00504285,16.7673,0.151435,6.60351,6.60351,0,0.293349,-0.0435761,nan,0.118859,-0.262496,-0.0364608,-0.143875,-0.208408,0.4225,0.487875,nan,nan,0,nan
8000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.6128,13.6515,0.162695,0.490727,0,0.0294601,5.44382,0.00541166,16.3069,0.143972,6.9458,6.9458,0,0.250825,-0.0411814,nan,0.144943,-0.240536,-0.0306874,-0.169761,-0.226465,0.41,0.4879,nan,nan,0,nan
8000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.4089,12.6658,0.173414,0.502506,0,0.0264823,6.0446,0.00438114,16.1642,0.163167,6.1287,6.1287,0,0.194311,-0.00577177,nan,0.115511,-0.129292,-0.00508008,-0.0819757,-0.120041,0.4525,0.49995,nan,nan,0,nan
9000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5032,12.9487,0.184628,0.491729,0,0.0295537,4.25055,0.00695291,16.0189,0.158572,6.30628,6.30628,0,0.258363,-0.0478167,nan,0.10422,-0.22681,-0.0356946,-0.163772,-0.185537,0.424,0.48535,nan,nan,0,nan
9000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.4784,12.6483,0.178799,0.492481,0,0.0440807,8.1876,0.00538383,15.7394,0.171838,5.81943,5.81943,0,0.266628,-0.0382154,nan,0.133422,-0.282753,-0.0319743,-0.16476,-0.257501,0.4025,0.488,nan,nan,0,nan
9000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6157,13.4641,0.17095,0.496992,0,0.0371539,6.63647,0.00559844,16.6534,0.177547,5.63232,5.63232,0,0.220587,-0.0241046,nan,0.0963774,-0.159095,-0.0191108,-0.114128,-0.126984,0.448,0.494,nan,nan,0,nan
9000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.5005,12.8136,0.175572,0.491479,0,0.091578,13.3829,0.00684289,16.2586,0.181651,5.50507,5.50507,0,0.311587,-0.0305482,nan,0.151892,-0.277832,-0.0222653,-0.164661,-0.227922,0.412,0.489375,nan,nan,0,nan
9000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.5529,13.454,0.167591,0.496491,0,0.0251327,6.89776,0.0036436,16.3664,0.153986,6.4941,6.4941,0,0.261743,-0.010521,nan,0.113567,-0.1339,-0.00866614,-0.0972621,-0.126795,0.447,0.501275,nan,nan,0,nan
10000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5115,13.0768,0.174273,0.493734,0,0.0258264,4.36871,0.00591168,16.4715,0.155676,6.42361,6.42361,0,0.211288,-0.0426843,nan,0.102242,-0.26261,-0.0347477,-0.12254,-0.219755,0.4185,0.486575,nan,nan,0,nan
10000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.5739,13.1827,0.169099,0.498246,0,0.0422133,7.98546,0.00528627,16.4702,0.167333,5.97611,5.97611,0,0.280316,-0.0537848,nan,0.133734,-0.307961,-0.0461486,-0.194082,-0.247958,0.402,0.478375,nan,nan,0,nan
10000,B_w20_K1000_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.6717,13.73,0.168325,0.493985,0,0.0214165,4.99392,0.00428851,16.6023,0.147924,6.76024,6.76024,0,0.239382,-0.0170303,nan,0.0958648,-0.19143,-0.0118679,-0.106621,-0.141043,0.438,0.4932,nan,nan,0,nan
