seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm
0,2,30000,0.4521803732507934,0.43821666666666664,52586,120000,0,4868,0.04056666666666667,0.0,547.7308480137008,0.4564423733447507,-6.337265727331644,53.316830685552695,0.0,9.78613507288899,-0.30822782712057234,0.061801517889534446,0.9065416666666667,108785,120000,0,52424,0.4368666666666667,0.0,75.4083319444621,0.06284027662038509,-109.26537295981656,86.51279417901752,0.0,1.8112097217651686,-0.018322419008472934,182.45962023451295,0.9941666722297668,0.018265215680003166,0.9093479166666667,0.27059345703125,0.11083333333333334,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
1,2,30000,0.4378563502801759,0.450625,54075,120000,0,4624,0.038533333333333336,0.0,530.6505066175015,0.4422087555145846,-8.215494429258195,51.48105254887826,0.0,9.571520115076718,-0.32359762894921007,0.07015022844724543,0.8911,106932,120000,0,45110,0.3759166666666667,0.0,85.68623121196885,0.07140519267664071,-95.15374167472501,75.8938107644119,0.0,1.789073090934962,-0.037051944703562184,166.5290457269763,0.9450000524520874,0.24495024979114532,0.94284375,0.182660693359375,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
2,2,30000,0.44385040397097797,0.43993333333333334,52792,120000,0,4291,0.035758333333333336,0.0,537.9186428285527,0.4482655356904606,-7.385501358495228,50.02337268371894,0.0,9.543463426885728,-0.27441107913618906,0.06381481614579464,0.8997083333333333,107965,120000,0,42741,0.356175,0.0,78.07144598507622,0.06505953832089685,-90.65112219782245,69.24196823920805,0.0,1.7566634109242023,-0.03882225316250697,165.66709343349532,0.9991666674613953,0.0021734184119850397,0.9207395833333333,0.24175491536458332,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
3,2,30000,0.4488946271576366,0.436825,52419,120000,0,3967,0.033058333333333335,0.0,543.9838416586337,0.45331986804886143,-6.7884004373402105,49.98960904588775,0.0,9.67903822406627,-0.2972929398948327,0.06738457843266087,0.895025,107403,120000,0,46727,0.3893916666666667,0.0,82.20395792295491,0.0685032982691291,-96.15701189453263,75.59299243265593,0.0,1.848266329642911,-0.034073322118492795,166.04931606837587,0.996666669845581,0.009134138002991676,0.913175,0.25218146158854166,0.11333333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
4,2,30000,0.46274450320008625,0.42255,50706,120000,0,3602,0.030016666666666667,0.0,560.6406974397189,0.46720058119976576,-4.904300974064829,49.739002662192306,0.0,9.532053749619156,-0.2912121000094339,0.06049121544961844,0.906975,108837,120000,0,50441,0.42034166666666667,0.0,73.87397662178843,0.061561647184823695,-101.11576727809941,75.61361750923611,0.0,1.781430819558772,-0.022948676978703588,172.98623108689452,0.9991666674613953,0.004156077746301889,0.91610625,0.246503955078125,0.11666666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
5,2,30000,0.43084061613293756,0.46208333333333335,55450,120000,0,5109,0.042575,0.0,521.8990149327495,0.4349158457772913,-8.651578290635829,53.607790609805825,0.0,9.814945004373147,-0.3202111024037004,0.0649103750848399,0.8994416666666667,107933,120000,0,50517,0.42097500000000004,0.0,79.31274077044081,0.06609395064203401,-104.29908430229945,83.70449749318253,0.0,1.8456977766654277,-0.01712409537634812,174.65911887009864,0.9941666722297668,0.018736161291599274,0.9214520833333333,0.23288115234375,0.11,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
6,2,30000,0.45435880789682104,0.4363,52356,120000,0,4106,0.034216666666666666,0.0,550.3768731972472,0.45864739433103935,-5.4880170241911514,52.34007916399453,0.0,9.863253423136548,-0.29013745466247204,0.0679780405115039,0.8985333333333333,107824,120000,0,51130,0.42608333333333337,0.0,82.92581487952434,0.06910484573293696,-104.62726515370177,83.02099107300093,0.0,1.8004786453816621,-0.03299897958990187,182.33786085037758,0.9858333468437195,0.03506838530302048,0.9090229166666667,0.26337333984375,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
7,2,30000,0.4481318388393049,0.4397583333333333,52771,120000,0,4068,0.0339,0.0,542.9982438624023,0.45249853655200195,-6.39482505307401,51.39384234017537,0.0,9.873588606413582,-0.3220844607008621,0.06256826261235082,0.90555,108666,120000,0,51446,0.4287166666666667,0.0,76.35162733916384,0.06362635611596987,-103.33721026211215,78.07357954401424,0.0,1.8696872324873135,-0.03499660994741134,174.2670892435062,0.9983333349227905,0.006132499780505896,0.91993125,0.23464108072916667,0.11833333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
8,2,30000,0.4489364259503786,0.4421583333333333,53059,120000,0,4719,0.039325,0.0,543.8090257509168,0.45317418812576404,-6.889330849264982,52.91510267658196,0.0,9.696511024838522,-0.308120790515095,0.0648517012293889,0.901025,108123,120000,0,50303,0.4191916666666667,0.0,79.23993115428796,0.06603327596190664,-103.43733635948418,81.96210674466725,0.0,1.8234516978092727,-0.03018703747307882,177.2992542563724,0.9941666722297668,0.014757262542843819,0.9032583333333334,0.27542233072916666,0.11416666666666667,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
9,2,30000,0.45252105215188265,0.4278,51336,120000,0,3116,0.02596666666666667,0.0,548.5831174633458,0.45715259788612156,-5.595060581181106,48.0653177643675,0.0,9.430359157004212,-0.33987092930357904,0.07302398634603736,0.888675,106641,120000,0,44508,0.3709,0.0,89.10615306829892,0.07425512755691577,-91.45665764452387,70.38301314369618,0.0,1.7743060703679836,-0.013599272588035092,163.4536704366023,1.0,0.00024513647076673806,0.93646875,0.19638492838541666,0.10583333333333333,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,N1
