arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA3,4,0.001,11,none,0.9218520833,0.9975000024,0.9975000024,0,0,-9.767550468,4.7862463,-56.00321579,-0.01648348197,80.99761009,0,0,-3.049255848,1.994623423,-7.445937634,-0.01158794016,52.99476542,18.87531281,12.14890194,45.49974823,0.6466363668,0.1426967382,1.201429009,0,3,1.535655975,0.5572571158,2.793610573,0,3
SWA3,4,0.001,12,none,0.9138125,0.9966666698,0.9966666698,0,0,-9.306754112,4.659115791,-58.38305283,-0.01485199947,83.7616465,0,0,-3.585862637,2.269286394,-6.024981499,-0.01498095319,42.01954506,19.83271027,12.74523354,48.34363937,0.6590210199,0.1389352679,1.104367614,0,3,1.363793731,0.739256382,2.335455418,0,3
SWA3,4,0.001,13,none,0.8977520833,0.9950000048,0.9950000048,0,0,-9.573359489,4.735720158,-47.77753448,-0.01483809017,83.55201441,0,0,-4.08159399,2.215655804,-7.651393414,-0.01738901995,32.08242736,20.6999855,13.29657078,51.54806137,0.6455420256,0.1673763394,1.026097655,0,3,1.399856091,0.7463327646,2.391712666,0,3
SWA3,4,0.001,14,none,0.91185625,0.9975000024,0.9975000024,0,0,-9.948529243,4.854553223,-40.53953171,-0.01553169545,82.95321359,0,0,-4.181128979,2.391595602,-6.942539215,-0.0193743445,34.08719897,21.51750565,13.78237247,53.57511139,0.6316603422,0.1979049444,0.9589601755,0,3,1.275299311,0.683139801,2.176063061,0,3
SWA3,4,0.001,15,none,0.8903645833,0.9466666579,0.9466666579,0,0,-9.545572281,4.729680061,-61.20040512,-0.01471091621,82.91208352,0,0,-5.336484432,2.872456789,-8.629014015,-0.02136752754,17.50496381,22.05749512,14.34397697,54.65636063,0.6372204423,0.1373082846,0.9850020409,0,3,1.073734045,0.5579476357,1.976171732,0,3
SWA3,4,0.001,16,none,0.8828,0.9908333421,0.9908333421,0,0,-9.975577354,4.900233269,-60.75157547,-0.01454087067,83.49470318,0,0,-5.609600544,2.937226534,-8.179576874,-0.02149431594,27.55760533,23.03012466,14.94467354,56.65248108,0.6296201944,0.1270970404,0.9512241483,0,3,1.041374803,0.5820741057,1.878383398,0,3
SWA3,4,0.001,17,none,0.8792979167,0.9833333492,0.9833333492,0,0,-9.85172081,5.034646034,-82.80209351,-0.01360284444,83.65969364,0,0,-6.224412441,3.369122505,-8.88804245,-0.02156933025,23.6821085,23.84940338,15.40668964,56.61073303,0.6138340831,0.1024098247,0.9957262278,0,3,0.9164636135,0.5601190329,1.575151443,0,3
SWA3,4,0.001,18,none,0.8708229167,0.9649999738,0.9649999738,0,0,-10.93975258,5.39388895,-92.75236511,-0.01322296727,83.31547998,0,0,-6.718886852,3.528073311,-10.51479435,-0.02446884289,27.72653795,24.77371407,15.824049,57.97786713,0.5728527308,0.0932322368,0.7835286856,0,3,0.8868463039,0.4707567394,1.451562881,0,3
SWA3,4,0.001,19,none,0.8833416667,0.989166677,0.989166677,0,0,-11.08137989,5.516876221,-68.16027069,-0.01374230534,84.6042538,0,0,-7.082954884,3.846280098,-10.47709179,-0.02712363936,28.53187044,25.50938797,16.12975311,59.11260223,0.5615559816,0.1088445634,0.8159400225,0,3,0.8062874079,0.4827240407,1.424400926,0,3
SWA3,4,0.001,20,none,0.8715541667,0.9808333516,0.9808333516,0,0,-11.17919064,5.579013824,-76.78404999,-0.01320181694,83.70440016,0,0,-8.06064415,4.395672798,-15.25175095,-0.0274592936,15.49887566,25.98039627,16.81217384,59.04620743,0.5391868353,0.09853823483,0.7961871028,0,3,0.6945949197,0.3267069459,1.115245104,0,3
SWA3,4,0.001,21,none,0.86401875,0.978333354,0.978333354,0,0,-11.91517258,5.701781273,-66.68413544,-0.01327078696,83.43090455,0,0,-8.215920448,4.314262867,-11.76312542,-0.0277407337,22.75289698,26.91166115,17.47707558,60.12615204,0.5339691043,0.1128791124,0.7647225857,0,3,0.716334939,0.3792283535,1.205750942,0,3
SWA3,4,0.001,22,none,0.8807229167,0.9741666913,0.9741666913,0,0,-11.9882288,5.974985123,-69.30653381,-0.01334804576,83.43386648,0,0,-9.063656807,5.213421345,-13.98002243,-0.02879776247,16.04505226,27.59149361,17.85300064,59.63100052,0.514246881,0.1068663448,0.7435424328,0,3,0.599852562,0.3580596447,1.055590272,0,3
SWA3,4,0.001,23,none,0.8761145833,0.9683333039,0.9683333039,0,0,-12.17474079,6.072158337,-80.23950195,-0.01345740631,83.4678355,0,0,-9.770663261,5.619460106,-15.37007141,-0.03146374971,14.99366335,28.1546154,18.57923317,60.3923645,0.5075463057,0.09925574809,0.7306182981,0,3,0.5458003283,0.332781285,0.9833213091,0,3
SWA3,4,0.001,24,none,0.8763,0.9841666818,0.9841666818,0,0,-12.58344746,6.27136755,-95.32891846,-0.01274085976,83.29976773,0,0,-10.21248341,6.009990692,-15.9998455,-0.02932547964,14.17329398,29.21658325,19.09449959,60.02400589,0.4926150441,0.08123575896,0.6952050328,0,3,0.513926208,0.3200856447,0.9483346939,0,3
SWA3,4,0.001,25,none,0.8712520833,0.9850000143,0.9850000143,0,0,-13.23725128,6.481228828,-83.81557465,-0.01250674017,84.49473948,0,0,-11.23825169,6.21382618,-16.86053276,-0.02942158096,13.8098371,29.70970535,19.43284416,59.82814026,0.4739381075,0.08887112886,0.6800325513,0,3,0.4949150085,0.3000793159,0.898303628,0,3
SWA3,4,0.001,26,none,0.8623229167,0.9875000119,0.9875000119,0,0,-13.28415394,6.663015366,-91.03031158,-0.01296167541,84.77446165,0,0,-11.22069168,6.275993347,-16.91377449,-0.02954299375,13.06033626,30.56113815,20.06200218,59.4645462,0.4619401395,0.08612594008,0.7031041384,0,3,0.4939256608,0.2864607573,0.8075971603,0,3
SWA3,4,0.001,27,none,0.8671979167,0.9800000191,0.9800000191,0,0,-13.93027496,6.883411407,-99.98999023,-0.01293640584,83.6502944,0,0,-12.90938091,7.275406837,-18.04711151,-0.03324732929,8.949939746,31.30517387,20.68138885,59.08779907,0.4502283633,0.08300921321,0.6378699541,0,3,0.4226985276,0.2409393936,0.7850426435,0,3
SWA3,4,0.001,28,none,0.8673291667,0.9791666865,0.9791666865,0,0,-13.98207664,6.830216885,-99.29335022,-0.0124533549,83.82056885,0,0,-13.3819952,7.437731743,-19.06334496,-0.0319237709,12.64399738,32.00201797,20.85198784,58.50836563,0.4510425031,0.07952115685,0.6355051994,0,3,0.4121587873,0.2648719847,0.6453508139,0,3
SWA3,4,0.001,29,none,0.8637083333,0.9841666818,0.9841666818,0,0,-14.8422966,7.280520439,-103.7635422,-0.0129276542,83.89320982,0,0,-13.24984169,6.980871677,-18.6198616,-0.03203048185,26.16698699,32.53821182,21.23841095,57.98297882,0.4219813347,0.0748577863,0.6414054632,0,3,0.4345633388,0.2437112629,0.7136388421,0,3
SWA3,4,0.001,30,none,0.8652541667,0.9858333468,0.9858333468,0,0,-14.41223621,7.107059002,-106.7711868,-0.01243278105,84.74195629,0,0,-14.73759079,8.12643528,-20.21001816,-0.03340842947,24.10770495,33.49452591,21.73378372,57.75217819,0.4287717342,0.07371390611,0.6139025688,0,3,0.3782114387,0.220797807,0.7166267633,0,3
SWA3,4,0.001,31,none,0.8736125,0.9758333564,0.9758333564,0,0,-14.64605618,7.346140862,-102.754921,-0.01211639587,83.95742976,0,0,-15.44874954,8.726531982,-21.96050835,-0.03460449353,31.37340478,34.18468094,22.50771332,57.13445663,0.4215909243,0.07297673076,0.6017310023,0,3,0.354804337,0.204192847,0.6165271401,0,3
SWA3,4,0.001,32,none,0.8639875,0.9858333468,0.9858333468,0,0,-15.71516895,7.650247574,-95.38240814,-0.01182800811,85.02631389,0,0,-15.6771307,8.577756882,-21.46049881,-0.03194871545,30.7467124,35.09450912,22.74016762,56.79086685,0.4005324244,0.07816482335,0.5593018532,0,3,0.3571990728,0.2120503038,0.7775517702,0,3
SWA3,4,0.001,33,none,0.8670520833,0.9750000238,0.9750000238,0,0,-15.46210289,7.550366402,-114.0916901,-0.01138396095,85.13185358,0,0,-16.68717766,9.455844879,-24.59551811,-0.03513645381,40.78190763,35.81430435,23.23514557,56.08309937,0.4036766589,0.06839206815,0.5864533782,0,3,0.3268815577,0.179085061,0.6239939928,0,3
SWA3,4,0.001,34,none,0.86749375,0.9725000262,0.9725000262,0,0,-15.63716793,7.597041607,-111.3151855,-0.01207107119,83.48563025,0,0,-16.47563553,9.782008171,-23.65070724,-0.03710282966,43.20788899,36.44289398,23.60496902,55.62263107,0.405850172,0.06585588306,0.7038385868,0,3,0.3175961077,0.1862075925,0.6222991943,0,3
SWA3,4,0.001,35,none,0.86084375,0.9816666842,0.9816666842,0,0,-16.114151,7.961006641,-105.8510971,-0.0111207189,84.18432693,0,0,-18.04557037,10.16459465,-26.96487045,-0.03450993076,44.84231652,37.72397995,24.08777809,55.27043533,0.3868867457,0.07139547169,0.6168889999,0,3,0.3038776517,0.1703562886,0.6019161344,0,3
SWA3,4,0.001,36,none,0.8646479167,0.9916666746,0.9916666746,0,0,-16.75398254,8.170072556,-110.6116638,-0.01019380149,83.62095497,0,0,-18.40838623,10.74292374,-26.01441193,-0.03332909197,34.25782939,38.43261719,24.14596367,54.61861801,0.3744362891,0.06218830124,0.5641328692,0,3,0.2870765924,0.1674831808,0.4518266022,0,3
SWA3,4,0.001,37,none,0.8686416667,0.9791666865,0.9791666865,0,0,-16.8375721,8.38288784,-127.8664551,-0.01102362946,84.50449834,0,0,-19.91738129,11.50728798,-29.60580635,-0.03507043421,42.89429011,39.16133118,24.61894608,54.43568802,0.3680284619,0.05726425722,0.5672751665,0,3,0.270488739,0.1461099982,0.4729472995,0,3
SWA3,4,0.001,38,none,0.8734583333,0.9825000167,0.9825000167,0,0,-17.45362282,8.520371437,-131.8610229,-0.01047147159,85.22056994,0,0,-19.67098236,10.99888039,-31.4933815,-0.03523868695,45.50097233,40.03949356,25.10981178,54.05409241,0.3632187843,0.05812292174,0.5350800157,0,3,0.2790181637,0.165093258,0.4709614813,0,3
SWA3,4,0.001,39,none,0.8565270833,0.9766666889,0.9766666889,0,0,-17.63555145,8.593340874,-128.3225708,-0.01103036385,84.95964636,0,0,-20.06769943,11.77639008,-31.2971611,-0.03546009958,24.36004386,40.46640778,25.29065323,53.89832306,0.3574635684,0.05786235631,0.510238111,0,3,0.2615527511,0.1610158384,0.4018392563,0,3
SWA3,4,0.001,40,none,0.8689083333,0.9766666889,0.9766666889,0,0,-18.15626717,9.053070068,-138.6657867,-0.01153906249,84.67581264,0,0,-21.12984848,12.25806713,-30.22068024,-0.03745485842,42.36792144,41.51991653,25.19462776,53.66566086,0.3382256031,0.05513019115,0.503156662,0,3,0.2537762523,0.1492997408,0.4187014997,0,3
SWA3,4,0.001,41,none,0.85421875,0.9800000191,0.9800000191,0,0,-18.91423607,9.452840805,-117.2744827,-0.01138626784,84.2389861,0,0,-21.03452682,12.53862572,-31.39797592,-0.03765689954,40.52567421,42.25315094,25.57645798,53.15006256,0.3278715611,0.06024798751,0.5009435415,0,3,0.2455848455,0.1484708488,0.4000216126,0,3
SWA3,4,0.001,42,none,0.86755625,0.9916666746,0.9916666746,0,0,-19.23327065,9.267079353,-119.2724609,-0.01172925532,85.14659387,0,0,-22.02748299,12.87598515,-33.45488739,-0.03589057922,45.39076616,43.18657303,26.10579491,53.02675247,0.3310269117,0.06492493302,0.4638522267,0,3,0.2387904525,0.1383600086,0.4165288806,0,3
SWA3,4,0.001,43,none,0.8485229167,0.9791666865,0.9791666865,0,0,-19.11922073,9.431482315,-138.0299683,-0.01209964324,83.97289806,0,0,-24.37023544,14.01221561,-34.31929016,-0.03659494221,40.92400846,43.65990829,26.68115616,52.44766998,0.3258442581,0.05225580931,0.4580960274,0,3,0.2172215134,0.1285959333,0.3597486317,0,3
SWA3,4,0.001,44,none,0.8693708333,0.9841666818,0.9841666818,0,0,-19.40449905,9.696801186,-129.5256805,-0.01125766803,84.91962023,0,0,-24.53478241,14.28714085,-36.80973816,-0.03564700112,35.21606293,44.08249283,26.81676483,52.35552979,0.3180209994,0.05546358228,0.484493047,0,3,0.2139752358,0.1397912502,0.347040087,0,3
SWA3,4,0.001,45,none,0.8553708333,0.9791666865,0.9791666865,0,0,-20.13969612,9.854923248,-132.3587952,-0.01194115542,85.3519782,0,0,-25.35136604,15.13975716,-36.82110214,-0.03714643419,26.35457516,45.14096069,27.0284977,51.91107941,0.3135743737,0.05602796003,0.4956097603,0,3,0.204868868,0.1213317364,0.3160449862,0,3
SWA3,4,0.001,46,none,0.86393125,0.9825000167,0.9825000167,0,0,-19.56270599,9.839463234,-127.9262238,-0.01144137979,84.53388424,0,0,-24.90631485,14.86531544,-37.8167305,-0.03681557626,37.4524954,46.19092941,27.85145378,52.06693649,0.3142981827,0.05696861446,0.4492085576,0,3,0.2054915726,0.1196084842,0.3546858728,0,3
SWA3,4,0.001,47,none,0.8474458333,0.9791666865,0.9791666865,0,0,-19.71058846,9.68615818,-144.0436859,-0.01143848989,85.02441419,0,0,-26.38041687,16.07162666,-38.31099701,-0.03800996393,36.68683027,46.98356628,27.97728348,51.50888062,0.3172394037,0.05213478953,0.4219700694,0,3,0.1884635091,0.1132242903,0.2892196774,0,3
SWA3,4,0.001,48,none,0.8663875,0.9841666818,0.9841666818,0,0,-20.69212151,10.00753593,-145.8316803,-0.01204601955,84.02239299,0,0,-27.31058884,17.01237869,-39.8659668,-0.03681451827,38.17521251,47.99116516,28.16122437,51.18709183,0.3029406071,0.05118115246,0.4704845846,0,3,0.1856029332,0.1098930761,0.2673671842,0,3
SWA3,4,0.001,49,none,0.8624604167,0.989166677,0.989166677,0,0,-20.53508186,10.17484856,-121.611351,-0.01036126632,85.34644993,0,0,-28.05920982,16.7768898,-41.79021454,-0.03470823541,21.96663024,48.49804306,28.86182594,50.85634232,0.3036765456,0.05769488588,0.4250541329,0,3,0.1835572422,0.1090397686,0.2726822495,0,3
SWA3,4,0.001,50,none,0.8668520833,0.9866666794,0.9866666794,0,0,-21.74158287,10.66000271,-109.710701,-0.01124066021,83.7828051,0,0,-27.2103138,16.46650124,-41.94494629,-0.03569480032,29.00874038,49.12569427,29.288908,50.60330963,0.286382705,0.05993997306,0.4339676499,0,3,0.1864128858,0.1142523438,0.3249987364,0,3
