task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
13,SL,0,0.8379200100898743,0.423790704460144,0.9284,0.19884244360923767,0.812,0.47319755554199217,62500,500,0.837503969669342,0.9284,0.812,31.38673084700713,32.92533806996653,"[0.7395199537277222, 0.8282399773597717, 0.8545599579811096, 0.8771199584007263, 0.8901599645614624]"
14,SL,0,0.8033599853515625,0.5530586588516235,0.8896,0.3127353775024414,0.788,0.70011279296875,62500,500,0.8029760122299194,0.8896,0.788,31.3956025110092,32.95169763604645,"[0.6873599886894226, 0.7876799702644348, 0.8279199600219727, 0.8466399908065796, 0.8671999573707581]"
15,SL,0,0.8163840174674988,0.501457205836296,0.9116,0.23382692031860353,0.808,0.5989100646972656,62500,500,0.8158400058746338,0.9116,0.808,31.389630885969382,32.94768949499121,"[0.7082399725914001, 0.8066399693489075, 0.8355199694633484, 0.8599199652671814, 0.8715999722480774]"
16,SL,0,0.858847975730896,0.39512947011661526,0.9428,0.15438908405303955,0.84,0.45783338928222655,62500,500,0.8585439920425415,0.9428,0.84,31.37285788799636,32.92004757502582,"[0.7592799663543701, 0.8507999777793884, 0.8794399499893188, 0.8931999802589417, 0.9115200042724609]"
17,SL,0,0.9212480187416077,0.2346911855518818,0.9788,0.06987809047698974,0.892,0.36872528076171873,62500,500,0.9208160042762756,0.9788,0.892,31.410949395038188,32.96803141996497,"[0.8412799835205078, 0.9211199879646301, 0.9374399781227112, 0.9509599804878235, 0.9554399847984314]"
18,SL,0,0.7788000106811523,0.580598960319519,0.8724,0.33321159210205076,0.748,0.7607426452636719,62500,500,0.7784799933433533,0.8724,0.748,31.38950539502548,33.1060528709786,"[0.6610400080680847, 0.7707200050354004, 0.7973600029945374, 0.8276000022888184, 0.8372799754142761]"
19,SL,0,0.7672320008277893,0.6272149835071563,0.89,0.31708943634033204,0.764,0.6833312072753907,62500,500,0.7669119834899902,0.89,0.764,31.403181098983623,32.947059275000356,"[0.6488800048828125, 0.7551199793815613, 0.7866399884223938, 0.8133599758148193, 0.8321599960327148]"
20,SL,0,0.8002399802207947,0.5371753198432923,0.8888,0.2956419107437134,0.772,0.6894069519042969,62500,500,0.7996640205383301,0.8888,0.772,31.396800964022987,32.94197833596263,"[0.6851999759674072, 0.7899999618530273, 0.8184799551963806, 0.8452000021934509, 0.8623200058937073]"
21,SL,0,0.8407359719276428,0.429752931066513,0.9372,0.1849207649946213,0.804,0.6156028137207031,62500,500,0.840399980545044,0.9372,0.804,31.3899998270208,32.94680504204007,"[0.726639986038208, 0.8364799618721008, 0.8609600067138672, 0.8825599551200867, 0.8970399498939514]"
22,SL,0,0.8393920063972473,0.4485322400445938,0.9424,0.16813601856231689,0.848,0.41647341918945313,62500,500,0.8390560150146484,0.9424,0.848,31.379408988985233,32.931572627974674,"[0.7079199552536011, 0.8373599648475647, 0.8688799738883972, 0.8849599957466125, 0.8978399634361267]"
23,SL,0,0.8728960156440735,0.37162542322826386,0.9408,0.17726416091918945,0.892,0.3747791442871094,62500,500,0.8724960088729858,0.9408,0.892,31.375036980956793,32.924649860011414,"[0.7750399708747864, 0.8699199557304382, 0.8919199705123901, 0.9073599576950073, 0.9202399849891663]"
24,SL,0,0.7972800135612488,0.5428064897518158,0.888,0.2942533050060272,0.816,0.5988891906738282,62500,500,0.7968800067901611,0.888,0.816,31.39697800000431,32.94022768898867,"[0.6925599575042725, 0.7887199521064758, 0.8139199614524841, 0.839199960231781, 0.8519999980926514]"
25,SL,0,0.849120020866394,0.42570712781524656,0.9308,0.19376348724365233,0.784,0.649921371459961,62500,500,0.8486719727516174,0.9308,0.784,31.388225194008555,32.9353240429773,"[0.7445600032806396, 0.8448799848556519, 0.866159975528717, 0.889519989490509, 0.9004799723625183]"
26,SL,0,0.7778720259666443,0.5875170155735016,0.8804,0.3225957685470581,0.748,0.7102206420898437,62500,500,0.7775840163230896,0.8804,0.748,31.395237307006028,32.93513527599862,"[0.6656000018119812, 0.7623999714851379, 0.7991999983787537, 0.8172799944877625, 0.8448799848556519]"
27,SL,0,0.8788480162620544,0.3449867274260521,0.952,0.13342722091674805,0.864,0.4412354736328125,62500,500,0.8784319758415222,0.952,0.864,31.393315924040508,32.94249457499245,"[0.7839999794960022, 0.8751999735832214, 0.8974399566650391, 0.9104799628257751, 0.9271199703216553]"
28,SL,0,0.8355839848518372,0.4504993752565384,0.9392,0.18451896476745605,0.852,0.45175685119628906,62500,500,0.8351680040359497,0.9392,0.852,31.3914502679836,33.10190971696284,"[0.7119199633598328, 0.8271200060844421, 0.8604799509048462, 0.8811999559402466, 0.8971999883651733]"
29,SL,0,0.8005120158195496,0.5317298908290863,0.9052,0.27506817321777344,0.732,0.7842670593261719,62500,500,0.8001599907875061,0.9052,0.732,31.39981093100505,32.95512061699992,"[0.6720799803733826, 0.7872799634933472, 0.8253600001335144, 0.8500799536705017, 0.8677600026130676]"
30,SL,0,0.8040639758110046,0.492586803150177,0.9,0.2523069471359253,0.74,0.7617046813964844,62500,500,0.8036959767341614,0.9,0.74,31.391802549012937,32.93378164799651,"[0.6801599860191345, 0.78711998462677, 0.827519953250885, 0.850879967212677, 0.8746399879455566]"
31,SL,0,0.8179360032081604,0.4761183418684006,0.9284,0.2006334590435028,0.756,0.748030029296875,62500,500,0.8180000185966492,0.9284,0.756,31.409323772008065,32.96882558695506,"[0.6844800114631653, 0.7996000051498413, 0.8388800024986267, 0.871679961681366, 0.895039975643158]"
32,SL,0,0.8483840227127075,0.3834872366771698,0.9352,0.1628290153503418,0.82,0.5622566223144532,62500,500,0.8480799794197083,0.9352,0.82,31.4047068139771,32.94709885295015,"[0.7554399967193604, 0.8341599702835083, 0.8632799983024597, 0.8849599957466125, 0.9040799736976624]"
33,SL,0,0.8776000142097473,0.3345171480283737,0.9612,0.10835962238311768,0.852,0.5399245300292969,62500,500,0.877232015132904,0.9612,0.852,31.396011198987253,32.94107398396591,"[0.7629599571228027, 0.8691200017929077, 0.9054399728775024, 0.9187199473381042, 0.9317599534988403]"
34,SL,0,0.7631199955940247,0.6426248435420989,0.906,0.2650221576690674,0.756,0.792228515625,62500,500,0.7625439763069153,0.906,0.756,31.411515619023703,32.94942463899497,"[0.6112799644470215, 0.7334399819374084, 0.789359986782074, 0.8285599946975708, 0.8529599905014038]"
35,SL,0,0.8087040185928345,0.5194904990825653,0.9152,0.25046653366088867,0.716,0.8869036254882813,62500,500,0.8082079887390137,0.9152,0.716,31.395014312991407,32.94751522899605,"[0.6897599697113037, 0.7931999564170837, 0.8319199681282043, 0.854640007019043, 0.8739999532699585]"
36,SL,0,0.8375200033187866,0.44497327451515195,0.9472,0.15723169651031493,0.78,0.8082882080078125,62500,500,0.837119996547699,0.9472,0.78,31.386764290044084,32.93728209397523,"[0.7047199606895447, 0.8241599798202515, 0.8607999682426453, 0.8893599510192871, 0.9085599780082703]"
37,SL,0,0.7591999769210815,0.6391557410335541,0.9016,0.2711933311462402,0.7,1.0022203979492188,62500,500,0.7588480114936829,0.9016,0.7,31.40755495900521,32.962561379012186,"[0.6119999885559082, 0.7279199957847595, 0.7864800095558167, 0.8227999806404114, 0.8467999696731567]"
38,SL,0,0.8608800172805786,0.3890297496852875,0.96,0.11646402206420899,0.824,0.5753433837890625,62500,500,0.8604480028152466,0.96,0.824,31.38938261801377,33.09075081598712,"[0.7337599992752075, 0.8501600027084351, 0.8883199691772461, 0.9073599576950073, 0.9247999787330627]"
39,SL,0,0.8324800133705139,0.4510417440447807,0.9404,0.16709195022583007,0.772,0.8571964721679688,62500,500,0.8320959806442261,0.9404,0.772,31.386325148981996,32.93869360804092,"[0.6967999935150146, 0.8164799809455872, 0.8528800010681152, 0.88919997215271, 0.907039999961853]"
40,SL,0,0.8871840238571167,0.3213169506583214,0.9672,0.09636227970123291,0.824,0.5775552978515625,62500,500,0.8866239786148071,0.9672,0.824,31.390709579049144,32.95221908000531,"[0.7738400101661682, 0.8829599618911743, 0.9084799885749817, 0.9279999732971191, 0.942639946937561]"
