arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA1u,4,0.001,1,none,0.9108,0.9933333397,0.9933333397,0,0,54.3215065,24.47239876,4.680130959,1.027486444,1.041414618,1.892205545,0,0,-387.4381714,1816.408569,-191191.5,0.4275765717,0.5797402859,4.53524067,0,0,-25053.74023,28401.51953,-379516.0625,0.2176412791,76.8080109,0,0,-19576.5625,20879.0957,-98406.8125,0.1822611541,83.78700314,16.6563282,16.72850037,9.131511688,2.124436855,1.146669507,0.03212739527,0.01343522407,0.3406787813,0,1,0.0005338999326,1.129337579e-05,0.0009983619675,0,1,3.664580436e-05,1.744473775e-05,5.701350892e-05,0,1,4.804599666e-05,2.290275006e-05,7.297616685e-05,0,1
SWA1u,4,0.001,2,none,0.12306875,0.1308333427,0.1308333427,0,0,223.5614166,99.14225006,173.7623444,1.039838433,1.050655484,1.355452382,0,0,-75845.80469,78612.32812,-398821.2188,-0.01262865216,0.002032324439,1.332634769,0,0,-5147719,7192473.5,-46582512,0.23696585,1.354020735,0,0,-4374319104,1282436096,-6403981312,-2.436696377e-05,1.367526654,57.18962479,55.64987564,11.76519871,4.687870502,0.8390926123,0.009305727668,0.006678003352,0.01314260345,0,1,5.833101113e-06,4.963590982e-06,2.96068938e-05,0,1,1.404636265e-07,9.999999939e-09,5.009613915e-07,0.1499999911,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,12.43260765
SWA1u,4,0.001,3,none,0.1193145833,0.1200000048,0.1200000048,0,0,243.4645691,107.9955978,193.6343689,1.040189743,1.050866365,1.332500829,0,0,-123317.9375,99863.65625,-468177.0625,-0.02173459344,-0.01122240908,1.314883403,0,0,-20836820,12821157,-111055128,-0.02375105582,1.29883168,0,0,-7408749568,2096615680,-9569925120,-3.35219255e-07,1.195162466,62.18949127,61.30517197,13.31303596,5.469727039,1.235815287,0.008638326079,0.006333467085,0.01183246076,0,1,4.792798791e-06,4.144783816e-06,1.814202551e-05,0,1,8.120352391e-08,9.999999939e-09,2.865025692e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,20.04445457
SWA1u,4,0.001,4,none,0.11895625,0.1191666722,0.1191666722,0,0,250.4644318,111.1138229,200.6380463,1.040046573,1.050775528,1.325147694,0,0,-142439.2031,108649.5391,-496195.3125,-0.02315329202,-0.01340811793,1.311754502,0,0,-33433338,19702956,-160711312,-0.06153251976,1.251582953,0.009999999776,0,-8857985024,2465960192,-1.161729229e+10,-3.150885775e-08,1.172884301,63.94522476,63.62377548,14.28619194,5.726091385,2.002724171,0.008394049481,0.00619794149,0.01138426457,0,1,4.470315162e-06,3.887374532e-06,1.539508412e-05,0,1,5.247210666e-08,9.999999939e-09,2.491559314e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,23.79555511
SWA1u,4,0.001,5,none,0.1261166667,0.1266666651,0.1266666651,0,0,263.9265747,117.1185379,214.0999451,1.039988279,1.050733209,1.31215818,0,0,-186809.8125,129235.9531,-555941.875,-0.02604752965,-0.01761469804,1.307797524,0,0,-128080328,47409048,-284822336,-0.06177819893,1.223536719,0.9899999499,0,-1.527999693e+10,4147156224,-1.715196006e+10,-1.722828152e-13,1.003000768,67.31498718,69.10490417,21.6245575,7.604152679,3.664006472,0.007980492897,0.005967393052,0.01064341795,0,1,3.949574875e-06,3.464952442e-06,1.168874769e-05,0,1,2.109222841e-08,9.999999939e-09,1.285006874e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,40.14424896
SWA1u,4,0.001,6,none,0.1137229167,0.1150000021,0.1150000021,0,0,262.2254333,116.3658371,212.440918,1.040146232,1.050831079,1.313601258,0,0,-180763.0156,126376.1328,-547360.4375,-0.02601199597,-0.01750555076,1.306946985,0,0,-121928800,45108752,-284780448,-0.06156507507,1.249420029,0.9300000072,0,-1.255800832e+10,3409590784,-1.450199552e+10,-1.182379541e-11,1.169222975,66.89293671,68.20617676,21.89261627,6.608877182,8.669042587,0.008049344644,0.006010090467,0.01075449493,0,1,4.012231329e-06,3.516978268e-06,1.215470093e-05,0,1,2.281824862e-08,9.999999939e-09,1.644903875e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,33.01440048
SWA1u,4,0.001,7,none,0.12484375,0.1258333325,0.1258333325,0,0,260.0211487,115.3350906,210.1401215,1.039955139,1.050720811,1.316318417,0,0,-189345.8438,130165.3203,-552798.9375,-0.02641295269,-0.01814602502,1.315721229,0,0,-144666144,53374596,-303000672,-0.06154399365,1.280778971,0.9799999595,0,-1.401632358e+10,3799089920,-1.695059456e+10,-4.382628971e-13,1.161456741,66.32978821,70.02555084,25.26713943,7.316770077,10.94389534,0.008085506968,0.006023737602,0.01083937287,0,1,4.085667115e-06,3.577487632e-06,1.155059272e-05,0,1,1.911744718e-08,9.999999939e-09,1.085197923e-07,0.1599999964,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,37.01404953
SWA1u,4,0.001,8,none,0.1159791667,0.1174999997,0.1174999997,0,0,261.4436035,115.7468338,211.2802124,1.040505409,1.05109334,1.313846555,0,0,-189057.7969,128062.1484,-551806.0625,-0.02654094435,-0.01806910336,1.309785468,0,0,-164452144,68401136,-439618272,-0.06009086221,1.327604692,0.9399999976,0,-1.508872602e+10,4020268032,-1.799672422e+10,-2.038567408e-14,1.096491704,66.87516022,69.26953888,29.42298889,7.29831028,13.61713219,0.008116056211,0.006044704001,0.01086681802,0,1,4.041457942e-06,3.545279696e-06,1.180318577e-05,0,1,1.492616519e-08,9.999999939e-09,1.235177365e-07,0.1999999881,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,38.70101166
SWA1u,4,0.001,9,none,0.11069375,0.1125000045,0.1125000045,0,0,269.4328308,119.3152313,219.2973175,1.040320039,1.050975204,1.306667485,0,0,-216298.2656,140844.875,-588094.5625,-0.02746787854,-0.01946127228,1.308287918,0,0,-225274480,83394896,-525883264,-0.05846364424,1.341916943,0.9499999881,0,-1.926510387e+10,4996043776,-2.117655757e+10,-3.460625278e-18,1.06097724,68.87210846,72.58781433,31.88292503,7.982398033,15.13571739,0.007867252454,0.005900896154,0.01043305267,0,1,3.759559604e-06,3.311620731e-06,1.030824933e-05,0,1,1.237502989e-08,9.999999939e-09,8.157563514e-08,0.3100000024,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,48.27185059
SWA1u,4,0.001,10,none,0.1092625,0.1158333346,0.1158333346,0,0,275.3704834,121.9760818,225.2778168,1.040353298,1.05099082,1.301739122,0,0,-236664.625,150351.3594,-616339.4375,-0.02820114791,-0.02049686015,1.306989998,0,0,-233281536,88211952,-665660544,-0.05001027882,1.377032726,0.9599999785,0,-2.001163674e+10,5206986752,-2.200899584e+10,-3.362624382e-19,1.170603812,70.34326172,74.88910675,33.36396027,7.955195904,18.25631332,0.007708765566,0.005812877789,0.01015376486,0,1,3.572999731e-06,3.161598897e-06,9.439516361e-06,0,1,1.148629725e-08,9.999999939e-09,1.139349735e-07,0.3899999857,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,50.47841644
SWA1u,4,0.001,11,none,0.1123020833,0.1150000021,0.1150000021,0,0,276.5760498,122.6446533,226.6973724,1.040212393,1.050882578,1.300654412,0,0,-236749.875,151773.0625,-617774.875,-0.02874721214,-0.02129418589,1.304495134,0,0,-236203648,89177088,-641993536,-0.04337628931,1.391282453,0.9399999976,0,-2.041329459e+10,5367357952,-2.230956237e+10,-1.445461931e-19,2.100174947,70.54368591,74.87391663,33.41834259,7.951180935,21.87191582,0.007656816393,0.005784403067,0.01006820519,0,1,3.535968744e-06,3.129409379e-06,9.349640095e-06,0,1,1.12121139e-08,9.999999939e-09,7.845348904e-08,0.4199999869,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,51.9124794
SWA1u,4,0.001,12,none,0.1158083333,0.1166666672,0.1166666672,0,0,280.9299927,124.5729065,231.0188599,1.040253401,1.050907254,1.296804463,0,0,-255700.3281,160649.3438,-640865.75,-0.02930274978,-0.02204412781,1.304803929,0,0,-259868320,103080552,-775434368,-0.03529610485,1.401576669,0.969999969,0,-2.126386381e+10,5638665728,-2.357997568e+10,-1.140947102e-20,1.702612274,71.63153839,77.29653931,37.16033173,7.950187683,22.08577919,0.007547823247,0.005721662194,0.009881833568,0,1,3.408980774e-06,3.032852419e-06,8.655208148e-06,0,1,9.999999939e-09,9.999999939e-09,7.903820176e-08,0.5,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,54.35560226
SWA1u,4,0.001,13,none,0.1163,0.1174999997,0.1174999997,0,0,281.2719727,124.7104034,231.3437042,1.040278077,1.050925374,1.296743524,0,0,-266809.8125,165551.1094,-652515.9375,-0.02955432609,-0.02236900479,1.308487049,0,0,-279157312,113904016,-833401344,-0.02823990025,1.395854116,0.9499999881,0,-2.16198103e+10,5703831552,-2.35339776e+10,-2.792781468e-21,1.264436202,71.71652222,79.02151489,40.72016525,7.933653831,22.73104095,0.007541205268,0.00571835041,0.00987065956,0,1,3.4019738e-06,3.026420018e-06,8.291149243e-06,0,1,9.999999939e-09,9.999999939e-09,8.716143896e-08,0.5799999833,1.107350945,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,55.41184616
SWA1u,4,0.001,14,none,0.1198270833,0.1208333373,0.1208333373,0,0,290.6186218,128.7282715,240.6004181,1.040406108,1.051023364,1.288160509,0,0,-313529.1875,182551.0312,-701878.8125,-0.03037289344,-0.02352897078,1.311702042,0,0,-326458624,128496120,-884439040,-0.01929761842,1.406597084,0.9599999785,0,-2.345304883e+10,6225658880,-2.58187305e+10,-4.395437669e-23,1.67888807,74.13171387,83.75778198,43.46456146,7.949193478,24.59938622,0.007325212937,0.005592095666,0.009501694702,0,1,3.156419098e-06,2.830046469e-06,7.19125137e-06,0,1,9.999999939e-09,9.999999939e-09,6.558843069e-08,0.5999999642,1.24507153,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,60.24616241
SWA1u,4,0.001,15,none,0.11360625,0.1174999997,0.1174999997,0,0,296.2449646,131.236908,246.1905518,1.040480614,1.051067472,1.283957614,0,0,-342499.4062,196197.4688,-737172.75,-0.03101028129,-0.0243322514,1.313438431,0,0,-297447616,138178352,-963261568,-0.01300255675,1.432062752,0.9499999881,0,-2.491452621e+10,6648271360,-2.752265626e+10,-1.636407047e-24,1.084751686,75.53686523,87.33016968,44.8560257,7.951257706,27.54927254,0.007199781016,0.00552058639,0.009291492403,0,1,3.028037554e-06,2.724687192e-06,6.578672128e-06,0,1,9.999999939e-09,9.999999939e-09,7.117837697e-08,0.6100000143,1.337346554,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,64.34378052
SWA1u,4,0.001,16,none,0.1195291667,0.1208333373,0.1208333373,0,0,306.177887,135.7367401,256.2744141,1.040216327,1.050892115,1.276793145,0,0,-368093.8125,209845.8438,-772865.9375,-0.0309595298,-0.02436422557,1.30685427,0,0,-352315168,140475824,-981761216,-0.009928471409,1.442727507,0.9499999881,0,-2.704758989e+10,7264581632,-2.998270976e+10,-2.150376742e-26,1.423126026,77.98779297,89.46963501,43.33478165,7.958610535,28.18306923,0.006950086448,0.005369861145,0.008886926807,0,1,2.81113148e-06,2.528502819e-06,6.126670996e-06,0,1,9.999999939e-09,9.999999939e-09,5.348402965e-08,0.6299999952,1.363856316,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,70.71707153
SWA1u,4,0.001,17,none,0.1073458333,0.1158333346,0.1158333346,0,0,312.6349487,138.6093597,262.7357788,1.040478706,1.051052809,1.272178261,0,0,-397186.3125,223468.6562,-809375.5625,-0.0315519385,-0.02509764209,1.305762901,0,0,-368734336,156891056,-990513536,-0.007108090911,1.43867111,0.9599999785,0,-2.889296486e+10,7805870592,-3.224253235e+10,-3.145782193e-28,1.163989437,79.60842133,92.68352509,44.19820786,7.958610535,29.78358269,0.006841122173,0.00530917896,0.008700073697,0,1,2.694984005e-06,2.426954097e-06,5.688108558e-06,0,1,9.999999939e-09,9.999999939e-09,4.045627122e-08,0.6699999571,1.513843298,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,75.29697418
SWA1u,4,0.001,18,none,0.120425,0.1216666698,0.1216666698,0,0,318.9400635,141.2807922,268.9844971,1.040484667,1.051075101,1.267421524,0,0,-414555.9688,231125.4375,-834076.875,-0.03159061447,-0.02515088208,1.302476339,0,0,-444425408,180123872,-1030055360,-0.005860076286,1.466446617,0.9899999499,0,-3.083790131e+10,8410691584,-3.465743565e+10,-4.835364227e-30,1.010558353,81.30325317,93.97858429,48.57019043,8.025338173,30.18082237,0.006711796392,0.005228249822,0.008492500521,0,1,2.612637218e-06,2.32096022e-06,5.436600532e-06,0,1,9.999999939e-09,9.999999939e-09,4.828704547e-08,0.6999999881,1.744013906,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,81.65415192
SWA1u,4,0.001,19,none,0.10630625,0.1116666719,0.1116666719,0,0,329.5294189,146.0060577,279.5253601,1.040573001,1.051127791,1.260817533,0,0,-490440.4375,273972.2812,-926778.25,-0.03241511807,-0.02618710324,1.308292951,0,0,-579967808,215223232,-1109336704,-0.004048382863,1.485740928,0.9899999499,0,-3.343767757e+10,9003342848,-3.729183539e+10,-1.142850873e-32,1.167258249,83.93396759,104.7802582,51.58847809,7.958610535,32.39352417,0.006514086854,0.005108627956,0.008179991506,0,1,2.364230113e-06,2.175275768e-06,4.591084689e-06,0,1,9.999999939e-09,9.999999939e-09,3.687024019e-08,0.7400000095,2.08489418,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,87.25267029
SWA1u,4,0.001,20,none,0.1182229167,0.1191666722,0.1191666722,0,0,335.3345947,148.6079407,285.3221436,1.040531039,1.051098466,1.257314602,0,0,-519647.1562,287666.625,-962738.875,-0.03257438913,-0.02638325095,1.307704458,0,0,-525435936,210837264,-1164393472,-0.004109930247,1.477014244,0.9799999595,0,-3.513746227e+10,9484607488,-3.960865587e+10,-3.280768917e-34,1.082379024,85.36859131,107.8120193,49.97231674,8.025338173,30.90732193,0.006401262246,0.005038453732,0.008005850017,0,1,2.276514124e-06,2.095480795e-06,4.33060859e-06,0,1,9.999999939e-09,9.999999939e-09,3.398098158e-08,0.7299999595,2.036764145,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,91.77050018
SWA1u,4,0.001,21,none,0.1094604167,0.1108333394,0.1108333394,0,0,343.5765076,152.2718964,293.5712585,1.040457964,1.051053047,1.252315288,0,0,-551468.5625,302898.0938,-1003971,-0.03239902481,-0.02620067261,1.305515726,0,0,-573249088,211990832,-1237688704,-0.003363488941,1.459527396,0.9899999499,0,-3.809068646e+10,1.02584105e+10,-4.273334682e+10,-1.885643355e-36,1.119683417,87.45075989,110.6655502,46.10991669,8.025338173,33.59717941,0.006247194484,0.004941525869,0.007767481729,0,1,2.169418167e-06,1.989838665e-06,4.070768227e-06,0,1,9.999999939e-09,9.999999939e-09,3.386442771e-08,0.7599999905,2.059714317,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,99.63503265
SWA1u,4,0.001,22,none,0.1187479167,0.1200000048,0.1200000048,0,0,351.6508484,155.9486847,301.6579285,1.040484667,1.051058412,1.247291501,0,0,-613652.8125,331088.75,-1074221,-0.03267600387,-0.02650618181,1.313428831,0,0,-591431808,211518096,-1323739264,-0.003216520185,1.472235489,1,0.09999999404,-4.044389581e+10,1.086884045e+10,-4.528053453e+10,-1.444790705e-38,2.053462305,89.50375366,117.4890442,44.05308914,8.051660538,34.02675629,0.006113913842,0.004858704749,0.007563484833,0,1,2.06990444e-06,1.906343755e-06,3.681165026e-06,0,1,9.999999939e-09,9.999999939e-09,3.191261655e-08,0.7999999523,2.046529055,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,104.7650375
SWA1u,4,0.001,23,none,0.1192208333,0.1200000048,0.1200000048,0,0,353.677887,156.8410339,303.6644287,1.04045856,1.051044583,1.246362089,0,0,-612091.125,329767.0312,-1074933.125,-0.0326372087,-0.02649668604,1.310906798,0,0,-643848192,215152368,-1398821888,-0.003198954044,1.465802159,1,0.1599999964,-4.069760205e+10,1.089094758e+10,-4.573127885e+10,-8.657600263e-39,1.393624278,90.03322601,116.4388733,44.70645523,8.025338173,35.15971756,0.006077805068,0.004836325534,0.007507092319,0,1,2.055336608e-06,1.884515427e-06,3.67720645e-06,0,1,9.999999939e-09,9.999999939e-09,3.310858432e-08,0.8100000024,2.074672461,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,105.3421631
SWA1u,4,0.001,24,none,0.1185458333,0.1200000048,0.1200000048,0,0,358.0618896,158.7875824,307.973175,1.040522099,1.05108273,1.243848968,0,0,-641006.125,344518,-1108832.25,-0.03278608248,-0.02669869177,1.311152136,0,0,-545657472,201039120,-1463745920,-0.003462108085,1.432681579,1,0.5,-4.280887296e+10,1.145715917e+10,-4.754676531e+10,-2.388457181e-40,2.167096535,91.10670471,119.793457,41.5960083,8.025338173,37.5218544,0.00601081131,0.004794326145,0.007406681776,0,1,2.01057378e-06,1.836095862e-06,3.511221394e-06,0,1,9.999999939e-09,9.999999939e-09,2.856833348e-08,0.7899999619,1.950097799,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,111.2391052
SWA1u,4,0.001,25,none,0.1122375,0.1125000045,0.1125000045,0,0,361.8563843,160.4632874,311.7843628,1.040606737,1.051136732,1.241611494,0,0,-655658.875,350413.5,-1128016.875,-0.03295947984,-0.02689194679,1.309204404,0,0,-511037632,188648656,-1528494592,-0.003526448505,1.430983084,0.9899999499,0.5299999714,-4.433984307e+10,1.187334349e+10,-4.925485056e+10,0,1.002298544,92.08372498,120.6140594,40.33111191,8.025338173,40.93777847,0.005960763898,0.004763201345,0.007326376624,0,1,1.965865749e-06,1.796151764e-06,3.437675105e-06,0,1,9.999999939e-09,9.999999939e-09,2.961634316e-08,0.7999999523,1.82725215,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,114.991951
SWA1u,4,0.001,26,none,0.119575,0.1200000048,0.1200000048,0,0,364.2023926,161.5091248,314.121582,1.040336132,1.050969243,1.240345973,0,0,-670738.75,357164.8125,-1145614,-0.03248459473,-0.02638978511,1.314371053,0,0,-492430304,190906896,-1540093824,-0.003187168855,1.433857701,1,0.5399999619,-4.516422042e+10,1.210809958e+10,-5.036426854e+10,0,1.0029059,92.6675415,122.0921936,42.0426178,8.025338173,42.21915054,0.005897957832,0.004719515797,0.007239675149,0,1,1.938935384e-06,1.764498165e-06,3.33925118e-06,0,1,9.999999939e-09,9.999999939e-09,4.255025488e-08,0.7899999619,1.862225771,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,118.496933
SWA1u,4,0.001,27,none,0.1087708333,0.1083333343,0.1083333343,0,0,368.8729858,163.5931854,318.8020325,1.04059577,1.051127911,1.237796181,0,0,-696070.4375,368843.3438,-1176590.5,-0.03296833858,-0.02690435201,1.313120752,0,0,-547265728,199794464,-1608940672,-0.002607247094,1.413434606,0.9799999595,0.5600000024,-4.708026778e+10,1.258619597e+10,-5.236168704e+10,0,1.002182371,93.84064484,124.3191223,41.20451736,8.025338173,44.30901718,0.005850580987,0.004692560993,0.007161467336,0,1,1.893906187e-06,1.725405014e-06,3.231815526e-06,0,1,9.999999939e-09,9.999999939e-09,3.973470086e-08,0.7899999619,1.929031014,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,121.5965576
SWA1u,4,0.001,28,none,0.1139375,0.1158333346,0.1158333346,0,0,374.309967,166.0227051,324.2744446,1.040570855,1.051110864,1.234964532,0,0,-724696.125,382589.625,-1211410.5,-0.03302292526,-0.02698713727,1.312149784,0,0,-562697984,207047264,-1715980032,-0.001842915663,1.394621333,1,0.6599999666,-4.903272038e+10,1.308225434e+10,-5.49560361e+10,0,1.000948586,95.21376801,126.8948441,42.44948578,8.025338173,42.95637131,0.005767500959,0.004638440907,0.007037149277,0,1,1.833432634e-06,1.672964459e-06,3.103856443e-06,0,1,9.999999939e-09,9.999999939e-09,4.272277465e-08,0.8499999642,1.997830987,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,126.1723862
SWA1u,4,0.001,29,none,0.1133645833,0.1141666695,0.1141666695,0,0,376.7496033,167.1097107,326.6957092,1.040604949,1.051131248,1.233744001,0,0,-739140.1875,389515.1562,-1228548.75,-0.03307129815,-0.02704885602,1.312003492,0,0,-565961024,213938912,-1792325248,-0.0015054947,1.384834736,1,0.6800000072,-4.997414093e+10,1.332748288e+10,-5.612171674e+10,0,1.000046578,95.82369232,128.2576599,43.88314438,8.025338173,44.36952972,0.005733723752,0.004617492203,0.006986735854,0,1,1.807744752e-06,1.650605213e-06,3.043560355e-06,0,1,9.999999939e-09,9.999999939e-09,3.950456318e-08,0.8700000048,2.07014823,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,128.9431152
SWA1u,4,0.001,30,none,0.1124916667,0.1125000045,0.1125000045,0,0,379.4168701,168.3010406,329.3422852,1.040657759,1.05116272,1.232347466,0,0,-754323.875,396805.0938,-1246714.25,-0.03320873156,-0.02719952352,1.31137701,0,0,-568086144,218274192,-1865435136,-0.001736579812,1.37228203,1,0.6899999976,-5.09040681e+10,1.361773978e+10,-5.73176873e+10,0,1.000000389,96.49112701,129.6434326,44.49210358,8.025338173,44.95959854,0.005700230133,0.004596351646,0.006935799494,0,1,1.78100629e-06,1.628022346e-06,2.985275614e-06,0,1,9.999999939e-09,9.999999939e-09,4.126620823e-08,0.8599999547,2.097781181,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,130.9462433
SWA1u,4,0.001,31,none,0.1117333333,0.1125000045,0.1125000045,0,0,382.1652832,169.5222626,332.1091919,1.040839314,1.051273227,1.230997681,0,0,-771867.9375,405114.5625,-1267689.5,-0.0336394459,-0.02770063467,1.310442914,0,0,-591492032,222373840,-1939463296,-0.001288381638,1.362860596,0.9899999499,0.6999999881,-5.140360806e+10,1.375680102e+10,-5.839147827e+10,0,1.000003708,97.18334198,131.2763977,46.17399216,8.025338173,46.34616089,0.005676641595,0.004582868889,0.006898633204,0,1,1.759152042e-06,1.609093601e-06,2.931284371e-06,0,1,9.999999939e-09,9.999999939e-09,4.076571614e-08,0.8799999952,2.130875826,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,132.1717377
SWA1u,4,0.001,32,none,0.1024916667,0.1083333343,0.1083333343,0,0,384.0687256,170.3743439,334.0204773,1.040499091,1.05106473,1.230121577,0,0,-780238.1875,408756.4375,-1278038.5,-0.03290611506,-0.02686824277,1.311691227,0,0,-594789376,218522512,-1970626560,-0.001215376309,1.385858117,1,0.7099999785,-5.172335411e+10,1.389341184e+10,-5.877338522e+10,0,1.989077068,97.66660309,131.8778534,47.57040405,8.025338173,45.92063522,0.005618939642,0.004541521892,0.006819536909,0,1,1.727410904e-06,1.580249887e-06,2.873095127e-06,0,1,9.999999939e-09,9.999999939e-09,3.381585501e-08,0.8700000048,2.122853994,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,135.0502319
SWA1u,4,0.001,33,none,0.1105125,0.1108333394,0.1108333394,0,0,389.2231445,172.6599121,339.2141418,1.040724158,1.051202774,1.227612148,0,0,-807600.5625,421660.5312,-1311479.125,-0.03329399973,-0.02731893025,1.310161351,0,0,-622764800,219245536,-2034244480,-0.001174889621,1.378329975,1,0.7299999595,-5.405136077e+10,1.449427354e+10,-6.14459392e+10,0,1.021121526,98.95708466,134.1036987,46.65698624,8.025338173,47.09244537,0.005566374399,0.00451012142,0.006736925337,0,1,1.686946803e-06,1.544209681e-06,2.786513278e-06,0,1,9.999999939e-09,9.999999939e-09,2.143875655e-08,0.8899999857,2.117014647,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,139.8542786
SWA1u,4,0.001,34,none,0.10944375,0.1108333394,0.1108333394,0,0,389.2354126,172.6645203,339.2164001,1.040652037,1.051158905,1.227634469,0,0,-807453.75,421639.1562,-1311241.625,-0.03311943263,-0.02712645009,1.310607018,0,0,-622607872,219254416,-2033714048,-0.001177500119,1.378383453,1,0.7299999595,-5.403838054e+10,1.449483162e+10,-6.143182029e+10,0,1.829111985,98.9587326,134.1039124,46.65699387,8.025338173,47.09488678,0.005558486562,0.004504398908,0.006727684289,0,1,1.683727191e-06,1.5412528e-06,2.781201374e-06,0,1,9.999999939e-09,9.999999939e-09,2.122664355e-08,0.8899999857,2.127616882,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,140.5934143
SWA1u,4,0.001,35,none,0.1236791667,0.1258333325,0.1258333325,0,0,389.6283569,172.9156036,339.74646,1.040463209,1.051032901,1.227271255,0,0,-770482.875,408528.7812,-1274572.125,-0.03274171799,-0.0267052725,1.304820008,0,0,-587772992,228715120,-1935892864,-0.001085915021,1.425953394,0.9899999499,0.719999969,-5.310194893e+10,1.433747763e+10,-6.02613719e+10,0,1.004923104,99.07936859,130.2616272,45.30978012,8.051660538,48.67958832,0.005540484563,0.004491135944,0.006701286882,0,1,1.708159857e-06,1.532653641e-06,2.924046839e-06,0,1,9.999999939e-09,9.999999939e-09,1.949327988e-08,0.8999999762,2.224069595,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,139.4555206
SWA1u,4,0.001,36,none,0.1035604167,0.1083333343,0.1083333343,0,0,392.7575684,174.3462524,342.9551086,1.040575624,1.051097274,1.225846451,0,0,-781027.6875,414679,-1289401.625,-0.03299241513,-0.02697346732,1.301321763,0,0,-563529792,234568240,-1994723456,-0.001063164091,1.43697568,1,0.719999969,-5.426733056e+10,1.459736576e+10,-6.103363994e+10,0,1.791518047,99.86539459,131.0582123,43.94576645,8.051979065,51.02519226,0.005508779548,0.004471713211,0.006650997791,0,1,1.693614195e-06,1.508952323e-06,2.892051953e-06,0,1,9.999999939e-09,9.999999939e-09,1.896958501e-08,0.9099999666,2.260401487,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,140.7012634
