arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,steps,stop_step,tc,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,1,0,0.001,26,none,0.782175,1,1,0,0,-10.20013237,39.92207718,-23.66376686,0.4510001242,78.84441511,0,0,-45.26438904,37.45129395,-69.90263367,0.1787499636,83.57934744,11.01312351,1.808598042,0.7689042687,2500,2500,60700,1800,2000,1200,1200
LR,std,1,0,0.001,27,none,0.7915509259,1,1,0,0,-10.28626251,39.09868622,-22.90348816,0.4555000961,79.48510273,0,0,-45.79217529,38.2530098,-69.52316284,0.1749999672,83.65054269,11.25133801,1.847573638,0.7670381665,2700,2700,63400,1700,2200,1200,1200
LR,std,1,0,0.001,28,none,0.7788020833,1,1,0,0,-10.47439671,39.12612152,-23.45544624,0.4540001452,79.4934497,0,0,-49.85367203,38.80135345,-78.78634644,0.1689999551,83.0983542,11.38500309,1.861706138,0.7516505122,2400,2400,65800,1500,1900,1200,1200
LR,std,1,0,0.001,29,none,0.787075,1,1,0,0,-10.98186588,39.08125305,-25.50995255,0.4525001049,80.07618005,0,0,-46.25277328,37.99788666,-76.18763733,0.1757499576,84.7797663,11.55599022,1.888882637,0.7529459,2500,2500,68300,1700,2000,1200,1200
LR,std,1,0,0.001,30,none,0.773671875,1,1,0,0,-11.84026432,40.36347961,-27.59423256,0.4472501278,79.09541685,0,0,-50.92678452,40.2223053,-78.12680054,0.1652499586,81.89138608,11.7218008,1.875842214,0.735118866,2400,2400,70700,1600,1900,1200,1200
LR,std,1,0,0.001,31,none,0.7872767857,1,1,0,0,-11.25634193,41.27809906,-26.37831688,0.4502500892,78.98818134,0,0,-51.97550583,40.09412766,-77.39647675,0.1637499481,82.54446592,11.93979454,1.902747154,0.7315030694,2800,2800,73500,1900,2300,1200,1199
LR,std,1,0,0.001,32,none,0.78415,1,1,0,0,-12.45619869,40.50052261,-26.58750725,0.4442501068,79.88996089,0,0,-49.06300735,40.13082504,-79.9201355,0.1682499647,83.73883727,12.01969814,1.910016656,0.7281002998,2500,2500,76000,1800,2000,1200,1200
LR,std,1,0,0.001,33,none,0.7870432692,0.9991666675,0.9991666675,0,0,-11.23963737,42.06913376,-25.4789238,0.4480001032,79.75364914,0,0,-49.54611969,41.3421402,-80.36911011,0.1704999506,83.88791262,12.20061874,1.913958907,0.727376461,2600,2600,78600,2000,2100,1199,1199
LR,std,1,0,0.001,34,none,0.7645833333,0.9841666818,0.9841666818,0,0,-12.10923195,42.31784058,-26.58858871,0.4487501085,79.12617401,0,0,-56.8373642,43.05493927,-74.75145721,0.1599999517,82.42865654,12.42272663,1.938632607,0.739979744,2400,2400,81000,1800,1900,1181,1137
LR,std,1,0,0.001,35,none,0.7620192308,1,1,0,0,-13.47242069,43.94158936,-28.37741852,0.4585001171,78.69192233,0,0,-57.36404419,44.46928787,-85.09339905,0.1629999578,82.79315953,12.55076027,1.948025227,0.7261245251,2600,2600,83600,1800,2100,1200,1200
LR,std,1,0,0.001,36,none,0.7988616071,1,1,0,0,-12.84943867,42.82932663,-26.18102455,0.4427501559,79.20839762,0,0,-55.01402664,43.78951263,-82.0712204,0.1622499675,82.68926556,12.73871708,1.96333611,0.7552825809,2800,2800,86400,1700,2300,1200,1200
LR,std,1,0,0.001,37,none,0.7875480769,1,1,0,0,-13.20303631,44.40223312,-25.86294746,0.4375001192,79.54814358,0,0,-54.82643509,42.4975853,-81.97457123,0.160749957,83.59704161,12.86551094,1.982725739,0.7483240962,2600,2600,89000,1900,2100,1200,1199
LR,std,1,0,0.001,38,none,0.7905528846,1,1,0,0,-12.53129768,42.24167252,-30.35672951,0.4472501278,80.26316463,0,0,-54.23208618,42.68595505,-80.79148865,0.163749963,83.75511763,12.94522953,1.995553613,0.7447599173,2600,2600,91600,1800,2100,1200,1199
LR,std,1,0,0.001,39,none,0.7972596154,1,1,0,0,-12.70623207,43.44179535,-30.04596519,0.4480001032,79.78756403,0,0,-57.46485138,44.27980804,-86.09603119,0.1629999578,83.58785775,13.078372,2.017704248,0.7501758337,2600,2600,94200,1700,2100,1200,1200
LR,std,1,0,0.001,40,none,0.7636141304,1,1,0,0,-13.69062042,43.82884216,-23.94298935,0.4457501471,79.08689342,0,0,-59.92965698,45.39825821,-82.86405182,0.1584999561,80.74204485,13.23502636,1.993160486,0.721521318,2300,2300,96500,1600,1800,1200,1199
LR,std,1,0,0.001,41,none,0.7727604167,1,1,0,0,-13.36989117,43.94368744,-26.1061554,0.4420000911,80.34382089,0,0,-58.42493057,44.69253159,-78.13174438,0.1652499586,82.34919216,13.35353279,2.000263929,0.7293273807,2400,2400,98900,1700,1900,1200,1196
LR,std,1,0,0.001,42,none,0.781775,1,1,0,0,-12.93757343,43.78166962,-27.78628922,0.4420001209,80.33217554,0,0,-57.63463593,44.59362793,-93.45204926,0.1637499481,83.70827357,13.46660328,2.002271175,0.7276374698,2500,2500,101400,1800,2000,1200,1199
LR,std,1,0,0.001,43,none,0.777734375,1,1,0,0,-14.20775414,44.65287399,-27.46968079,0.4367500842,80.30118066,0,0,-57.20401001,44.37988663,-81.13689423,0.1622499675,83.11213845,13.56699944,2.000201464,0.7252938747,2400,2400,103800,1700,1900,1200,1200
LR,std,1,0,0.001,44,none,0.7672395833,1,1,0,0,-12.5888052,43.65230942,-31.34182739,0.4390000999,80.20085731,0,0,-58.96506119,44.7565918,-81.88850403,0.1622499526,84.00048038,13.67495823,2.01475215,0.7059699297,2400,2400,106200,1700,1900,1200,1199
LR,std,1,0,0.001,45,none,0.776953125,1,1,0,0,-13.82475948,44.805439,-30.14689445,0.4360001087,80.34531799,0,0,-59.15449524,46.22193146,-84.55529022,0.1674999595,82.71946314,13.76151085,2.022540331,0.7242856026,2400,2400,108600,1700,1900,1200,1197
LR,std,1,0,0.001,46,none,0.774921875,1,1,0,0,-13.90453339,45.26520157,-28.01000404,0.4375001192,80.32303149,0,0,-58.95860291,46.71740341,-88.00524902,0.1614999622,83.4787288,13.89952755,2.02900362,0.7156589031,2400,2400,111000,1600,1900,1200,1199
LR,std,1,0,0.001,47,none,0.793225,1,1,0,0,-13.82115555,44.7571106,-29.0748539,0.4352501035,80.64733709,0,0,-57.84045792,46.19793701,-89.28263092,0.1667499542,84.42111825,13.94885063,2.03768611,0.7377389669,2500,2500,113500,1600,2000,1200,1199
LR,std,1,0,0.001,48,none,0.7986298077,1,1,0,0,-13.66018295,45.26987839,-34.01126099,0.4397500753,79.70880529,0,0,-59.41639328,47.01383209,-88.71699524,0.163749963,83.41225471,14.10447979,2.030505896,0.7256046534,2600,2600,116100,1700,2100,1200,1200
LR,std,1,0,0.001,49,none,0.7802,1,1,0,0,-14.10365582,45.81643295,-36.39706039,0.4337501228,79.82039547,0,0,-60.28586197,46.89022446,-85.56630707,0.1644999534,83.58160607,14.18824768,2.042394876,0.7295058966,2500,2500,118600,1800,2000,1200,1200
LR,std,1,0,0.001,50,none,0.792075,1,1,0,0,-13.05394363,46.10112381,-38.42951584,0.4420001209,80.11147241,0,0,-58.67710495,46.7077179,-81.81087494,0.1659999639,84.29892074,14.30612755,2.049219608,0.7377688289,2500,2500,121100,1600,2000,1200,1200
