arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2
SNAc3,5,0.001,11,none,0.9634166667,1,1,0,0,-0.2279821336,0.155566752,-0.3549613059,0.382712245,0.4894774556,11.80192565,0,0,-0.4946785569,0.3567070663,-0.6113686562,0.8387288451,0.6086249352,14.20786687,0,0,-0.1751893461,1.673520684,-8.125212669,0.9966076612,76.37105778,0,0,-0.1706449389,4.562996864,-6.150316238,1.000818968,57.83220123,1.054586887,3.193202496,6.585436821,2.067242861,1.674646616,3,3,3,1,0.9320731759,3,3,3,1,2.142354488,1.844979644,0.3899174631,2.114361286,0,6,0.6790322661,0.3897565603,0.9368373156,0,6
SNAc3,5,0.001,12,none,0.9606875,1,1,0,0,-0.2370929718,0.1683851331,-0.3513692319,0.3924868703,0.4788990319,11.77576461,0,0,-0.5289157033,0.3664572239,-0.6504575014,0.8761285543,0.6325662136,14.13725014,0,0,-0.3185074627,1.961571217,-8.877310753,0.9963629246,73.95906015,0,0,0.6169773936,5.200839043,-7.239905834,1.001837134,57.12310839,1.083404422,3.298942804,6.923908234,2.06764698,1.617915154,3,3,3,1,1.007726312,3,3,3,1,2.199948788,1.576647758,0.2617528439,1.838872075,0,6,0.5928807259,0.2397302985,0.8528242111,0,6
SNAc3,5,0.001,13,none,0.96273125,1,1,0,0,-0.2594706714,0.1669118851,-0.3575647175,0.406547755,0.4633627832,11.67721681,0,0,-0.5222455263,0.3630559742,-0.6394225955,0.8950608373,0.6378696561,14.17040863,0,0,-0.3357274532,1.931337357,-10.40378952,0.9895570278,73.01498779,0,0,0.2329349816,5.121994972,-13.89106178,1.006648183,57.99764587,1.099048138,3.42509222,7.174445629,2.127997875,1.634536028,3,3,3,1,0.9987566471,3,3,3,1,2.176719666,1.595953941,0.2979235053,1.864095569,0,6,0.5998718143,0.1891866028,0.8739949465,0,6
SNAc3,5,0.001,14,none,0.9622125,1,1,0,0,-0.2374560088,0.1668960899,-0.4761043489,0.4158417881,0.5042538643,11.9329664,0,0,-0.5725572109,0.3687740564,-0.6131116748,0.8802990913,0.6305718422,14.1526744,0,0,-0.2490867376,2.045648098,-14.42789745,0.9838132858,72.76812497,0,0,-0.1007899269,5.505213261,-9.832093239,1.016818047,59.85367756,1.12200141,3.546702623,7.4308424,2.138613939,1.606483936,3,3,3,1,0.9928791523,3,3,3,1,2.206649542,1.514338374,0.2242831886,1.842088461,0,6,0.5625033975,0.2844572663,0.8709964156,0,6
SNAc3,5,0.001,15,none,0.9723833333,1,1,0,0,-0.2410607487,0.1621700227,-0.4796680808,0.4278115332,0.5022581816,11.73069444,0,0,-0.5416989923,0.3880995512,-0.6690099239,0.9222028852,0.6588883996,14.24448907,0,0,-0.4987716675,2.172751665,-12.99894714,0.9957444668,77.55839054,0,0,-0.1458566189,5.74030447,-7.883955956,0.9991628528,63.89367685,1.123624444,3.634483576,7.606860161,2.178629637,1.602380633,3,3,3,1,0.9659047127,3,3,3,1,2.3282938,1.42406404,0.2303443253,1.669244289,0,6,0.5382835269,0.2767357826,0.7359548807,0,6
SNAc3,5,0.001,16,none,0.97319375,1,1,0,0,-0.2099321336,0.1704446673,-0.4007351995,0.4243970513,0.5196511149,12.44551601,0,0,-0.5086590648,0.4003813863,-0.6986207962,0.8766154051,0.6835958958,14.40689468,0,0,-0.3557316661,2.42140317,-4.841141224,0.993090868,82.74133354,0,0,0.4639821351,6.504251003,-6.688677788,1.000307798,64.14277686,1.11074841,3.629147053,7.89910841,2.198462486,1.61018908,3,3,3,1,1.021834016,3,3,3,1,2.403723717,1.278560877,0.3270298541,1.504449964,0,6,0.4756331444,0.2670396566,0.673273325,0,6
SNAc3,5,0.001,17,none,0.9673625,1,1,0,0,-0.2751790881,0.1610172093,-0.4619344175,0.4253664315,0.4494756162,11.87890133,0,0,-0.5024778843,0.3698770106,-0.6722050905,0.8480337858,0.6293706894,14.30381936,0,0,-0.3844385147,2.253528833,-6.821414471,0.9960591793,82.10367509,0,0,-0.1576462537,5.801369667,-7.255060196,1.002439857,65.72179374,1.154785275,3.697714329,8.120855331,2.25871253,1.671743989,3,3,3,1,0.9637246728,3,3,3,1,2.212604761,1.371251941,0.4081765413,1.599628448,0,6,0.5341155529,0.3080882728,0.7373611927,0,6
SNAc3,5,0.001,18,none,0.9646791667,1,1,0,0,-0.2707146704,0.1563545465,-0.4818043113,0.3773893714,0.3980866969,11.49766762,0,0,-0.5289493203,0.3573561311,-0.6482539177,0.9251644015,0.6460071802,14.20335873,0,0,-0.3831166029,2.22222209,-8.672827721,0.9986537695,81.78097795,0,0,-0.698002696,5.706497669,-6.133633137,0.9946653247,68.64598607,1.154441118,3.720870972,8.308449745,2.245069027,1.631540179,3,3,3,1,0.9346881509,3,3,3,1,2.150781631,1.3804245,0.3949582279,1.649733305,0,6,0.5387064815,0.3835898042,0.9013603926,0,6
SNAc3,5,0.001,19,none,0.96815,1,1,0,0,-0.2545740306,0.1606200635,-0.5163542628,0.3947152495,0.3930521607,11.4412974,0,0,-0.529481709,0.3783444762,-0.6313222647,0.8640252948,0.6200932264,14.26959925,0,0,-0.4582446516,2.340446234,-7.107049465,0.9949094653,83.63385981,0,0,-0.3495072424,5.932374477,-6.824659348,1.000294447,67.45116565,1.175292253,3.813949347,8.548014641,2.248160839,1.573122621,3,3,3,1,0.9606276751,3,3,3,1,2.267501831,1.317424178,0.5787808895,1.550647974,0,6,0.5197398067,0.3425237536,0.7641135454,0,6
SNAc3,5,0.001,20,none,0.9667270833,1,1,0,0,-0.3012827933,0.1711904556,-0.5033234954,0.3920808136,0.3654005527,11.7073338,0,0,-0.5652163625,0.3899658024,-0.7405279875,0.9856305122,0.6939054728,14.08225508,0,0,-0.4863420129,2.529253721,-9.585094452,0.9930092692,83.72735179,0,0,0.06241755188,6.516971111,-8.089845657,1.006372333,66.20994496,1.219896913,3.8816185,8.76126194,2.276814461,1.571422458,3,3,3,1,1.023672223,3,3,3,1,2.338363409,1.225794077,0.4156747162,1.397723317,0,6,0.4733387232,0.2823168635,0.7518529892,0,6
SNAc3,5,0.001,21,none,0.96388125,1,1,0,0,-0.2683426142,0.1579153538,-0.5719142556,0.3976133168,0.3189356625,11.28249434,0,0,-0.5506631732,0.374600172,-0.6701856852,0.979627192,0.5922288895,14.04088146,0,0,-0.4466527402,2.389396906,-11.40157032,0.9988284707,83.31587096,0,0,0.2080429941,6.188703537,-5.262861252,1.008561015,66.80005622,1.203575253,3.943728447,8.922478676,2.2734375,1.594416142,3,3,3,1,0.9467169046,3,3,3,1,2.249400616,1.289722919,0.3868760467,1.493592858,0,6,0.498687923,0.2975430787,0.6800605059,0,6
SNAc3,5,0.001,22,none,0.9678354167,1,1,0,0,-0.2840823829,0.1544824988,-0.6218857169,0.3432737887,0.3331896961,10.77298588,0,0,-0.5836744308,0.3680477142,-0.6584675908,1.035593867,0.6239761114,13.84822156,0,0,-0.6642101407,2.302426577,-11.12216282,0.9933652878,83.272643,0,0,0.3085687459,6.088113308,-8.213144302,0.9962499142,65.60445873,1.196745276,3.973570585,9.096180916,2.310914278,1.622900963,3,3,3,1,0.9252320528,3,3,3,1,2.207122326,1.348080635,0.5108479857,1.585411072,0,6,0.5103071928,0.2937585115,0.9034587145,0,6
SNAc3,5,0.001,23,none,0.9730395833,1,1,0,0,-0.2735791504,0.141076535,-0.563609302,0.3560474813,0.3305754066,11.19789763,0,0,-0.5409385562,0.3660817742,-0.6818470359,0.9040184617,0.578284502,14.0281731,0,0,-0.4461242259,2.329731941,-9.392068863,0.9921877384,86.53177035,0,0,-0.2985784113,6.014641762,-6.431218624,0.9907481074,68.01865839,1.205168128,4.032644749,9.24998188,2.340227842,1.662867069,3,3,3,1,0.844989419,3,3,3,1,2.191548109,1.333065271,0.7572219372,1.554195404,0,6,0.5137233734,0.3104475439,0.6741682291,0,6
SNAc3,5,0.001,24,none,0.9654479167,1,1,0,0,-0.3014732003,0.1321936399,-0.5155932903,0.3261227012,0.3337619007,10.94855031,0,0,-0.5115417242,0.3501434922,-0.624578774,0.8587099314,0.5882511735,14.13611409,0,0,-0.3786427975,2.313434124,-5.170597553,0.9976884127,87.38721077,0,0,-0.6105342507,6.039261818,-7.351829529,0.9992106557,69.6597504,1.199878931,4.087498665,9.476865768,2.336844444,1.676259398,3,3,3,1,0.7914958,3,3,3,1,2.098719597,1.337359071,0.9090538025,1.590214491,0,6,0.5116345286,0.3220983148,0.6741062999,0,6
SNAc3,5,0.001,25,none,0.9623625,1,1,0,0,-0.2914032042,0.1539082676,-0.5822940469,0.3553906381,0.3516512513,10.88055209,0,0,-0.5276061296,0.3824520111,-0.7131328583,0.9039529562,0.5849812627,13.93884031,0,0,-0.5073046684,2.490376234,-3.603230476,0.9968804121,89.20216622,0,0,-0.9799211621,6.512593746,-8.777364731,1.00066185,70.35673369,1.220616937,4.144127846,9.616503716,2.325843811,1.617083073,3,3,3,1,0.9235076308,3,3,3,1,2.2956388,1.237178087,0.8364563584,1.390029192,0,6,0.4703373313,0.2357690632,0.683473587,0,6
SNAc3,5,0.001,26,none,0.9609020833,1,1,0,0,-0.3194086254,0.1455335021,-0.5608238578,0.3355502784,0.2904031873,10.48237446,0,0,-0.5672575235,0.3657444715,-0.6778487563,0.9706999063,0.6027705073,13.78721824,0,0,-0.4880520701,2.300068855,-3.727946043,1.005087137,89.27625581,0,0,-0.8801835179,5.866426945,-8.247168541,0.9945272207,71.38255521,1.196957707,4.193574905,9.785414696,2.375827312,1.646311998,3,3,3,1,0.8726357222,3,3,3,1,2.188633442,1.352804422,0.9439074993,1.522115707,0,6,0.5281707644,0.2933847308,0.6969988346,0,6
SNAc3,5,0.001,27,none,0.9687166667,1,1,0,0,-0.3353653252,0.144422248,-0.5786857009,0.336849004,0.3065782785,10.83929256,0,0,-0.5643889308,0.351100713,-0.662594378,0.9758651853,0.60614568,13.71095289,0,0,-0.4941026568,2.261757374,-3.795345068,0.9911515713,88.84508478,0,0,-0.4452930689,5.663820744,-6.181050777,0.9951133728,70.54216794,1.203502178,4.223131657,9.88928318,2.382848978,1.715581298,3,3,3,1,0.8658055067,3,3,3,1,2.102777004,1.367128134,1.041223645,1.639233112,0,6,0.5468181372,0.2750127316,0.6996278167,0,6
SNAc3,5,0.001,28,none,0.9584854167,1,1,0,0,-0.3538376987,0.1508498788,-0.5248997211,0.400926888,0.3125895858,10.93259571,0,0,-0.5737962127,0.3515907228,-0.6502948403,0.9923244715,0.6318877339,13.82265226,0,0,-0.2332637012,2.36784482,-3.037777901,0.9944521189,87.8871376,0,0,-0.3758732677,6.107909679,-6.149463654,1.001841545,71.31994855,1.203193426,4.29346323,10.04283333,2.396223307,1.677336931,3,3,3,1,0.9013867378,3,3,3,1,2.109973669,1.296158791,0.8943165541,1.510780811,0,6,0.5077809095,0.3261606693,0.6319736242,0,6
SNAc3,5,0.001,29,none,0.9637020833,1,1,0,0,-0.3286189735,0.1469174325,-0.517762661,0.3728387654,0.3070394397,11.10097338,0,0,-0.5412814617,0.3686361909,-0.6848361492,0.9872831702,0.5987912416,13.97446551,0,0,-0.5782231688,2.531123638,-3.445227623,0.9984865785,89.57899074,0,0,-0.2388654649,6.611598015,-6.688187599,1.003793836,72.39623726,1.194823027,4.316861153,10.1813736,2.392611504,1.674309969,3,3,3,1,0.8797205687,3,3,3,1,2.206157446,1.220311642,0.8402258158,1.419527769,0,6,0.4702481925,0.2539152205,0.5960157514,0,6
SNAc3,5,0.001,30,none,0.96290625,1,1,0,0,-0.3586529195,0.1554376781,-0.5838962197,0.4452849329,0.3394585848,10.71554742,0,0,-0.5732417703,0.3844201863,-0.6896632314,0.9660205245,0.6371145844,13.83483723,0,0,-0.3867422044,2.696745634,-4.231332302,0.9932958484,89.21163023,0,0,-0.1736303568,7.132558823,-10.91829491,0.9892476797,72.05229411,1.219161987,4.413871288,10.28936386,2.406132221,1.664721608,3,3,3,1,0.9295779467,3,3,3,1,2.303857088,1.144950747,0.7922053337,1.298244238,0,6,0.432692349,0.1935026497,0.5894788504,0,6
SNAc3,5,0.001,31,none,0.963225,1,1,0,0,-0.2829523385,0.1525756866,-0.5575287938,0.2927513123,0.3051267564,10.51462865,0,0,-0.6180833578,0.3995586336,-0.7054579854,1.02842629,0.6518057585,13.75835972,0,0,-0.4384004176,2.803960085,-4.971074104,0.9895846844,90.43914372,0,0,-0.6209381223,7.331432343,-8.520551682,0.9924252629,73.69245099,1.201858282,4.418153763,10.39971161,2.412884474,1.693719268,3,3,3,1,0.9133463502,3,3,3,1,2.394631863,1.105930567,0.8652793765,1.27698493,0,6,0.4248898029,0.1968958974,0.5819646716,0,6
SNAc3,5,0.001,32,none,0.9395791667,1,1,0,0,-0.2940042317,0.1628853232,-0.5535242558,0.3284537792,0.3028227091,10.89615783,0,0,-0.609228313,0.4002467692,-0.6750987172,1.02462554,0.6615276337,13.89092507,0,0,-0.2523037195,2.913612366,-2.824953794,0.9985967278,90.7105813,0,0,-0.4952760935,7.453702927,-6.817667484,0.9981123805,73.66277192,1.240786791,4.451593399,10.53470039,2.367699146,1.658583403,3,3,3,1,0.9738352299,3,3,3,1,2.39871788,1.062344432,0.7732803226,1.233316898,0,6,0.4144640565,0.207758233,0.5446922183,0,6
SNAc3,5,0.001,33,none,0.9174458333,1,1,0,0,-0.253754586,0.1621368825,-0.865121901,0.3514232337,0.5014438033,10.43174078,0,0,-0.6755575538,0.6079084277,-0.8493092656,0.9970872402,0.8687500358,14.38641133,0,0,-0.6160100102,4.780379772,-5.901664257,0.9986851215,91.32700398,0,0,-0.910687983,12.01334,-14.95296574,0.9987661242,74.53812415,1.249493361,4.489090919,10.64311981,2.364354134,1.454041362,3,3,3,1,0.9743065238,3,3,3,1,3.642215729,0.6483587027,0.4233393967,0.7246900797,0,6,0.2575473487,0.1510431468,0.3086761832,0,6
SNAc3,5,0.001,34,none,0.9536604167,1,1,0,0,-0.2763250172,0.1679796129,-0.6246552467,0.4390341341,0.4415007532,11.70256142,0,0,-0.6857927442,0.52904737,-0.7792246342,1.036799908,0.7909281254,13.98291271,0,0,-0.7274302244,4.201293468,-3.716580391,0.9940293431,92.57524189,0,0,-0.8522834182,10.8350668,-7.460262299,0.9921535254,74.85796602,1.309707999,4.591760635,10.82868576,2.383181572,1.434840918,3,3,3,1,1.006978273,3,3,3,1,3.168922663,0.7362740636,0.5881622434,0.8162013292,0,6,0.2860736847,0.1430948973,0.3849339485,0,6
SNAc3,5,0.001,35,none,0.9685145833,1,1,0,0,-0.3054916561,0.1708633602,-0.5811990499,0.4217149019,0.3987900019,11.69718857,0,0,-0.6414133906,0.5082640648,-0.7899385691,1.020827174,0.7633159757,14.10094905,0,0,-0.584410429,4.005862713,-3.389454842,0.9999406338,92.64199857,0,0,-0.2922985852,9.878037453,-8.859394073,0.9926308393,76.10201282,1.300492287,4.663622856,10.95378685,2.402204514,1.456386447,3,3,3,1,1.02622211,3,3,3,1,3.053388596,0.7694900036,0.6016748548,0.8986725211,0,6,0.3122387528,0.1828157604,0.3786695004,0,6
SNAc3,5,0.001,36,none,0.9725375,1,1,0,0,-0.3402795494,0.1726317853,-0.5520547032,0.3547511995,0.3571957946,11.49399247,0,0,-0.6429318786,0.4722741246,-0.7606471181,1.02676785,0.7282637954,14.00346218,0,0,-0.7217035294,3.776628971,-3.592836142,0.9903303981,92.73109562,0,0,0.01170132961,9.549021721,-7.721531868,0.9911144972,76.76457788,1.33170712,4.656524658,11.05408764,2.410093307,1.463572025,3,3,3,1,1.033942103,3,3,3,1,2.83204484,0.8184559345,0.7059772611,0.9311057329,0,6,0.3234544992,0.1864743531,0.433060348,0,6
SNAc3,5,0.001,37,none,0.96828125,1,1,0,0,-0.3392641246,0.1770462841,-0.5963533521,0.4502667785,0.4367932379,11.27891227,0,0,-0.6667485833,0.5097810626,-0.9250524044,1.016168237,0.7430214882,13.85932021,0,0,-0.4452776611,3.964372158,-3.786980152,0.9902304411,93.0331338,0,0,0.4342336655,9.969017029,-7.959746361,0.9890441895,76.57694451,1.338311076,4.692801476,11.15463066,2.422377586,1.444375277,3,3,3,1,1.063046098,3,3,3,1,3.055881977,0.7800936699,0.6811711788,0.8515709639,0,6,0.3071097732,0.1613217592,0.3809971511,0,6
SNAc3,5,0.001,38,none,0.9641604167,1,1,0,0,-0.3364747763,0.1676582694,-0.6269938946,0.4026292562,0.3573459685,11.44297127,0,0,-0.6786667109,0.5040646791,-0.835013628,1.057164788,0.7811612487,13.92520511,0,0,-0.540266335,4.059011459,-4.564347267,0.9927148819,91.73561087,0,0,0.2698639333,10.40243626,-8.713148117,0.9893114567,75.87205289,1.357613802,4.673816681,11.31301594,2.434594154,1.464821815,3,3,3,1,1.003207088,3,3,3,1,3.027658463,0.7632424235,0.5910880566,0.8697071075,0,6,0.2970214188,0.1514161229,0.3806906939,0,6
SNAc3,5,0.001,39,none,0.96910625,1,1,0,0,-0.3631519079,0.1739667058,-0.5866010785,0.4256716669,0.3867855668,11.61722886,0,0,-0.655474484,0.5188638568,-0.8177468181,1.026480675,0.8096026778,14.05962701,0,0,-0.6293721795,4.174487114,-3.2770257,0.9916007519,93.59609008,0,0,0.1831380576,10.54245853,-6.628967762,0.9951090813,77.2050729,1.37196672,4.76813364,11.42510986,2.455822229,1.439096451,3,3,3,1,1.041695714,3,3,3,1,3.105919838,0.7424458861,0.5504950881,0.8375889659,0,6,0.2937290072,0.1528815925,0.3841279149,0,6
SNAc3,5,0.001,40,none,0.9703291667,1,1,0,0,-0.3022427261,0.1672353446,-0.5156577826,0.3742395043,0.357773155,11.97237323,0,0,-0.676197648,0.5401567817,-0.870035708,1.041383266,0.8063519597,14.12708817,0,0,-0.496748507,4.413062572,-4.731300354,0.9924761057,92.97831407,0,0,-0.1003353447,11.07481575,-7.535195351,0.9933636785,78.41858661,1.405124903,4.776270866,11.50527477,2.436424494,1.453150392,3,3,3,1,1.001088023,3,3,3,1,3.228649378,0.703245759,0.5696011782,0.8112318516,0,6,0.2808110416,0.1596705467,0.3783987164,0,6
SNAc3,5,0.001,41,none,0.9699333333,1,1,0,0,-0.329829067,0.1776915342,-0.5452837348,0.3995023966,0.387788415,11.56827523,0,0,-0.6885157228,0.4989868999,-0.8035395741,1.069189429,0.7894179821,13.99820569,0,0,-0.5111175179,4.180051804,-4.464921951,0.9927577972,92.87830815,0,0,-0.3731493652,10.82648563,-9.012328148,0.9964475632,78.05605001,1.415938735,4.790148258,11.66120529,2.480329037,1.487575769,3,3,3,1,1.064992428,3,3,3,1,2.994280338,0.7402899861,0.5955550671,0.8289628029,0,6,0.2857494354,0.1672438681,0.3771445751,0,6
SNAc3,5,0.001,42,none,0.9698729167,1,1,0,0,-0.3547145128,0.1698630303,-0.582637012,0.4038447142,0.2851728499,11.00718493,0,0,-0.6809464097,0.4667539597,-0.8326439261,1.058239579,0.75356251,13.88823543,0,0,-0.4895461202,3.767661572,-3.386758566,0.9909154773,93.0968364,0,0,-0.7084017396,9.772620201,-8.669067383,0.988375783,76.69067678,1.450359941,4.817131042,11.76047802,2.50071764,1.493793488,3,3,3,1,1.017682791,3,3,3,1,2.790760517,0.8271429539,0.6133105755,0.9209091067,0,6,0.3159565926,0.1749484837,0.4200485349,0,6
SNAc3,5,0.001,43,none,0.96695625,1,1,0,0,-0.338876307,0.1717112958,-0.5592467785,0.4134172201,0.3455300033,11.75091082,0,0,-0.6668134928,0.46784693,-0.8260384202,1.051944613,0.7483288646,13.92314856,0,0,-0.6262141466,3.826848507,-3.809681177,0.9925398231,93.539682,0,0,-0.8865345716,10.11525059,-7.146627903,0.9876638055,78.18416909,1.462513566,4.863362312,11.84722805,2.510018587,1.506920099,3,3,3,1,1.027473092,3,3,3,1,2.809851646,0.8049733043,0.6413884163,0.8953226209,0,6,0.3067162633,0.1829739958,0.3970920444,0,6
