step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
9000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8541,13.9832,0.162571,0.503759,0,0.0131441,2.50872,0.00523938,16.2467,0.144831,6.90458,6.90458,0,0.0940098,-0.121044,nan,0.0630798,-0.210473,-0.0931685,-0.139447,-0.158352,0.4345,0.46135,nan,nan
10000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.5854,12.871,0.178976,0.491479,0,0.012151,3.50063,0.00347109,15.9213,0.173973,5.74802,5.74802,0,0.104517,-0.129943,nan,0.0770869,-0.206243,-0.105691,-0.162183,-0.186191,0.42,0.4584,nan,nan
10000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8577,14.0165,0.162253,0.507018,0,0.0168517,2.92356,0.00576411,16.2923,0.143194,6.98355,6.98355,0,0.0963642,-0.127908,nan,0.065772,-0.220853,-0.0989835,-0.148916,-0.161065,0.4335,0.459325,nan,nan
11000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.6734,12.7051,0.181308,0.496491,0,0.0449198,7.99928,0.00561548,15.9021,0.184652,5.4156,5.4156,0,0.257396,-0.138854,nan,0.100023,-0.260296,-0.113614,-0.188281,-0.202039,0.412,0.45655,nan,nan
11000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6739,13.0705,0.165647,0.503258,0,0.0607253,13.5648,0.0044767,16.379,0.161611,6.18771,6.18771,0,0.296653,-0.114769,nan,0.188191,-0.251003,-0.0955991,-0.183713,-0.189296,0.417,0.4619,nan,nan
12000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.6459,12.2647,0.187669,0.488722,0,0.0156791,4.27916,0.00366406,15.8273,0.197783,5.05604,5.05604,0,0.168894,-0.148996,nan,0.105768,-0.278649,-0.123433,-0.217657,-0.235946,0.395,0.4523,nan,nan
12000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5943,11.9684,0.171978,0.493233,0,0.0324766,8.55426,0.00379654,16.2288,0.19716,5.07201,5.07201,0,0.208745,-0.11896,nan,0.19927,-0.291084,-0.102204,-0.206603,-0.225552,0.4065,0.459275,nan,nan
13000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.6476,12.1365,0.191386,0.487218,0,0.023442,4.45333,0.00526391,15.856,0.202469,4.93903,4.93903,0,0.167443,-0.162078,nan,0.107019,-0.282691,-0.135222,-0.225841,-0.253928,0.3925,0.448075,nan,nan
13000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5863,11.4635,0.178651,0.492982,0,0.0259614,6.45918,0.00401931,16.1744,0.217159,4.60493,4.60493,0,0.178238,-0.13481,nan,0.198586,-0.312195,-0.115697,-0.219706,-0.247017,0.399,0.45405,nan,nan
14000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.648,12.1663,0.188184,0.490727,0,0.0127986,3.6803,0.00347761,16.0126,0.197953,5.0517,5.0517,0,0.120888,-0.167542,nan,0.109818,-0.31065,-0.140166,-0.235635,-0.261245,0.399,0.4477,nan,nan
14000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5844,11.2009,0.18311,0.492231,0,0.017934,5.92376,0.00302748,16.1768,0.226673,4.41164,4.41164,0,0.147672,-0.150427,nan,0.183069,-0.325611,-0.12951,-0.232563,-0.26148,0.393,0.447175,nan,nan
15000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.726,12.4832,0.183015,0.492481,0,0.0126759,3.1835,0.00398174,16.101,0.188036,5.31814,5.31814,0,0.115062,-0.179858,nan,0.108209,-0.304696,-0.151064,-0.239644,-0.263936,0.3945,0.4427,nan,nan
15000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6013,11.2022,0.182715,0.493484,0,0.0190856,5.52869,0.0034521,16.2555,0.228959,4.3676,4.3676,0,0.127044,-0.156822,nan,0.184671,-0.329619,-0.134836,-0.244325,-0.267492,0.389,0.44615,nan,nan
16000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.7831,12.6856,0.177641,0.490727,0,0.00761055,2.77497,0.00274257,16.3106,0.18148,5.51026,5.51026,0,0.0951332,-0.188526,nan,0.11118,-0.319487,-0.159722,-0.266747,-0.269776,0.386,0.4397,nan,nan
16000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.5938,11.1632,0.18306,0.492732,0,0.0111493,4.37485,0.0025485,16.1978,0.228446,4.3774,4.3774,0,0.107924,-0.163661,nan,0.181269,-0.337648,-0.140979,-0.253393,-0.275828,0.3855,0.44295,nan,nan
17000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.8256,12.8047,0.173108,0.494987,0,0.0103607,3.00254,0.00345063,16.5915,0.180537,5.53903,5.53903,0,0.0888082,-0.192112,nan,0.109745,-0.308447,-0.162492,-0.261065,-0.275296,0.38,0.438075,nan,nan
17000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6374,11.2748,0.184457,0.491228,0,0.0135599,4.47948,0.00302712,16.3302,0.228371,4.37884,4.37884,0,0.103565,-0.176841,nan,0.169335,-0.348719,-0.151271,-0.264095,-0.28703,0.3835,0.440225,nan,nan
18000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.8308,12.8691,0.169753,0.49198,0,0.0122747,3.11695,0.00393806,16.6469,0.178418,5.6048,5.6048,0,0.0828395,-0.193865,nan,0.106926,-0.320061,-0.164543,-0.262212,-0.278928,0.389,0.43695,nan,nan
18000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6391,11.3064,0.182829,0.494987,0,0.0383674,5.66638,0.00677106,16.3225,0.227008,4.40513,4.40513,0,0.12327,-0.184353,nan,0.161358,-0.356586,-0.157217,-0.272654,-0.295726,0.3805,0.436,nan,nan
19000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.8413,12.9028,0.168638,0.490226,0,0.0116918,3.11438,0.00375414,16.5823,0.177905,5.62098,5.62098,0,0.080637,-0.196346,nan,0.105481,-0.320741,-0.166301,-0.262363,-0.268029,0.3865,0.435325,nan,nan
19000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6904,11.4469,0.181888,0.496993,0,0.0105164,3.79789,0.002769,16.3041,0.225446,4.43565,4.43565,0,0.0846901,-0.195395,nan,0.157961,-0.362025,-0.166418,-0.284403,-0.303011,0.3795,0.432875,nan,nan
20000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.863,13.0427,0.167096,0.492481,0,0.00748363,2.71994,0.0027514,16.5604,0.174014,5.74668,5.74668,0,0.0693428,-0.197812,nan,0.106398,-0.318363,-0.168322,-0.267158,-0.274798,0.3905,0.435375,nan,nan
20000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.6832,11.4509,0.182328,0.498998,0,0.0189847,4.54113,0.00418061,16.2216,0.224609,4.45219,4.45219,0,0.0934107,-0.197068,nan,0.15744,-0.36403,-0.168095,-0.283673,-0.305531,0.376,0.432725,nan,nan
21000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.0392,13.865,0.16267,0.486216,0,0.0205375,5.28304,0.00388745,16.7965,0.159407,6.27323,6.27323,0,0.212289,-0.202776,nan,0.105179,-0.346931,-0.174645,-0.297163,-0.322525,0.387,0.430725,nan,nan
21000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.83,12.2983,0.174548,0.503509,0,0.0158768,3.20257,0.00495752,16.3356,0.209742,4.76777,4.76777,0,0.175402,-0.206003,nan,0.150196,-0.389521,-0.177678,-0.306,-0.333619,0.3705,0.43035,nan,nan
22000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.0685,13.857,0.162375,0.484712,0,0.00973173,4.10726,0.0023694,16.8608,0.165376,6.04681,6.04681,0,0.158102,-0.213166,nan,0.113431,-0.364283,-0.185062,-0.311554,-0.329349,0.379,0.42635,nan,nan
22000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8131,12.3913,0.179513,0.498496,0,0.0166874,3.30447,0.00504993,16.2046,0.206765,4.83641,4.83641,0,0.161966,-0.207188,nan,0.153056,-0.414111,-0.179658,-0.315191,-0.36001,0.36,0.4309,nan,nan
23000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.0659,13.8628,0.161701,0.483709,0,0.0201491,5.09419,0.00395531,16.797,0.169898,5.88589,5.88589,0,0.147459,-0.221091,nan,0.114081,-0.380917,-0.192779,-0.325799,-0.34776,0.3745,0.423225,nan,nan
23000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8348,12.4609,0.180553,0.498747,0,0.0060116,2.68777,0.00223665,16.2505,0.205897,4.85681,4.85681,0,0.113647,-0.213341,nan,0.155327,-0.429408,-0.185668,-0.324708,-0.375558,0.3535,0.429825,nan,nan
24000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1047,13.9618,0.161291,0.481203,0,0.00882876,3.83564,0.00230177,16.979,0.169082,5.91427,5.91427,0,0.119894,-0.235112,nan,0.114507,-0.391401,-0.206044,-0.329419,-0.365602,0.3595,0.4187,nan,nan
24000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8771,12.671,0.178189,0.495238,0,0.00898263,2.78568,0.00322457,16.3113,0.202833,4.93016,4.93016,0,0.107507,-0.215054,nan,0.153894,-0.42679,-0.187796,-0.329747,-0.371122,0.354,0.4283,nan,nan
25000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1674,14.2267,0.158888,0.481203,0,0.00827655,3.38483,0.00244519,17.1278,0.16725,5.97906,5.97906,0,0.103114,-0.247368,nan,0.105564,-0.378701,-0.216742,-0.334488,-0.372365,0.366,0.415075,nan,nan
25000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9171,12.9107,0.176708,0.493985,0,0.00700454,2.38972,0.00293112,16.4128,0.197454,5.06446,5.06446,0,0.0895122,-0.224021,nan,0.148694,-0.423271,-0.195452,-0.341796,-0.368126,0.3535,0.425225,nan,nan
26000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1311,14.1081,0.1605,0.480952,0,0.00941694,3.4003,0.00276944,16.9268,0.170009,5.88204,5.88204,0,0.089992,-0.24937,nan,0.111823,-0.42942,-0.219283,-0.354063,-0.381548,0.358,0.4128,nan,nan
26000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9076,12.8665,0.176441,0.496742,0,0.0113118,2.60281,0.004346,16.4748,0.195262,5.12133,5.12133,0,0.0879027,-0.224613,nan,0.147126,-0.424328,-0.196508,-0.343085,-0.37129,0.3545,0.4247,nan,nan
27000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1576,14.1723,0.156474,0.482707,0,0.00767108,3.07552,0.00249424,17.0243,0.170986,5.84842,5.84842,0,0.0821825,-0.249713,nan,0.111134,-0.414012,-0.219787,-0.353773,-0.365455,0.364,0.414575,nan,nan
27000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9165,12.9517,0.175473,0.497744,0,0.00374672,1.98487,0.00188764,16.5361,0.192895,5.18418,5.18418,0,0.0716478,-0.228419,nan,0.141626,-0.418958,-0.199971,-0.346234,-0.366266,0.3535,0.422725,nan,nan
28000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1728,14.3381,0.154209,0.481203,0,0.00757744,2.86854,0.00264156,17.1585,0.165898,6.02779,6.02779,0,0.0759129,-0.253174,nan,0.111148,-0.404214,-0.223187,-0.360287,-0.37893,0.3655,0.41385,nan,nan
28000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9685,13.2224,0.170316,0.497744,0,0.00652864,2.122,0.00307664,16.6423,0.186132,5.37254,5.37254,0,0.0706679,-0.230133,nan,0.140494,-0.416443,-0.201307,-0.345473,-0.364437,0.356,0.4226,nan,nan
29000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1822,14.4637,0.15159,0.484461,0,0.011666,3.3828,0.00344862,17.1993,0.165729,6.03396,6.03396,0,0.0765805,-0.247213,nan,0.111369,-0.402185,-0.217386,-0.359673,-0.38616,0.3595,0.414925,nan,nan
29000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,18.0159,13.4561,0.167009,0.499499,0,0.00662539,1.89826,0.00349024,16.772,0.181488,5.51002,5.51002,0,0.0675561,-0.234893,nan,0.135359,-0.413627,-0.205653,-0.341931,-0.363739,0.352,0.421075,nan,nan
30000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.2045,14.5613,0.152798,0.487469,0,0.0123369,3.22487,0.00382555,17.2191,0.163885,6.10185,6.10185,0,0.0719757,-0.249484,nan,0.109262,-0.404333,-0.219253,-0.352917,-0.380424,0.359,0.4151,nan,nan
30000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,18.0513,13.5847,0.163155,0.494737,0,0.00566251,1.90415,0.00297378,16.8723,0.175993,5.68203,5.68203,0,0.0625489,-0.240698,nan,0.134739,-0.423859,-0.210809,-0.349469,-0.370397,0.348,0.41905,nan,nan
31000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.2522,14.6696,0.153319,0.482707,0,0.0170456,3.45864,0.00492839,17.0049,0.149483,6.68972,6.68972,0,0.21331,-0.256868,nan,0.119375,-0.448876,-0.230898,-0.362152,-0.438077,0.3405,0.4095,nan,nan
31000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9999,13.4833,0.175972,0.491228,0,0.0180787,5.53268,0.00326762,16.7128,0.175091,5.71132,5.71132,0,0.21871,-0.229322,nan,0.12881,-0.443848,-0.202599,-0.331367,-0.399308,0.335,0.422925,nan,nan
32000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.1618,13.8229,0.169344,0.485213,0,0.00887001,2.25887,0.00392676,16.7091,0.174532,5.7296,5.7296,0,0.169378,-0.251937,nan,0.122751,-0.452453,-0.228163,-0.360221,-0.444244,0.3415,0.40935,nan,nan
32000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9481,13.1959,0.181928,0.494737,0,0.0115969,3.62475,0.00319936,16.4033,0.189761,5.26978,5.26978,0,0.165013,-0.234578,nan,0.126744,-0.441836,-0.208767,-0.341144,-0.399254,0.3325,0.421,nan,nan
33000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.0875,13.1036,0.17808,0.484712,0,0.00453476,2.03591,0.00222739,16.7346,0.192061,5.20668,5.20668,0,0.133158,-0.254294,nan,0.126347,-0.458863,-0.231567,-0.358354,-0.454121,0.3345,0.4087,nan,nan
33000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9103,12.999,0.189462,0.492481,0,0.0152419,4.35262,0.00350178,16.047,0.198264,5.04379,5.04379,0,0.135951,-0.240215,nan,0.12429,-0.439225,-0.213613,-0.346148,-0.40587,0.348,0.420525,nan,nan
34000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.026,12.819,0.184462,0.484211,0,0.00390243,1.96714,0.00198381,16.645,0.197715,5.05777,5.05777,0,0.115142,-0.255549,nan,0.133754,-0.480055,-0.234198,-0.375623,-0.475442,0.328,0.407025,nan,nan
34000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8996,12.8886,0.191546,0.492231,0,0.0145579,4.23753,0.00343548,15.9453,0.197324,5.06782,5.06782,0,0.120239,-0.251522,nan,0.120987,-0.447658,-0.224173,-0.355494,-0.419805,0.3465,0.4164,nan,nan
35000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.9802,12.6643,0.187379,0.485965,0,0.00733667,2.27655,0.00322271,16.4972,0.197234,5.07013,5.07013,0,0.112329,-0.258983,nan,0.135487,-0.491126,-0.238119,-0.381119,-0.483849,0.328,0.406175,nan,nan
35000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9456,13.1528,0.186688,0.491228,0,0.0118914,3.23392,0.00367707,16.1312,0.191226,5.22942,5.22942,0,0.107173,-0.256812,nan,0.114527,-0.455878,-0.229499,-0.328519,-0.431847,0.3465,0.41405,nan,nan
36000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.9623,12.5984,0.188656,0.486466,0,0.00463228,1.91667,0.00241683,16.3535,0.198159,5.04646,5.04646,0,0.09054,-0.261566,nan,0.136538,-0.482452,-0.240748,-0.389264,-0.463899,0.3435,0.40605,nan,nan
36000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9499,13.2229,0.185855,0.498747,0,0.0130294,3.5353,0.00368552,16.3311,0.189415,5.27942,5.27942,0,0.0994966,-0.256255,nan,0.116401,-0.463621,-0.228764,-0.322421,-0.442788,0.344,0.41345,nan,nan
37000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.9308,12.4662,0.190478,0.491228,0,0.0131551,2.35393,0.00558856,16.2261,0.200289,4.99279,4.99279,0,0.0982337,-0.264429,nan,0.132671,-0.455815,-0.243938,-0.409335,-0.420285,0.342,0.405,nan,nan
37000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9419,13.3085,0.1812,0.497243,0,0.00873217,3.05527,0.00285807,16.4387,0.182421,5.48181,5.48181,0,0.0835847,-0.255232,nan,0.117939,-0.466473,-0.228303,-0.319972,-0.447228,0.341,0.414725,nan,nan
38000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.962,12.6,0.187998,0.48797,0,0.00341042,1.61011,0.00211813,16.2546,0.197173,5.07169,5.07169,0,0.0731837,-0.266872,nan,0.134054,-0.457245,-0.247696,-0.412304,-0.429441,0.337,0.403125,nan,nan
38000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9904,13.4996,0.175427,0.494486,0,0.0130063,3.09177,0.00420676,16.5673,0.177205,5.64318,5.64318,0,0.0855359,-0.260449,nan,0.118039,-0.473898,-0.23386,-0.329067,-0.457572,0.338,0.412075,nan,nan
39000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.9885,12.7512,0.18798,0.489223,0,0.00434226,1.78441,0.00243345,16.239,0.194876,5.13148,5.13148,0,0.0673794,-0.270563,nan,0.128921,-0.465116,-0.250829,-0.397796,-0.427531,0.337,0.4016,nan,nan
39000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,18.0135,13.5997,0.173925,0.489474,0,0.00938087,2.94269,0.00318786,16.5213,0.173449,5.7654,5.7654,0,0.0767884,-0.261757,nan,0.110067,-0.470333,-0.23427,-0.331679,-0.453198,0.3425,0.41415,nan,nan
40000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,18.0044,12.884,0.185585,0.487469,0,0.00509894,1.67637,0.00304167,16.3327,0.190293,5.25504,5.25504,0,0.0666139,-0.271116,nan,0.130727,-0.471684,-0.251722,-0.403026,-0.439946,0.3385,0.400425,nan,nan
40000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,18.0514,13.8777,0.167866,0.488722,0,0.0148762,3.48352,0.00427045,16.6023,0.167804,5.95935,5.95935,0,0.0793633,-0.263359,nan,0.109975,-0.467988,-0.235478,-0.337399,-0.451006,0.3455,0.41225,nan,nan
41000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.959,12.8851,0.188681,0.48797,0,0.017655,5.47942,0.00322206,15.9884,0.190806,5.24093,5.24093,0,0.170303,-0.256741,nan,0.130722,-0.485343,-0.239574,-0.39042,-0.457756,0.325,0.40455,nan,nan
41000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.9089,13.7595,0.156071,0.5198,0,0.0344914,8.39567,0.00410823,16.9532,0.160665,6.22415,6.22415,0,0.202787,-0.245996,nan,0.143582,-0.513901,-0.222397,-0.372512,-0.516003,0.322,0.414575,nan,nan
42000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.882,12.4199,0.191705,0.489724,0,0.0158369,4.63014,0.00342039,16.1188,0.207528,4.81862,4.81862,0,0.136916,-0.247496,nan,0.141045,-0.482386,-0.233081,-0.397998,-0.456878,0.326,0.408525,nan,nan
42000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.8137,13.2986,0.165989,0.523058,0,0.0205725,5.53124,0.00371932,16.8494,0.16203,6.17169,6.17169,0,0.151452,-0.241441,nan,0.150159,-0.526106,-0.219099,-0.347197,-0.533086,0.318,0.4157,nan,nan
43000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.8448,12.2927,0.192972,0.493484,0,0.0143293,4.45379,0.00321733,16.195,0.206324,4.84675,4.84675,0,0.117164,-0.251705,nan,0.142977,-0.492686,-0.238227,-0.408988,-0.471187,0.322,0.406625,nan,nan
43000,B_w20_K10000_c0.0_lr0.01_s1,0,0,0,17.7737,13.2975,0.163823,0.512531,0,0.0155688,4.88844,0.00318482,16.8852,0.163839,6.10356,6.10356,0,0.121884,-0.229945,nan,0.157033,-0.506259,-0.208071,-0.345583,-0.506955,0.3195,0.41995,nan,nan
44000,B_w20_K10000_c0.0_lr0.01_s0,0,0,0,17.8376,12.2976,0.191498,0.495489,0,0.0163325,3.84084,0.00425232,16.3671,0.200068,4.99831,4.99831,0,0.106566,-0.25582,nan,0.145519,-0.506417,-0.242836,-0.418813,-0.482996,0.3225,0.403875,nan,nan
