step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac
12000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69841,3.58129,0.265409,0.428571,0,0.00684081,2.65551,0.00257608,4.50666,0.450795,2.2183,2.2183,0,0.149603,-0.00780996,nan,0.34527,-0.31753,-0.00869528,-0.192758,-0.238553,0.403,0.5002,nan,nan
13000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.1774,3.65879,0.188864,0.47619,0,0.0621467,9.15878,0.00678547,4.77581,0.377914,2.64611,2.64611,0,0.2174,0.258819,nan,0.696958,-0.131501,0.234342,-0.103154,-0.117877,0.458,0.5614,nan,nan
13000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.70302,3.58877,0.277136,0.428571,0,0.00342512,2.00647,0.00170704,4.5309,0.461898,2.16498,2.16498,0,0.132582,-0.0396574,nan,0.319891,-0.324741,-0.0342245,-0.203852,-0.245564,0.401,0.4881,nan,nan
14000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.10696,3.66673,0.199972,0.47619,0,0.064413,9.01958,0.00714146,4.77083,0.378965,2.63877,2.63877,0,0.198692,0.279116,nan,0.770623,-0.183571,0.266157,-0.129258,-0.163328,0.4425,0.5623,nan,nan
14000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.68984,3.55731,0.278624,0.419048,0,0.0122115,2.8102,0.00434543,4.55158,0.464285,2.15385,2.15385,0,0.153161,-0.0473085,nan,0.335998,-0.332263,-0.0413806,-0.211385,-0.254262,0.3955,0.4858,nan,nan
15000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.10623,3.45293,0.21006,0.457143,0,0.0394823,8.10282,0.00487266,4.78837,0.358812,2.78698,2.78698,0,0.180208,0.294878,nan,0.768916,-0.127225,0.239313,-0.100816,-0.109485,0.4605,0.5607,nan,nan
15000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69387,3.60303,0.282941,0.428571,0,0.00295441,1.90194,0.00155337,4.54777,0.468641,2.13383,2.13383,0,0.129102,-0.0849463,nan,0.320157,-0.339034,-0.0704169,-0.22391,-0.261688,0.3915,0.4751,nan,nan
16000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.09519,3.62405,0.213592,0.457143,0,0.0695049,9.20689,0.00754923,4.8024,0.374442,2.67064,2.67064,0,0.193198,0.315429,nan,0.82316,-0.135729,0.276311,-0.102401,-0.114864,0.4505,0.5627,nan,nan
16000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69168,3.57044,0.281298,0.428571,0,0.00986396,3.24184,0.00304271,4.57543,0.467751,2.13789,2.13789,0,0.142479,-0.0854553,nan,0.311523,-0.333367,-0.0715978,-0.22184,-0.258382,0.3905,0.4718,nan,nan
17000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.07014,3.53987,0.222186,0.466667,0,0.0555879,8.90034,0.0062456,4.79425,0.378638,2.64104,2.64104,0,0.171298,0.322001,nan,0.842719,-0.151912,0.271137,-0.106518,-0.125843,0.4415,0.5564,nan,nan
17000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.69838,3.52143,0.278345,0.428571,0,0.0167749,3.04634,0.00550657,4.55305,0.472438,2.11668,2.11668,0,0.166123,-0.10734,nan,0.307611,-0.352144,-0.0903333,-0.235865,-0.276869,0.3815,0.4632,nan,nan
18000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.04034,3.64193,0.213866,0.457143,0,0.0879344,13.8878,0.00633177,4.81047,0.377676,2.64777,2.64777,0,0.243532,0.348325,nan,0.886096,-0.111343,0.307311,-0.0899346,-0.0900514,0.463,0.569,nan,nan
18000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.68353,3.47989,0.288722,0.419048,0,0.00930614,2.72266,0.00341803,4.5555,0.485813,2.05841,2.05841,0,0.137145,-0.106094,nan,0.301688,-0.354969,-0.0883159,-0.24268,-0.280562,0.383,0.4662,nan,nan
19000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.03184,3.53411,0.20119,0.485714,0,0.0507917,7.96516,0.00637674,4.84083,0.356081,2.80835,2.80835,0,0.168014,0.328706,nan,0.897635,-0.145115,0.278542,-0.110645,-0.117045,0.4455,0.5576,nan,nan
19000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.68063,3.47065,0.286852,0.428571,0,0.00416541,1.89595,0.002197,4.52716,0.480356,2.08179,2.08179,0,0.130485,-0.125032,nan,0.304013,-0.37068,-0.104582,-0.264373,-0.294472,0.3815,0.4621,nan,nan
20000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.02907,3.52904,0.185971,0.476191,0,0.0380587,7.07097,0.00538239,4.85358,0.34131,2.92989,2.92989,0,0.160992,0.338285,nan,0.906397,-0.147381,0.280565,-0.116378,-0.127705,0.4445,0.5599,nan,nan
20000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.67946,3.4416,0.279311,0.438095,0,0.00255522,1.92403,0.00132806,4.51071,0.480126,2.08279,2.08279,0,0.122978,-0.123352,nan,0.313584,-0.389843,-0.105243,-0.281188,-0.313948,0.377,0.462,nan,nan
21000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.16562,3.65028,0.329685,0.438095,0,0.0456062,5.5267,0.00825197,4.6046,0.469618,2.12939,2.12939,0,0.230281,0.377409,nan,0.82091,-0.0618794,0.366856,-0.0511458,-0.0518062,0.468,0.5823,nan,nan
21000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.57849,3.92544,0.172692,0.495238,0,0.0119474,2.92329,0.00408697,4.82357,0.291675,3.42847,3.42847,0,0.200107,-0.0763032,nan,0.389161,-0.359695,-0.0667371,-0.26934,-0.290177,0.382,0.4705,nan,nan
22000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.15076,3.02007,0.441226,0.428571,0,0.0470605,6.89591,0.00682442,4.42184,0.552974,1.8084,1.8084,0,0.195994,0.390127,nan,0.784325,-0.0523327,0.34039,-0.0407871,-0.0410811,0.4795,0.5902,nan,nan
22000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.5455,3.9238,0.167058,0.495238,0,0.00517608,2.64781,0.00195485,4.83153,0.301006,3.3222,3.3222,0,0.1716,-0.0530395,nan,0.385283,-0.346559,-0.0495014,-0.257509,-0.280461,0.388,0.4749,nan,nan
23000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.15313,2.98968,0.483197,0.457143,0,0.043772,6.01399,0.00727837,4.36288,0.57907,1.72691,1.72691,0,0.216631,0.388517,nan,0.789347,-0.0566053,0.384218,-0.0462668,-0.0479894,0.472,0.5908,nan,nan
23000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.53206,3.89989,0.173907,0.485714,0,0.0038772,2.19172,0.00176902,4.83752,0.307865,3.24818,3.24818,0,0.161148,-0.0310952,nan,0.406987,-0.331939,-0.0299872,-0.250742,-0.268423,0.3875,0.4819,nan,nan
24000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.16165,2.95697,0.474636,0.457143,0,0.0169511,4.50749,0.00376065,4.38757,0.574444,1.74081,1.74081,0,0.172656,0.375672,nan,0.773398,-0.100408,0.359078,-0.0627052,-0.0774385,0.4745,0.5886,nan,nan
24000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.50909,3.83198,0.174155,0.504762,0,0.00349265,2.44303,0.00142964,4.85777,0.31384,3.18634,3.18634,0,0.152671,-0.0261732,nan,0.435152,-0.34767,-0.0263817,-0.26158,-0.281279,0.38,0.4825,nan,nan
25000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.19572,3.17546,0.447217,0.438095,0,0.0133264,4.01571,0.00331857,4.42523,0.553069,1.80809,1.80809,0,0.16772,0.350311,nan,0.783854,-0.12447,0.355931,-0.0813866,-0.0961388,0.463,0.5832,nan,nan
25000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.50258,3.88442,0.176789,0.52381,0,0.0046109,2.28887,0.00201449,4.86452,0.318427,3.14044,3.14044,0,0.150517,-0.0056796,nan,0.473313,-0.310117,-0.00148133,-0.242688,-0.246314,0.394,0.4909,nan,nan
26000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.19046,3.04841,0.463843,0.438095,0,0.0316895,5.15191,0.00615102,4.4202,0.568613,1.75866,1.75866,0,0.228881,0.32777,nan,0.776183,-0.187904,0.329372,-0.116862,-0.147434,0.444,0.5755,nan,nan
26000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.50951,3.85335,0.171494,0.514286,0,0.0138786,3.65471,0.00379745,4.88601,0.320687,3.11831,3.11831,0,0.154914,-0.0100597,nan,0.49145,-0.34453,-0.00622619,-0.261613,-0.276478,0.3845,0.4892,nan,nan
27000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.202,3.23704,0.436566,0.438095,0,0.0273848,5.73167,0.0047778,4.4696,0.549362,1.82029,1.82029,0,0.175134,0.324484,nan,0.782715,-0.169428,0.334134,-0.100048,-0.130381,0.4455,0.5741,nan,nan
27000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.53051,3.9083,0.168197,0.514286,0,0.00504994,2.86464,0.00176285,4.89383,0.335248,2.98287,2.98287,0,0.134987,-0.00699463,nan,0.489716,-0.327954,-0.00242317,-0.256812,-0.266312,0.3885,0.4907,nan,nan
28000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.20269,3.0791,0.457097,0.438095,0,0.0135531,4.62938,0.00292761,4.4736,0.562733,1.77704,1.77704,0,0.152372,0.304414,nan,0.773413,-0.151812,0.311337,-0.100996,-0.11555,0.4545,0.5687,nan,nan
28000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.53162,3.9488,0.145343,0.542857,0,0.00558865,2.99358,0.00186688,4.90724,0.323541,3.0908,3.0908,0,0.132007,0.0035317,nan,0.514969,-0.315856,0.00961144,-0.24606,-0.255656,0.398,0.4938,nan,nan
29000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.22701,3.13774,0.460375,0.447619,0,0.0184826,4.16112,0.00444173,4.43202,0.559286,1.78799,1.78799,0,0.165081,0.303395,nan,0.778132,-0.156994,0.346842,-0.100213,-0.118718,0.4535,0.5705,nan,nan
29000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.54204,4.05519,0.153766,0.466667,0,0.0167641,3.71649,0.00451074,4.89203,0.335451,2.98106,2.98106,0,0.138079,0.0243445,nan,0.520078,-0.292633,0.0305722,-0.233065,-0.235743,0.4025,0.4997,nan,nan
30000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.25607,3.20896,0.439952,0.438095,0,0.00887676,3.96227,0.00224032,4.48503,0.548651,1.82265,1.82265,0,0.143975,0.300214,nan,0.761743,-0.131333,0.332361,-0.0952072,-0.0989262,0.451,0.5695,nan,nan
30000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.53982,3.99805,0.162599,0.495238,0,0.0172423,3.89725,0.00442423,4.87784,0.335701,2.97884,2.97884,0,0.136895,0.0308445,nan,0.525297,-0.304789,0.0349618,-0.241349,-0.241774,0.3975,0.5008,nan,nan
31000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.23541,3.6039,0.308719,0.476191,0,0.0139308,4.26131,0.00326914,4.66594,0.464653,2.15214,2.15214,0,0.208602,0.229686,nan,0.733958,-0.20471,0.201306,-0.153234,-0.163847,0.425,0.5455,nan,nan
31000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.45781,3.78743,0.11533,0.476191,0,0.00830083,3.64378,0.00227808,4.92318,0.307924,3.24756,3.24756,0,0.203437,0.0174603,nan,0.570888,-0.325017,0.0195772,-0.263117,-0.274835,0.389,0.496,nan,nan
32000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.19206,3.64803,0.286591,0.466667,0,0.0173667,4.51037,0.00385039,4.68693,0.453627,2.20445,2.20445,0,0.215196,0.221631,nan,0.763258,-0.221568,0.197896,-0.16862,-0.180297,0.419,0.5414,nan,nan
32000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.41794,3.67751,0.140622,0.466667,0,0.00831544,4.07803,0.00203908,4.90098,0.319339,3.13146,3.13146,0,0.182702,0.0167362,nan,0.588253,-0.34095,0.0155305,-0.279298,-0.292575,0.3835,0.4943,nan,nan
33000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.11126,3.54448,0.306833,0.476191,0,0.0321391,6.96742,0.00461277,4.67811,0.464753,2.15168,2.15168,0,0.228748,0.227689,nan,0.803592,-0.229248,0.210012,-0.186096,-0.189141,0.417,0.5367,nan,nan
33000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.41201,3.76166,0.137993,0.47619,0,0.011424,3.84944,0.0029677,4.90242,0.33281,3.00472,3.00472,0,0.179501,0.0322418,nan,0.612421,-0.333473,0.0367969,-0.266504,-0.284114,0.376,0.4986,nan,nan
34000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.08327,3.49166,0.297979,0.476191,0,0.0104391,4.48183,0.00232921,4.69855,0.459281,2.17732,2.17732,0,0.186954,0.222081,nan,0.81081,-0.224657,0.197585,-0.194583,-0.199399,0.4135,0.5332,nan,nan
34000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.39399,3.87398,0.159893,0.447619,0,0.0129536,4.66754,0.00277525,4.87919,0.35556,2.81247,2.81247,0,0.182078,0.0402378,nan,0.64339,-0.383718,0.0549688,-0.287295,-0.326863,0.362,0.5042,nan,nan
35000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.03272,3.40322,0.312251,0.466667,0,0.0132523,4.49672,0.00294711,4.70232,0.469328,2.13071,2.13071,0,0.188988,0.213765,nan,0.83699,-0.254638,0.19718,-0.224719,-0.231819,0.4095,0.532,nan,nan
35000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.34763,3.76735,0.167701,0.466667,0,0.00731987,3.59348,0.00203699,4.87247,0.373876,2.67468,2.67468,0,0.160247,0.0345319,nan,0.660734,-0.384506,0.0522792,-0.292744,-0.328217,0.368,0.5031,nan,nan
36000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,4.01049,3.40551,0.295656,0.457143,0,0.0121899,4.90065,0.0024874,4.73326,0.452852,2.20823,2.20823,0,0.177337,0.208202,nan,0.85177,-0.252424,0.194213,-0.223765,-0.226831,0.396,0.5264,nan,nan
36000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.35092,3.6862,0.179632,0.457143,0,0.0126535,3.86259,0.0032759,4.85558,0.383813,2.60543,2.60543,0,0.169706,0.0344892,nan,0.648349,-0.352122,0.043663,-0.271641,-0.29227,0.383,0.5018,nan,nan
37000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.97949,3.21008,0.26673,0.466667,0,0.0234405,5.6298,0.00416366,4.76299,0.432753,2.31079,2.31079,0,0.184563,0.183042,nan,0.857558,-0.283024,0.151002,-0.263076,-0.277822,0.39,0.5176,nan,nan
37000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.35261,3.73566,0.177319,0.457143,0,0.0123571,3.51534,0.00351519,4.87247,0.372851,2.68204,2.68204,0,0.180769,0.0279601,nan,0.65448,-0.37866,0.0423864,-0.285943,-0.319302,0.366,0.499,nan,nan
38000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.94513,3.29811,0.26134,0.457143,0,0.065105,10.9781,0.00593045,4.78115,0.433848,2.30496,2.30496,0,0.27965,0.187937,nan,0.887573,-0.335325,0.175247,-0.272551,-0.28079,0.381,0.5172,nan,nan
38000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.33685,3.73202,0.184297,0.47619,0,0.00814789,3.80621,0.00214068,4.87706,0.375268,2.66476,2.66476,0,0.151973,0.0388384,nan,0.675565,-0.359868,0.0564386,-0.271802,-0.300763,0.375,0.5001,nan,nan
39000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.97692,3.21519,0.246958,0.447619,0,0.0485273,6.91524,0.00701744,4.80491,0.418624,2.38878,2.38878,0,0.19731,0.189462,nan,0.878037,-0.349344,0.166824,-0.280185,-0.289222,0.381,0.5175,nan,nan
39000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.33776,3.78226,0.160385,0.466667,0,0.00895825,3.65639,0.00245002,4.88548,0.361821,2.76379,2.76379,0,0.156208,0.0444169,nan,0.676832,-0.343964,0.0587034,-0.264506,-0.283274,0.38,0.5022,nan,nan
40000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.98058,3.45281,0.241948,0.466667,0,0.0162914,5.30043,0.00307359,4.81439,0.405301,2.4673,2.4673,0,0.159279,0.180235,nan,0.896666,-0.351864,0.182087,-0.282907,-0.283829,0.3795,0.5171,nan,nan
40000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.35603,3.72878,0.166967,0.466667,0,0.00705449,3.47748,0.00202862,4.87665,0.359411,2.78233,2.78233,0,0.146983,0.0385649,nan,0.668796,-0.356986,0.0460299,-0.271313,-0.291894,0.381,0.5016,nan,nan
41000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.83804,2.71431,0.261113,0.495238,0,0.0133303,5.26478,0.00253197,4.73635,0.353234,2.83099,2.83099,0,0.222444,0.155883,nan,0.872836,-0.350962,0.114101,-0.286655,-0.294266,0.367,0.503,nan,nan
41000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.28587,3.39957,0.221244,0.457143,0,0.0210391,6.15003,0.00342098,4.82823,0.353798,2.82647,2.82647,0,0.220909,0.0505113,nan,0.704206,-0.368281,0.0423588,-0.280818,-0.299078,0.3865,0.5066,nan,nan
42000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.74454,2.58029,0.267744,0.485714,0,0.0297904,7.28748,0.00408788,4.71641,0.356857,2.80224,2.80224,0,0.2065,0.161862,nan,0.916835,-0.35757,0.116118,-0.317064,-0.324615,0.3615,0.4982,nan,nan
42000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.21168,3.25667,0.243024,0.438095,0,0.0187653,5.66804,0.00331073,4.79685,0.375865,2.66053,2.66053,0,0.215488,0.0620219,nan,0.744043,-0.391676,0.0546361,-0.303214,-0.325321,0.372,0.5067,nan,nan
43000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.70932,2.55029,0.28059,0.504762,0,0.014175,4.67479,0.00303223,4.69807,0.358435,2.78991,2.78991,0,0.190112,0.154694,nan,0.926962,-0.369417,0.111627,-0.320695,-0.321632,0.357,0.4936,nan,nan
43000,B_w5_K10000_c0.0_lr0.01_s1,0,0,0,4.15636,2.99363,0.23523,0.447619,0,0.0290198,6.59418,0.00440082,4.80695,0.367731,2.71938,2.71938,0,0.235075,0.0562302,nan,0.760305,-0.409395,0.0256985,-0.323957,-0.347591,0.362,0.4952,nan,nan
44000,B_w5_K10000_c0.0_lr0.01_s0,0,0,0,3.70327,2.49078,0.304975,0.457143,0,0.025832,6.17777,0.00418144,4.68485,0.383013,2.61088,2.61088,0,0.259379,0.15148,nan,0.939798,-0.380702,0.105212,-0.333993,-0.33676,0.352,0.4905,nan,nan
