quantity,k,seed,value
dR_add,1,37,0.15491666666666665
dR_add,1,38,0.12471874999999999
dR_add,1,39,0.12695833333333334
dn_add,1,30,0.008515954455892285
dn_add,1,31,0.012948884073845885
dn_add,1,32,0.005676917387474773
dn_add,1,33,0.011490172470264768
dn_add,1,34,0.007592064185404477
dn_add,1,35,0.00724313651739243
dn_add,1,36,0.009160842621617456
dn_add,1,37,0.011404507159931533
dn_add,1,38,0.010133217493399715
dn_add,1,39,0.008816507960165478
phi_add,1,30,-0.0030119177295803157
phi_add,1,31,-0.03384882377710646
phi_add,1,32,-0.022436303506555927
phi_add,1,33,-0.047470889437151276
phi_add,1,34,-0.05936074075831338
phi_add,1,35,-0.0344798904619317
phi_add,1,36,-0.05429905195891352
phi_add,1,37,-0.01152755560820845
phi_add,1,38,-0.0024894925484379438
phi_add,1,39,-0.015422102319772008
kappa_add,1,30,2.8007474551228606
kappa_add,1,31,1.7600633599429427
kappa_add,1,32,1.4677488215547374
kappa_add,1,33,2.7921787992706766
kappa_add,1,34,1.801376816395666
kappa_add,1,35,2.9802921040413226
kappa_add,1,36,2.5220859261947917
kappa_add,1,37,2.3131121493477047
kappa_add,1,38,1.8845841474067062
kappa_add,1,39,1.948151791136269
dR_drop_h,1,30,0.009135416666666618
dR_drop_h,1,31,0.04821875000000003
dR_drop_h,1,32,0.028770833333333357
dR_drop_h,1,33,0.013072916666666656
dR_drop_h,1,34,0.025312500000000016
dR_drop_h,1,35,0.007020833333333337
dR_drop_h,1,36,0.014666666666666661
dR_drop_h,1,37,0.014937499999999992
dR_drop_h,1,38,0.044843750000000016
dR_drop_h,1,39,0.018739583333333365
dn_drop_h,1,30,-0.0010978037934594735
dn_drop_h,1,31,0.0022673889899062685
dn_drop_h,1,32,0.0006148287535893259
dn_drop_h,1,33,0.00046152300360768287
dn_drop_h,1,34,0.0001973890562097496
dn_drop_h,1,35,0.00076343319439254
dn_drop_h,1,36,0.0010567741241659504
dn_drop_h,1,37,-0.0017910552602627859
dn_drop_h,1,38,0.00029491210730728246
dn_drop_h,1,39,-0.0006778349419477286
phi_drop_h,1,30,-0.02217886411668972
phi_drop_h,1,31,-0.026069065375773706
phi_drop_h,1,32,-0.023118654521041282
phi_drop_h,1,33,-0.008978260360624782
phi_drop_h,1,34,-0.02324760185947998
phi_drop_h,1,35,0.001223018741147417
phi_drop_h,1,36,-0.00566161493248277
phi_drop_h,1,37,-0.03563324340488826
phi_drop_h,1,38,-0.04172338409663974
phi_drop_h,1,39,-0.02657554509692228
kappa_drop_h,1,30,1.3257468665978716
kappa_drop_h,1,31,0.8192323621588262
kappa_drop_h,1,32,0.9019144674656473
kappa_drop_h,1,33,0.9172622594443233
kappa_drop_h,1,34,0.9634867891895518
kappa_drop_h,1,35,0.6942002321676382
kappa_drop_h,1,36,0.7284056027390344
kappa_drop_h,1,37,1.306225549764068
kappa_drop_h,1,38,0.964612507179848
kappa_drop_h,1,39,1.1151112975217345
dR_drop,1,30,0.010885416666666647
dR_drop,1,31,0.05412499999999998
dR_drop,1,32,0.027458333333333307
dR_drop,1,33,0.009447916666666667
dR_drop,1,34,0.04954166666666665
dR_drop,1,35,0.005864583333333312
dR_drop,1,36,0.026427083333333323
dR_drop,1,37,0.028729166666666694
dR_drop,1,38,0.07483333333333336
dR_drop,1,39,0.0546666666666667
dn_drop,1,30,-0.005939223582055589
dn_drop,1,31,-0.009213574753939788
dn_drop,1,32,-0.009267191157687883
dn_drop,1,33,-0.009399120099245074
dn_drop,1,34,-0.008998091169288491
dn_drop,1,35,-0.004166941259821
dn_drop,1,36,-0.00013939067571401825
dn_drop,1,37,-0.006613950671890911
dn_drop,1,38,-0.00013976758472214988
dn_drop,1,39,-0.00017842424884012033
phi_drop,1,30,-0.09237390323171629
phi_drop,1,31,-0.15307653582540034
phi_drop,1,32,-0.12287263438466836
phi_drop,1,33,-0.1176284968551021
phi_drop,1,34,-0.14560890125836143
phi_drop,1,35,-0.05829392951714257
phi_drop,1,36,-0.027839357309583743
phi_drop,1,37,-0.1118865091214917
phi_drop,1,38,-0.07651924287860012
phi_drop,1,39,-0.05692388327974843
kappa_drop,1,30,2.255882920251207
kappa_drop,1,31,1.540811126629003
kappa_drop,1,32,1.7635689313878098
kappa_drop,1,33,2.466027060712846
kappa_drop,1,34,1.9497893430280844
kappa_drop,1,35,2.13925242952596
kappa_drop,1,36,1.0231599422138777
kappa_drop,1,37,1.761528653597558
kappa_drop,1,38,1.0122010792571134
kappa_drop,1,39,1.0191882400474495
dR_m25,1,30,0.05789583333333331
dR_m25,1,31,0.14772916666666666
dR_m25,1,32,0.13363541666666665
dR_m25,1,33,0.060229166666666695
dR_m25,1,34,0.10303124999999999
dR_m25,1,35,0.04032291666666665
dR_m25,1,36,0.054520833333333324
dR_m25,1,37,0.09344791666666666
dR_m25,1,38,0.12128125000000001
dR_m25,1,39,0.10019791666666669
dn_m25,1,30,-0.008174023534093203
dn_m25,1,31,-0.0071879185517553235
dn_m25,1,32,-0.015282994257062808
dn_m25,1,33,-0.013652823713634517
dn_m25,1,34,-0.0029984826394098794
dn_m25,1,35,0.000637163545739412
dn_m25,1,36,-0.0026020938328987636
dn_m25,1,37,-0.009542730553286213
dn_m25,1,38,-0.007080551297792731
dn_m25,1,39,-0.0018653707281776465
phi_m25,1,30,-0.1700466553621308
phi_m25,1,31,-0.22492565110175944
phi_m25,1,32,-0.2909879726026157
phi_m25,1,33,-0.21736838554631907
phi_m25,1,34,-0.13504425472732268
phi_m25,1,35,-0.03230598865345294
phi_m25,1,36,-0.08088464414880145
phi_m25,1,37,-0.21342887085586232
phi_m25,1,38,-0.20668852839312754
phi_m25,1,39,-0.12379642317332357
kappa_m25,1,30,2.728444198870535
kappa_m25,1,31,1.421910760362591
kappa_m25,1,32,2.2592401942189992
kappa_m25,1,33,3.129498166635605
kappa_m25,1,34,1.3165034452958784
kappa_m25,1,35,0.8257978521347856
kappa_m25,1,36,1.4323412774658253
kappa_m25,1,37,2.098747648780195
kappa_m25,1,38,1.6181001677904443
kappa_m25,1,39,1.2006071570565005
comp,1,30,0.016996503271203812
comp,1,31,0.03583823200363098
comp,1,32,0.03132344753943189
comp,1,33,0.02501628206693442
comp,1,34,0.02726313354793585
comp,1,35,0.011915642389940488
comp,1,36,0.006588837637398858
comp,1,37,0.021968362565117125
comp,1,38,0.012745158550503637
comp,1,39,0.009611479404638868
comp_h,1,30,0.005401495415644176
comp_h,1,31,0.008072789075230444
comp_h,1,32,0.00477063439319046
comp_h,1,33,0.00400807283223949
comp_h,1,34,0.00487564234559858
comp_h,1,35,0.0006078157193028441
comp_h,1,36,0.0018214897364211987
comp_h,1,37,0.009338710974574949
comp_h,1,38,0.008188587826174668
comp_h,1,39,0.007191778105367238
struct,1,30,-0.015208333333333324
struct,1,31,-0.011375000000000024
struct,1,32,-0.03135416666666668
struct,1,33,-0.007770833333333338
struct,1,34,0.007187500000000013
struct,1,35,-0.019125000000000003
struct,1,36,-0.0034895833333333237
struct,1,37,0.005177083333333332
struct,1,38,0.022322916666666692
struct,1,39,0.007031249999999989
dR_step,1,30,0.02609374999999997
dR_step,1,31,0.0655
dR_step,1,32,0.05881249999999999
dR_step,1,33,0.017218750000000005
dR_step,1,34,0.04235416666666664
dR_step,1,35,0.024989583333333315
dR_step,1,36,0.029916666666666647
dR_step,1,37,0.023552083333333362
dR_step,1,38,0.05251041666666667
dR_step,1,39,0.04763541666666671
d_felu,1,30,0.0029166666666666785
d_felu,1,31,-0.0018333333333333535
d_felu,1,32,-0.0005833333333333246
d_felu,1,33,0.0001770833333333277
d_felu,1,34,0.0014166666666666772
d_felu,1,35,0.0014062500000000533
d_felu,1,36,-0.001572916666666646
d_felu,1,37,-0.0003541666666666554
d_felu,1,38,0.0004270833333333557
d_felu,1,39,0.0007812500000000111
dzero_felu,1,30,0.815587037037037
dzero_felu,1,31,0.8415111111111112
dzero_felu,1,32,0.8281148148148147
dzero_felu,1,33,0.7989527777777778
dzero_felu,1,34,0.7903962962962963
dzero_felu,1,35,0.6906796296296297
dzero_felu,1,36,0.7296157407407406
dzero_felu,1,37,0.8279796296296296
dzero_felu,1,38,0.8522500000000001
dzero_felu,1,39,0.7796953703703704
dn_felu,1,30,0.0005452865250679152
dn_felu,1,31,-0.00013342476300939876
dn_felu,1,32,0.00030778069929161996
dn_felu,1,33,0.00036110049064865587
dn_felu,1,34,0.0003741175337591777
dn_felu,1,35,0.0006954787999687725
dn_felu,1,36,0.00010825512944303943
dn_felu,1,37,0.00027682302882413475
dn_felu,1,38,0.0004302642946855881
dn_felu,1,39,0.00030224967029101636
dR_growth,1,30,0.024843749999999998
dR_growth,1,31,0.06043749999999998
dR_growth,1,32,0.0673333333333333
dR_growth,1,33,0.024302083333333363
dR_growth,1,34,0.04459374999999999
dR_growth,1,35,0.019062499999999982
dR_growth,1,36,0.02782291666666664
dR_growth,1,37,0.041614583333333344
dR_growth,1,38,0.04999999999999999
dR_growth,1,39,0.04956250000000001
dn_growth,1,30,0.001359008893513479
dn_growth,1,31,0.00449347159632741
dn_growth,1,32,0.00586838724151003
dn_growth,1,33,0.0008331432384488949
dn_growth,1,34,0.004067812955665789
dn_growth,1,35,0.0011610968364910556
dn_growth,1,36,0.0021276094922809768
dn_growth,1,37,0.0028362869256990846
dn_growth,1,38,0.003121551117825772
dn_growth,1,39,0.003410107059816735
I_nat,1,30,0.22821874999999997
I_nat,1,31,0.20746874999999998
I_nat,1,32,0.2249479166666667
I_nat,1,33,0.2254166666666667
I_nat,1,34,0.24398958333333332
I_nat,1,35,0.20368750000000002
I_nat,1,36,0.2182708333333333
I_nat,1,37,0.24428124999999995
I_nat,1,38,0.2500520833333334
I_nat,1,39,0.2024166666666667
R_none,2,30,0.048020833333333346
R_none,2,31,0.12237500000000001
R_none,2,32,0.07228124999999999
R_none,2,33,0.09120833333333334
R_none,2,34,0.11052083333333335
R_none,2,35,0.03717708333333333
R_none,2,36,0.0635625
R_none,2,37,0.08147916666666669
R_none,2,38,0.07884375000000002
R_none,2,39,0.06886458333333331
R_c12,2,30,0.03837499999999999
R_c12,2,31,0.07570833333333332
R_c12,2,32,0.04150000000000001
R_c12,2,33,0.08266666666666667
R_c12,2,34,0.06891666666666668
R_c12,2,35,0.02363541666666666
R_c12,2,36,0.025354166666666678
R_c12,2,37,0.039729166666666677
R_c12,2,38,0.05881250000000002
R_c12,2,39,0.03789583333333332
dR_add_h,2,30,0.08036458333333335
dR_add_h,2,31,0.13934375
dR_add_h,2,32,0.1238333333333333
dR_add_h,2,33,0.12257291666666664
dR_add_h,2,34,0.15335416666666668
dR_add_h,2,35,0.08729166666666666
dR_add_h,2,36,0.10316666666666666
dR_add_h,2,37,0.08694791666666668
dR_add_h,2,38,0.13982291666666663
dR_add_h,2,39,0.10999999999999999
dn_add_h,2,30,0.0034883137976007405
dn_add_h,2,31,0.006199475365576574
dn_add_h,2,32,0.005505862278561173
dn_add_h,2,33,0.0045629945892871025
dn_add_h,2,34,0.006777764809327369
dn_add_h,2,35,0.003470562252825627
dn_add_h,2,36,0.004925918001170577
dn_add_h,2,37,0.004534092528414979
dn_add_h,2,38,0.006115878269832543
dn_add_h,2,39,0.005813439952685714
phi_add_h,2,30,-0.04898767163625477
phi_add_h,2,31,-0.08975218071422802
phi_add_h,2,32,-0.07539679882915716
phi_add_h,2,33,-0.0730785839494294
phi_add_h,2,34,-0.09896686071604947
phi_add_h,2,35,-0.053219395536463335
phi_add_h,2,36,-0.0582403736809495
phi_add_h,2,37,-0.048654203475037974
phi_add_h,2,38,-0.08768543293459162
phi_add_h,2,39,-0.05437041909603954
kappa_add_h,2,30,1.8176393927577483
kappa_add_h,2,31,1.6550344869887326
kappa_add_h,2,32,2.1671454097391836
kappa_add_h,2,33,1.5987217667407732
kappa_add_h,2,34,1.7891749351963802
kappa_add_h,2,35,2.4415769186864344
kappa_add_h,2,36,2.7719491070784077
kappa_add_h,2,37,1.9638690263231136
kappa_add_h,2,38,1.8865034428408076
kappa_add_h,2,39,2.4679603537053887
dR_add,2,30,0.08398958333333334
dR_add,2,31,0.1175208333333333
dR_add,2,32,0.10195833333333332
dR_add,2,33,0.12621875
dR_add,2,34,0.1088020833333333
dR_add,2,35,0.08680208333333334
dR_add,2,36,0.063
dR_add,2,37,0.060374999999999956
dR_add,2,38,0.14026041666666667
dR_add,2,39,0.10257291666666668
dn_add,2,30,0.0038048691528986735
dn_add,2,31,0.004479260120067141
dn_add,2,32,0.006043169547440617
dn_add,2,33,0.007168486455643897
dn_add,2,34,0.004594068468198402
dn_add,2,35,0.003959577683899287
dn_add,2,36,0.0033460191053361074
dn_add,2,37,0.004685634603285516
dn_add,2,38,0.006873243185627006
dn_add,2,39,0.00612824406822505
phi_add,2,30,-0.04877056724833495
phi_add,2,31,-0.07698595299355504
phi_add,2,32,-0.043985190159983645
phi_add,2,33,-0.034280390198041716
phi_add,2,34,-0.0673278451078986
phi_add,2,35,-0.034514476491509016
phi_add,2,36,-0.02775274541942306
phi_add,2,37,-0.008096757585552228
phi_add,2,38,-0.0754550922139671
phi_add,2,39,-0.034122614618184555
kappa_add,2,30,1.7334111809457362
kappa_add,2,31,1.3312349772402716
kappa_add,2,32,1.8020495380662298
kappa_add,2,33,2.0080039448364544
kappa_add,2,34,1.3752617219266474
kappa_add,2,35,2.4064472560423464
kappa_add,2,36,1.5545290789471298
kappa_add,2,37,1.641614839144334
kappa_add,2,38,1.8219462475173944
kappa_add,2,39,1.993984116874041
dR_drop_h,2,30,-0.017770833333333347
dR_drop_h,2,31,0.015364583333333348
dR_drop_h,2,32,-0.005197916666666635
dR_drop_h,2,33,0.015479166666666655
dR_drop_h,2,34,0.02711458333333333
dR_drop_h,2,35,-0.003697916666666662
dR_drop_h,2,36,0.0025937500000000058
dR_drop_h,2,37,-0.02389583333333334
dR_drop_h,2,38,0.0015104166666666807
dR_drop_h,2,39,-0.010166666666666657
dn_drop_h,2,30,-0.0058679561714953705
dn_drop_h,2,31,-0.004396716023669606
dn_drop_h,2,32,-0.00495507930799622
dn_drop_h,2,33,-0.0035136779437180566
dn_drop_h,2,34,-0.002872899529140582
dn_drop_h,2,35,-0.000208570802778996
dn_drop_h,2,36,0.00013906976685074124
dn_drop_h,2,37,-0.005622507040073057
dn_drop_h,2,38,-0.006467906103179195
dn_drop_h,2,39,-0.004451852274524698
phi_drop_h,2,30,-0.03501064027204413
phi_drop_h,2,31,-0.05053530899318062
phi_drop_h,2,32,-0.03839323358916727
phi_drop_h,2,33,-0.05359166971803883
phi_drop_h,2,34,-0.050167797785644674
phi_drop_h,2,35,0.0016502712350527395
phi_drop_h,2,36,-0.0013253794973836323
phi_drop_h,2,37,-0.02359033300781485
phi_drop_h,2,38,-0.056648915890642776
phi_drop_h,2,39,-0.03243370046428473
kappa_drop_h,2,30,2.3754129929740064
kappa_drop_h,2,31,1.4645555398108612
kappa_drop_h,2,32,2.0503891627911783
kappa_drop_h,2,33,1.4610383433633731
kappa_drop_h,2,34,1.3345085531169723
kappa_drop_h,2,35,1.0866346238144278
kappa_drop_h,2,36,0.9499738832164454
kappa_drop_h,2,37,2.19524697659943
kappa_drop_h,2,38,1.9375302737339184
kappa_drop_h,2,39,2.124143827534726
dR_drop,2,30,-0.06082291666666667
dR_drop,2,31,0.02908333333333335
dR_drop,2,32,-0.04866666666666669
dR_drop,2,33,-0.010427083333333309
dR_drop,2,34,0.07367708333333334
dR_drop,2,35,-0.033625000000000016
dR_drop,2,36,-0.02442708333333332
dR_drop,2,37,-0.009291666666666643
dR_drop,2,38,-0.04175000000000001
dR_drop,2,39,-0.04798958333333336
dn_drop,2,30,-0.02127303951166417
dn_drop,2,31,-0.023138488388633256
dn_drop,2,32,-0.014247168268632437
dn_drop,2,33,-0.019209052074154697
dn_drop,2,34,-0.016559186949743426
dn_drop,2,35,-0.01370594858968767
dn_drop,2,36,-0.005698211534779031
dn_drop,2,37,-0.015934291476914504
dn_drop,2,38,-0.023810282140284175
dn_drop,2,39,-0.0166455793331326
phi_drop,2,30,-0.13608675108559484
phi_drop,2,31,-0.23847413291532732
phi_drop,2,32,-0.08800881783997558
phi_drop,2,33,-0.2359357649437589
phi_drop,2,34,-0.22316977573164531
phi_drop,2,35,-0.147366840156576
phi_drop,2,36,-0.03559836968934496
phi_drop,2,37,-0.16848932204903525
phi_drop,2,38,-0.1827485398797107
phi_drop,2,39,-0.13793560509587124
kappa_drop,2,30,5.1005050117607595
kappa_drop,2,31,2.7110586278406044
kappa_drop,2,32,2.8908843511511253
kappa_drop,2,33,3.7011002095249945
kappa_drop,2,34,2.3526200254701175
kappa_drop,2,35,5.868371155794704
kappa_drop,2,36,1.944353243227977
kappa_drop,2,37,3.18191957513518
kappa_drop,2,38,3.847385365101364
kappa_drop,2,39,3.699866599486257
dR_m25,2,30,0.013187500000000019
dR_m25,2,31,0.12526041666666668
dR_m25,2,32,0.09229166666666666
dR_m25,2,33,0.07626041666666669
dR_m25,2,34,0.14664583333333334
dR_m25,2,35,0.019937499999999997
dR_m25,2,36,0.03415625
dR_m25,2,37,0.06427083333333336
dR_m25,2,38,0.08173958333333334
dR_m25,2,39,0.01876041666666667
dn_m25,2,30,-0.0205141831604881
dn_m25,2,31,-0.04712814947935114
dn_m25,2,32,-0.04496495143424397
dn_m25,2,33,-0.0327311218977413
dn_m25,2,34,-0.036162748996134336
dn_m25,2,35,-0.014443437622804124
dn_m25,2,36,-0.0180437542276741
dn_m25,2,37,-0.025778837321557595
dn_m25,2,38,-0.041671020966755144
dn_m25,2,39,-0.01945802203704841
phi_m25,2,30,-0.2030729645630632
phi_m25,2,31,-0.5517446682113271
phi_m25,2,32,-0.5236480181336127
phi_m25,2,33,-0.4960485658633572
phi_m25,2,34,-0.47311516593786906
phi_m25,2,35,-0.210668140526765
phi_m25,2,36,-0.22423071724913576
phi_m25,2,37,-0.35188871666423316
phi_m25,2,38,-0.47464057069734483
phi_m25,2,39,-0.236099587703918
kappa_m25,2,30,4.954230932332768
kappa_m25,2,31,4.485060278199472
kappa_m25,2,32,6.967748917830642
kappa_m25,2,33,5.602519680548457
kappa_m25,2,34,3.9539166757809077
kappa_m25,2,35,6.130328240563026
kappa_m25,2,36,3.990355433614722
kappa_m25,2,37,4.529956123723648
kappa_m25,2,38,5.983286403348539
kappa_m25,2,39,4.156036971649695
comp,2,30,0.04930056383789607
comp,2,31,0.0613191533565881
comp,2,32,0.03705248849941799
comp,2,33,0.046909207976736235
comp,2,34,0.04560118954778417
comp,2,35,0.030775702326723227
comp,2,36,0.018013642080830287
comp,2,37,0.0405326865653302
comp,2,38,0.05809739938196638
comp,2,39,0.039219154306501594
comp_h,2,30,0.01593000802478655
comp_h,2,31,0.018646202650175893
comp_h,2,32,0.014625953587303175
comp_h,2,33,0.014788575622806879
comp_h,2,34,0.014739861014945019
comp_h,2,35,0.0026555235095571798
comp_h,2,36,0.002446142935677956
comp_h,2,37,0.01617547428053775
comp_h,2,38,0.020504379182317692
comp_h,2,39,0.013246236675246513
struct,2,30,-0.06283333333333335
struct,2,31,-0.023562499999999986
struct,2,32,-0.08316666666666667
struct,2,33,-0.034718749999999965
struct,2,34,0.03346874999999999
struct,2,35,-0.039052083333333376
struct,2,36,-0.03802083333333334
struct,2,37,-0.03688541666666667
struct,2,38,-0.07684375000000004
struct,2,39,-0.0706979166666667
dR_step,2,30,0.002010416666666681
dR_step,2,31,0.052645833333333336
dR_step,2,32,0.034499999999999975
dR_step,2,33,0.024291666666666656
dR_step,2,34,0.040208333333333346
dR_step,2,35,0.00542708333333336
dR_step,2,36,0.013593750000000016
dR_step,2,37,0.027593750000000028
dR_step,2,38,0.035093750000000035
dR_step,2,39,0.02270833333333333
d_felu,2,30,0.00586458333333334
d_felu,2,31,0.0033333333333332993
d_felu,2,32,-0.003010416666666682
d_felu,2,33,-0.004302083333333373
d_felu,2,34,-0.0031041666666666856
d_felu,2,35,0.01120833333333332
d_felu,2,36,-0.001833333333333298
d_felu,2,37,-0.009624999999999995
d_felu,2,38,0.002906249999999999
d_felu,2,39,6.250000000002087e-05
dzero_felu,2,30,0.7220435185185186
dzero_felu,2,31,0.7422222222222223
dzero_felu,2,32,0.706963888888889
dzero_felu,2,33,0.6743962962962964
dzero_felu,2,34,0.7198101851851851
dzero_felu,2,35,0.5347592592592592
dzero_felu,2,36,0.5453490740740741
dzero_felu,2,37,0.7334157407407407
dzero_felu,2,38,0.7703564814814816
dzero_felu,2,39,0.6618925925925927
dn_felu,2,30,0.000758359864457196
dn_felu,2,31,7.243823393388721e-05
dn_felu,2,32,-0.00014095790254753382
dn_felu,2,33,0.00048610718387870604
dn_felu,2,34,0.0005830020940704988
dn_felu,2,35,0.0009112084930066361
dn_felu,2,36,0.00016841961326762977
dn_felu,2,37,-3.885937890690111e-05
dn_felu,2,38,0.0006053540821635648
dn_felu,2,39,0.0003526116323660112
dR_growth,2,30,0.009645833333333353
dR_growth,2,31,0.04666666666666669
dR_growth,2,32,0.030781249999999982
dR_growth,2,33,0.00854166666666667
dR_growth,2,34,0.041604166666666664
dR_growth,2,35,0.013541666666666674
dR_growth,2,36,0.038208333333333316
dR_growth,2,37,0.04175000000000001
dR_growth,2,38,0.02003125
dR_growth,2,39,0.03096874999999999
dn_growth,2,30,0.0009215841472971116
dn_growth,2,31,0.004058558418854746
dn_growth,2,32,0.002817283977897098
dn_growth,2,33,-0.0005096612841806797
dn_growth,2,34,0.003653886287549337
dn_growth,2,35,0.00040782849020617453
dn_growth,2,36,0.0032540398526878836
dn_growth,2,37,0.002598822946661596
dn_growth,2,38,0.0014632794706743602
dn_growth,2,39,0.0022051180837868558
I_nat,2,30,0.5064583333333333
I_nat,2,31,0.37971875
I_nat,2,32,0.4895
I_nat,2,33,0.5014375
I_nat,2,34,0.3815416666666666
I_nat,2,35,0.47041666666666665
I_nat,2,36,0.4237083333333333
I_nat,2,37,0.504625
I_nat,2,38,0.44843750000000004
I_nat,2,39,0.43846875
R_none_e,1,30,0.002208333333333312
R_none_e,1,31,0.015208333333333324
R_none_e,1,32,0.005416666666666681
R_none_e,1,33,0.008500000000000008
R_none_e,1,34,0.007416666666666655
R_none_e,1,35,0.0016666666666666635
R_none_e,1,36,0.0026249999999999885
R_none_e,1,37,0.009583333333333333
R_none_e,1,38,0.007041666666666668
R_none_e,1,39,0.010874999999999996
dR_drop_e,1,30,0.0017500000000000016
dR_drop_e,1,31,-0.0028333333333333266
dR_drop_e,1,32,0.0019166666666666776
dR_drop_e,1,33,0.0015000000000000013
dR_drop_e,1,34,0.0038749999999999896
dR_drop_e,1,35,-0.001166666666666663
dR_drop_e,1,36,0.0015833333333333255
dR_drop_e,1,37,0.005166666666666653
dR_drop_e,1,38,0.0011250000000000149
dR_drop_e,1,39,0.007416666666666655
dn_drop_e,1,30,0.0008529719670715503
dn_drop_e,1,31,0.0011127583366989744
dn_drop_e,1,32,0.0014403929301852894
dn_drop_e,1,33,0.0016317917488439166
dn_drop_e,1,34,0.0007944153298786658
dn_drop_e,1,35,0.0004286454329927535
dn_drop_e,1,36,0.0012479084992893282
dn_drop_e,1,37,0.0013798162157546852
dn_drop_e,1,38,0.002353768733868233
dn_drop_e,1,39,0.001730945317296321
phi_drop_e,1,30,-0.0008487996774010514
phi_drop_e,1,31,0.005544819101701437
phi_drop_e,1,32,-2.4938384999847497e-05
phi_drop_e,1,33,0.001938388700062044
phi_drop_e,1,34,-0.0019348774442985084
phi_drop_e,1,35,0.0016614104331669657
phi_drop_e,1,36,-0.00044847243379106307
phi_drop_e,1,37,-0.002113340930418611
phi_drop_e,1,38,0.0020783788358571587
phi_drop_e,1,39,-0.0027014999079727287
kappa_drop_e,1,30,0.5919092878797168
kappa_drop_e,1,31,0.821710524819631
kappa_drop_e,1,32,0.6507578556922784
kappa_drop_e,1,33,0.5954836823456421
kappa_drop_e,1,34,0.7384104419278897
kappa_drop_e,1,35,0.7031537400998179
kappa_drop_e,1,36,0.5676720382696124
kappa_drop_e,1,37,0.6813920970871609
kappa_drop_e,1,38,0.5450822954995731
kappa_drop_e,1,39,0.5664214474764204
dR_drop_h_e,1,30,0.002083333333333326
dR_drop_h_e,1,31,0.003541666666666665
dR_drop_h_e,1,32,0.001166666666666677
dR_drop_h_e,1,33,0.0016250000000000153
dR_drop_h_e,1,34,0.002375000000000016
dR_drop_h_e,1,35,0.0009583333333333249
dR_drop_h_e,1,36,0.0004583333333333106
dR_drop_h_e,1,37,0.002333333333333326
dR_drop_h_e,1,38,0.0014166666666666494
dR_drop_h_e,1,39,0.005750000000000005
dn_drop_h_e,1,30,0.0008182013721197759
dn_drop_h_e,1,31,0.0021360675332045766
dn_drop_h_e,1,32,0.0015206314088096664
dn_drop_h_e,1,33,0.0015238053118513612
dn_drop_h_e,1,34,0.0011427200722051545
dn_drop_h_e,1,35,0.0004845969714811912
dn_drop_h_e,1,36,0.0012086570531198606
dn_drop_h_e,1,37,0.0013375693482877075
dn_drop_h_e,1,38,0.0021969599814263296
dn_drop_h_e,1,39,0.0015151465829631831
phi_drop_h_e,1,30,-0.001093371241087508
phi_drop_h_e,1,31,0.0018920117553563303
phi_drop_h_e,1,32,0.00010463914339677266
