act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
LR,l2rest,0,0.001,4,1,0.9675958333,1,1,0,0,-0.5337073207,2.055650949,-13.10446644,0.4697500169,77.27535641,0,0,1.449854732,3.396651506,0.3715001047,0.7015000582,48.6345645,5.645789623,3.190392971,0.7324786782,0.005595163971,5.264759312,5.648387583,6.234915245,8.83325534,9.773545715,2.556088419e-06,-0.002901209984,0,1,nan,nan,nan,2.971335676,3.190924419,3.363032904,3.562387684,5.555204973,0.001434898798,-0.001077523513,0,1,nan,nan,nan,4.321251457,0.005595163971
LR,l2rest,0,0.001,4,2,0.96481875,1,1,0,0,-1.924934745,3.633219004,-6.825557232,0.3744999766,75.16972025,0,0,-1.610703945,8.914171219,-7.387702465,0.4765000045,70.19624505,9.174740791,5.028357029,0.6718876362,0.004484769131,8.242073633,9.175402687,10.2219703,12.02775121,15.895272,4.176487474e-06,0.0007484995876,1,1,nan,nan,nan,4.520895978,5.034522269,5.356376867,5.889978027,8.804743185,0.000233839562,0.0008207743231,1,1,nan,nan,nan,11.06169187,0.004484769131
LR,l2rest,0,0.001,4,3,0.9700041667,1,1,0,0,-3.249860048,5.018217564,-8.914318085,0.3204999864,70.53529062,0,0,-9.960224152,16.19161224,-26.06384087,0.3354999721,78.51138045,12.33835793,6.368368626,0.8182707429,0.006728886285,11.46199444,12.36878993,13.48001775,14.52124097,21.47285595,3.94479497e-06,-0.00437563099,1,1,nan,nan,nan,5.643988961,6.368869336,6.970528128,7.27140654,11.13269744,0.001215731896,-0.001274556154,1,1,nan,nan,nan,19.59121888,0.006728886285
LR,l2rest,0,0.001,4,4,0.9551729167,1,1,0,0,-4.456787109,6.420524597,-15.15240097,0.3062499464,67.00986572,0,0,-17.95700645,23.00416946,-38.88227463,0.2949999869,83.09054615,15.29446888,7.645131111,0.6567738056,0.004445308512,14.27617934,15.29618525,16.62636099,18.15178421,26.44405023,8.539783693e-06,0.0004364582419,1,1,nan,nan,nan,6.75743262,7.646728572,8.257845067,8.943312837,13.1889613,9.135945234e-05,0.0001117059765,1,1,nan,nan,nan,29.5388811,0.004445308512
LR,l2rest,0,0.001,4,5,0.95011875,0.9991666675,0.9991666675,0,0,-6.431317329,7.760422707,-24.0465374,0.2657499611,63.75874579,0,0,-29.46040726,29.97089386,-57.5391922,0.2319999635,85.49847324,17.95049858,8.502354622,0.8189988136,0.007265699223,16.77440726,17.9869909,19.23451612,20.97677687,31.22646138,0.0002605135335,-0.006481433753,1,1,nan,nan,nan,7.682117968,8.51717815,9.228722708,9.840287198,14.82398055,0.003038142966,-0.008363070898,1,1,nan,nan,nan,39.75100073,0.007265699223
LR,l2rest,0,0.001,4,6,0.9319979167,1,1,0,0,-7.383367538,8.632270813,-30.82340431,0.2567499876,63.18759433,0,0,-36.93093109,33.33741379,-68.66744995,0.2087499797,84.4904564,20.23548317,9.530065536,0.8365884423,0.006930681892,19.06500993,20.2360767,21.80432104,23.07037889,35.1862689,5.143198255e-06,0.0005010041059,1,1,nan,nan,nan,8.569932965,9.530188057,10.19820181,10.80092734,16.45217232,0.000102634416,7.213086064e-05,1,1,nan,nan,nan,50.77176073,0.006930681892
LR,l2rest,0,0.001,4,7,0.9243479167,1,1,0,0,-9.583845139,9.826334,-30.56737709,0.2297499627,63.12322808,0,0,-37.42143631,33.95902634,-69.94335938,0.2019999623,85.99075283,22.46240425,10.22365761,0.9700899124,0.009432387694,20.81030564,22.46652006,24.72976331,25.93581298,39.00263096,3.466035493e-06,9.315256102e-05,1,1,nan,nan,nan,9.376465069,10.2392675,11.08481056,11.69255864,17.76077977,0.0002141092997,0.0001576650247,1,1,nan,nan,nan,61.65686633,0.009432387694
LR,l2rest,0,0.001,4,8,0.9113083333,1,1,0,0,-12.66231346,10.65678883,-34.3890419,0.193749994,59.74457905,0,0,-44.21507263,35.64831543,-69.53587341,0.1847499758,83.89469211,24.82909393,10.94628906,1.035217047,0.01106215098,23.55143766,24.83332569,27.02887316,28.59966382,43.15455961,4.042767562e-06,-0.0005203445617,1,1,nan,nan,nan,9.957471017,10.94894733,11.97132814,13.05301898,19.05635963,0.0004996767384,0.0001590675456,1,1,nan,nan,nan,75.01737604,0.01106215098
LR,l2rest,0,0.001,4,9,0.90079375,1,1,0,0,-15.04391289,11.57772541,-33.06439972,0.1757499874,58.86295742,0,0,-45.46263885,35.53839111,-77.97561646,0.1779999733,82.87216029,27.17555618,11.62203884,1.065964103,0.01132815718,25.74313143,27.19642486,29.330358,31.17553633,47.13744464,5.621144579e-06,0.0004087498819,1,1,nan,nan,nan,10.49519323,11.62573634,12.66207143,13.34317032,20.20894112,0.000367555526,4.0079276e-05,1,1,nan,nan,nan,89.11959689,0.01132815718
LR,l2rest,0,0.001,4,10,0.88685,1,1,0,0,-17.31289673,12.39612198,-38.59020233,0.1599999815,59.66603201,0,0,-40.77361298,33.47843933,-73.27028656,0.1809999794,84.66572574,29.75426102,12.26768684,1.216961145,0.01519376701,28.21074715,29.76055447,32.31879851,35.56679373,51.29478766,6.324429557e-06,-0.0006966601941,1,1,nan,nan,nan,10.97183156,12.27444316,13.28483592,13.8892065,21.22683221,0.00106483392,0.0001673805164,1,1,nan,nan,nan,105.4564754,0.01519376701
LR,l2rest,0,0.001,4,11,0.8702416667,1,1,0,0,-20.37525368,12.91990185,-41.28175354,0.1367499977,58.36964471,0,0,-43.67869949,32.9766655,-64.53200531,0.1734999865,82.58130108,32.39125061,12.694561,1.325114012,0.01751278221,30.12941073,32.40260205,34.64625161,37.78619725,55.79840857,1.680308278e-05,0.0004561350361,1,1,nan,nan,nan,11.36268351,12.69553111,13.83288363,14.26433405,22.08427226,0.0006223306269,0.0001007609026,1,1,nan,nan,nan,121.6536817,0.01751278221
LR,l2rest,0,0.001,4,12,0.8499416667,1,1,0,0,-22.94992065,13.99288845,-43.39990997,0.1277500093,57.37246641,0,0,-37.67270279,31.41064835,-61.62648392,0.185499981,84.27720139,34.93872833,13.05284023,1.491931558,0.02236669218,32.65776224,34.94485163,37.86615557,41.29863895,60.39934492,3.285332441e-05,0.0002639685117,1,1,nan,nan,nan,11.78108765,13.06608469,14.10767714,14.86658452,22.79234921,0.001001333948,9.775971557e-05,1,1,nan,nan,nan,140.8453085,0.02236669218
LR,l2rest,0,0.001,4,13,0.847975,1,1,0,0,-26.18505478,14.35868549,-45.05132294,0.1210000068,54.73209764,0,0,-42.41116714,32.12051392,-74.44644165,0.1599999815,81.21981893,37.13447952,13.43462372,1.590632796,0.02664606908,35.03102489,37.18182945,40.14166644,43.81894943,64.37632334,4.167525276e-05,0.0004632184136,1,1,nan,nan,nan,12.12538936,13.43595547,14.57728699,15.18531285,23.40820885,0.0009813075885,0.0002677878947,1,1,nan,nan,nan,158.7687884,0.02664606908
LR,l2rest,0,0.001,4,14,0.8152875,1,1,0,0,-26.23599625,14.47744751,-46.4446373,0.1217500046,54.24142207,0,0,-43.46580505,32.45902252,-69.61576843,0.15625,80.44576984,39.5160141,13.70368576,1.682202339,0.02931472589,37.04745073,39.53106331,42.85969253,45.32594977,68.14235477,1.825450528e-05,-0.0001286340048,1,1,nan,nan,nan,12.43875542,13.71059175,14.71316916,15.73142562,24.03050416,0.001537093516,0.0001548211585,1,1,nan,nan,nan,176.8536939,0.02931472589
LR,l2rest,0,0.001,4,15,0.834125,1,1,0,0,-26.27550125,15.07814598,-53.82067871,0.1210000068,53.93008082,0,0,-45.1926918,33.37185287,-63.49316406,0.1592500061,80.08123868,41.27838898,13.92486668,1.712187409,0.02970323164,38.93803403,41.37478849,45.34127478,47.30522008,71.98399871,1.446892009e-05,-0.001995604951,1,1,nan,nan,nan,12.65011969,13.93224255,14.96989906,16.05556444,24.47810936,0.003440230665,-0.0003854507813,1,1,nan,nan,nan,194.2234236,0.02970323164
LR,l2rest,0,0.001,4,16,0.8016770833,1,1,0,0,-27.73126984,15.249053,-54.7220459,0.1172500104,53.71334583,0,0,-46.18374634,32.45508957,-70.56088257,0.1449999958,78.68100213,43.84243011,14.14103889,1.891582966,0.0365574968,40.82660392,43.88501148,47.18098947,50.79493842,75.69703647,1.526571176e-05,-2.724860678e-06,1,1,nan,nan,nan,12.8969706,14.16504526,15.29302931,16.02830618,24.82446263,0.002915372662,9.403235526e-05,1,1,nan,nan,nan,213.425475,0.0365574968
LR,l2rest,0,0.001,4,17,0.79106875,0.9574999809,0.9574999809,0,0,-28.94047928,15.5987854,-50.22054672,0.1135000065,51.61653156,0,0,-47.93214798,32.07937622,-85.08719635,0.1397499889,76.45224824,45.93540192,14.41924572,2.019249916,0.04154192505,43.50920361,46.04459981,49.13197683,53.99192092,79.38404144,0.0004581118772,-0.002186232596,1,1,nan,nan,nan,13.04025449,14.4207268,15.56253919,16.16433086,25.17944679,0.004522686976,-0.00121179194,1,1,nan,nan,nan,233.9405656,0.04154192505
LR,l2rest,0,0.001,4,18,0.7792229167,1,1,0,0,-30.38659477,15.34873486,-48.97751617,0.1112500131,51.67982375,0,0,-47.46339035,31.80076218,-75.08644867,0.1352499872,76.89500464,48.46303177,14.56587315,2.086799622,0.04484294005,45.12488813,48.47919658,52.01074398,54.75987267,83.58603867,3.060183832e-05,-0.00055107972,1,1,nan,nan,nan,13.37443117,14.56650853,15.69162285,16.56196496,25.43215922,0.003593238741,-0.001190390205,1,1,nan,nan,nan,255.5656947,0.04484294005
