task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
16,LR,1,0.8568480014801025,0.39662314250469205,0.9292,0.198772869682312,0.844,0.46938577270507814,62500,500,0.8564959764480591,0.9292,0.844,31.1910985269933,32.58495783095714,"[0.7573599815368652, 0.8479200005531311, 0.8769599795341492, 0.895359992980957, 0.9066399931907654]"
17,LR,1,0.8602240085601807,0.3965922709093094,0.9504,0.1521499872684479,0.804,0.7026160888671875,62500,500,0.8599680066108704,0.9504,0.804,31.198720194981433,32.58750076597789,"[0.7621600031852722, 0.8526399731636047, 0.8828799724578857, 0.8980000019073486, 0.9054399728775024]"
18,LR,1,0.8021119832992554,0.5244234991512299,0.8608,0.36962141990661623,0.72,0.7611543273925782,62500,500,0.8017600178718567,0.8608,0.72,31.174562647007406,32.54760416096542,"[0.6607199907302856, 0.7870399951934814, 0.8274399638175964, 0.8591199517250061, 0.8762399554252625]"
19,LR,1,0.7940959930419922,0.5429697584686279,0.9028,0.2745182071685791,0.76,0.796910400390625,62500,500,0.7937279939651489,0.9028,0.76,31.187689565005712,32.580486740975175,"[0.682159960269928, 0.7732799649238586, 0.8102399706840515, 0.8433600068092346, 0.8614400029182434]"
20,LR,1,0.8592000007629395,0.39439920638942716,0.9404,0.15770971760749816,0.8,0.7081643981933594,62500,500,0.8585919737815857,0.9404,0.8,31.187432760954835,32.68759299401427,"[0.74263995885849, 0.8528800010681152, 0.8796799778938293, 0.8981599807739258, 0.9226399660110474]"
21,LR,1,0.7807040214538574,0.5925332754707336,0.8996,0.2757066162109375,0.732,0.8158094787597656,62500,500,0.7804160118103027,0.8996,0.732,31.181007034960203,32.56621974695008,"[0.6401599645614624, 0.7687999606132507, 0.7996000051498413, 0.8347199559211731, 0.8602399826049805]"
22,LR,1,0.8626400232315063,0.38975103703022,0.9552,0.13684106426239015,0.828,0.5196763305664063,62500,500,0.8622720241546631,0.9552,0.828,31.180921013001353,32.58651010005269,"[0.7607199549674988, 0.8521599769592285, 0.8827199935913086, 0.9039999842643738, 0.913599967956543]"
23,LR,1,0.8224160075187683,0.46417722509765624,0.926,0.20404498252868652,0.8,0.5846487731933594,62500,500,0.8219680190086365,0.926,0.8,31.16506115201628,32.544755803013686,"[0.6957600116729736, 0.8074399828910828, 0.8495199680328369, 0.8691200017929077, 0.890239953994751]"
24,LR,1,0.8675040006637573,0.3774645086240768,0.9592,0.12406300392150879,0.86,0.4630241394042969,62500,500,0.8671200275421143,0.9592,0.86,31.172572627023328,32.55916578700999,"[0.7452799677848816, 0.8648799657821655, 0.8873599767684937, 0.9110399484634399, 0.9289599657058716]"
25,LR,1,0.8869119882583618,0.31133859738874436,0.97,0.08369049949645996,0.884,0.3742886199951172,62500,500,0.8865119814872742,0.97,0.884,31.174262282031123,32.571887688012794,"[0.7595199942588806, 0.8804799914360046, 0.9117599725723267, 0.9342399835586548, 0.9485599994659424]"
26,LR,1,0.874127984046936,0.347044593963623,0.9412,0.16058724536895752,0.836,0.49400103759765623,62500,500,0.8738240003585815,0.9412,0.836,31.18020105100004,32.5823907390004,"[0.7679199576377869, 0.8666399717330933, 0.8995999693870544, 0.9149599671363831, 0.9215199947357178]"
27,LR,1,0.8821120262145996,0.3289837639875412,0.9724,0.09080084452629089,0.876,0.5166002044677734,62500,500,0.8814719915390015,0.9724,0.876,31.174632698995993,32.66904759599129,"[0.7572000026702881, 0.8807199597358704, 0.9035999774932861, 0.9279199838638306, 0.9411199688911438]"
28,LR,1,0.7494720220565796,0.6620711228370666,0.8828,0.3186602854728699,0.732,0.8889774780273437,62500,500,0.7490079998970032,0.8828,0.732,31.19133482896723,32.58912308997242,"[0.6139999628067017, 0.718239963054657, 0.7684800028800964, 0.8064000010490417, 0.8402400016784668]"
29,LR,1,0.8173440098762512,0.49930331898880004,0.9224,0.21641962585449218,0.756,0.7663861389160156,62500,500,0.8169119954109192,0.9224,0.756,31.20176743500633,32.60315693903249,"[0.6873599886894226, 0.8000800013542175, 0.8449599742889404, 0.868399977684021, 0.885919988155365]"
30,LR,1,0.8219040036201477,0.47432857974147796,0.942,0.16892129745483397,0.772,0.6781634521484375,62500,500,0.8214079737663269,0.942,0.772,31.17053753201617,32.55605740402825,"[0.6698399782180786, 0.8099199533462524, 0.8552799820899963, 0.8721599578857422, 0.9023199677467346]"
31,LR,1,0.7260159850120544,0.7173380727653503,0.844,0.43701187648773193,0.664,1.1187025146484375,62500,500,0.725600004196167,0.844,0.664,31.176815278013237,32.574839623004664,"[0.57423996925354, 0.699679970741272, 0.7468000054359436, 0.7829599976539612, 0.8263999819755554]"
32,LR,1,0.7789760231971741,0.5874104197168349,0.9188,0.22666111068725586,0.716,0.8837732238769531,62500,500,0.7785919904708862,0.9188,0.716,31.18025380698964,32.580714487994555,"[0.6218400001525879, 0.7507999539375305, 0.8038399815559387, 0.8475199937820435, 0.8708800077438354]"
33,LR,1,0.8601760268211365,0.3820246398725509,0.9544,0.1243952784538269,0.82,0.57688134765625,62500,500,0.8597440123558044,0.9544,0.82,31.17802913498599,32.57332291500643,"[0.74263995885849, 0.8490399718284607, 0.8835999965667725, 0.9019999504089355, 0.9235999584197998]"
34,LR,1,0.8975359797477722,0.30187192254829404,0.9732,0.08512164611816406,0.9,0.37993617248535155,62500,500,0.8971840143203735,0.9732,0.9,31.193247856979724,32.67848893196788,"[0.7912799715995789, 0.8916800022125244, 0.9247199892997742, 0.9348799586296082, 0.9451199769973755]"
35,LR,1,0.8549119830131531,0.39991595684719083,0.9672,0.10269455151557923,0.784,0.7050769958496094,62500,500,0.854416012763977,0.9672,0.784,31.185179024003446,32.584461395977996,"[0.7239999771118164, 0.845039963722229, 0.8765599727630615, 0.9061599969863892, 0.9228000044822693]"
36,LR,1,0.8715680241584778,0.36445162517786023,0.9584,0.12447091312408447,0.828,0.703039794921875,62500,500,0.8712319731712341,0.9584,0.828,31.194650348974392,32.6074773290311,"[0.7407999634742737, 0.8647199869155884, 0.8979199528694153, 0.9217599630355835, 0.9326399564743042]"
37,LR,1,0.8285759687423706,0.44528768890190124,0.9504,0.14961733636856078,0.756,0.8319032287597656,62500,500,0.8285920023918152,0.9504,0.756,31.18247517402051,32.572259116976056,"[0.6784799695014954, 0.8083199858665466, 0.8568799495697021, 0.8873599767684937, 0.9118399620056152]"
38,LR,1,0.8633279800415039,0.37661599455642697,0.9592,0.12551335897445678,0.824,0.5428420104980469,62500,500,0.8628799915313721,0.9592,0.824,31.174705948040355,32.55915607197676,"[0.7295999526977539, 0.8531999588012695, 0.8914399743080139, 0.9145599603652954, 0.927839994430542]"
39,LR,1,0.9084479808807373,0.263653652932167,0.9748,0.0731716893196106,0.872,0.4968302459716797,62500,500,0.90801602602005,0.9748,0.872,31.176369785971474,32.58063832903281,"[0.8059200048446655, 0.8995199799537659, 0.9327200055122375, 0.9432799816131592, 0.9607999920845032]"
40,LR,1,0.8934239745140076,0.29513546387541295,0.9768,0.0735051881790161,0.844,0.5373319702148438,62500,500,0.8929920196533203,0.9768,0.844,31.18363250303082,32.68414346600184,"[0.775439977645874, 0.8884799480438232, 0.9177599549293518, 0.9356799721717834, 0.9497599601745605]"
