arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,5,0.001,1,none,0.9715770833,1,1,0,0,0.05683976784,0.2350548804,-0.2810895145,1.078172088,1.222762108,11.20275069,0,0,-0.2186241448,0.8517670631,-0.6823089123,0.8223032951,1.189826608,14.53610123,0,0,-0.620967567,3.927163839,-4.441624165,0.8982654214,81.39123252,0,0,1.134800673,5.327945232,-3.545152187,1.109850883,65.5499219,0.7638188004,1.510751963,2.571058035,1.056055903,1.166671395,2.382677555,1.332375884,3,0.25,1.200000048,0.648668766,0.4074032605,0.9078112841,0,1.200000048,0.1577717811,0.1168664023,0.2263740152,0,1.200000048,0.1161950156,0.08021599799,0.1628011465,0,1.200000048,avg
SNA_avg,5,0.001,2,none,0.97523125,1,1,0,0,0.09401016682,0.3172911406,-0.4461430907,1.193569422,1.333907723,11.42002458,0,0,-0.4887365699,1.210738897,-0.7593179345,0.766602695,1.134558678,14.25580782,0,0,-3.225664139,5.845289707,-15.57478237,0.6849458814,83.20083516,0,0,-1.711341739,7.954872131,-13.34639931,0.8812518716,74.37495036,0.8333300948,1.839879155,3.460142374,1.302288532,1.28456068,1.881499052,1.11604917,3,0.1875,1.200000048,0.4868023694,0.2942300439,0.8044423461,0,1.200000048,0.1062693745,0.07475230098,0.1745026112,0,1.200000048,0.07793065906,0.05442865193,0.1153605953,0,1.200000048,avg
SNA_avg,5,0.001,3,none,0.9723041667,1,1,0,0,0.03711062297,0.2536458075,-0.159118548,1.077803373,1.25616014,11.59820657,0,0,-0.5331472158,1.076191783,-0.9921899438,0.7227532864,1.140168905,14.63076692,0,0,-4.380969524,5.616112709,-15.63381863,0.6300861835,83.1818846,0,0,-5.56191206,8.855484009,-22.21922874,0.6445012689,76.06166209,0.8600383401,2.142442942,4.294169903,1.520618439,1.352097392,2.159488678,1.15295136,3,0.25,1.200000048,0.509406507,0.3387272358,0.7470322847,0,1.200000048,0.1104153618,0.07848887146,0.1490982622,0,1.200000048,0.07020010799,0.04796782881,0.09683805704,0,1.200000048,avg
SNA_avg,5,0.001,4,none,0.9623,1,1,0,0,-0.01176929846,0.2287791073,-0.3152871728,0.9677950144,1.186214924,12.40519539,0,0,-0.3625720441,0.9257853627,-0.7085680366,0.7742385864,1.243518353,14.5420991,0,0,-4.343644142,5.016761303,-14.40375233,0.6846385598,82.36412652,0,0,-5.216213703,8.586416245,-25.24713707,0.6790151,76.61157569,0.8590168953,2.371586561,4.910095215,1.705784202,1.447583199,2.520044088,1.40981257,3,0.3125,1.200000048,0.6248496771,0.3963184357,0.9814316034,0,1.200000048,0.123706311,0.09516371787,0.1535199434,0,1.200000048,0.07165575027,0.050975319,0.09269984812,0,1.200000048,avg
SNA_avg,5,0.001,5,none,0.9685229167,1,1,0,0,-0.02962823585,0.2319655865,-0.4491215646,0.9323851466,1.148440242,12.47604829,0,0,-0.4043257833,0.9359958172,-0.7018736601,0.7004352808,1.169190288,14.92349849,0,0,-4.138072014,4.84084177,-13.11951351,0.6282989383,84.22731776,0,0,-5.514227867,8.985472679,-22.5238533,0.6621296406,77.89413767,0.851593852,2.535292625,5.462237835,1.88556385,1.539731503,2.560807943,1.088523626,3,0.3125,1.199999928,0.6291216612,0.4597584307,1.1440804,0,1.200000048,0.1277664304,0.08895045519,0.161761865,0,1.200000048,0.06873480231,0.04619736969,0.09507958591,0,1.200000048,avg
SNA_avg,5,0.001,6,none,0.9667229167,1,1,0,0,-0.04528937116,0.2171199918,-0.2733273506,0.8114552498,1.065594554,13.03211897,0,0,-0.4538016915,0.8386921883,-0.7803673148,0.7612016201,1.170388818,14.98135014,0,0,-3.937531948,4.720425606,-14.86902714,0.6391710639,83.06398285,0,0,-5.617352962,9.467653275,-22.10338593,0.6788249016,78.42758224,0.8703283072,2.726400375,5.944128036,1.979669809,1.604666233,2.689743996,1.269344687,3,0.4375,1.199999928,0.7077156305,0.4734413326,1.080424786,0,1.200000048,0.1309314966,0.1011162326,0.1756427586,0,1.200000048,0.06530553102,0.04744652659,0.1034756303,0,1.200000048,avg
SNA_avg,5,0.001,7,none,0.9720125,1,1,0,0,-0.0668893978,0.2041520029,-0.2945812345,0.7451304197,0.9533993006,12.70909556,0,0,-0.2883759141,0.7548921108,-0.7049304247,0.7603712082,1.236778021,14.86194534,0,0,-3.004113436,4.406960964,-13.18019676,0.6813806295,82.34005301,0,0,-8.036436081,9.750662804,-24.18334389,0.62785393,78.89943856,0.824968636,2.811333656,6.380290508,2.115419388,1.631453156,2.944558144,1.065490246,3,0.375,1.199999928,0.7245539427,0.4951034486,1.091921329,0,1.200000048,0.1406608224,0.1092802212,0.1732551455,0,1.200000048,0.06327293068,0.03764540702,0.09550306201,0,1.200000048,avg
SNA_avg,5,0.001,8,none,0.9665958333,1,1,0,0,-0.05443441495,0.1891309172,-0.3565396667,0.7370608449,0.9794226289,12.73622133,0,0,-0.3682600856,0.8758389354,-0.7183812857,0.7262194753,1.225899935,15.18437744,0,0,-3.270412683,4.681583881,-13.45078278,0.6960132718,82.5100519,0,0,-10.88686085,11.20758057,-31.21765327,0.6071690917,78.5950918,0.8383304477,2.95141387,6.779913902,2.253489971,1.703605533,3,1.26287806,3,0.5625,1.131919622,0.6856814623,0.5382531881,0.9174880981,0,1.200000048,0.1327358037,0.1018752083,0.1784449071,0,1.200000048,0.05522324517,0.03808208928,0.08229710162,0,1.200000048,avg
SNA_avg,5,0.001,9,none,0.9638479167,1,1,0,0,-0.06457097083,0.1794970036,-0.1922343671,0.8009230494,1.040792465,13.35108439,0,0,-0.3293476105,0.733053863,-0.5955405235,0.7205777168,1.181553602,15.30661372,0,0,-2.845113993,4.140626431,-11.37542343,0.7114106417,82.58377716,0,0,-10.03739643,10.05016994,-25.33382607,0.605435133,78.49335169,0.8728895783,3.007908344,7.102838993,2.341369867,1.70051682,3,1.369399905,3,0.625,1.077033997,0.803362906,0.6142243147,1.038874865,0,1.200000048,0.1496254951,0.07485426217,0.1882102191,0,1.200000048,0.06185956672,0.04568698257,0.1041979715,0,1.200000048,avg
SNA_avg,5,0.001,10,none,0.95655625,1,1,0,0,-0.07432740927,0.174755767,-0.2031790763,0.7099194527,0.9241685271,12.6231748,0,0,-0.3935740292,0.7357349396,-0.6450978518,0.6824393272,1.128670931,15.32574107,0,0,-3.511805058,3.951691151,-12.41506577,0.6225469112,82.47321294,0,0,-10.11011696,9.809575081,-27.13293266,0.5826098919,78.26560255,0.8839732409,2.971997499,7.485478878,2.436616898,1.77705431,3,1.560382366,3,0.625,1.045704126,0.78564924,0.6558643579,1.098736763,0,1.200000048,0.1574075371,0.119816348,0.18949534,0,1.200000048,0.06271678954,0.04875689372,0.08938765526,0,1.200000048,avg
SNA_avg,5,0.001,11,none,0.9614104167,1,1,0,0,-0.05650039762,0.1652942747,-0.3814064264,0.8081129193,1.026612401,12.99562346,0,0,-0.3661197424,0.7045007944,-0.8404009938,0.6194810271,1.10820663,15.35828867,0,0,-3.772304058,3.699510813,-13.0809679,0.6029147506,82.04673833,0,0,-9.177607536,9.79502964,-31.84048271,0.579893887,77.72392133,0.8907764554,3.224916935,7.86229229,2.542773724,1.79951632,3,1.217541218,3,0.625,0.9909306765,0.7917456627,0.685000062,1.098374009,0,1.200000048,0.1664171517,0.1236950532,0.2044472396,0,1.200000048,0.06296002865,0.04786390066,0.08843269199,0,1.200000048,avg
SNA_avg,5,0.001,12,none,0.9570729167,1,1,0,0,-0.07290158421,0.1788494289,-0.3156946301,0.7112355232,0.9672629237,13.64414099,0,0,-0.3550146818,0.6860535145,-0.5607634783,0.6862064004,1.175539613,15.31082219,0,0,-3.496628523,3.652616262,-9.017497063,0.6386361122,82.92073057,0,0,-9.205768585,9.369595528,-25.60405922,0.584633112,78.42967382,0.9458686113,3.278726339,8.116304398,2.615083218,1.858712196,3,1.365721464,3,0.625,1.07298851,0.8729718924,0.7004386187,1.236072421,0,1.200000048,0.1688079983,0.1206697077,0.2107481509,0,1.200000048,0.06576171517,0.04770297185,0.08735948801,0,1.200000048,avg
SNA_avg,5,0.001,13,none,0.954,1,1,0,0,-0.05596195534,0.1749943942,-0.3787457943,0.7327608466,1.006877661,13.60871635,0,0,-0.3962019086,0.6338503957,-0.6005539298,0.6281217337,1.060763597,15.42559653,0,0,-2.818460941,3.349397898,-10.773036,0.7017032504,82.2949623,0,0,-8.388662338,9.141436577,-27.61282539,0.5911390185,78.10674672,0.9293416142,3.418004274,8.455798149,2.681246281,1.906353712,3,1.421832204,3,0.75,1.045233607,0.9421575069,0.6535137296,1.216517448,0,1.200000048,0.1852560192,0.1404322237,0.2218851,0,1.200000048,0.06792657822,0.05179887637,0.09105632454,0,1.200000048,avg
SNA_avg,5,0.001,14,none,0.9569604167,1,1,0,0,-0.04716809839,0.1903589815,-0.2752204537,0.9396714568,1.202597737,13.53325765,0,0,-0.4213318825,0.7240389585,-0.6949514151,0.6385316849,1.11824429,15.53350829,0,0,-4.205502033,3.686943293,-11.39127445,0.6634888649,80.82537946,0,0,-10.48589993,9.978426933,-30.53674507,0.5668879747,78.8237462,0.9465473294,3.711676359,8.766077995,2.770902395,1.945412993,3,1.883926749,3,0.625,1.137578607,0.8255110979,0.6756910086,1.155824661,0,1.200000048,0.168751359,0.1299741268,0.2077435702,0,1.200000048,0.06232317537,0.0454580076,0.07811067998,0,1.200000048,avg
SNA_avg,5,0.001,15,none,0.9508104167,1,1,0,0,-0.04388531297,0.1585651636,-0.3008915186,0.8669122458,1.170103788,11.43010759,0,0,-0.4212230146,0.6128795743,-0.616571188,0.626304388,1.069943666,15.25240152,0,0,-3.298551559,3.045926094,-10.08858681,0.7612777948,80.49209077,0,0,-10.40080261,9.19366169,-25.94567108,0.617585063,78.09175624,0.9426695704,3.588499308,9.014082909,2.800303698,1.94528687,3,1.948547959,3,0.75,0.9466150999,0.9594447017,0.7628402114,1.304610968,0,1.200000048,0.2031350881,0.1490828544,0.2479361296,0,1.200000048,0.06740103662,0.05126287788,0.08773516119,0,1.200000048,avg
SNA_avg,5,0.001,16,none,0.95394375,1,1,0,0,-0.03339987248,0.175937891,-0.2472712994,0.8741361499,1.152906299,13.54460917,0,0,-0.3034883738,0.5869790912,-0.5434612036,0.6506207585,1.154528379,15.42196712,0,0,-3.909117222,3.253783226,-9.665864944,0.6455382705,81.44197823,0,0,-12.04666042,9.225017548,-27.13205528,0.6077232957,77.36180432,0.9966849685,3.680772066,9.27112484,2.871825695,2.021034956,3,2.337661743,3,0.75,1.055041194,0.9839447141,0.7305971384,1.214818239,0,1.200000048,0.1897101849,0.1371736676,0.2230629027,0,1.200000048,0.06701755524,0.04862494394,0.09226289392,0,1.200000048,avg
SNA_avg,5,0.001,17,none,0.949675,1,1,0,0,-0.07195012271,0.1872096211,-0.2548354268,0.7093402743,1.013359904,13.23591055,0,0,-0.3871361017,0.6161832213,-0.6369509101,0.6392528415,1.087494373,15.37215105,0,0,-3.773569345,3.003498077,-12.99368191,0.6985934377,78.94614359,0,0,-13.02565384,8.890399933,-29.85063934,0.6396540999,76.36324903,1.029639602,3.785485029,9.4700737,2.922599554,2.060570002,3,2.240964413,3,0.6875,1.120696902,0.9502752423,0.7587427497,1.22776711,0,1.200000048,0.2057292908,0.1382455677,0.2416533381,0,1.200000048,0.06991247088,0.05001193658,0.09644643217,0,1.200000048,avg
SNA_avg,5,0.001,18,none,0.9484875,1,1,0,0,-0.1028961912,0.2025625557,-0.5559984446,0.7331403494,1.06756711,12.93894867,0,0,-0.386724323,0.6251024604,-1.037064075,0.6405046582,1.152193666,15.41435276,0,0,-3.382774353,3.250916243,-9.835651398,0.6686778665,80.59377461,0,0,-10.85189438,9.367134094,-26.72693443,0.5685178041,78.04093233,1.015547872,3.806557178,9.727065086,2.925760508,2.049039364,2.935516119,1.629639268,3,0.4375,1.199999928,0.9425632358,0.7565447092,1.205912828,0,1.200000048,0.1895856559,0.1497922242,0.2268522531,0,1.200000048,0.06509486586,0.04885194078,0.08966164291,0,1.200000048,avg
SNA_avg,5,0.001,19,none,0.951575,1,1,0,0,-0.04602766037,0.1698220819,-0.2887949049,0.8554962277,1.134129643,13.36712926,0,0,-0.3749945164,0.6332305074,-0.6276115775,0.6277886629,1.16814065,15.40670185,0,0,-3.207614422,3.172095537,-9.07257843,0.6727452874,83.25456139,0,0,-9.174192429,9.341609955,-30.2435627,0.5746718645,78.91475711,1.036934137,3.928197622,9.962893486,2.991937876,2.059647322,2.774882317,2.054338932,3,0.5,1.018653154,0.9344890714,0.7818629742,1.351732969,0,1.200000048,0.1952203661,0.1519443393,0.2411625832,0,1.200000048,0.06617936492,0.04782884568,0.09738632292,0,1.200000048,avg
SNA_avg,5,0.001,20,none,0.9507354167,1,1,0,0,-0.082869865,0.1767623574,-0.4900512397,0.71407938,1.018997192,13.21140105,0,0,-0.3549614847,0.617890656,-0.9177557826,0.6314822435,1.145472884,15.35127376,0,0,-2.9055686,2.976340532,-9.426989555,0.7852492332,82.15499253,0,0,-11.03663158,9.41356945,-29.41727257,0.6220203042,78.62631139,1.030351043,4.010481358,10.13976955,3.049772263,2.085025787,3,1.961129785,3,0.5625,1.059142947,0.964081347,0.8277408481,1.366629004,0,1.200000048,0.208775118,0.1693311483,0.2477303296,0,1.200000048,0.06583753973,0.04546304047,0.09409365058,0,1.200000048,avg
SNA_avg,5,0.001,21,none,0.9503958333,1,1,0,0,-0.06384176761,0.1636413932,-0.2850128114,0.7746133804,1.09049952,13.35332232,0,0,-0.3232346177,0.6074787974,-0.7073346972,0.6433063745,1.170684218,15.40082032,0,0,-2.79766202,3.080445528,-8.720486641,0.7126432657,84.24052374,0,0,-10.15848255,9.269516945,-24.51765442,0.5797706246,79.13295259,1.039698839,3.972627878,10.33763981,3.104580402,2.095129728,3,1.828387737,3,0.625,0.9756532907,0.9851926565,0.831712544,1.353745222,0,1.200000048,0.1997848004,0.1569659412,0.2567217052,0,1.200000048,0.0666815713,0.05302007124,0.08833739161,0,1.200000048,avg
SNA_avg,5,0.001,22,none,0.9521208333,1,1,0,0,-0.09580507874,0.2011349201,-0.312910378,0.7688276768,0.9361675978,13.12272566,0,0,-0.3842768073,0.55567801,-0.5880767107,0.6148374677,1.140552044,15.43770838,0,0,-2.958495617,2.841850042,-9.03594017,0.706413269,82.50509791,0,0,-10.1495266,8.598012924,-24.58938789,0.6345754266,78.90755752,0.9692472219,4.11399889,10.50594425,3.166354418,2.089751959,2.984767437,2.202000141,3,0.5,1.196760535,1.071665764,0.8986255527,1.551166415,0,1.200000048,0.2178191841,0.1773605049,0.2746728361,0,1.200000048,0.07196911424,0.0494309999,0.08798845112,0,1.200000048,avg
SNA_avg,5,0.001,23,none,0.9469041667,1,1,0,0,-0.08570512384,0.155298844,-0.2528371811,0.7291446924,1.077737451,13.25984537,0,0,-0.27076298,0.5003881454,-0.4797401428,0.6705860496,1.224618316,15.35116777,0,0,-2.140596151,3.003156185,-8.628362656,0.7263098955,82.82061473,0,0,-9.368702888,9.735836029,-27.7950325,0.5774466991,79.55001084,1.019984841,4.013645172,10.7367115,3.203713417,2.151888371,3,2.352610588,3,0.75,0.9249882698,1.192513108,0.9791197777,1.575590253,0,1.200000048,0.2062398642,0.1670644581,0.2651307583,0,1.200000048,0.06412637979,0.04627554864,0.08761313558,0,1.200000048,avg
