act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2,pen_wt_total,pen_rest_total
R,l2rest,0,0.001,6,1,0.9684479167,1,1,0.1700000018,0.1700000018,-0.5970851183,1.946491838,-5.074584961,0.3774999976,64.84714799,0,0,3.560361624,3.307876348,1.174554229,0.8741666675,35.1009995,5.638418198,3.753054142,0.598063767,0.003580705835,0.6209274697,5.641625981,6.585134216,8.406634726,9.806260883,2.286640665e-06,0.000911729614,0,0.83,nan,nan,nan,3.47504739,3.754890996,4.041722972,4.502128359,6.561662517,1.593130641e-05,0.0008345539682,0,1,nan,nan,nan,4.33457309,0.003580705835
R,l2rest,0,0.001,6,2,0.9592291667,1,1,0.1899999976,0.1899999976,-3.35941577,3.88877058,-10.72282505,0.1299999952,67.6559058,0,0,2.081983089,6.758913994,-1.597564936,0.6133333445,59.29553213,9.241764069,6.434378624,0.6477206349,0.004242953609,0.6209274697,9.247757285,10.53484804,11.93629228,16.18330164,1.638331696e-06,0.0001246929678,0.82,0.83,nan,nan,nan,5.866851859,6.44391882,7.025505073,7.978108347,11.15983056,5.169223296e-06,0.001134496531,1,1,nan,nan,nan,11.75714584,0.004242953609
R,l2rest,0,0.001,6,3,0.9470645833,1,1,0.1899999976,0.1899999976,-5.477959156,5.486474514,-12.93059921,0.1024999991,69.22524415,0,0,-1.041620493,11.8205719,-7.915070057,0.4808333218,73.44180511,12.06250477,8.121081352,0.8534725308,0.007450958959,0.6209274697,12.12225616,14.42693879,18.1698156,20.93089523,1.869606459e-06,3.583540563e-41,0.82,0.83,nan,nan,nan,7.487164092,8.130946537,8.86097488,9.496726818,14.1130311,5.278466269e-06,7.540992192e-05,1,1,nan,nan,nan,20.26765347,0.007450958959
R,l2rest,0,0.001,6,4,0.9359458333,0.9958333373,0.9958333373,0.1899999976,0.1899999976,-7.702950954,7.009699345,-20.55151939,0.0775000006,70.44167588,0,0,-2.836716413,15.32041645,-14.92576313,0.4375,78.40220559,14.85796928,9.517618179,1.1114887,0.01305478486,0.6209274697,14.85833574,17.77703822,22.62699425,25.88989272,1.944325161e-06,-1.716674697e-40,0.82,0.83,nan,nan,nan,8.660734509,9.519856274,10.51555125,11.73669406,16.52063631,4.563368857e-06,-0.0006681991217,1,1,nan,nan,nan,29.02334474,0.01305478486
R,l2rest,0,0.001,6,5,0.8853354167,0.9825000167,0.9825000167,0.1899999976,0.1899999976,-9.806565285,7.812412262,-28.23555946,0.05916666612,70.06607572,0,0,-4.120848656,17.9870224,-16.79024506,0.4333333373,79.17958512,16.4650135,10.85638142,1.43000567,0.02671645535,0.6209274697,16.51052702,19.59572017,24.49795126,28.78524881,1.607196709e-05,1.710985425e-42,0.82,0.83,nan,nan,nan,9.86897085,10.87884127,12.31417182,13.96078205,19.01609891,0.0001052582613,-0.006263067015,1,1,nan,nan,nan,37.19415357,0.02671645535
R,l2rest,0,0.001,6,6,0.8023395833,0.9350000024,0.9350000024,0.1899999976,0.1899999976,-12.68483543,8.887325287,-24.04363632,0.03999999911,72.18673439,0,0,-4.075842381,17.606287,-14.48089027,0.4491666555,79.67984659,17.82013321,11.9579668,1.801070929,0.04307162627,0.6209274697,18.02643556,21.3027388,25.37010067,31.55388155,4.44449998e-06,7.706440905e-42,0.82,0.83,nan,nan,nan,10.92874576,11.96779947,13.89749437,15.48489202,21.18000096,1.185102854e-05,-0.0004161464385,1,1,nan,nan,nan,44.35185116,0.04307162627
R,l2rest,0,0.001,6,7,0.6266854167,0.7316666842,0.7316666842,0.1899999976,0.1899999976,-16.76559258,9.604113579,-28.84642982,0.01750000007,73.76417193,0,0,-2.601817846,13.92441273,-9.489362717,0.5633333325,77.84825953,19.02512741,13.20623875,1.730769038,0.06401057134,0.6209274697,19.07756624,22.44815107,26.25058959,33.26836609,2.638886905e-06,3.583540563e-41,0.82,0.83,nan,nan,nan,11.82341547,13.21133205,15.07131037,17.02032639,22.99857382,2.58154684e-05,0.008585343836,1,1,nan,nan,nan,50.28866362,0.06401057134
R,l2rest,0,0.001,6,8,0.4789875,0.5600000024,0.5600000024,0.1899999976,0.1899999976,-19.19008446,9.804608345,-32.27667999,0.009999999776,73.83845782,0,0,-1.774321318,12.35860825,-4.998966217,0.301666677,76.56715759,19.67753983,14.027915,1.735457301,0.06435161183,0.6209274697,19.71909798,23.44862274,27.23891948,34.38367907,6.513533711e-06,-0.0004738862335,0.82,0.83,nan,nan,nan,12.48184751,14.03402546,15.95305408,17.88303107,24.44110262,2.846594434e-05,-0.001659487665,1,1,nan,nan,nan,55.21727315,0.06435161183
R,l2rest,0,0.001,6,9,0.4007,0.4575000107,0.4575000107,0.200000003,0.200000003,-20.31853485,10.5209856,-32.24470139,0.007499999832,74.39135359,0,0,-1.248736978,11.8440237,-3.542252302,0.2166666687,75.47494805,20.22366524,14.42579269,1.413657069,0.04913140193,0.6209274697,20.30417958,24.64917118,29.14361948,35.2705158,3.922547894e-06,7.706440905e-42,0.82,0.83,nan,nan,nan,12.76520802,14.43127049,16.45652817,19.4042066,25.55987997,1.731917728e-05,-0.001737107872,1,1,nan,nan,nan,58.94240402,0.04913140193
R,l2rest,0,0.001,6,10,0.3614875,0.4083333313,0.4083333313,0.2199999988,0.2199999988,-22.03565025,10.74940491,-31.96756744,0.006666666828,72.72139704,0,0,-1.290888786,12.53868389,-3.738334179,0.1883333325,74.63807777,20.62779617,15.07306194,1.365210056,0.04090285303,0.6209274697,20.72637415,24.9951898,30.50281489,35.86570082,2.143594373e-06,-2.399415334e-40,0.82,0.83,nan,nan,nan,12.98516747,15.08009125,17.09536652,20.299202,26.68317274,1.270709559e-05,-0.001610907027,1,1,nan,nan,nan,62.23101671,0.04090285303
R,l2rest,0,0.001,6,11,0.3485333333,0.4074999988,0.4074999988,0.2199999988,0.2199999988,-22.21732521,10.89593124,-34.23289871,0.006666666828,71.12255602,0,0,-1.746460795,14.00482178,-4.317716122,0.1850000024,75.20606337,20.91883087,15.49015999,1.248552322,0.03531659319,0.6209274697,21.01728636,25.40771065,31.90434482,36.87279808,3.319782026e-06,2.794819722e-41,0.82,0.83,nan,nan,nan,13.52147204,15.51803228,17.69829574,20.97510974,27.4209851,9.657570045e-06,-0.001590007509,1,1,nan,nan,nan,64.97359747,0.03531659319
R,l2rest,0,0.001,6,12,0.3387291667,0.4041666687,0.4041666687,0.2199999988,0.2199999988,-23.71134186,11.25068665,-37.60778427,0.005833333358,71.01602804,0,0,-1.71214664,14.17023849,-4.067286491,0.1991666704,75.18808857,21.04157257,15.8710537,1.217130184,0.03292633908,0.6209274697,21.09783524,25.6612738,32.56931273,36.87948664,1.819257575e-06,2.794819722e-41,0.82,0.83,nan,nan,nan,13.71780241,15.90220692,18.21684805,21.72903042,28.05527063,7.781938184e-06,-0.0006839472917,1,1,nan,nan,nan,67.64766455,0.03292633908
R,l2rest,0,0.001,6,13,0.3207666667,0.3799999952,0.3799999952,0.2199999988,0.2199999988,-23.67275238,11.50006962,-37.65333176,0.005833333358,71.31173522,0,0,-1.706497192,14.74478912,-4.640470505,0.1716666669,75.88775672,21.24267197,16.03632927,1.190103889,0.03217165457,0.6209274697,21.30396238,26.12488055,33.44434533,37.54428471,2.573195514e-06,3.583540563e-41,0.82,0.83,nan,nan,nan,14.00302602,16.06061647,18.42454584,22.23900126,28.39109212,1.455669291e-05,-0.0007236318779,1,1,nan,nan,nan,69.88964159,0.03217165457
R,l2rest,0,0.001,6,14,0.3189833333,0.3658333421,0.3658333421,0.2300000042,0.2300000042,-24.40019035,11.67799568,-35.9900856,0.006666666828,71.26001655,0,0,-1.847831368,15.41396713,-4.312667847,0.1591666639,75.79515787,21.55690193,16.4489975,1.294572592,0.02782122395,0.6209274697,21.60065071,26.44737215,34.138734,37.78307338,5.294485312e-07,-1.591615815e-40,0.82,0.83,nan,nan,nan,14.38936836,16.48404726,18.73123291,22.78128575,28.939307,5.568314809e-06,-0.001478821388,1,1,nan,nan,nan,72.04571375,0.02782122395
R,l2rest,0,0.001,6,15,0.2918479167,0.3533333242,0.3533333242,0.2300000042,0.2300000042,-25.04893303,11.69071484,-36.61887741,0.003333333414,70.43834546,0,0,-1.804353476,15.47665596,-4.644007683,0.1616666615,75.67263184,21.93737984,16.77732849,1.254793406,0.03109263665,0.6209274697,22.04082653,26.47919659,35.23040925,38.74992814,3.868099528e-07,1.637136996e-41,0.82,0.83,nan,nan,nan,14.87158129,16.78181121,19.11832654,23.43305892,29.370265,4.565049894e-06,-0.000881043612,1,1,nan,nan,nan,74.06007478,0.03109263665
R,l2rest,0,0.001,6,16,0.287425,0.3416666687,0.3416666687,0.2300000042,0.2300000042,-24.93331337,11.96315861,-36.84062576,0.004999999888,70.4621043,0,0,-2.147352695,16.03814125,-4.893810272,0.1958333403,76.74053378,22.34154701,17.04743576,1.08665669,0.02050304548,0.6209274697,22.40198474,26.71967476,36.58705057,39.26916796,1.737700326e-06,1.637136996e-41,0.82,0.83,nan,nan,nan,15.03488889,17.06873903,19.34212388,23.56022528,29.96646214,8.619581349e-06,-3.674940672e-07,1,1,nan,nan,nan,76.00313129,0.02050304548
R,l2rest,0,0.001,6,17,0.2863958333,0.337500006,0.337500006,0.2300000042,0.2300000042,-26.07305336,11.78412819,-37.75888824,0.004999999888,70.46421446,0,0,-2.171822071,16.53426933,-5.150429726,0.1391666681,76.880863,22.57738495,17.21864891,1.135011077,0.02298441064,0.6209274697,22.6466847,27.37791303,36.8910872,39.63495277,1.003417217e-06,7.743505249e-41,0.82,0.83,nan,nan,nan,15.02842057,17.23466385,19.86888001,23.69552678,30.76879982,1.35248201e-05,-0.003421648289,1,1,nan,nan,nan,77.91088297,0.02298441064
R,l2rest,0,0.001,6,18,0.2774270833,0.3191666603,0.3191666603,0.2300000042,0.2300000042,-25.66457939,12.03756523,-37.90414047,0.004166666884,69.26416012,0,0,-2.32247591,17.26329994,-5.808755875,0.1533333361,77.01823172,22.90906715,17.51239204,1.10734117,0.01987126544,0.6209274697,22.98108146,27.85102405,37.69134593,39.85195565,2.745103729e-07,7.706440905e-42,0.82,0.83,nan,nan,nan,15.2382726,17.53186014,20.20986987,24.2035429,30.94604563,8.59502703e-06,-0.003288402921,1,1,nan,nan,nan,79.81812738,0.01987126544
R,l2rest,0,0.001,6,19,0.2889395833,0.339166671,0.339166671,0.2300000042,0.2300000042,-26.75198174,12.21488285,-40.09347916,0.004166666884,68.84346801,0,0,-2.55924654,17.57912064,-6.129096508,0.1408333331,77.18120881,22.98558617,17.81472015,1.104962945,0.02026937081,0.6209274697,22.99955352,28.10305658,37.68549505,40.28120943,1.040499321e-06,7.706440905e-42,0.82,0.83,nan,nan,nan,15.36534916,17.81772738,20.41735174,24.22756709,31.16943046,1.418757136e-05,-0.001289353007,1,1,nan,nan,nan,81.89285297,0.02026937081
R,l2rest,0,0.001,6,20,0.2998583333,0.3616666794,0.3616666794,0.2399999946,0.2399999946,-27.48781204,12.76111507,-39.14904785,0.004166666884,67.19282763,0,0,-3.513011456,20.44106293,-7.942268848,0.1474999934,78.30490501,23.48776054,18.03308678,1.184772253,0.02451704595,0.6209274697,23.53451844,28.47811316,38.87843023,41.16311794,3.545263154e-07,3.10716915e-41,0.82,0.83,nan,nan,nan,15.81397629,18.06087699,20.42183524,24.00333982,32.04724388,9.607412503e-06,-0.002746105893,1,1,nan,nan,nan,84.04809861,0.02451704595
R,l2rest,0,0.001,6,21,0.32104375,0.3650000095,0.3650000095,0.2399999946,0.2399999946,-26.89997482,12.52534103,-38.90191269,0.004999999888,67.92552231,0,0,-3.792211533,21.14947891,-8.029222488,0.1591666639,78.96188539,23.77324295,18.39978981,1.163987756,0.01924599936,0.6209274697,23.80140136,28.78948604,39.62819208,41.65638727,5.122916004e-07,2.557229568e-41,0.82,0.83,nan,nan,nan,16.01904863,18.43609011,20.73568741,23.44022213,32.32738874,7.541551895e-06,-0.00129338968,1,1,nan,nan,nan,86.30254985,0.01924599936
R,l2rest,0,0.001,6,22,0.29546875,0.348333329,0.348333329,0.2399999946,0.2399999946,-26.62011147,12.68455315,-39.12010574,0.004999999888,68.22417269,0,0,-3.44355917,19.65558434,-6.914362907,0.1566666663,78.26017252,23.97590446,18.6166935,1.187119603,0.02269331518,0.6209274697,24.04376007,29.43940685,39.64950132,42.25324547,2.376949461e-07,1.710985425e-42,0.82,0.83,nan,nan,nan,15.97847044,18.61928992,21.18686015,24.26646264,32.88579733,3.341729753e-06,-0.0007284451858,1,1,nan,nan,nan,88.47113431,0.02269331518
R,l2rest,0,0.001,6,23,0.3011145833,0.3666666746,0.3666666746,0.2399999946,0.2399999946,-27.59258842,12.97228336,-42.54910278,0.004999999888,66.93424073,0,0,-4.323399067,22.57914734,-9.339488983,0.1558333337,79.39265173,24.34297562,18.95536804,1.235622883,0.02301976557,0.6209274697,24.36133979,29.67352502,39.84915048,42.46238018,1.201439538e-06,4.732815498e-41,0.82,0.83,nan,nan,nan,16.15084233,18.96934881,21.48175107,24.50159508,33.50376197,8.093866054e-06,-0.0008944987494,1,1,nan,nan,nan,90.84656929,0.02301976557
R,l2rest,0,0.001,6,24,0.3081729167,0.359166652,0.359166652,0.2399999946,0.2399999946,-27.73960686,13.12846756,-45.33330154,0.004999999888,67.28445778,0,0,-4.277417183,22.69092941,-8.825129509,0.1474999934,80.14083156,24.48620224,19.01179886,1.063250899,0.01772532775,0.6209274697,24.54150039,29.85294114,41.47886623,43.22025474,9.902965405e-07,3.583540563e-41,0.82,0.83,nan,nan,nan,16.44511111,19.05782833,21.96663985,24.56865059,33.83692655,2.918182872e-06,-0.0004430673143,1,1,nan,nan,nan,93.06546406,0.01772532775
R,l2rest,0,0.001,6,25,0.3038270833,0.3474999964,0.3474999964,0.2399999946,0.2399999946,-27.95832443,13.09302521,-40.70399094,0.004166666884,67.54707941,0,0,-4.96500349,24.23326302,-9.176851273,0.1424999982,80.18904275,24.66949081,19.30934525,1.044974923,0.0141917728,0.6209274697,24.86004452,30.39024291,41.51890827,43.62337802,3.605633463e-07,-4.885907356e-41,0.82,0.83,nan,nan,nan,16.75987922,19.3209596,21.98201274,24.6811926,33.99055288,7.60377734e-06,-0.002308034163,1,1,nan,nan,nan,95.33360054,0.0141917728
R,l2rest,0,0.001,6,26,0.3003583333,0.3300000131,0.3300000131,0.2399999946,0.2399999946,-28.22763252,13.31495476,-45.52106094,0.004999999888,67.51275251,0,0,-4.851911545,24.64195824,-9.76264286,0.1191666648,80.94152776,25.11033058,19.58176804,1.039875507,0.0156717774,0.6209274697,25.16161417,30.76005821,41.5701486,44.28703598,2.137510903e-06,1.637136996e-41,0.82,0.83,nan,nan,nan,16.8530974,19.59292879,22.29445978,24.88297103,34.31540673,1.228099922e-05,-0.02293481305,1,1,nan,nan,nan,97.31604195,0.0156717774
R,l2rest,0,0.001,6,27,0.29691875,0.3366666734,0.3366666734,0.2399999946,0.2399999946,-28.47006416,13.39419079,-42.18548965,0.005833333358,67.11242774,0,0,-5.0450387,25.0241375,-9.890472412,0.1258333325,81.12363247,25.48811722,19.86173058,1.045747399,0.0155373147,0.6209274697,25.52241438,31.52080568,41.91024793,44.61638245,7.564559958e-07,7.706440905e-42,0.82,0.83,nan,nan,nan,17.06275401,19.89881207,22.49306912,24.73625829,34.74163793,6.135883741e-06,-0.002923626802,1,1,nan,nan,nan,99.31119878,0.0155373147
R,l2rest,0,0.001,6,28,0.3002458333,0.3400000036,0.3400000036,0.2399999946,0.2399999946,-28.62609291,13.56091309,-43.45761871,0.006666666828,66.63616571,0,0,-5.826136589,26.85495758,-12.07341671,0.1491666734,81.02669328,25.70377159,20.20339203,1.049098969,0.01518466415,0.6209274697,25.78712221,31.47862701,42.36319851,45.27340687,1.459381194e-06,-1.591615815e-40,0.82,0.83,nan,nan,nan,17.01610486,20.21438263,22.96378213,25.0538404,35.27946316,8.674534038e-06,-0.0007126046112,1,1,nan,nan,nan,101.8400529,0.01518466415
R,l2rest,0,0.001,6,29,0.3174770833,0.3616666794,0.3616666794,0.2399999946,0.2399999946,-28.68900681,13.60323524,-44.22809601,0.007499999832,66.78225778,0,0,-6.044007301,28.10297203,-11.708848,0.1358333379,81.31185965,25.84286499,20.36353683,1.094706774,0.01867288115,0.6209274697,25.99362604,31.37489932,42.87851482,45.65974647,9.8377796e-07,4.011216854e-41,0.82,0.83,nan,nan,nan,17.05195078,20.39168617,23.08497106,25.74642113,35.50598525,4.360685125e-06,-0.00146397308,1,1,nan,nan,nan,103.8208983,0.01867288115
