arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA1u,3,0.001,1,none,0.9674770833,1,1,0,0,0.3901465833,1.460673094,-17.05189133,0.6185309291,0.698296845,6.382814458,0,0,-5.674376965,7.813835144,-32.80075836,0.2553669214,0.4070454538,14.08230736,0,0,-20.19233322,34.53153229,-42.54149628,0.3103577495,85.28029345,0,0,-4.052135944,15.78530121,-11.3742094,0.403200686,75.58902365,2.154732466,2.813115358,3.331208706,1.19135797,1.137861729,0.5682968497,0.1327203214,0.9907969236,0,1,0.1158409789,0.04889771342,0.1910394132,0,1,0.0299554728,0.01635214873,0.04534007981,0,1,0.06509363651,0.04541935772,0.09445877373,0,1
SWA1u,3,0.001,2,none,0.8875,0.9633333683,0.9633333683,0,0,6.989396095,10.70816422,-25.29369354,0.7877908945,0.8574017286,4.317686552,0,0,96.82131958,327.7572937,-312.1940002,0.624286592,0.7869219184,12.37937612,0,0,-21979.4707,8195.5625,-52041.72656,-0.0579132475,42.12884183,0,0,-25917.41797,4390.251465,-130955.8828,-0.009927483276,36.79127755,9.75604248,15.17924309,9.693549156,2.831702948,1.456282139,0.09169778228,0.05970323458,0.1337129623,0,1,0.002940919949,0.001217315556,0.005315845832,0,1,0.0001253245573,6.775095972e-05,0.0002550717036,0,1,0.0002377144119,5.861262252e-05,0.0004900957574,0,1
SWA1u,3,0.001,3,none,0.1265375,0.1191666722,0.1191666722,0,0,285.8049927,128.0625305,-1.320890188,1.038686514,1.049802899,1.240076515,0,0,498968.4375,232784.7969,-34868.04688,1.033346534,1.05162251,1.133338995,0,0,-32728864,14259542,-123137016,-0.05350501463,1.254418752,0,0,-3907168256,1130228608,-7905043456,-3.399216803e-05,1.728916039,73.4061203,128.258667,11.31112576,5.331567764,1.34309864,0.007827478461,0.006846782751,91.034729,0,1,4.326905128e-06,4.108900612e-06,6.487110659e-05,0,1,7.19696942e-08,9.999999939e-09,1.655787258e-07,0.03999999911,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,10.96944141
SWA1u,3,0.001,4,none,0.1165270833,0.1166666672,0.1166666672,0,0,306.418335,137.3426666,-12.29051018,1.038891435,1.049930811,1.231961041,0,0,574838.25,268090.1875,-63887.29297,1.033706307,1.0518291,1.13179463,0,0,-114390248,38250668,-258340960,-0.06081105769,1.201830806,0.009999999776,0,-6119015424,1658282112,-1.03882199e+10,-4.126472675e-07,1.73278518,78.6441803,138.55867,13.9357605,5.818834782,1.507629275,0.007320137694,0.006455487106,8.88322258,0,1,3.767944463e-06,3.587969559e-06,3.58450925e-05,0,1,2.662725507e-08,9.999999939e-09,9.625502173e-08,0.03999999911,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,15.82501793
SWA1u,3,0.001,5,none,0.1191729167,0.1216666698,0.1216666698,0,0,317.1256714,142.1455078,-20.37377548,1.038820267,1.049890399,1.229857863,0,0,612540.6875,285638.9375,-83344.97656,1.033440113,1.051691532,1.132914542,0,0,-207086704,65326016,-444936928,-0.06515152007,1.214309456,0.03999999911,0,-7283388928,1903549696,-1.088035021e+10,-1.379417647e-08,1.777085224,81.36669922,145.0801697,16.8175087,6.011178493,2.321243763,0.007060387637,0.006253702566,2.881870508,0,1,3.527925173e-06,3.365176781e-06,2.664704152e-05,0,1,1.57661848e-08,9.999999939e-09,6.544014752e-08,0.09999999404,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,18.39422035
SWA1u,3,0.001,6,none,0.1216791667,0.1225000024,0.1225000024,0,0,322.6612854,144.6348877,-26.02906227,1.038811922,1.049889565,1.230048449,0,0,636092.625,296563.4688,-100702.7578,1.033525467,1.051754355,1.13450891,0,0,-280673824,86090648,-608491520,-0.06446393579,1.245984992,0.3799999952,0,-8023649792,2082580608,-1.215917568e+10,-1.663643001e-09,1.655719695,82.76325989,147.5870361,19.58562088,6.191847801,4.789676189,0.006939181127,0.006157785188,0.4141175151,0,1,3.393958195e-06,3.244143045e-06,2.19589092e-05,0,1,1.198364696e-08,9.999999939e-09,5.639440204e-08,0.3199999928,1,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,20.11708832
SWA1u,3,0.001,7,none,0.1163083333,0.1183333397,0.1183333397,0,0,331.8060608,148.7120667,-32.88705826,1.038800001,1.049883604,1.230126467,0,0,675968.3125,314996.375,-120456.3594,1.03349638,1.051756024,1.134235542,0,0,-343707200,108313736,-785430592,-0.05327514187,1.329464681,0.9199999571,0,-9092922368,2365630976,-1.222069043e+10,-8.432970294e-11,1.622702791,85.09119415,152.0494537,22.27100945,6.295277119,6.686700344,0.006742683239,0.006002663169,1.338659286,0,1,3.194889359e-06,3.054649596e-06,1.823706043e-05,0,1,9.999999939e-09,9.999999939e-09,5.061404451e-08,0.5500000119,1.053452492,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,22.99412155
SWA1u,3,0.001,8,none,0.1087041667,0.1099999994,0.1099999994,0,0,337.9880676,151.5380402,-43.89098358,1.038781285,1.049870849,1.232385897,0,0,703471.9375,327770.5,-143893.3906,1.033590555,1.051809669,1.136601531,0,0,-484308224,150190192,-943501504,-0.02836005576,1.33312344,0.9799999595,0,-1.008499098e+10,2711651840,-1.303427072e+10,-2.241559369e-12,1.480100895,86.66525269,155.1684875,26.83180046,6.716656685,16.51711845,0.006619296968,0.005905195605,0.9481294751,0,1,3.072011623e-06,2.942852007e-06,1.51742297e-05,0,1,9.999999939e-09,9.999999939e-09,4.206388837e-08,0.7699999809,1.454556346,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,26.28452301
SWA1u,3,0.001,9,none,0.1173166667,0.1258333325,0.1258333325,0,0,346.6862183,155.39888,-47.09683228,1.039001465,1.050011873,1.238203726,0,0,742245.0625,345487.7188,-162259.0938,1.033972859,1.052069902,1.137395638,0,0,-585465920,177047008,-797820224,-0.01771309599,1.397845659,0.9399999976,0,-1.026220749e+10,2883444224,-1.449016422e+10,-8.427321341e-13,1.724643475,88.87078857,160.4946289,32.9289856,6.482228756,15.93145466,0.006470163353,0.005787961651,0.4500255585,0,1,2.929541779e-06,2.808695172e-06,1.352871004e-05,0,1,9.999999939e-09,9.999999939e-09,3.400447213e-08,0.7999999523,1.707877755,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,27.78157043
SWA1u,3,0.001,10,none,0.1134354167,0.1166666672,0.1166666672,0,0,358.0234375,160.5552521,-57.18724823,1.038993835,1.049997091,1.233675527,0,0,792706.625,368763.2188,-193532.9219,1.034169555,1.05221808,1.138433384,0,0,-743705856,226923920,-889347136,-0.009828767739,1.45508067,0.9799999595,0,-1.425690624e+10,4088579328,-1.829387059e+10,-3.262243172e-17,1.259682625,91.75896454,166.8604736,39.63739014,7.947795868,16.57971954,0.006266076583,0.005623835605,0.1771210134,0,1,2.750001386e-06,2.642703521e-06,1.135939874e-05,0,1,9.999999939e-09,9.999999939e-09,2.767711038e-08,0.8399999738,2.188720465,9.999999939e-09,9.999999939e-09,9.999999939e-09,1,39.49443436
