task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
19,R,1,0.8254079818725586,0.46794113470745086,0.932,0.1922967296600342,0.708,0.9478059387207032,62500,500,0.8250399827957153,0.932,0.708,31.18356102099642,32.51578624302056,"[0.6987999677658081, 0.7967999577522278, 0.851919949054718, 0.8787999749183655, 0.9007200002670288]"
20,R,1,0.8766880035400391,0.34684710806989666,0.9652,0.10028406438827514,0.808,0.6963516845703125,62500,500,0.8760799765586853,0.9652,0.808,31.17359497200232,32.58306212903699,"[0.7543999552726746, 0.8695199489593506, 0.8992799520492554, 0.9220799803733826, 0.9381600022315979]"
21,R,1,0.8134880065917969,0.509746419418335,0.9292,0.21880974082946777,0.724,0.9740755004882813,62500,500,0.813215970993042,0.9292,0.724,31.160016946028918,32.4862136990414,"[0.6388799548149109, 0.7930399775505066, 0.8460800051689148, 0.8816799521446228, 0.907759964466095]"
22,R,1,0.8866080045700073,0.3283174187440872,0.9656,0.0933053349494934,0.864,0.47122735595703125,62500,500,0.8862400054931641,0.9656,0.864,31.179619366012048,32.49471481703222,"[0.7791199684143066, 0.8787199854850769, 0.9071199893951416, 0.9256799817085266, 0.9423999786376953]"
23,R,1,0.851472020149231,0.39047266836833955,0.9584,0.11581745996475219,0.78,0.6403104858398437,62500,500,0.8510400056838989,0.9584,0.78,31.18489611201221,32.49690758500947,"[0.704800009727478, 0.8430399894714355, 0.879040002822876, 0.9063199758529663, 0.9241600036621094]"
24,R,1,0.8827679753303528,0.3338214226784706,0.968,0.0923128981590271,0.852,0.5487059631347656,62500,500,0.8823840022087097,0.968,0.852,31.166384843993,32.49998813396087,"[0.7587199807167053, 0.8739999532699585, 0.9091999530792236, 0.9296799898147583, 0.9422399997711182]"
25,R,1,0.9053919911384583,0.2625010157403946,0.9832,0.05185992429256439,0.9,0.3495166778564453,62500,500,0.9049919843673706,0.9832,0.9,31.17831460904563,32.49498439999297,"[0.7791199684143066, 0.9033599495887756, 0.923039972782135, 0.9604799747467041, 0.9609599709510803]"
26,R,1,0.8941280245780945,0.30135358239030835,0.9756,0.08504911499023438,0.852,0.5097702941894531,62500,500,0.8938239812850952,0.9756,0.852,31.168764179979917,32.48914803599473,"[0.7816799879074097, 0.8939999938011169, 0.9162399768829346, 0.930079996585846, 0.948639988899231]"
27,R,1,0.900816023349762,0.2765572792363167,0.9468,0.14847719240188598,0.856,0.5780335388183594,62500,500,0.9001759886741638,0.9468,0.856,31.16963127296185,32.57927088695578,"[0.7729600071907043, 0.8949599862098694, 0.9218399524688721, 0.9505599737167358, 0.9637599587440491]"
28,R,1,0.7763040065765381,0.5912364797191619,0.9296,0.2073072784423828,0.704,0.938885986328125,62500,500,0.7758399844169617,0.9296,0.704,31.17863475100603,32.48642062704312,"[0.6262399554252625, 0.7418400049209595, 0.7970399856567383, 0.8380799889564514, 0.8783199787139893]"
29,R,1,0.8428159952163696,0.4358188987417221,0.9556,0.12931260151863097,0.776,0.83097802734375,62500,500,0.8423839807510376,0.9556,0.776,31.163672310009133,32.488863352977205,"[0.697439968585968, 0.8250399827957153, 0.8722400069236755, 0.901919960975647, 0.9174399971961975]"
30,R,1,0.8516640067100525,0.40033110983705517,0.9728,0.0884015043258667,0.744,0.8369547424316406,62500,500,0.8511679768562317,0.9728,0.744,31.184916334983427,32.495514189009555,"[0.6830399632453918, 0.8368799686431885, 0.8899199962615967, 0.9173599481582642, 0.931119978427887]"
31,R,1,0.7520480155944824,0.6626935670757294,0.92,0.23612035064697265,0.688,0.958326904296875,62500,500,0.7516319751739502,0.92,0.688,31.15468758199131,32.46519759303192,"[0.584559977054596, 0.7165600061416626, 0.77183997631073, 0.8294399976730347, 0.8578400015830994]"
32,R,1,0.8140959739685059,0.4995158252210617,0.9568,0.12783431262969971,0.724,0.9412945861816406,62500,500,0.8137120008468628,0.9568,0.724,31.157845692010596,32.49079689203063,"[0.6419199705123901, 0.7806400060653687, 0.8474400043487549, 0.8891199827194214, 0.911359965801239]"
33,R,1,0.8864480257034302,0.3114759906554222,0.9672,0.089821759223938,0.804,0.6184634399414063,62500,500,0.8860160112380981,0.9672,0.804,31.149986724019982,32.56580037297681,"[0.7600799798965454, 0.8758399486541748, 0.907759964466095, 0.9374399781227112, 0.9511199593544006]"
34,R,1,0.9124320149421692,0.2561376017272472,0.986,0.043183292031288144,0.9,0.44002236938476563,62500,500,0.9120799899101257,0.986,0.9,31.14932118699653,32.46697241795482,"[0.800879955291748, 0.9081599712371826, 0.9366399645805359, 0.9497599601745605, 0.9667199850082397]"
35,R,1,0.8692160248756409,0.35630450108528133,0.9788,0.06965123643875122,0.812,0.7518736267089844,62500,500,0.8687199950218201,0.9788,0.812,31.14860136702191,32.47702101100003,"[0.7295199632644653, 0.8500799536705017, 0.8974399566650391, 0.9294399619102478, 0.9395999908447266]"
36,R,1,0.8948320150375366,0.3007395704767704,0.9776,0.07036932253837586,0.864,0.5144010314941406,62500,500,0.8944960236549377,0.9776,0.864,31.155917135009076,32.485850770026445,"[0.7623999714851379, 0.8855999708175659, 0.9200800061225891, 0.9467200040817261, 0.9593600034713745]"
37,R,1,0.862559974193573,0.36223802387189863,0.9672,0.10220148000717164,0.74,0.9689669189453125,62500,500,0.8625760078430176,0.9672,0.74,31.17002403101651,32.484794779040385,"[0.7084800004959106, 0.8412799835205078, 0.8951999545097351, 0.9254399538040161, 0.9423999786376953]"
38,R,1,0.8841279745101929,0.3271171459031105,0.976,0.07371849951744079,0.868,0.48535177612304686,62500,500,0.883679986000061,0.976,0.868,31.146366053028032,32.482449881965294,"[0.7514399886131287, 0.8722400069236755, 0.9149599671363831, 0.9375199675559998, 0.9444800019264221]"
39,R,1,0.928272008895874,0.21044299004411696,0.9928,0.02948120436668396,0.864,0.45653327941894534,62500,500,0.927839994430542,0.9928,0.864,31.164781349012628,32.50597622100031,"[0.8289600014686584, 0.9248799681663513, 0.9514399766921997, 0.9655199646949768, 0.9705599546432495]"
40,R,1,0.9081599712371826,0.2537687256518602,0.9952,0.027607145261764526,0.868,0.43614553833007813,62500,500,0.9077280163764954,0.9952,0.868,31.15226156899007,32.57088721700711,"[0.78711998462677, 0.8984799981117249, 0.9382399916648865, 0.9502399563789368, 0.9667199850082397]"
