variant,seed,task,dtype,act,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,eps_w2_end,zbar2,zbar2_unit_min,z2_max,z2_min,gtr2,zero2,below_2p24_2,log10_g2_median,deadunits2,neffT2,zero_share_below_m1664,state_sha256,sec
f64_felu,0,1,torch.float64,F.elu,0.7921041666666667,0.6026936600376406,0.08916666666666667,2.320545097986857,0.9965,0.11083333333333334,True,0.1610209717817573,0.2246696825992937,0.20289285750823183,0.2792744633431236,0.18007918068815343,0.2843855798710137,0.43494897959183676,0.0,0.0,0.21431122448979592,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,0.33070251906788645,-0.44351504337529074,8.230383807325904,-7.208184504087322,0.798542008859671,0.0,0.0,0.0,0.0,0.8775613542200454,0.0,af2e6b23a6350cc66490e35434fa57ce68f42dddc9f5ec5959fc8d7cc01041d4,4.45326042175293
f64_felu,0,2,torch.float64,F.elu,0.7672916666666667,0.7098668927785281,0.11666666666666667,5.423861414591471,0.9731666666666666,0.11416666666666667,True,0.12117569558586183,0.5269124668363171,0.17838167065474408,0.9551200697508951,0.16361650294402352,1.3067823741585014,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.0,-0.21803595180215732,-3.8400653100504103,13.755930268241283,-10.875866201685712,0.6357099562564033,0.0,0.0,-0.07753214792558442,0.0,0.7258637521774284,0.0,12e649238d3bc008f32e859396577d203a4728a7d7fafe0f044ae93e9427ee7f,4.428172826766968
f64_felu,0,3,torch.float64,F.elu,0.76375,0.705869351199052,0.1,4.822522939046224,1.0,0.11416666666666667,True,0.10988536017687996,0.4671754871378653,0.15045894849132915,0.72564396483358,0.14813423189101135,1.1527810412614297,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0.21432397959183674,0.0,0.0,0.21483418367346938,0.0,0.0,1.0,0.0,-1.6299732481065172,-6.857662517976193,20.243826627999958,-21.483267547606214,0.43654234303219125,0.0,0.00021666666666666666,-0.6680333927418127,0.0,0.5006674340229099,0.00021666666666666666,e816656151d9f8aac590acc1f6647dc0b580da7254202813054c1365b492e511,4.427427530288696
f64_felu,0,4,torch.float64,F.elu,0.6895729166666666,0.8899435313562862,0.09083333333333334,4.572017100652059,0.99975,0.1125,True,0.1422978828416793,0.628637460564884,0.16331191985257948,0.7716351567069069,0.17780013008268725,1.2477698394407828,0.21483418367346938,0.0,0.0,0.21471938775510205,0.0,0.0,0.21483418367346938,0.0,0.0,0.21647959183673468,0.0,0.0,1.0,0.0,-5.647935175370564,-12.06073139768966,27.34446928747935,-42.180026759633925,0.22443246355410162,0.0,0.045533333333333335,-2.408102856430251,0.0,0.2556300035573553,0.045533333333333335,9a99ea630f0a2b8ba8969ba3e0a5f34ae9c15af622ebf3a15471d37253a66a65,4.404541492462158
f64_felu,0,5,torch.float64,F.elu,0.5396041666666667,1.2451405430094649,0.10833333333333334,4.391742108662923,0.92275,0.11416666666666667,True,0.17100613820851623,0.6269356338695312,0.1747214574091534,0.6665240400373781,0.21661498882895103,1.0041344829369336,0.21647959183673468,0.0,0.0,0.21596938775510205,0.0,0.0,0.2164923469387755,0.0,0.0,0.2178316326530612,0.0,0.0,0.9566666483879089,0.0,-12.932360716398012,-24.521189702398623,41.48987140222778,-73.63516531544902,0.10565041103676243,0.0,0.33429166666666665,-5.3562981720908525,0.0,0.11910902071631772,0.33429166666666665,e2f79e8234c2af559e9118c17d7d77828f7c714db3ca3448f82a49e47c8feca9,4.391946077346802
f64_felu,0,6,torch.float64,F.elu,0.3139375,1.7593718752364318,0.1175,3.8035460821787517,0.5905,0.1125,True,0.1589853274875471,0.5578805844803961,0.1429763614911887,0.5602158131659962,0.22487457197348704,0.6742171364991615,0.21766581632653062,0.0,0.0,0.2169515306122449,0.0,0.0,0.21788265306122448,0.0,0.0,0.21855867346938776,0.0,0.0,0.6358333230018616,0.0,-24.291094569466363,-42.034871919927845,57.76419423712565,-122.06302627944599,0.03651636669562412,0.0,0.68475,-10.055358490359486,0.0,0.04139063297951512,0.68475,cd6f77b1cf1fc40c833078ea9a7c4d812538152fc08c5615b89abe4e594889f8,4.597992897033691
f64_felu,0,7,torch.float64,F.elu,0.25142708333333336,1.9157258924245835,0.09166666666666666,3.2345172373453774,0.43925,0.11833333333333333,True,0.1631453132858951,0.5361313685231532,0.15817856781298661,0.5073515112356594,0.21897199833377573,0.32588740112259984,0.21854591836734694,0.0,0.0,0.2182908163265306,0.0,0.0,0.21931122448979593,0.0,0.0,0.21918367346938775,0.0,0.0,0.49166667461395264,0.0,-32.095242992823934,-55.07244946472162,48.856476717075275,-154.68901008891845,0.019805870697277624,0.0,0.8130166666666667,-13.212059698279287,0.0,0.022605663713663085,0.8130166666666667,2ebcd3c90a3e1d0195a3e5311b928dab290c500c5cb866713a6cd3d08a21f60c,4.886621475219727
f64_felu,0,8,torch.float64,F.elu,0.17284375,2.1157615821361544,0.095,3.000426289240519,0.27325,0.11,True,0.14400648122485413,0.516913635462212,0.11622137252273508,0.5349202188275133,0.21930939562419857,0.3002040695476656,0.21919642857142857,0.0,0.0,0.21918367346938775,0.0,0.0,0.22072704081632652,0.0,0.0,0.22336734693877552,0.0103,0.0,0.3075000047683716,0.0103,-42.511563385845186,-67.9332272438415,50.84824100765196,-176.53014373903207,0.007431117094868726,0.0,0.91015,-17.57079561806679,0.0,0.008940831902019187,0.91015,13d177ce4486a2db8440026bbaf4c1c9693cd3346d8d02bcf7cb1ecda8975fac,4.8069658279418945
f64_felu,0,9,torch.float64,F.elu,0.16869791666666667,2.1243381263713044,0.095,2.805925652186076,0.27616666666666667,0.11,True,0.14871434143863854,0.4789351530295486,0.13495316008478161,0.4287916185179104,0.2134638296884077,0.26073096145410085,0.22336734693877552,0.0103,0.0,0.2231122448979592,0.0105,0.0,0.22526785714285713,0.0167,0.0,0.2271811224489796,0.0395,0.0,0.3050000071525574,0.0395,-47.411899182275775,-77.73899049424118,48.673266329213455,-195.67807208885307,0.009025582935803586,0.0,0.9228916666666667,-19.63965710410153,0.0,0.010475268741945678,0.9228916666666667,c2c0f2321d30ea1c74dd13f77f46e6a3bcb0cc76b665ffac53a6ebf4c3c16ee5,4.8089470863342285
f64_felu,0,10,torch.float64,F.elu,0.13458333333333333,2.2155239361524584,0.10083333333333333,2.801749823888143,0.17683333333333334,0.1125,True,0.1268876555815647,0.4885588019775847,0.10410437138383107,0.4470543012333413,0.21696444094292625,0.26205298878873384,0.2271811224489796,0.0395,0.0,0.2270280612244898,0.0374,0.0,0.22941326530612244,0.0552,0.0,0.23284438775510205,0.1001,0.0,0.2108333259820938,0.1001,-58.24919709377072,-91.05896189442713,56.80581392246992,-225.14736119265135,0.0037820302518180716,0.0,0.9639333333333333,-24.033912964978065,0.0,0.0049370709170662745,0.9639333333333333,150ee01b2217f790d562b60132d30ae1692c1bd220b97cbdb23bfc7420c9220b,4.788604736328125
