width,dead_free,dead_frozen,reduction,dead_diff,dead_lo,dead_hi,eval_free,eval_frozen,eval_diff,eval_lo,eval_hi,b_mean_free,b_min_free,n
5,0.8,0.72,0.10000000000000009,-0.08,-0.24000000000000005,0.0,0.848513,0.749883,-0.09862999999999997,-0.19433499999999998,-0.01012559999999998,0.29437879999999994,-1.562254,5
100,0.968,0.97,-0.0020661157024793406,0.0020000000000000018,-0.0040000000000000036,0.008000000000000007,0.9374199800000002,1.0582851999999998,0.12086521999999995,0.014087199999999966,0.28039542,-0.34305768,-1.689526,5
