coord,binset,abscissa,pair,x_lo,x_hi,dx,n_lo,n_hi,kappa_mob,at_floor,med_over_ulp_lo,med_over_ulp_hi,inc_med_pred_hi,pred_over_ulp_hi,obs_over_pred_hi,obs_hi2se_hi,obs_lo2se_hi,excluded_by_2se,pred_over_hi2se,kappa_inc,diff,same_sign,within_tol,kappa_inc_mean,diff_mean,key,arm,window,family,dial,pos,sign_undefined
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,105070,9770,0.850923459213406,False,59.0,4.0,2.863006462680638e-06,3.0020798646118125,1.3324095894821322,8.442058090784605e-06,2.620563979527894e-06,False,0.3391360769959532,0.7689265950816652,-0.08199686413174079,True,True,nan,,E_1216@15M,E_1216,15M,elu,1.0,3,
zmax,abs,depth_mid,6-10->>10,8.0,10.967862129211426,2.967862129211426,9770,473,1.4392969874026331,True,4.0,0.0,5.3249135263097826e-08,0.027917882628819033,0.0,nan,nan,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,3,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,176778,253659,0.8779402329203657,False,2499.5,17.0,0.00031937162956415394,334.8854258418623,0.0507636304484258,3.9740390461778066e-05,-9.938068074082753e-06,True,8.03644921081796,2.8649903108249766,1.9870500779046107,True,False,1.1787370544035454,0.30079682148317965,E_1216@15M,E_1216,15M,elu,1.0,4,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,253659,105441,0.7854130343976689,False,17.0,13.0,2.2756089907610244e-06,2.386148973096232,5.448109127541769,1.9000156334813104e-05,7.941143103663458e-06,True,0.11976790878249416,0.10730559463787159,-0.6781074397597973,True,False,nan,,E_1216@15M,E_1216,15M,elu,1.0,4,
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,105441,9773,0.8518222022757733,True,13.0,1.0,6.288507047844541e-07,0.6593977566200637,1.5165353384363829,6.784304502663662e-06,6.543551653050872e-07,True,0.0926919928988379,0.732842673560439,-0.11897952871533435,True,True,nan,,E_1216@15M,E_1216,15M,elu,1.0,4,
zmax,abs,depth_mid,6-10->>10,8.0,10.967848777770996,2.967848777770996,9773,473,1.4393141630566177,True,1.0,0.0,1.3311861050236708e-08,0.006979249006306503,0.0,nan,nan,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,4,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,175287,251975,0.8807443904720879,True,1171.0,1.0,0.00014899556555027183,156.23317414244184,-0.006400689261349027,7.853448646814416e-06,-1.2621820228845666e-05,True,18.971992082829587,nan,,,,1.0931443388467297,0.21239994837464182,E_1216@15M,E_1216,15M,elu,1.0,5,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,251975,105713,0.7831425902695142,True,1.0,1.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,5,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,105713,9775,0.8523676835387537,True,1.0,0.0,4.828086601252572e-08,0.05062615735995017,0.0,3.1357396142788977e-06,-8.46921254903898e-07,False,0.015396962742912091,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,5,True
zmax,abs,depth_mid,6-10->>10,8.0,10.967839241027832,2.967839241027832,9775,473,1.4393624778377057,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,5,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,174302,250874,0.8826633318336269,False,521.140625,2.0,6.611824218766217e-05,69.33000192017005,-0.02884753994818719,4.643280614292107e-06,-8.934815038120232e-06,True,14.239553384766138,nan,,,,1.0209926038786001,0.13832927204497325,E_1216@15M,E_1216,15M,elu,1.0,6,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,250874,105977,0.7815902462235528,True,2.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,6,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,105977,9771,0.8530697718791765,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,6,True
zmax,abs,depth_mid,6-10->>10,8.0,10.9678316116333,2.967831611633301,9771,473,1.4392585909967472,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,6,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,173788,250007,0.883921231153377,False,238.0,2.0,3.013865578442352e-05,31.602671127807678,-0.06328578973313966,1.8579551628249927e-07,-5.192585677415312e-06,True,162.21411790475153,nan,,,,0.9624623833867645,0.07854115223338753,E_1216@15M,E_1216,15M,elu,1.0,7,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,250007,106106,0.7806574454090693,True,2.0,1.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,7,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,106106,9767,0.8532679793939424,True,1.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,7,True
zmax,abs,depth_mid,6-10->>10,8.0,10.967817306518555,2.9678173065185547,9767,473,1.4391149906841951,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,7,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,173490,249308,0.8851573360215615,True,111.0,1.0,1.4030225455087218e-05,14.711757686793534,-0.06797284330598247,3.048380615178655e-07,-3.1658610107366157e-06,True,46.02517607291948,nan,,,,0.8839064565958369,-0.0012508794257246603,E_1216@15M,E_1216,15M,elu,1.0,8,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,249308,106219,0.7798550156171743,True,1.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,8,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,106219,9769,0.8533871221902624,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,8,True
zmax,abs,depth_mid,6-10->>10,8.0,10.967801094055176,2.967801094055176,9769,473,1.4391564769437297,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,8,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,173274,248806,0.8859419817394732,True,49.0,1.0,6.186237654873363e-06,6.486740335196491,-0.15416063358881296,-1.594474008904921e-07,-1.7955849477423201e-06,True,inf,nan,,,,0.8785749245611901,-0.007367057178283121,E_1216@15M,E_1216,15M,elu,1.0,9,True
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,248806,106309,0.7794083415073978,True,1.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,9,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,106309,9767,0.8534633478505962,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,9,True
zmax,abs,depth_mid,6-10->>10,8.0,10.96778678894043,2.9677867889404297,9767,473,1.4391196273727085,True,0.0,0.0,,,,,,,,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,9,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,6261,2259,1.2717559928955688,False,3539332.0,203830.0,0.0009785353365090758,4104.274676061363,49.662855458690686,0.05988509927519341,0.04363028730622749,True,0.016340213982318986,-1.3317488595057327,-2.6035048524013016,False,False,-0.729208163681743,-2.0009641565773117,E_1216@15M,E_1216,15M,elu,1.0,1,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,2259,53989,0.5223538495841595,False,203830.0,26019.0,0.01316648090661012,27612.111766259226,0.9423038781044651,0.015016315468015202,0.011252834312258236,False,0.87681168757108,0.546124836866106,0.023770987281946487,True,True,0.274234840185812,-0.24811900939834752,E_1216@15M,E_1216,15M,elu,1.0,1,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,53989,392983,0.33067215541088885,False,26019.0,4280.0,0.003899679080262847,4089.109891265695,1.0466825577718135,0.0046971805570496725,0.003647612762652475,False,0.8302169850401192,0.3176362429190794,-0.013035912491809465,True,True,0.14095803717959246,-0.18971411823129639,E_1216@15M,E_1216,15M,elu,1.0,1,
zbar,abs,depth_mid,6-10->>10,8.0,10.971762657165527,2.9717626571655273,392983,121995,0.7343280095923317,False,4280.0,519.0,0.00046036823417559976,482.7310815189137,1.0751327599767684,0.0006555452241503476,0.00038405514816410545,False,0.7022676959812852,0.7099505070914005,-0.02437750250093118,True,True,0.41296836632651757,-0.3213596432658141,E_1216@15M,E_1216,15M,elu,1.0,1,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,3653,1959,1.2932187392520726,False,771626.0,109725.0,0.00010328811207549918,433.2217416307145,253.2767621195047,0.034746494244399434,0.022178075362381578,True,0.0029726196648500024,-2.3964364689162236,-3.689655208168296,False,False,-0.9923309091191369,-2.2855496483712097,E_1216@15M,E_1216,15M,elu,1.0,2,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1959,51057,0.5206176022161012,False,109725.0,11709.0,0.007118562547742832,14928.707684123976,0.7843277695397577,0.006714828444577825,0.0049140854348167055,True,1.0601257510146844,0.6177889112591058,0.09717130904300464,True,True,0.2429650063991371,-0.2776525958169641,E_1216@15M,E_1216,15M,elu,1.0,2,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,51057,381683,0.33982016227356887,False,11709.0,1583.5,0.0016996238725045115,1782.1848017352906,0.888516161992946,0.0017801316508436872,0.001312681840977602,False,0.9547742559933591,0.37359228837430997,0.033772126100741096,True,True,0.19658609417657885,-0.14323406809699002,E_1216@15M,E_1216,15M,elu,1.0,2,
zbar,abs,depth_mid,6-10->>10,8.0,10.973899841308594,2.9738998413085938,381683,121593,0.7202144415007076,False,1583.5,150.0,0.00017734805239508276,185.9629113882263,0.8066124523446067,0.00021308639652765243,0.00010277053706609756,False,0.8322823759989209,0.7924804793847409,0.0722660378840333,True,True,0.6353824151501617,-0.08483202635054587,E_1216@15M,E_1216,15M,elu,1.0,2,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2940,1839,1.3056684075510925,False,179165.875,55756.0,2.35390292235576e-05,98.72984442848454,564.7329875049802,0.017156291603773962,0.010905992388993374,True,0.0013720348060754339,-2.9185669464186055,-4.224235353969698,False,False,-1.241194269595087,-2.5468626771461795,E_1216@15M,E_1216,15M,elu,1.0,3,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1839,49769,0.5159221849390998,False,55756.0,5256.0,0.003659959753953938,7675.491917924009,0.6847769571258425,0.0031464209912987176,0.0020841726900367318,True,1.163213620833127,0.6673870264501541,0.15146484151105433,True,True,0.2884398983019377,-0.22748228663716208,E_1216@15M,E_1216,15M,elu,1.0,3,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,49769,375149,0.3448055575052339,False,5256.0,635.5,0.0007497395466628291,786.1588948815227,0.8083607577775641,0.0007222389243174408,0.0005236888863515046,True,1.038076904220273,0.40559036827856915,0.06078481077333525,True,True,0.22667417557030514,-0.11813138193492875,E_1216@15M,E_1216,15M,elu,1.0,3,
zbar,abs,depth_mid,6-10->>10,8.0,10.974900245666504,2.974900245666504,375149,121497,0.7144489385335652,False,635.5,53.0,7.235356416148751e-05,75.86821089419593,0.6985798053668695,6.968733235017536e-05,3.7696395677168384e-05,True,1.038259920725828,0.8350263780091349,0.12057743947556976,True,True,0.7030250668600265,-0.011423871673538644,E_1216@15M,E_1216,15M,elu,1.0,3,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2606,1759,1.3066949037173865,False,104408.625,27331.0,6.848113213107424e-06,28.72306864218932,951.5348217305511,0.008895215276184353,0.005632045980987278,True,0.0007698648093927814,-3.2653559514396533,-4.572050855157039,False,False,-1.3827211934111014,-2.689416097128488,E_1216@15M,E_1216,15M,elu,1.0,4,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1759,48874,0.5152793710190283,False,27331.0,2310.0,0.0017969589199625493,3768.4959929173,0.6129766369239955,0.0014937515823348077,0.000855482044984528,True,1.2029837766958635,0.7110507536019863,0.195771382582958,True,True,0.2919557690827931,-0.22332360193623524,E_1216@15M,E_1216,15M,elu,1.0,4,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,48874,371538,0.34775525557320935,False,2310.0,262.0,0.0003261244885575234,341.96631171369364,0.7661573407247078,0.00029986661857317096,0.0002137823682432353,True,1.0875651651700777,0.42386031976994204,0.07610506419673269,True,True,0.2314592236536921,-0.11629603191951726,E_1216@15M,E_1216,15M,elu,1.0,4,
zbar,abs,depth_mid,6-10->>10,8.0,10.976231575012207,2.976231575012207,371538,121347,0.7121787788027952,False,262.0,18.0,3.0003153175830893e-05,31.460586344500054,0.5721444541082675,2.423488424708671e-05,1.066959573338204e-05,True,1.2380151219182154,0.8997864172763329,0.18760763847353767,True,True,0.8101179507964436,0.09793917199364832,E_1216@15M,E_1216,15M,elu,1.0,4,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2457,1716,1.3137070777507238,False,37124.0,14494.25,2.409468740788041e-06,10.106044377362243,1434.2159462971913,0.0048771398441033505,0.0027052147014899114,True,0.0004940331460253659,-3.5318753222408827,-4.845582399991606,False,False,-1.4208234068552692,-2.734530484605993,E_1216@15M,E_1216,15M,elu,1.0,5,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1716,48428,0.5104265032360099,False,14494.25,1244.0,0.0009646001137819861,2022.9130578181198,0.6149547530934214,0.0007921153020970196,0.0004575795221217304,True,1.217752152026777,0.704909137671212,0.19448263443520208,True,True,0.26642853303091696,-0.24399797020509295,E_1216@15M,E_1216,15M,elu,1.0,5,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,48428,369325,0.3499075119421737,False,1244.0,106.5,0.00017430920244296223,182.77644626083156,0.5826790167920155,0.0001279776585582618,8.335656995736319e-05,True,1.362028375941946,0.5042271735970569,0.15431966165488326,True,True,0.27002883817721823,-0.07987867376495544,E_1216@15M,E_1216,15M,elu,1.0,5,
zbar,abs,depth_mid,6-10->>10,8.0,10.976984024047852,2.9769840240478516,369325,121297,0.7109399738467382,False,106.5,4.0,1.2234440760982027e-05,12.82874095538749,0.3117998885401284,8.907108229639695e-06,1.011104660985305e-06,True,1.3735592344404381,1.1024078723698376,0.3914678985230994,True,False,0.9862123406831229,0.2752723668363847,E_1216@15M,E_1216,15M,elu,1.0,5,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2360,1697,1.3129326169419582,False,13633.625,10639.0,8.858952901554295e-07,3.7157141590800786,2863.245003386902,0.004566385149895659,0.001806650757849702,True,0.00019400362892641064,-3.993541301185932,-5.306473918127891,False,False,-1.5995217299007258,-2.912454346842684,E_1216@15M,E_1216,15M,elu,1.0,6,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1697,48155,0.5103021617156418,False,10639.0,562.5,0.0007082512862979844,1485.3106015623905,0.3787086683474212,0.0004118389477130485,0.00017657810550960777,True,1.719728768322959,0.8986973835511382,0.38839522183549635,True,False,0.3337373903746766,-0.1765647713409652,E_1216@15M,E_1216,15M,elu,1.0,6,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,48155,367940,0.3509036921861896,False,562.5,44.0,7.854313604562158e-05,82.3584474221737,0.5342499935004081,5.6089568587945537e-05,3.269751026947633e-05,True,1.4003162802450515,0.5300155198858195,0.1791118276996299,True,True,0.28095156335552496,-0.06995212883066465,E_1216@15M,E_1216,15M,elu,1.0,6,
zbar,abs,depth_mid,6-10->>10,8.0,10.978283882141113,2.9782838821411133,367940,121245,0.7109542513176725,True,44.0,1.0,5.049720993981679e-06,5.295016240985333,0.188856833386013,3.2885073608498057e-06,7.169247680564447e-07,True,1.5355662736533289,1.2705940009982446,0.5596397496805721,True,False,1.3059746917211519,0.5950204404034793,E_1216@15M,E_1216,15M,elu,1.0,6,
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2317,1670,1.3139128574207903,False,5591.0,3946.0,3.6276215331499835e-07,1.5215347506977108,2593.4340298113684,0.00196222160137353,0.00048445369922461466,True,0.00018487318305999154,-3.9265792470636147,-5.240492104484405,False,False,-1.503019950980682,-2.8169328084014724,E_1216@15M,E_1216,15M,elu,1.0,7,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1670,47945,0.5098417886869644,False,3946.0,268.0,0.0002629925751763509,551.5354050162347,0.4859162214474904,0.00021399008737315724,8.450997366199901e-05,True,1.2289941950336365,0.7985294102047031,0.28868762151773875,True,True,0.2678370049748736,-0.24200478371209078,E_1216@15M,E_1216,15M,elu,1.0,7,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,47945,367003,0.3512532218725561,False,268.0,18.0,3.737568914347751e-05,39.19125061931107,0.4592861854510632,2.4073309318415026e-05,1.3310723884709976e-05,True,1.5525779463518439,0.5735622977299276,0.22230907585737153,True,True,0.30486834442539035,-0.04638487744716574,E_1216@15M,E_1216,15M,elu,1.0,7,
zbar,abs,depth_mid,6-10->>10,8.0,10.978760719299316,2.9787607192993164,367003,121206,0.7112360897936623,True,18.0,0.0,2.0633617666912014e-06,2.163591627869993,0.0,6.665112033556546e-07,-2.850414767931546e-07,True,3.0957645667512934,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,7,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2286,1636,1.315430093152991,False,2497.5,1974.0,1.6167750000772292e-07,0.6781245849923923,2910.9695234278315,0.0007343438281530393,0.0001980873928552615,True,0.0002201659410883329,-4.002064223006818,-5.317494316159809,False,False,-1.5301979117423716,-2.845628004895363,E_1216@15M,E_1216,15M,elu,1.0,8,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1636,47769,0.5085063629292721,False,1974.0,116.0,0.00013200290082814842,276.8301474775531,0.41902950620436274,9.283375791611409e-05,3.600764223037028e-05,True,1.4219277964318553,0.8564319393308466,0.3479255764015745,True,False,0.27347248150011333,-0.23503388142915876,E_1216@15M,E_1216,15M,elu,1.0,8,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,47769,366403,0.3516841708011004,False,116.0,8.0,1.6153154561952683e-05,16.937810197954096,0.47231607312297746,1.081624342822077e-05,5.873057108888605e-06,True,1.4934163297219554,0.5660004196761668,0.21431624887506634,True,True,0.31727857126337866,-0.034405599537721765,E_1216@15M,E_1216,15M,elu,1.0,8,
zbar,abs,depth_mid,6-10->>10,8.0,10.979581832885742,2.979581832885742,366403,121165,0.7116719545153586,True,8.0,0.0,9.153247687085868e-07,0.9597875846733751,0.0,4.377469893858911e-07,-2.4701212610464115e-07,True,2.090990437176239,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,8,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,2261,1638,1.310552173168044,False,1093.5,641.5,7.130837770972481e-08,0.2990890138614096,2144.846417853566,0.0007993467584902377,-3.92564073855013e-05,False,8.920831535541367e-05,-3.8033299793189173,-5.113882152486961,False,False,-1.452756193211486,-2.76330836637953,E_1216@15M,E_1216,15M,elu,1.0,9,
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,1638,47642,0.5110022109390782,False,641.5,50.0,4.263076784041496e-05,89.40320003806191,0.5592640976912833,4.95745752879898e-05,1.3963976042576604e-05,False,0.8599320839919109,0.7434555992270397,0.23245338828796158,True,True,0.3457773897567634,-0.16522482118231474,E_1216@15M,E_1216,15M,elu,1.0,9,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,47642,365946,0.3521476374071734,False,50.0,3.0,6.951281567010496e-06,7.288947020409598,0.4115820833379328,4.623906885337132e-06,1.7657110345847436e-06,True,1.5033351101973311,0.6057895817714548,0.2536419443642814,True,True,0.3192227280261718,-0.03292490938100162,E_1216@15M,E_1216,15M,elu,1.0,9,
zbar,abs,depth_mid,6-10->>10,8.0,10.9803786277771,2.9803786277770996,365946,121142,0.7119571722686133,True,3.0,0.0,3.427607131104206e-07,0.3594106575104724,0.0,0.0,0.0,True,inf,nan,,,,nan,,E_1216@15M,E_1216,15M,elu,1.0,9,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,57776,91533,0.9042922877541167,False,38674.9921875,1709.0,0.004750142079293766,4980.88498093754,0.34311171740374524,0.0021083723525098935,0.0011800874253221378,True,2.2529901199088482,1.6174250731745545,0.7131327854204378,True,False,1.0363483411701946,0.13205605341607785,E_1216@5M,E_1216,5M,elu,1.0,1,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,91533,43624,0.7739773321198733,False,1709.0,915.0,0.000235400260059494,246.83506309214397,3.7069287828789093,0.0010094257034282796,0.0007555393539447673,True,0.23320216560764379,0.2498958471360279,-0.5240814849838454,True,False,0.3584029007172223,-0.415574431402651,E_1216@5M,E_1216,5M,elu,1.0,1,
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,43624,3502,0.829293661780487,False,915.0,29.0,4.7892704973253685e-05,50.219141010034456,0.5774690569519182,5.925614915269654e-05,-4.542787156480591e-05,False,0.8082318148929909,0.9861794957968704,0.15688583401638334,True,True,1.0064389824946596,0.17714532071417255,E_1216@5M,E_1216,5M,elu,1.0,1,
zmax,abs,depth_mid,6-10->>10,8.0,10.951794624328613,2.9517946243286133,3502,159,1.4820828608562484,True,29.0,0.0,3.4821281640361333e-07,0.18256380108661763,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,1,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,52054,90708,0.9085514893988886,False,22505.5,205.0,0.002746568339509559,2879.9856431695753,0.07118091039314584,0.0004478240389314207,-0.00011546853966384256,True,6.13314181628862,2.670238562044618,1.7616870726457292,True,False,1.2031778397944228,0.2946263503955342,E_1216@5M,E_1216,5M,elu,1.0,2,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,90708,43749,0.7637309906912357,False,205.0,279.0,2.896967082718671e-05,30.376901557288132,9.184610203704642,0.00030921898144337795,0.0002221683476581846,True,0.09368658641834197,-0.12328072107318278,-0.8870117117644185,False,False,0.9522460728408355,0.18851508214959978,E_1216@5M,E_1216,5M,elu,1.0,2,
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,43749,3507,0.8300020332626278,False,279.0,19.0,1.4567188144227473e-05,15.274803875521467,1.2438784913270358,3.5753495579527985e-05,-1.1351178939811123e-06,False,0.4074339559841099,0.7676493721871215,-0.0623526610755063,True,True,0.6938343813401541,-0.1361676519224737,E_1216@5M,E_1216,5M,elu,1.0,2,
zmax,abs,depth_mid,6-10->>10,8.0,10.951870918273926,2.951870918273926,3507,159,1.48238185382006,True,19.0,0.0,2.2791239458598e-07,0.11949173353269428,0.0,,,,,nan,,,,nan,,E_1216@5M,E_1216,5M,elu,1.0,2,True
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,49746,89348,0.9170803907260439,False,12909.0,4.25,0.0015553862742189646,1630.940717875425,0.002605858050767376,0.00018749795728462842,-0.00023012719922798779,True,8.295483837500342,4.883742572006958,3.966662181280914,True,False,1.154381428155961,0.23730103742991715,E_1216@5M,E_1216,5M,elu,1.0,3,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,89348,43949,0.7561226102296086,False,4.25,71.0,6.121238817021019e-07,0.6418584113796632,110.61629596375745,9.027139163950046e-05,4.467352413198392e-05,True,0.006780928825675177,-1.1263043576419953,-1.882426967871604,False,False,nan,,E_1216@5M,E_1216,5M,elu,1.0,3,
