act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,none,0,3,0,W1,2,78400,33.57720459,5.794584074,5.794584074,1,1,0,0.03357720459,0,0,1.491127425e-17,0,cap2
R,none,0,3,0,b1,1,100,0.04716931331,0.2171849749,0.2171849749,1,1,0,4.716931331e-05,0,0,0,0,cap2
R,none,0,3,0,W2,2,10000,33.29890077,5.770519974,5.770519974,1,1,0,0.03329890077,0,0,0,0,cap2
R,none,0,3,0,b2,1,100,0.342991083,0.5856544058,0.5856544058,1,1,0,0.000342991083,0,0,0,0,cap2
R,none,0,3,0,W3,2,1000,3.34721826,1.829540451,1.829540451,1,1,0,0.00334721826,0,0,0,0,cap2
R,none,0,3,0,b3,1,10,0.03283215297,0.1811964486,0.1811964486,1,1,0,3.283215297e-05,0,0,0,0,cap2
R,none,0,3,1,W1,2,78400,128.0676399,11.31669739,5.794584074,1.952978376,0.09844670236,12.19563243,0.1280676399,0.1487334503,0.03049373552,0.1182397148,0,cap2
R,none,0,3,1,b1,1,100,1.479669634,1.216416719,0.2171849749,5.600832745,0.0627538716,1.222162583,0.001479669634,0.001493681379,0.0009984640786,0.0004952173005,0,cap2
R,none,0,3,1,W2,2,10000,150.4422469,12.26549008,5.770519974,2.125543302,0.1910167793,12.51804613,0.1504422469,0.1567014789,0.0421846367,0.1145168422,0,cap2
R,none,0,3,1,b2,1,100,1.25627656,1.120837437,0.5856544058,1.91382055,0.3947285037,1.039735352,0.00125627656,0.001081049603,0.0002864208766,0.0007946287264,0,cap2
R,none,0,3,1,W3,2,1000,853.9248267,29.22199218,1.829540451,15.9723127,0.6707140547,28.02776338,0.8539248267,0.7855555198,0.7503464115,0.03520910829,0,cap2
R,none,0,3,1,b3,1,10,0.08713432922,0.2951852456,0.1811964486,1.629089576,0.27112785,0.3016009165,8.713432922e-05,9.096311284e-05,1.299344585e-05,7.796966699e-05,0,cap2
R,none,0,3,2,W1,2,78400,131.1427346,11.45175683,5.794584074,1.976286251,0.09341585873,12.34188514,0.1311427346,0.1523221287,0.03200360363,0.1203185251,0,cap2
R,none,0,3,2,b1,1,100,1.81855913,1.348539629,0.2171849749,6.209175517,0.1392301407,1.335729122,0.00181855913,0.001784172287,0.001279963353,0.0005042089347,0,cap2
