task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,1.1484362153443348,1.323867984802832,0.9813503863471464,0.010062421226758014,0.008571713910585466,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.532776633575255,2.362539029425505,1.197801521498899,-0.15913047687622658,-0.06329313534733048,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.8096212477451312,3.3026960603941187,1.1585270444542966,-0.21837001348568244,-0.06737864538620293,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.008568344244872,4.068476594479373,1.0517368320204192,-0.2859562979351659,-0.07852044451620724,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.1762775306264195,4.779481934809966,1.0484925432765282,-0.3374872029459338,-0.08486051610555827,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.3239829922511896,5.444968276444075,0.985225698934064,-0.3197393572999556,-0.07591867791868923,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.453333604343963,6.062390760906228,0.9053745819236825,-0.28795209746152994,-0.06954846723407208,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.5722420777848343,6.659668636580278,0.9545073749007593,-0.3572294992267095,-0.07659055716690295,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.6822766653796357,7.237818973047945,0.8960095778997439,-0.3178592414320773,-0.06771260506043918,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.789325101278064,7.82237173914379,0.9066911062858012,-0.32213834018995413,-0.06541508948349854,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.89501146221424,8.423505205235209,0.9420021377661673,-0.34086867167474943,-0.06568374467783203,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.9931468908964347,8.997581715549368,0.9080724516321923,-0.3339959413180323,-0.06160259277171984,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3.0893698968819745,9.57748811713795,0.9322877309339119,-0.3523813293453312,-0.06395517159580995,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3.1752578304540218,10.114405327219476,0.9170324319102883,-0.3801152218287605,-0.06759725875229265,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.2630740451999447,10.678857258931576,0.8925485784537485,-0.32809664674164923,-0.05847814747680232,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.348675773156038,11.245638462425118,0.901075899161407,-0.33429469566786646,-0.05595271681369256,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3.4315490758262723,11.810605246830342,0.8813517532012242,-0.3163849687960008,-0.05307586426188363,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.509836332453761,12.35515187185304,0.8920663389600513,-0.3475197139373482,-0.05683207739973781,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3.5803823876791254,12.856793125119712,0.9088780730007158,-0.40723681973404857,-0.06370618527431397,LR03,leaky,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
