task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
30,3.851947297099167,14.85686455215464,0.7944824309900905,-0.37777236188755736,-0.057216693985078046,LIN,linear,0.0,0,0.025356310399343104,0.7944824309900905,31.33273013611132,1.0,4.3513231689183005,12.429218233158132,20.056854330565844,31.33273013611132,0.9032685910209309,0.809789430758654,0.7209092162141233,0.636637109696633,0.554979850223206,0.2551862984119612,0.04405865297895823,0.02217917738348899,0.018715442291869187,0.014876459249145805,0.01395576929891936,0.7691261205907475,0.6673176003751307,0.5023395215634603,0.49766047843653977,0.12070900215078675,0.05967908733600475,0.09015905145282557,1.0,1.566399118807095,-0.10346998410739908,0.8938000202178955
31,3.912604725193116,15.327061067211543,0.8691869433303618,-0.3989904282734593,-0.056558557079726415,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.9705315200391955,15.783656973632592,0.8302039667804771,-0.3736080603594275,-0.05290297153691746,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.024518036529588,16.215443272029862,0.7514298369623792,-0.3196435385651118,-0.04705143443979404,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4.081916549745393,16.67964241870754,0.7552313955740517,-0.29103224889636997,-0.04208816556646842,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4.134900554450119,17.11486232995919,0.7947564911065735,-0.3595365798549222,-0.050724694723344614,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4.1833126028637855,17.517709599999908,0.7977866300112233,-0.39493935997050855,-0.05481494342460731,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4.234855902357707,17.953021337390677,0.7961700481720296,-0.3608583107812581,-0.048996576735342884,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.289892457278835,18.422326097736633,0.8592396393451844,-0.3899348789992325,-0.050538498120797165,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4.33907073632883,18.845883776915908,0.7817727008558408,-0.35821502167656577,-0.04773038524097124,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4.3923132441193165,19.31100166142099,0.7591052819916585,-0.29398739748657526,-0.040160945548182475,LIN,linear,0.0,0,0.026480563128712123,0.7591052819916585,28.666508272574543,1.0,4.409947758328856,12.466608885926126,19.754691906792676,28.666508272574543,0.9057198285609375,0.8136473927922573,0.7252227834355386,0.6417402232165496,0.5629783850944321,0.2516293859948177,0.005110253954646287,0.01387664646767854,0.03352704396782186,-0.005967249053483974,-0.012826959189005576,0.7326247188629463,0.6249063013138071,0.54520075061124,0.4547992493887601,0.12135857604985592,0.062204492651624685,0.08516469184709592,1.0,1.6645550528451962,-0.04453753374158627,0.8902999758720398
41,4.446796534650234,19.79253238380305,0.7433574594629953,-0.26182673708093773,-0.03544202013366659,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4.491471951280889,20.191061420769255,0.740140587593678,-0.34161155062746973,-0.045806639094246517,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4.544074761505059,20.66727875570075,0.8709832027768708,-0.3947658678453776,-0.04765512630731955,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4.589502393449073,21.083603817659586,0.7780372802205658,-0.36171221826172767,-0.046540658451633875,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4.638686627115788,21.53720735148727,0.8261722180217279,-0.37256868419403866,-0.04551422546947785,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4.688276347031747,21.999574834516352,0.8790104857988371,-0.41664300276975863,-0.04862956102380129,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4.737063204763963,22.459632270737064,0.8265699578110065,-0.36651252159029524,-0.04367570638432319,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4.781403339171292,22.881075045425156,0.844198374603999,-0.42275559991591033,-0.05013323904421624,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4.8236351118209315,23.286614838925452,0.8044173707222866,-0.398877577221985,-0.047675955308693424,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4.867629912407128,23.712997712005272,0.8256049920818928,-0.39922211900208,-0.04703145658422883,LIN,linear,0.0,0,0.024655844760327596,0.8256049920818928,33.48516346153873,1.0,4.3305844128741215,12.165057217919891,21.38742752970011,33.48516346153873,0.9059307830068375,0.8149041557536789,0.7276257511100144,0.6450472489755675,0.5671646188895751,0.26582061529088546,0.04669156405618205,0.038771535368011596,0.008418110450162235,0.028565651185940233,0.025130104223785556,0.8009491473215652,0.6981144472965405,0.4992137265986091,0.5007862734013908,0.12163929893905043,0.05803172570467884,0.08444805076454757,1.0,1.7549547080710703,-0.06821249707345937,0.888700008392334
51,4.911179088158393,24.139853674338728,0.8107066317751739,-0.38385066944171325,-0.044116121981206596,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4.957317086721658,24.595307377238658,0.7994550740872732,-0.344001371187344,-0.03947771020492639,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5.000674959228441,25.026925818299134,0.8131774517987463,-0.3815590107382711,-0.04409937333220412,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5.041409151790718,25.43701333178831,0.7483430148243415,-0.3382555013351649,-0.040398569895768885,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5.084386308647507,25.873382032698775,0.8559490602532202,-0.41958035934276167,-0.04636744003126411,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5.1277020482175475,26.316768621387556,0.8271249885075457,-0.38373839981875824,-0.04256353715895185,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5.16879111668756,26.740258661720045,0.7968018998257486,-0.37331185949325707,-0.042630235306528645,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5.214397380901809,27.21530957198297,0.7424343546819447,-0.26738344441902284,-0.03208916791226288,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5.252885424479472,27.61803212420802,0.7975270911147271,-0.3948045388896745,-0.04264624398159471,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,5.288955688669307,27.99728450162113,0.812422236646762,-0.4331698592336561,-0.04689071951211871,LIN,linear,0.0,0,0.025400438015526824,0.812422236646762,31.984575862437616,1.0,4.376345126385734,12.774384766020324,21.57879464084123,31.984575862437616,0.9025030359004784,0.8081547665901823,0.7193984067851336,0.6357807440379167,0.5532254819953807,0.26586686411920113,0.07210521669116456,0.021333938430783763,0.026978707654193135,0.02137186152227027,0.037336998858543496,0.7870217986312352,0.6906122197076562,0.5229242790937697,0.4770757209062303,0.11854933386273936,0.058571293861203355,0.08290500336762809,1.0,1.8941761695141959,-0.0432757021569095,0.885699987411499
61,5.3282152147119355,28.414128825221404,0.8276703423569866,-0.4108260187567109,-0.04346147942754255,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,5.362222460159079,28.77812827510023,0.7644766502754211,-0.4004772003965977,-0.04433166418307827,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,5.403512015668479,29.22303318910082,0.7884039944986518,-0.3434990804980618,-0.03706731208190698,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,5.43797678408102,29.59616488150176,0.7733801973261152,-0.4002485049251727,-0.04204856226773085,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,5.472532545441501,29.974162728284774,0.8294356562444932,-0.4514378094614802,-0.046691773278865645,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,5.5079691753533435,30.36335879191367,0.809687862076523,-0.42049179844762646,-0.04358982750961246,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,5.546810777583731,30.792978127625837,0.909527328828473,-0.47990799311630644,-0.046869417665856755,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,5.583930822022445,31.20754337996659,0.7969466146566819,-0.3823813623159256,-0.04029569525266725,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,5.619593256158515,31.60735109955237,0.8044605440348035,-0.40465282444902306,-0.04128479930197987,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,5.656242176762944,32.022166753585914,0.8209852154685406,-0.4061695614349996,-0.04172894578240923,LIN,linear,0.0,0,0.026023934392381865,0.8209852154685406,31.547313449609383,1.0,4.375085881076957,12.315068069517807,20.582856607294946,31.547313449609383,0.9058350837652728,0.8153985204681031,0.7288964960733096,0.6474244260146597,0.5704374563463521,0.2586699947795214,0.03912645476701354,0.043003811496718274,0.0038077835835047293,0.04111419970875139,0.04239358067848437,0.7949612810761588,0.6984862819182662,0.5150248219416561,0.4849751780583439,0.1223499814789808,0.06151400215872263,0.07909672004934126,1.0,1.975559093555678,-0.055805979737815835,0.8949999809265137
71,5.69490485390219,32.460515108914564,0.7809670921982095,-0.34261873686956185,-0.035517241930785905,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,5.731138805706371,32.875500517269764,0.8503451067525174,-0.4353596983973159,-0.042387233222020766,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5.76924424367505,33.31454412675911,0.7796608134957856,-0.3406172040064398,-0.03499792268261134,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5.805590518358383,33.736717295638734,0.8195060279075532,-0.3973328590279324,-0.03956196111803189,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,5.8444426216213925,34.1893902808388,0.8329358540644543,-0.38026286886439126,-0.037015675830328096,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,5.8775944493830865,34.5770278607244,0.8002388873134716,-0.41260130742786494,-0.04062137427343753,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,5.910707651092079,34.968597646625824,0.7599815404673547,-0.3684117545659236,-0.03713306939213476,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,5.944401849611967,35.366932130409026,0.8059381760331996,-0.40760369225000503,-0.0396828323280356,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,5.976137354502573,35.74674449424381,0.7822716493055556,-0.40245928547076104,-0.040003290097722105,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,6.005211011662376,36.097108423204496,0.8257640607602255,-0.47540013179954704,-0.04507971178283977,LIN,linear,0.0,0,0.024787094542431765,0.8257640607602253,33.314274060908666,1.0,4.386559371070332,12.218124262079574,20.508115397441312,33.314274060908666,0.9052042279764603,0.8139326295451532,0.7281706850602361,0.6463196050829764,0.5679814832601886,0.25608588598103627,0.03141334606843879,0.05030117700533804,0.023815734504050196,0.03961637925542928,0.0007570985003331359,0.8009769662177936,0.7011494757005274,0.4750019825413671,0.524998017458633,0.12018672937918655,0.05879721041597807,0.07754150413355948,1.0,2.0972413519821798,-0.1590600396606655,0.8942000269889832
81,6.040045266030031,36.5177577648654,0.8398229715224669,-0.4191736298615602,-0.03996826066327702,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,6.071139220693201,36.896277061871835,0.7557261045201585,-0.37720680751373337,-0.036945432546714424,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,6.103596502075666,37.29294857360116,0.8288671271996841,-0.43219561547035584,-0.04152306469742717,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,6.136091625128015,37.69200618033606,0.793280874332346,-0.39422326759744936,-0.03785997071478254,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,6.165304882529206,38.04913621262226,0.7919497812762674,-0.4348197489900631,-0.041187985877524994,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,6.197615994784822,38.44627904600397,0.731131954033932,-0.33398912065222264,-0.03345681835277678,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,6.231395002361007,38.86508171506657,0.8526736682994677,-0.4338709992368628,-0.03906982692403688,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,6.260383624775326,39.22935881479913,0.8189888102955075,-0.4547117105629577,-0.04119662249888162,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,6.289406751326212,39.593825556940466,0.8012415344117436,-0.4367747922704012,-0.04062406213375484,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,6.322790582789538,40.017007269035524,0.8661049264530621,-0.44292321435801196,-0.039272302035221834,LIN,linear,0.0,0,0.02669554458210489,0.8661049264530621,32.44380064206098,1.0,4.383265216380027,12.572419326173815,20.643945928791883,32.44380064206098,0.9068871473250736,0.8166483597023476,0.7294068902689698,0.6475606742412703,0.5684102612696088,0.26916726153401255,0.03288236433639512,0.0015184812968818168,0.017211696218107635,0.03840926984556348,0.040192701762391966,0.8394093818709573,0.7348232053346129,0.5088744286407816,0.49112557135921836,0.12410898062588856,0.06263399814919439,0.07634236295273675,1.0,2.176390888620178,-0.07994666638531285,0.8823999762535095
91,6.354743023881265,40.423346738609276,0.8015633703781943,-0.3952239008044371,-0.035204737031770496,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,6.38355903702882,40.78920551179718,0.8655090785639546,-0.49965030537604904,-0.04396905545989215,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,6.4149892697949875,41.19205025936584,0.82285692869713,-0.4200121811284585,-0.0375597492792402,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,6.448311212192941,41.62221077735888,0.8086820558344024,-0.37852153784137843,-0.0333052829944632,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,6.4788377979256575,42.0159435702106,0.7980092269807062,-0.40427643412897296,-0.035888859799660694,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,6.507404580522669,42.385585601779205,0.868844268039208,-0.49920223647060874,-0.04306603368736627,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,6.535676057493841,42.75484048202652,0.7921956511481264,-0.4229407709008186,-0.03767902695569347,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,6.564198438512649,43.12871362993364,0.739742743401371,-0.3658695954942344,-0.033912184704123806,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,6.589486607295165,43.462328767011826,0.7556599252633283,-0.4220447881851523,-0.03797081556154196,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,6.621560146814163,43.8872523875906,0.8037712523146938,-0.3788476317359242,-0.0328693373414229,LIN,linear,0.0,0,0.02699372366820927,0.8037712523146938,29.77622732580988,1.0,4.366932352096357,12.507807770335344,19.503870929143684,29.77622732580988,0.9043584170113806,0.8123544451844783,0.7249961611028806,0.6424286815389676,0.5663279592088568,0.2712379139962913,0.02005971877036511,0.03314661850955766,0.006585185253855358,0.028603843413093365,0.02797185991947056,0.7767775286464845,0.6815536080812034,0.5162539676175597,0.48374603238244024,0.12491300332576788,0.06278863205161278,0.07588331693493315,1.0,2.26575805432361,-0.003403058474860492,0.8920000195503235
101,6.65141380565532,44.282204311309414,0.8557401048890495,-0.46078818117023007,-0.03835072965837032,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,6.6811996803378815,44.67891201023687,0.8793148355450547,-0.48260713661759796,-0.04002627172243356,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,6.7065743589168,45.0195153077328,0.7932164879142763,-0.45261319041835174,-0.03939783369111119,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,6.736477388277897,45.42210748476132,0.8148473305417546,-0.41225515351322856,-0.03504254607054606,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,6.7624900831865,45.773622430361755,0.8510960436811184,-0.49958109808068357,-0.042058589243971885,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,6.787316593939267,46.10991645712755,0.7843967177443599,-0.4481026909785667,-0.03826295593508661,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6.813063526042283,46.46060409469637,0.7646668188555792,-0.41397918128675043,-0.03602125397608048,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,6.8372962371945345,46.79327755770408,0.764836010639007,-0.43216254763130807,-0.038268403988696464,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,6.8698032093922485,47.239564183078016,0.8196263977011636,-0.3733397723272197,-0.03055103742202996,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,6.896513035157198,47.608155421360415,0.8539374298434855,-0.4853461915610939,-0.03932683950747834,LIN,linear,0.0,0,0.025154111535308873,0.8539374298434855,33.94822467272644,1.0,4.351705141883881,12.390231239606239,21.226634353060057,33.94822467272644,0.9052528812866302,0.8147926057052565,0.7278800001053166,0.6463773822572375,0.5672185385779749,0.2769123724105131,0.053164894924160815,0.026516536402502906,0.03456313218281098,0.03897670581283915,0.029251472474135978,0.8287833183081766,0.737660004798686,0.4736200314482939,0.5263799685517061,0.11882329748997772,0.059230376649507255,0.07248621628889845,1.0,2.30748986072536,-0.08044828814195583,0.888700008392334
111,6.9216861876420674,47.95708830250729,0.8143853000352432,-0.4654524188883646,-0.038516978196077044,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,6.948829659547057,48.33486357980733,0.7643384046947408,-0.38656312739469906,-0.034730254112906894,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,6.9758727791111035,48.710296949932456,0.8265609431584636,-0.4511275730333375,-0.035158529109289925,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,7.001072238304983,49.063250405078364,0.8559767519343613,-0.5030232967884555,-0.04036635500729928,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,7.0280631551235775,49.438958001416864,0.8183338336990853,-0.44262623736057805,-0.03589933352437418,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,7.0565356461157425,49.84053241374474,0.8649381263434924,-0.46336371401562465,-0.03626654848884686,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,7.082769798676728,50.21133719566286,0.8421347950264325,-0.4713300131083148,-0.03762830323054159,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,7.1058529838749855,50.54053101465142,0.7540949564958243,-0.4249011375072631,-0.03580578559871372,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,7.132843382044509,50.92885827700326,0.8146441727832701,-0.4263169104314379,-0.03470577823132061,LIN,linear,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,7.158830173890576,51.302272577701316,0.8909778602343204,-0.5175635595362517,-0.04017515536151186,LIN,linear,0.0,0,0.026239443943198743,0.8909778602343201,33.955668502848035,1.0,4.366947562219744,12.489748929176246,20.987505328936166,33.955668502848035,0.905279226225446,0.81495108097634,0.7300240744651748,0.649458537866516,0.573350837762563,0.27996980669782834,0.03641245567009969,0.023087278933174932,0.041787709389200886,0.05592843449318653,0.0334338301178286,0.8647384162911214,0.768428129770979,0.46718273740503014,0.5328172625949699,0.12351254475146793,0.06210959457128815,0.07272791575262202,1.0,2.389559353351464,-0.012613972267349633,0.8834999799728394
