task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,1.1623650243441463,1.3583984018207391,1.0127698364617699,0.013173388130041746,0.01087655180058434,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.5367914319207958,2.3888400345223535,1.142922390762299,-0.11248075806068472,-0.04270656849768788,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7809391927250322,3.2222386794631865,0.9650708355594562,-0.1316721906186229,-0.041207825368867024,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.9529824352462122,3.8910857387981315,0.8210624018526442,-0.15221534251769875,-0.04213834302318839,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.1076795162030852,4.533886107168075,0.8090970156380226,-0.1662966472680795,-0.04841434294453927,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.227444464486275,5.07296613799199,0.7159119344076668,-0.17683190358375103,-0.04645279247309286,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.3359176190341784,5.582735619081627,0.6735026946306175,-0.1637332135409814,-0.04607064422362007,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.4423603986640234,6.1131476711373525,0.7082125041485406,-0.17780045209281536,-0.042470203781641694,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.5324914008740183,6.576522804493113,0.6352425257961063,-0.1718673924403455,-0.04645326636504915,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.630247308689925,7.083653492008206,0.6854293064895545,-0.17829861897446123,-0.0454921907606236,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.713349928731741,7.545648042385997,0.6423338366456006,-0.18033928626781015,-0.04116028524165043,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.8023073223215023,8.029578869819888,0.6508908948550407,-0.16696006742115077,-0.03688923068720425,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.883014572389621,8.485507248077212,0.6145923441338476,-0.15866396587652237,-0.03610362200046877,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.9653164102137475,8.969485691259683,0.6798972245386732,-0.19591878135620214,-0.0430288124922833,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.0667751512591126,9.566161885837909,0.7522895298094354,-0.15561333523121026,-0.030864102635598897,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.1536984045288023,10.10068352751002,0.7484608453330095,-0.21393920366089725,-0.03874508877572941,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3.23718652290944,10.624220165544385,0.6901696991237111,-0.16663306108934822,-0.03302597813171432,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.32121498598097,11.168295535998597,0.7150242319403699,-0.17094886148615548,-0.027186600264070986,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3.3918063931403317,11.642478596855263,0.6993147365884934,-0.22513167573182913,-0.03712893395034824,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.479860079754042,12.234811731265868,0.8108728667187992,-0.2185397323081917,-0.033704107109048816,LR001,leaky,0.01,2,0.023643656617347353,0.8108728667187992,34.295577872834684,1.0,4.297830394208112,12.745450921372955,22.413183161747128,34.295577872834684,0.9149771194305387,0.8352619231788786,0.7611207614876201,0.6917298647178023,0.6220146908481177,0.36677931179381834,0.13543437708081238,0.04705789513492334,0.039876006550509616,0.03358918055669232,0.0460385420837219,0.7872292101014519,0.7072736431198328,0.5505780648238804,0.4494219351761196,0.08299346478690821,0.054942108997974914,0.07635376069992843,0.5561511457783633,2.5669684951604212,-1.8774891701288339,0.9223999977111816
21,3.5436564106745787,12.680170737853343,0.6636829732752958,-0.21832396668782028,-0.041002261860856794,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.6178605496909637,13.209799367390508,0.7328672947410807,-0.20323866520391654,-0.033185747854761895,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3.69760198282988,13.782911773876226,0.81887085219448,-0.2457584457087637,-0.030497707768434322,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3.769404673621338,14.311744680740818,0.7235340177716343,-0.19470111090704248,-0.029722872343328342,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3.834283645695963,14.807994815027094,0.7236770178942771,-0.22742688360800123,-0.02893245583804946,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3.895707892427255,15.284834232751704,0.6932845356594306,-0.21644511793482124,-0.03254474935021095,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3.951314523617731,15.727649089050452,0.6749434454309045,-0.2321285891321532,-0.034609337708279606,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.015483113154571,16.237061329572462,0.7549898357444501,-0.24557759522244132,-0.0326285585041642,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4.07091464059933,16.687816071128527,0.6725255311572785,-0.22177078960121427,-0.030278468390209562,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4.138508273239441,17.235451245176883,0.7898475710083477,-0.24221239695999267,-0.03197926351822117,LR001,leaky,0.01,2,0.02217609812949811,0.7898475710083477,35.61706691573986,1.0,4.334545891679696,13.143581735753791,23.213926899191332,35.61706691573986,0.9169778549764206,0.8377054578774201,0.7631374450824211,0.6938147318986108,0.6276299544174174,0.3721390399875237,0.14731979048198343,0.04781154017101863,0.04120043168509687,0.030108751877618585,0.02991478010977905,0.7676714728788496,0.6829301653778894,0.5508167690593531,0.44918323094064694,0.07946110929070983,0.0512094296470954,0.06911538425920231,0.5702528796757671,2.886728708984179,-2.4937193067912427,0.9199000000953674
31,4.2078654053637194,17.813153109559302,0.7926165761799322,-0.2149147117975117,-0.026919001463558977,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4.272766863758693,18.362396877880755,0.807169403887408,-0.25792563556595605,-0.02765470138718053,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.33538315810137,18.895930011664213,0.8115171139935843,-0.2779839802101271,-0.03531497322026885,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4.402085830651885,19.47435005972851,0.8985140394932052,-0.32009399142890393,-0.03164692424519679,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4.4713237868733104,20.087443920030168,0.872637385922601,-0.25954352562094307,-0.028331136621090373,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4.532735056260095,20.639111572241408,0.8741429702065748,-0.32247531799534074,-0.036056853704915875,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4.592721993911276,21.187472390049884,0.8414005048987344,-0.2930396870902592,-0.03322577955042159,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.649722925633148,21.710009730662915,0.8426520757036559,-0.32011473509062066,-0.030782715512064466,LR001,leaky,0.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
