task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,1.1487888600310905,1.3269865928980553,0.9879135984417955,0.0063281316693405065,0.00550104428952089,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.511834166014559,2.3153704237530968,1.0804465161165953,-0.09206268526155363,-0.034842626025272966,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7669710870848183,3.174180878031923,1.001198048264322,-0.14238759398549566,-0.04517395567144932,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.9616623566579805,3.9126697712911005,0.8813964046660329,-0.14290751140685581,-0.04496220954635678,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.0979342351342045,4.494069137727464,0.7339535256445037,-0.15255415920813964,-0.04584000676576238,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.2219978949179278,5.0583993388746755,0.6676432050822164,-0.1033130039350056,-0.027128117756349362,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.3280085781704427,5.566521040976152,0.6554283559641833,-0.14730665386270692,-0.04095095496616253,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.4302519813001857,6.065470231015126,0.6621718901692537,-0.1632227001302803,-0.04388946072139422,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.5349195447021367,6.589782521426889,0.6786651579293154,-0.15435286751755173,-0.03816301582246244,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.624590099136881,7.055082292947019,0.6206253833866174,-0.15532561186648683,-0.03777045473125356,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.705530783219749,7.494312051962146,0.5915589941912067,-0.15232923517607935,-0.03896029210577899,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.7858796356707614,7.949104615070683,0.6391326372063634,-0.18434007409782618,-0.03846961277705214,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.8700791180967986,8.44052288872001,0.6352208077619081,-0.14380253411258312,-0.031508755470032644,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.953422565273696,8.921899184000337,0.6475266914037854,-0.1661503961234575,-0.03370581334919956,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.0331933883766933,9.390811460413124,0.6358152868885756,-0.16690301047578798,-0.03573302343667102,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.1098049949815287,9.86312034634701,0.6194444820900757,-0.14713559615619062,-0.028307890884528043,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3.19772520048563,10.404040280941427,0.7366207159888576,-0.1957007813944395,-0.03592424527847999,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.2836856675835095,10.947963417660622,0.7194892550374402,-0.17556611831824512,-0.03250093113658309,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3.3779909672250024,11.551737246183164,0.763908286499367,-0.1601344579768261,-0.028331378879322407,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.4573016583675207,12.079459156849097,0.750037079018328,-0.22231516835239393,-0.03820860515342622,LR001,leaky,0.01,1,0.021553522022419672,0.7500370790183278,34.79881748505649,1.0,4.375819351858195,13.375873970250737,24.54369813939173,34.79881748505649,0.9160382558040104,0.8362399733121187,0.7611138667820774,0.6922868887498316,0.6256986430317601,0.3719253408726936,0.14762556562708032,0.0679394629255461,0.04538450275710383,0.028093358185845803,0.05174941804256809,0.7284835569959082,0.6418004285866897,0.5945875862115305,0.40541241378846954,0.07450312071497156,0.05005251515809744,0.0682818892720398,0.41585882134889013,2.3697841452566504,-2.2443651415733368,0.9133999943733215
21,3.5325445534720257,12.595115114392076,0.7391432972271589,-0.22348733968417914,-0.03449050854484663,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.6146034204872914,13.17382045127872,0.7643874923569782,-0.18568215547033332,-0.02760577132941017,LR001,leaky,0.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
