task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,0.9863357221844118,0.9776006256018382,0.6397543942077659,0.00510136860715295,0.00548944874773445,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.3347583851987448,1.7948866404799093,0.9097198607781398,-0.09243384590006848,-0.04871272318995678,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.5618772644797136,2.464151792534875,0.8112245793180546,-0.14195942726308922,-0.05869976477754923,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.7367953826523177,3.045385350108814,0.740328051755306,-0.15909449418136673,-0.05940666065640096,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.870570080948501,3.534220550151125,0.6687898539963026,-0.17995465395399113,-0.06541607280571794,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.0003917026988454,4.03771502485638,0.6576355507470673,-0.1541410760418132,-0.05202616982307692,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.109873493631469,4.486849615980133,0.6297680119428047,-0.18063342081905098,-0.060171777848963666,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.208395092114414,4.911275206649221,0.618663070460607,-0.19423747979151823,-0.06261325126088943,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.304714092754013,5.338265855711155,0.6384687589136125,-0.21147810985167925,-0.06488542682178512,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.3913856713004584,5.7411796649503275,0.5959983463705755,-0.1930845371314029,-0.05795782912026647,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.472031675169958,6.129160813659739,0.5749431487324353,-0.1869620000230234,-0.05601861313381305,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.5453621791759997,6.495812365402114,0.5904185927986068,-0.22376704105623296,-0.061797498623011905,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.617907436688288,6.867687211987674,0.5914533139050997,-0.21957846731954034,-0.060783990506120274,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.686923841330014,7.235675615612979,0.5664101703201648,-0.1984217666948604,-0.054325573376860295,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.749098215588287,7.577094398771972,0.5680476574180543,-0.22662887425905973,-0.06073838023079348,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2.8115029326371923,7.924223217073537,0.5406181461788926,-0.1934893278773265,-0.05269440005306958,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2.876045670904302,8.289010943681832,0.5987063373618183,-0.23391861075352305,-0.05791773170006587,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2.930643090023654,8.605535612871094,0.5780012687876193,-0.2614765995983574,-0.06388599606717481,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2.98835525088564,8.946475467530233,0.5880001005537028,-0.24706024589456585,-0.059735584644429275,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.0359943675055177,9.233641929315418,0.5492056012990458,-0.2620391395138582,-0.06631428459524731,SN06,snake,0.6,1,0.02264891201445284,0.5492056012990458,24.248652692393524,1.0,4.303854499133183,12.404399789829364,18.33908633450058,24.248652692393524,0.9076851185207977,0.8202364364020015,0.7378971895891939,0.6614318458399876,0.5907642715600662,0.3207124072352441,0.09143616630329125,0.006693693457694459,0.017719121332015128,0.00948349984895716,0.020903875734968602,0.526556689284593,0.4385776829292018,0.657648474830871,0.342351525169129,0.10744638457444534,0.05394742978513467,0.12515973554863194,0.20966736222507362,1.3303578625129813,-0.7649283026012597,0.9121999740600586
21,3.087896173850139,9.550200751665217,0.5889787549649164,-0.27241993261511743,-0.061851105136973644,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.1374217062166543,9.857671147129993,0.5778060432557945,-0.2703356477910197,-0.06069299439925775,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3.1819770448289306,10.138445961657057,0.5848417534497904,-0.3040669389227268,-0.06756633025274036,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3.224482865529033,10.411397097374952,0.5573214967454275,-0.2843703610275316,-0.06222743707068026,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3.26817877755609,10.697588508800948,0.586114869097833,-0.29992345767183687,-0.06564940738771954,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3.316886016914532,11.017967441515694,0.5617739640257975,-0.24139503131105322,-0.05279285300965061,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3.357088219851663,11.286652070265834,0.5268493488296657,-0.2581647200795249,-0.056771177458314045,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3.4000657000468677,11.57479393361148,0.5631375079581457,-0.27499564461250037,-0.057740622902063075,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3.4420779870554394,11.862068122384066,0.579788077641522,-0.29251388886893587,-0.06086447327635474,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3.4784207016133255,12.115388126982234,0.5533804892819915,-0.3000604846838222,-0.06300818143825887,SN06,snake,0.6,1,0.02278852578043275,0.5533804892819915,24.283294786762763,1.0,4.330310388213737,12.295320585611844,18.574412742617653,24.283294786762763,0.908919296744696,0.8218945742013182,0.7393871098201059,0.6614570074791645,0.588681091215234,0.30698754576461745,0.08363188746994252,-0.0030640666113090657,0.012389969015309603,0.0062953815355103375,0.008428091988914786,0.5305919635015587,0.44328224617363426,0.6655322478380616,0.33446775216193836,0.11089835973336212,0.05477363872775597,0.1273490648958424,0.2754288491265067,1.4417981127256931,-0.670225352244654,0.9182000160217285
31,3.5208428596043655,12.413724162326554,0.569839277549997,-0.27150324220567645,-0.054870612352580575,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.5576009669491833,12.674319466795678,0.5787333638670219,-0.31813805939789985,-0.06286834971377545,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3.594362738390137,12.936053524689225,0.5458444734892164,-0.28411041559566647,-0.05601472846313547,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3.6301812985689343,13.193935809336866,0.5531148080937972,-0.2952325234461614,-0.0588982434192377,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3.667467097015632,13.466683356504305,0.5793530738583609,-0.3066055266909193,-0.05943422872050819,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3.702339846612689,13.723866385343618,0.5532744131410422,-0.29609138430173004,-0.05685775071154262,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3.739793739034439,14.003432420353393,0.5811068481304735,-0.3015408131207,-0.0570415826587973,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3.778510250668833,14.292299109007569,0.5992580143889501,-0.31039132573477013,-0.056905514409100494,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3.8128702668812595,14.554092122689804,0.6012245239832111,-0.3394315103009778,-0.06195851963190119,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3.849522628064721,14.835515909561598,0.6194564051537494,-0.33803261828195647,-0.06120563224097042,SN06,snake,0.6,1,0.02326808848533801,0.6194564051537494,26.622573897468605,1.0,4.312926158542041,12.489568561068172,19.074311905695964,26.622573897468605,0.9087307354408054,0.8222172056669236,0.7402410868665056,0.6639223742069841,0.5943802075548328,0.31659781243682594,0.0814709384406667,0.003421195139064701,0.030678570699971954,0.02726335205129568,0.009095975274688795,0.5961883166684114,0.5066886711904915,0.6260352347440357,0.3739647652559644,0.1125922739984401,0.05583331807853042,0.12228882750756723,0.2100437213215857,1.5202457870483115,-0.8744079175637998,0.9104999899864197
41,3.8874322351645465,15.128132168663138,0.5843434322004429,-0.29172717309890317,-0.05187080542094443,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,3.922925389086858,15.407029418488174,0.598410594039658,-0.3195133442146215,-0.055908065587498806,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3.956596501515065,15.67117628093363,0.60629441013314,-0.34214754768768374,-0.05823463891565463,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3.989180237676925,15.930474305062987,0.5958664545831557,-0.33656843045379675,-0.05863131537735986,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4.020638491966101,16.181724459208098,0.6011940287526771,-0.34994387460756377,-0.059987043421316194,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4.051638797710558,16.43109241045768,0.61270701333337,-0.3633390620837889,-0.06117697309799777,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4.0842374885930814,16.69497943696058,0.5956391477829741,-0.33175212128007764,-0.05470645231105827,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4.115505489405214,16.95256702571485,0.6018288924442038,-0.34424130368993616,-0.05721946387789883,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4.147491008728561,17.217177769814008,0.6179686843261895,-0.35335794022702716,-0.055842466743547675,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4.18028187222634,17.489918148505414,0.6223982549477047,-0.34965787625630057,-0.05556889530862807,SN06,snake,0.6,1,0.022610123138519483,0.6223982549477047,27.52741553571475,1.0,4.341634991846914,13.189692988225874,20.72050050316497,27.52741553571475,0.9077264123959446,0.8214202490504221,0.7407277401878386,0.6647848490289319,0.5943873021191799,0.3299490944387164,0.0911897987260475,0.022676972082837858,0.025341432713676636,0.021996680711472524,0.029047129639606345,0.5997881318091852,0.5103999160101053,0.6656215250803753,0.3343784749196247,0.11084660364231011,0.053382625183117954,0.11501178064390645,0.2566166368974517,1.6693954147159922,-0.9754467001334288,0.9103000164031982
51,4.212426913409477,17.759216211054266,0.5887547057749072,-0.31945664322605466,-0.051933391490370656,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4.24428886029979,18.02794662166585,0.5975542328675458,-0.32882382225595774,-0.05222934268481465,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4.272863154383786,18.2711091982642,0.6284808893868964,-0.3853183127885518,-0.061390353593486,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4.302642926987267,18.526929993896346,0.626686042228847,-0.37086524659670006,-0.05747311591463076,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,4.3340447802803554,18.799273306202352,0.6044533123558989,-0.3321100000498926,-0.0529215810428326,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,4.365255304652496,19.07224975641963,0.6353027794804222,-0.3623263292631455,-0.054526261795243815,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4.393975240390425,19.323531715258827,0.6416642288860426,-0.390382270046845,-0.05846411127759132,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4.420797213209244,19.560446096319517,0.6260355196540965,-0.38912113859340863,-0.058871752749581,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,4.4473415299487105,19.797036005908083,0.6172054475371506,-0.38061553794857966,-0.06028639026450769,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,4.47407989624366,20.036271121258377,0.6108705990228992,-0.3716354836726067,-0.05539165493480363,SN06,snake,0.6,1,0.022878015626894847,0.6108705990228992,26.701205602149095,1.0,4.3443468484113215,12.434231956622412,19.27692244117866,26.701205602149095,0.9076051104531521,0.8189899770619141,0.7350533509004052,0.6569673234794527,0.5884757374673556,0.3085700279902576,0.07989469082052927,0.00997016367871657,0.016293466766148096,0.029900078617488585,0.015819492230050226,0.5879925833960044,0.5131677078021815,0.6084319367417781,0.3915680632582219,0.11324213464388588,0.05425706925342455,0.11285752525787246,0.30842684048556274,1.7741089314410852,-0.675566719978773,0.9083999991416931
61,4.508154553162197,20.343909076078067,0.6312285539828235,-0.3235905991631342,-0.047747145251334146,SN06,snake,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
