task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,1.1310026383884582,1.2859702166015603,0.9475480873145247,0.00567726650011641,0.0051988293711986155,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.5227010570367936,2.333164309416725,1.1962688084788196,-0.1490747156636545,-0.060473114474438885,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7839378341934276,3.210291632366858,1.1485053886700631,-0.27137806571993023,-0.08517939491748443,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.9878081028903554,3.9900505797646972,1.058331990141354,-0.27857304274351474,-0.07880361487975912,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.150217689654787,4.670581330145718,1.0081779956950527,-0.3276472453140329,-0.08315036130223014,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2.3048750652946155,5.362685728988565,0.9728952438997805,-0.2807908450569338,-0.06938893843812675,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.437556348809242,5.993033418518153,0.9381826873028756,-0.307834997773287,-0.07126279018782249,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.5563477264138768,6.589097025019426,0.9019213737771429,-0.3058577672758697,-0.06963961639917611,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.6741144261711245,7.207007252484204,0.9690752129736754,-0.351164985508897,-0.07163492156087888,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.7857374624870674,7.806122243700702,0.9275941092081277,-0.3284791179916309,-0.06691171799311751,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.8889770307468505,8.385970265698191,0.9173481680366501,-0.33750014603916034,-0.06656613960833677,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.991110137225389,8.981889966390929,0.9603462530757159,-0.3644265523829776,-0.06765297360502984,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3.091826623788338,9.59149036234554,0.9627371557719201,-0.3531367598173094,-0.0628310015863585,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3.1872001464862723,10.189507333234634,0.8776936699811183,-0.27967669909202497,-0.05001976543389566,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,3.2690427025784277,10.718829363027474,0.9392569778445554,-0.40993494805171593,-0.06857945058486416,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.3484321610004577,11.248378720047588,0.8544634385461626,-0.3249140815260474,-0.05704127159721147,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3.4334123644855405,11.82300281377889,0.9537155699538645,-0.37909147622256173,-0.06129449480098764,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.516255312403913,12.399434360056505,0.9508587508124117,-0.3744272045347972,-0.059283031745889364,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3.596220479044029,12.968947627451598,0.9300091793508848,-0.3604959119557945,-0.05683421683948978,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.6631714744196917,13.454554690207937,0.9544919446890553,-0.4688848819327143,-0.07106407312762766,LR03,leaky,0.3,1,0.02582690077519093,0.9544919446890553,36.95727772361796,1.0,4.390456471819432,13.503896480432875,24.52593522405503,36.95727772361796,0.9085256342104719,0.8208814144021168,0.7375359202384093,0.6599138571329045,0.587355880951994,0.3106158369298511,0.08934228479844812,0.0486758382281432,0.044133349367267975,0.022825480886434126,0.03777717220526809,0.9286650439138644,0.8234930984726597,0.5243750615957428,0.47562493840425724,0.1131948489040196,0.06058671248913687,0.0856742313981717,0.19865245818432167,1.8760194083312791,-1.2489694465257215,0.9010000228881836
21,3.736271758413175,13.995444598042713,0.9967107108874148,-0.4558208030526389,-0.0652067547992785,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.805252076153234,14.515753250148242,0.898335836183129,-0.3780271840776022,-0.057002515451059395,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3.873536263098415,15.040183571399902,0.9669016279071624,-0.4424713066554983,-0.06258734637118789,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3.940347325380417,15.55930525527756,0.9424644938858111,-0.4233428100081548,-0.059370421738639025,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4.007414710937854,16.090249072128305,0.9695294735532001,-0.4385856567024575,-0.059783658305920806,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4.067085023987633,16.57298511071881,0.8938366544946815,-0.4111006159041733,-0.05610647691357158,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4.13083854825821,17.094053469566944,0.9009839668777019,-0.37991560802957186,-0.05251415249252218,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4.192016094185349,17.603659301186408,0.8885433022399664,-0.37893747062049793,-0.051698471513905477,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,4.255678090036516,18.14102319553962,0.9143612630240439,-0.37699736867083133,-0.04957272530749894,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4.3071444642892,18.58485432821505,0.9275025505542297,-0.483671417878799,-0.06207027273006729,LR03,leaky,0.3,1,0.025882949117709,0.9275025505542297,35.83450040164227,1.0,4.369361588065468,13.136017961276364,23.134680790336443,35.83450040164227,0.9088589117977469,0.8215153463527444,0.7382659605297087,0.660209797835927,0.588539408921035,0.3060696897321857,0.08711742007243879,0.03208262551563663,0.035069689665760684,0.040735184173922495,0.02269154634663277,0.9016196014365206,0.8004462356760572,0.5219305116248003,0.47806948837519975,0.11513867981102023,0.06072516546013457,0.08262832661875312,0.3272439575165916,1.9340374152939974,-1.3804739801933932,0.9169999957084656
31,4.366972740175673,19.10736662356573,0.9008654773887517,-0.3783531820380736,-0.048486518579334295,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,4.427092426215453,19.633244610731634,0.9300996727605763,-0.40422168559467403,-0.05065755569246939,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4.480763378156942,20.109088746728723,0.9218458380887306,-0.4460017020916387,-0.0546389725093773,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,4.539765574090469,20.63955307370392,0.988161488094227,-0.45769716111903486,-0.05399149528458839,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,4.601036357251079,21.197931420037104,0.9695264289476251,-0.4111480826144423,-0.047559989277305224,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4.652979120693393,21.680044525192827,0.9008754770805367,-0.4187623719248101,-0.05184896508308135,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4.708637392509157,22.20315219479515,0.9442385208358288,-0.4211308512335055,-0.048782055579195696,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4.766881498798394,22.753992500463834,1.0025817715770855,-0.45174146590840364,-0.0504673158108404,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4.822873399254696,23.289133134761013,0.8737956107643786,-0.33865497646719617,-0.040803055944319516,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4.878400817037326,23.82803650179171,1.0038168973724977,-0.4649135303418001,-0.04915779558253968,LR03,leaky,0.3,1,0.0254505049623894,1.0038168973724977,39.441924584833664,1.0,4.37055922723641,13.405903877193538,24.34111379580244,39.441924584833664,0.9077534273335598,0.8213211575579625,0.7399844889091619,0.6640687139082172,0.5954327105161016,0.31904965019662057,0.09262068899884872,0.046254803733819086,0.06638452329615216,0.05831924460035273,0.02306074780265062,0.9783663924101083,0.8837837170928077,0.4851985606444603,0.5148014393555396,0.11621335855117686,0.0590548699040203,0.08192479229796289,0.41452321090386485,2.1611206941304393,-1.5328195097833117,0.9110000133514404
41,4.926807331159195,24.29994999159195,0.9349518696188794,-0.46303837981863694,-0.05132157274751606,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4.9744094654917115,24.770038437439208,0.9290111176508274,-0.4589226718035727,-0.050676295943160615,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,5.0254561400857245,25.278638142239462,0.9819153085812863,-0.4733156037810342,-0.05099677287190334,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,5.0746989646009135,25.77450604956295,0.9923131282522971,-0.4964452209288057,-0.052400855623876696,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5.1187041521270205,26.22291524035434,0.9620762151433411,-0.513667024351951,-0.05479085697912209,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,5.168970756060195,26.742349200548293,1.0554967830425348,-0.536062822848587,-0.053723723758850574,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,5.217976507253527,27.250915894947276,0.9361612249309803,-0.42759453053199614,-0.044335271588509154,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,5.272165356512939,27.817886993119757,1.0094253373923916,-0.44245423921991234,-0.04504364118524766,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,5.31687129307712,28.29239298335698,0.9434069362051225,-0.468900945967898,-0.05012475008452748,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5.364000434897455,28.796881105236494,0.9831305841589654,-0.47864246227945195,-0.047136732906136576,LR03,leaky,0.3,1,0.025698197219183788,0.9831305841589654,38.25679193655869,1.0,4.4011196025429395,13.690470967430016,24.36397705548943,38.25679193655869,0.9086077206170958,0.8229320854568003,0.7420044074309625,0.6660363147261947,0.5971689957494485,0.3259387517401915,0.0981799678272293,0.047625312863444104,0.047558069658019134,0.041119227901555165,0.024804277729436587,0.9574323869397816,0.8590580568845205,0.5214127594957075,0.47858724050429247,0.11473020500224244,0.059283058915854975,0.07878953527079921,0.4249189777172837,2.2624042416896355,-1.482278415856852,0.9157999753952026
51,5.4096841760968415,29.290384594721235,0.8908834377687966,-0.3973799482840537,-0.04225358589881116,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5.454388884682658,29.774804287584093,0.9494977940679127,-0.46507810120505794,-0.046515474676901286,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5.5010167323871215,30.284638831336277,0.9715306924062225,-0.4616961486540354,-0.04603173064035465,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5.548114571219355,30.803643168599997,1.0204264970507078,-0.5014221597869869,-0.04817461600911251,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5.597346891758291,31.350987336707405,0.9974042434067795,-0.45006007529937375,-0.042933877817577154,LR03,leaky,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
