task,N,N2,D2,erode,cos,arm,kind,param,seed,S2,D2_track,rho,G1,G5,G25,G125,G625,A1,A2,A3,A4,A5,A10,A20,A50,A100,A200,A400,X,X_hat,X_short_frac,X_long_frac,kap1,kap2,graw,gcorr,sigma,zbar,acc
1,0.9989001912603771,1.0017440318295838,0.6615990787554472,0.007689775845209123,0.0077662987083717775,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.3385267221805677,1.8033298893968828,0.8862340992479222,-0.08464824168062296,-0.0447721192070605,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.5719387313787334,2.4946057263795853,0.8089365792603792,-0.11766074227767673,-0.050107467036159016,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.7406211856840565,3.0574971137731324,0.7195519828831577,-0.1566605954896101,-0.06063515398011392,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.8801118566802506,3.5655162896590262,0.6860644849130546,-0.17804530902716137,-0.06492989266781408,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.9986810603309135,4.0287029096715266,0.6275262697804631,-0.1643396497679621,-0.05875477448599327,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.108701421972225,4.479717972312432,0.6095198838577324,-0.15850482121682605,-0.053999974471256866,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2.203406503221182,4.886250264077181,0.6075898678549123,-0.20105757609016425,-0.06705790232276082,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2.2953450596728597,5.295222650989521,0.608420733913721,-0.1994483470013816,-0.06222143772712072,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2.3839154288613162,5.706763318213192,0.6044926514205425,-0.19295198419687126,-0.05792821528596541,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2.4639558002913557,6.093926979412698,0.5951997074899085,-0.20803604629040173,-0.060303371673219724,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.5440612139432903,6.492258134288836,0.5891551282722223,-0.19082397339608492,-0.055122701640167505,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.6198861797315947,6.883668060988064,0.6030016646222118,-0.2115917379229846,-0.05741820949864149,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.6869892615775126,7.241670901676125,0.5733784977010019,-0.21537565701293931,-0.057800170208378285,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.7504140399711146,7.584609765829816,0.566575144951886,-0.22363628079819545,-0.05803963921731326,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2.812564589309014,7.9282543146955735,0.6141683902887362,-0.2705238414229789,-0.06780229669713293,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2.878250956891355,8.299904446454294,0.5711846022185434,-0.19953447045982362,-0.04926269452276223,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2.9341400574915877,8.625321818263659,0.5826115544158087,-0.25719418260644233,-0.062349300087827506,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2.9811521227474778,8.904043673376282,0.5616170523793059,-0.28289519726668266,-0.07056073774697381,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.0334809815422172,9.220538920596484,0.5738082111732971,-0.2573129639530958,-0.06126221314234097,SN06,snake,0.6,2,0.02300783160874299,0.5738082111732971,24.9396910117879,1.0,4.323639838200845,12.20561920637671,18.51462698378533,24.9396910117879,0.908325493945641,0.8214704845465833,0.7397271627797729,0.6627646392769415,0.5884699448834948,0.30434635162652507,0.07193780422350855,0.0005382543999494309,0.009574781095904622,0.02820278816673537,0.02742242807065235,0.5508003795645541,0.46643087685140466,0.6314513615679275,0.3685486384320725,0.11108287374428073,0.054882058375657856,0.12554405820292663,0.26832780635809067,1.409631050422976,-0.7836036128828556,0.9193999767303467
21,3.0837028838394205,9.526771631622571,0.5738863805034857,-0.2676536694773983,-0.06266969764818846,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,3.1376242239223924,9.862409805928516,0.580776650316744,-0.24513847601079974,-0.05694804801780588,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,3.1892521759907457,10.189125593585125,0.5924931595682956,-0.2657773719116869,-0.0603339710131453,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,3.2389609904187626,10.507983777644432,0.5844527283931966,-0.26559454433388874,-0.05768613073469246,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,3.280910982571614,10.781704776356655,0.5697375301127799,-0.29601653140055634,-0.06430308806879498,SN06,snake,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
