arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNA,2,0.001,1,none,0.9704229167,1,1,0,0,-0.1894797832,1.315840602,-2.338417768,0.9035996795,78.73584359,0,0,0.5160030723,2.667798519,-4.871377468,1.0980829,64.8483172,3.771440744,1.550914884,1.933683395,0.4647176564,0.2699563503,0.6712347269,0,1.200000048,0.2309099585,0.1133029312,0.3311575055,0,1.200000048
SNA,2,0.001,2,none,0.9770645833,1,1,0,0,-2.191250563,2.489952803,-16.8083992,0.6542015076,70.17874653,0,0,-3.242903471,5.445676327,-15.38145828,0.6968402267,73.99060449,5.420062065,2.081585407,2.446283102,0.2484101653,0.1088557392,0.4118114114,0,1.200000048,0.113537766,0.08016543835,0.1858023852,0,1.200000048
SNA,2,0.001,3,none,0.9807604167,1,1,0,0,-2.318260193,2.822278738,-19.42050743,0.6259840131,74.20996796,0,0,-4.98110199,6.112421989,-14.14326191,0.62312603,79.11433042,6.433028221,2.329607248,2.558338404,0.2200152874,0.09376315027,0.3164887726,0,1.200000048,0.1014714316,0.06199454144,0.160057649,0,1.200000048
SNA,2,0.001,4,none,0.98078125,1,1,0,0,-3.011624336,3.130230188,-12.65300655,0.6182824373,77.44212568,0,0,-7.13376379,7.550582409,-15.89755058,0.5767056942,78.09269451,7.295280933,2.594821215,2.709460735,0.19616808,0.1172928065,0.3229148388,0,1.200000048,0.08162987232,0.05780626088,0.1250332296,0,1.200000048
SNA,2,0.001,5,none,0.9833083333,1,1,0,0,-3.626979113,3.71840024,-10.38345909,0.5899665952,77.30234497,0,0,-10.00538731,8.935609818,-21.99311829,0.5566062331,75.61011948,8.096949577,2.815378428,2.829488754,0.1663363278,0.1177011579,0.2395646721,0,1.200000048,0.06895087659,0.05000000075,0.09458803385,0.01999999955,1.200000048
SNA,2,0.001,6,none,0.9821375,1,1,0,0,-3.697450399,3.455625296,-6.8169384,0.5630192161,81.15964825,0,0,-8.459937096,7.872748375,-16.48322678,0.5432525873,78.87157917,8.591710091,2.925256729,2.751868486,0.1771745086,0.1315156519,0.3028539419,0,1.200000048,0.07801555842,0.0590400137,0.1083962098,0,1.200000048
SNA,2,0.001,7,none,0.9841333333,1,1,0,0,-3.548709393,3.523682833,-6.985187054,0.5800014734,81.31613281,0,0,-9.918535233,8.95391655,-19.37682724,0.5476145148,78.23240367,9.13957119,3.046881914,2.78659296,0.1753884256,0.1263744086,0.2624693215,0,1.200000048,0.06873714924,0.05373223871,0.09753828496,0,1.200000048
SNA,2,0.001,8,none,0.985325,1,1,0,0,-3.71817708,3.650261164,-8.424333572,0.5730912089,81.95280947,0,0,-10.67931271,9.133760452,-17.95379829,0.538233757,78.28836284,9.693587303,3.172700167,2.799014807,0.169205755,0.1117949933,0.247276023,0,1.200000048,0.06759089231,0.05000000075,0.09034506232,0.009999999776,1.200000048
SNA,2,0.001,9,none,0.9832770833,1,1,0,0,-3.933271885,3.572155952,-7.377794743,0.5646371245,82.60244108,0,0,-10.23126316,9.07613945,-18.11106873,0.5481960773,79.32278766,10.10916328,3.265853882,2.688405991,0.1737139225,0.1120121107,0.2475642413,0,1.200000048,0.06826037914,0.05076922476,0.09744101018,0,1.200000048
SNA,2,0.001,10,none,0.9863395833,1,1,0,0,-4.163679123,3.753479719,-7.818956852,0.5723960996,81.30984072,0,0,-12.49484158,10.6113863,-20.86261177,0.5496509075,77.67892084,10.51903343,3.414315701,2.755529642,0.1641144305,0.1016018018,0.2216130048,0,1.200000048,0.05826272443,0.05000000075,0.08127463609,0.0700000003,1.200000048
SNA,2,0.001,11,none,0.9846666667,1,1,0,0,-3.889965296,3.69056344,-7.205806255,0.5655151606,82.75379341,0,0,-10.96169853,9.74258709,-20.60376358,0.5518509746,79.00609749,10.7745676,3.450593948,2.676997423,0.1679289341,0.1004673317,0.2496421635,0,1.200000048,0.0635144785,0.05000000075,0.08087331057,0.01999999955,1.200000048
SNA,2,0.001,12,none,0.9869083333,1,1,0,0,-3.865547657,3.842385054,-8.61398983,0.5840495825,82.24270301,0,0,-12.76610279,10.74319839,-20.65778923,0.5545956492,78.52384134,11.20583153,3.572331429,2.683642387,0.16051884,0.103618525,0.2406100035,0,1.200000048,0.05756665021,0.05000000075,0.07810268551,0.1400000006,1.200000048
SNA,2,0.001,13,none,0.9860375,1,1,0,0,-4.105569839,3.920987129,-8.84854126,0.5717588067,82.29077849,0,0,-12.96048641,11.63535404,-21.18173981,0.5527698994,78.39113752,11.65186024,3.715975046,2.715484381,0.1583013386,0.09854669869,0.2029664367,0,1.200000048,0.05318661034,0.05000000075,0.08294869959,0.2800000012,1.200000048
SNA,2,0.001,14,none,0.9858916667,1,1,0,0,-4.098675728,3.942577362,-9.222561836,0.5656170249,83.08794248,0,0,-12.73436356,11.3662281,-20.97350693,0.5550260544,80.25578072,11.87010765,3.770139456,2.684949636,0.1561752558,0.1101619303,0.2120612413,0,1.200000048,0.05447824672,0.05000000075,0.07143393904,0.2199999988,1.200000048
SNA,2,0.001,15,none,0.9857375,1,1,0,0,-4.383998394,4.00122118,-7.951442242,0.5668014288,82.25773383,0,0,-14.56298828,11.73575115,-22.34822464,0.5549283624,78.13593571,12.09187698,3.888977289,2.646818876,0.1538097411,0.09961633384,0.2082116753,0,1.200000048,0.05278794095,0.05000000075,0.07261487097,0.3100000024,1.200000048
SNA,2,0.001,16,none,0.9868145833,1,1,0,0,-4.354340553,4.056487083,-7.944187641,0.5609567165,83.37130591,0,0,-13.03270054,11.54484558,-21.55617714,0.562009573,80.35700922,12.40405178,3.924847364,2.655268669,0.1528759748,0.1027350128,0.2079616189,0,1.200000048,0.05363562703,0.05000000075,0.07029546052,0.25,1.200000048
SNA,2,0.001,17,none,0.9867395833,1,1,0,0,-4.453700542,4.238701344,-10.50328732,0.5650312901,82.91012155,0,0,-13.57188225,12.24475765,-21.22219086,0.577205956,80.29783974,12.65891552,4.040462494,2.679913998,0.1466997117,0.09251371026,0.2111561745,0,1.200000048,0.05038146302,0.05000000075,0.06907590479,0.4399999976,1.200000048
SNA,2,0.001,18,none,0.9861145833,1,1,0,0,-4.413320065,4.235932827,-9.963449478,0.5660119653,82.40211591,0,0,-15.38416672,12.53575802,-23.57489967,0.5769424438,78.6108831,12.92636299,4.103751659,2.671569586,0.1464584321,0.08457578719,0.2181415707,0,1.200000048,0.05000000075,0.05000000075,0.06394452602,0.5600000024,1.212517619
SNA,2,0.001,19,none,0.9852125,1,1,0,0,-4.090377808,4.030912399,-7.662691116,0.5652188063,83.83837581,0,0,-13.06193066,11.87310791,-21.70740128,0.5593386889,80.3048767,13.11766148,4.07405901,2.525601149,0.1538584381,0.09310049564,0.2178317159,0,1.200000048,0.05199379846,0.05000000075,0.06965519488,0.3000000119,1.200000048
SNA,2,0.001,20,none,0.9866479167,1,1,0,0,-4.495243549,4.345959663,-10.07079411,0.5681833029,83.13447319,0,0,-13.62008858,13.00724697,-23.74148369,0.6027715206,80.72681598,13.35844421,4.217563629,2.546956539,0.1429074258,0.07921308279,0.2001499087,0,1.200000048,0.05000000075,0.05000000075,0.05954660848,0.6999999881,1.260419369
