act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2,0.001,0.001,3,1,0.947175,0.9991666675,0.9991666675,0,0,-0.02688662149,0.7353076339,-0.5319241881,0.5057499409,60.82509316,0,0,0.4887806177,0.3318389952,0.2371052057,0.9482499957,19.40664495,1.235943079,0.8974686861,2.765444994,0.2857215946,0.01006024668,1.237337095,1.481031372,1.584554668,2.138783955,0.000934101638,-0.000523290626,0,0.56,nan,nan,nan,0.7356991114,0.888074362,1.036491382,1.205020891,1.534670625,0.01375896547,0.07424886152,0,0.04,nan,nan,nan
LR,l2,0.001,0.001,3,2,0.9570729167,0.9583333135,0.9583333135,0,0,-0.4884700477,0.856782198,-2.638884783,0.3129999936,64.04459153,0,0,0.2597682476,0.3425221741,-0.009890596382,0.8042500615,30.78148124,1.371593237,0.9665750861,2.86280489,0.3437977453,0.1112305625,1.3774351,1.734954319,1.955325336,2.382469053,0.001919648622,-0.005812092917,0.6,0.65,nan,nan,nan,0.7186705545,0.9586673403,1.129651804,1.421692667,1.651586368,0.01008087472,0.08899027854,0.77,0.17,nan,nan,nan
LR,l2,0.001,0.001,3,3,0.95423125,1,1,0,0,-0.1806205511,0.7840717435,-1.030249476,0.4165000021,56.44077609,0,0,0.4176762402,0.3389404714,-0.0001488401613,0.9474999905,19.26558559,1.156141877,0.9202148318,2.773885489,0.3012376149,0.004746335048,1.175093153,1.622923744,2.013144608,2.026468509,0.0008143658051,-0.000747944403,0.56,0.52,nan,nan,nan,0.5138112668,0.9215035749,1.186049717,1.45292159,1.601928642,0.00559397883,0.05682532303,0.47,0.16,nan,nan,nan
LR,l2,0.001,0.001,3,4,0.9557833333,1,1,0,0,-0.2000286579,0.7640031576,-0.7369351387,0.4097499847,54.31253012,0,0,0.4048312902,0.3345343173,-2.680778562e-05,0.9385000467,18.31584116,1.245448947,0.9085451961,2.803573608,0.2980878756,0.009646663868,1.24845477,1.61723534,1.842957533,2.16644699,0.0008113503113,-0.0006181394856,0.54,0.59,nan,nan,nan,0.3149253934,0.9057459335,1.24301562,1.503537515,1.575707546,0.00417448284,0.0352293998,0.48,0.19,nan,nan,nan
LR,l2,0.001,0.001,3,5,0.9559833333,1,1,0,0,-0.1974189132,0.7599155307,-0.7200661898,0.3857499659,56.36619282,0,0,0.3284541965,0.3112098873,-0.0008153444505,0.9092500806,16.89010209,1.156763554,0.9359256625,2.836111069,0.2947941614,0.007686870953,1.156247898,1.567089997,1.737963958,1.975040301,0.001094298215,-0.001024911704,0.48,0.49,nan,nan,nan,7.017382337e-06,0.9372345894,1.336030628,1.550918367,1.629775495,0.00364163725,0.02486025076,0.5,0.2,nan,nan,nan
LR,l2,0.001,0.001,3,6,0.9534145833,1,1,0,0,-0.2327550054,0.7992494106,-1.100761056,0.3902499676,56.68581485,0,0,0.3075116873,0.3505907357,-0.02769141831,0.8357500434,17.80769047,1.286054373,0.9511348605,2.825427055,0.3150808884,0.02015176086,1.292320826,1.647845732,1.835777599,2.257129661,0.001112846595,-0.002244800096,0.57,0.59,nan,nan,nan,0.0003408198624,0.9518306843,1.36046028,1.634588912,1.695546039,0.004106605804,0.03138629999,0.53,0.2,nan,nan,nan
LR,l2,0.001,0.001,3,7,0.9544791667,1,1,0,0,-0.1930516958,0.7634604573,-0.9955301881,0.4239999354,60.51555229,0,0,0.2708204985,0.3199944794,-0.006738153286,0.8320000768,17.15758138,1.222340822,0.8979315758,2.773398876,0.2975307179,0.03496227641,1.224356453,1.618172976,1.801850612,2.13330019,0.001289963683,-0.0003350322149,0.6,0.58,nan,nan,nan,0.0001388214004,0.8987151666,1.348892394,1.700134564,1.595226512,0.004351190708,0.03358793445,0.47,0.23,nan,nan,nan
LR,l2,0.001,0.001,3,8,0.95,1,1,0,0,-0.1721925288,0.7208453417,-0.6444151402,0.4179999828,58.30104678,0,0,0.265520066,0.2989898622,-0.04432455078,0.8620000482,15.8930447,1.24532485,0.8768513799,2.815672636,0.2943673685,0.001532963106,1.245936887,1.523696716,1.711357877,2.133587689,0.0008929846844,-0.0005323902005,0.51,0.56,nan,nan,nan,1.50640503e-11,0.8814101755,1.309555501,1.624084413,1.576602714,0.002675255039,0.02507428918,0.51,0.26,nan,nan,nan
LR,l2,0.001,0.001,3,9,0.9527145833,1,1,0,0,-0.2863526046,0.8247810006,-1.478719354,0.386500001,61.08738993,0,0,0.2699075937,0.324672848,-0.01229847595,0.8260000348,17.78903485,1.314792991,0.9107471704,2.825842857,0.3224807951,0.06714566544,1.313974392,1.648559652,1.855583136,2.271710682,0.001553006808,-0.003035886679,0.57,0.63,nan,nan,nan,0.0004412625094,0.9194884123,1.394005618,1.646002124,1.655638281,0.002783214175,0.02070040628,0.54,0.29,nan,nan,nan
LR,l2,0.001,0.001,3,10,0.9501208333,0.9991666675,0.9991666675,0,0,-0.348601222,0.8387462497,-2.078487873,0.3767499924,62.18357929,0,0,0.1401652545,0.3705702126,-0.07669362426,0.6977499723,18.28517123,1.38736546,0.9868054986,2.854189396,0.3379143883,0.1067137315,1.390969032,1.698638945,1.899158205,2.432157729,0.001828325041,-0.009588255081,0.67,0.65,nan,nan,nan,0.001654361657,0.9864563705,1.391620004,1.567239964,1.724257272,0.002272739802,0.01299192384,0.57,0.29,nan,nan,nan
