task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1486674857133585,1.3265223892031408,0.9896645358065799,0.0038327402593049662,0.7780190926678077,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
2,1.5304111483778269,2.364011420890915,1.1641805404193222,-0.05055979835916181,0.8508716506977485,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
3,1.8009651553712864,3.2778902632652263,1.11712611814034,-0.06210943883399334,0.9069792370297359,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
4,2.0052897446886595,4.067623065295707,1.0070441105267793,-0.0637991788349994,0.9651303075743397,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
5,2.173120997166502,4.782553504033118,0.9573062133772027,-0.06475965444432288,1.0186293634609318,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
6,2.331166299579492,5.497404579972743,0.9205170380459592,-0.0524654386678413,1.0681745211669778,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
7,2.4549101000071225,6.101889841893036,0.8534066180507193,-0.06214953279655226,1.1026773701036805,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
8,2.570489002229716,6.690856391884532,0.8655651916084725,-0.06520154602058642,1.1329579428811882,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
9,2.6867275818098717,7.308483790530729,0.9126839250263562,-0.06447831394367728,1.169215878770285,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
10,2.793111630742972,7.885826648072464,0.857865906925877,-0.05873229054928686,1.2044955374345805,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
11,2.8922533992971773,8.452730485800704,0.8530806562175399,-0.06044620555687336,1.2390743102878523,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
12,2.9954143580409673,9.056621814377161,0.8861109375429589,-0.05689770830238152,1.2710417151759583,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
13,3.095025573201972,9.65610427444695,0.8658992980111914,-0.051741449237860594,1.306266012555694,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
14,3.18764235941583,10.23630301985208,0.8698199499699973,-0.05305399444845269,1.3343129274759642,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
15,3.2892486027726875,10.8857517859799,0.9253366732449557,-0.047441922900451426,1.3660687177875075,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
16,3.380128274015375,11.487795415722434,0.8682334914057267,-0.046123840465292575,1.3976871866546878,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
17,3.4680515777346157,12.088424018658106,0.9053617226537989,-0.05261962183154331,1.4221474502148737,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
18,3.555866799888839,12.697633256439717,0.9016429346935151,-0.04423214472456533,1.4542386156592113,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
19,3.6387776453450145,13.289339497754025,0.8731050728468541,-0.045542524291944136,1.4811793613554771,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
20,3.711898070050531,13.825783638169625,0.9479275368315583,-0.06096190993457345,1.505360592972297,HM01,-0.01,1,0.001299734718368577,0.04300482967168485,0.0005534119524804761,0.7053947718048981,77.420632820427,0.0744650319334561,0.14686046196585142,1.0,1.7763568394002505e-15,0.023960180062040707,39.56262158201922,0.16186788135123212,2.276212862761303,-1.9227589830761587,0.1647265625,-0.015040148098398811,-0.0026368439875917573,0.9160000085830688,6.303654120472235e-05,6.303742577931908e-05,0.022489318723296584,0.02242628218209186,9.71472918118274
21,3.7909912050520735,14.4164380927013,0.9470599932854173,-0.05739976600285608,1.5295308191217205,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
22,3.867183718792857,15.001714293079958,0.8799442869508053,-0.043237688992582866,1.554672700055896,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
23,3.940872864699577,15.579614995303928,0.9571091361168322,-0.0529424865663888,1.570746368667447,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
24,4.020789536109686,16.2079663916454,0.9034417398414005,-0.04006409818235409,1.597141812658355,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
25,4.102630479503045,16.867431842558283,1.0223138611973777,-0.04537199847174453,1.619033162970645,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
26,4.165555237637759,17.387189817978243,0.8958106862647719,-0.05065361073605183,1.634989300025622,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
27,4.229560613420573,17.922419285674252,0.8587605001154965,-0.04558223078522048,1.6498238051849439,HM01,-0.01,1,,,,,,,,,,,,,,,,,,,,,,,
