task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.0961074496667258,1.2093225518957496,0.864772632301008,0.012447392529547036,0.7404605495721377,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1.482974639658108,2.2189229972374434,1.105287784309008,-0.04097113251064977,0.8033102006590727,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
3,1.73875790638546,3.0620825606169713,0.9880010188699176,-0.04871582996391598,0.862919423323664,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
4,1.9348142748009602,3.796145468968906,0.8959028813350035,-0.05415792097176282,0.9129446731969054,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
5,2.0863333388885046,4.433256107573725,0.7808385539361317,-0.04795074582811491,0.9602544954858644,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
6,2.250208112261566,5.147821961156029,0.8714999227203779,-0.04355899359528393,1.0084917404112914,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
7,2.3722484058303506,5.720086709556558,0.8048686496081467,-0.062238713312574065,1.0487906061634815,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
8,2.4884793719768483,6.296796256601388,0.7723276362941806,-0.05059606610518985,1.0829152475954946,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
9,2.6047946351530102,6.8878507096040975,0.7820755093379514,-0.04793781026213038,1.1218525911492554,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
10,2.722622478660837,7.503516655857803,0.8353852521026676,-0.05005859514322441,1.1612217395156477,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
11,2.8324885052276114,8.111590374494588,0.7966509593279757,-0.04167607430441721,1.1978962238354112,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
12,2.941139375607072,8.732019607547748,0.8252689236068921,-0.04418253588558498,1.2290238922368912,HP10,0.1,0,,,,,,,,,,,,,,,,,,,,,,,
