task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
33,4.609245621700671,21.270561616500416,0.8937970055833705,-0.042891123125492175,1.7648226101523914,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
34,4.668251420775406,21.81654358023063,0.9563795089820698,-0.046841442474314564,1.776756062376927,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
35,4.728927126973899,22.38545307327083,1.001165357392749,-0.047420111323235814,1.7894170823540603,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
36,4.783775365860854,22.90705954093377,1.0040864843138633,-0.05379448530980584,1.802359513796235,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
37,4.83937832108271,23.44618342340426,1.004432254940386,-0.05018727836163791,1.8181687977226622,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
38,4.902189402387022,24.058096157124098,1.0943954339600517,-0.04779603531309182,1.8361689200012359,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
39,4.96545371478903,24.682523012706998,1.0313967780454056,-0.044307253105293994,1.849200514360685,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
40,5.028627635973637,25.31059468268909,1.0159287288510295,-0.04018014858743294,1.864500017721405,HP01,0.01,0,0.0012845225392128852,0.053338202714373145,0.00046310750475129885,0.6757385890549962,76.95605777011248,0.07173631682096145,0.18665153104287507,1.0,1.7763568394002505e-15,0.02559017198418169,39.69995705691292,0.19998488414570365,2.8098996648306174,-2.379272512406486,0.1784375,-0.007855753367773914,-0.0031069330460030574,0.909500002861023,0.0005204717963184155,0.0005204664560701719,0.004103860822076005,0.00358338902575759,14.72536858467704
41,5.081832327834234,25.849570525876057,0.9542430404623201,-0.04367479362985361,1.8800101794762187,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
42,5.131469361175644,26.36022175811489,0.9482661992552249,-0.04571156201371908,1.8894268703574215,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
43,5.192538430106643,26.98994323131404,1.1445008439267588,-0.048517835235194734,1.9056536494095144,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
44,5.2417847913812174,27.505204024018877,0.9942853641232451,-0.047948987752883275,1.922174461644559,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
45,5.29656910945889,28.080323840853676,1.1062272813486116,-0.05027773184004437,1.9424715006584286,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
46,5.3436849467317025,28.581408325095282,1.0700854038377123,-0.054639145929481915,1.949854320752628,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
47,5.400636603452127,29.192399249797074,1.0357791028841743,-0.04209061241880105,1.96273733056802,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
48,5.451181998860417,29.74355987925121,1.0807682812382118,-0.048662798378599624,1.9784306168241437,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
49,5.505462531936951,30.336958492969462,1.10354302426502,-0.04592921791007781,1.991773307644827,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
50,5.554510989061382,30.87919821740237,1.067411374338917,-0.04866379474287188,2.001017886218518,HP01,0.01,0,0.0013799715726465925,0.04962850505956417,0.0005033883260758573,0.7080025266401951,78.01911137222311,0.07386943920331288,0.1795966104882197,1.0,9.769962616701378e-15,0.02504186641620555,42.62507261232551,0.1820937438449213,2.918588748425589,-2.6785478757968035,0.16126953125,-0.008617469904949637,-0.005470907870309323,0.9165999889373779,,,,,
51,5.607809800248326,31.472606366485348,1.1102471379822145,-0.04594043272695858,2.014751633522633,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
52,5.65849103684645,32.041338095033865,1.0926289646425713,-0.04619507657193047,2.0323769042121245,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
53,5.70594154454342,32.584191947126705,1.0630291096337634,-0.046546912717745685,2.0491605487234095,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
54,5.748882838658915,33.07579312574268,1.0393610898964427,-0.04822470220993398,2.060623613920731,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
55,5.795805276364011,33.618033807390546,1.0793978418539272,-0.04623384272952349,2.077686766215677,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
56,5.84122901325901,34.148662364975316,1.0768064235508548,-0.0462108664366506,2.0825275613414633,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
57,5.892212836379002,34.74694887174792,1.2323918006099965,-0.05173601110412649,2.0927772886541147,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
58,5.935973314182543,35.26591950145357,1.0226007349552118,-0.045044283696016416,2.102966298069567,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
59,5.985920107009933,35.858313524275225,1.1389942914239923,-0.045747508807076655,2.1213176456098806,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
60,6.02934796964595,36.38355825841082,1.0868928327974783,-0.04852594622729834,2.1305770124791046,HP01,0.01,0,0.0012504130903249562,0.057351330143414606,0.0004299452943650294,0.6653127459914654,76.2203560037019,0.07142692981574716,0.1983301446928517,1.0,2.6645352591003757e-15,0.02585612876861236,42.036178057594405,0.20570109527282054,3.3182839628073233,-2.7387400799193857,0.18107421875,-0.007248554397978088,-0.0042396009330479215,0.909600019454956,0.0023245240192734037,0.002324532679235945,0.042140165266628234,0.03981564124735483,19.48975436792798
61,6.077621927262203,36.967767032926055,1.210691547357431,-0.04857946111744826,2.1431233384862756,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
62,6.120722210352572,37.49420730356225,1.0342850187915502,-0.04313162738697669,2.1540935477833534,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
63,6.168784238228411,38.08442198407122,1.143977192698999,-0.043728459795447955,2.1676953359463753,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
64,6.215175975729065,38.65922861280112,1.1831027708091182,-0.04700565323284974,2.164550545104752,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
65,6.25098445191733,39.102852820653695,1.1261362943386697,-0.05395322362741331,2.1664405222410767,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
66,6.293125398199514,39.63304842840602,1.1349672285356536,-0.04580403818511185,2.1853097813512297,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
67,6.335975761860322,40.17139080770213,1.18903700550236,-0.04912004576695183,2.1978837614144173,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
68,6.379274938917266,40.72395248096236,1.1013367731244288,-0.04171761092161195,2.211793933753419,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
69,6.425295424712975,41.31576264996143,1.1232625850707343,-0.04129956400207972,2.2263994148427577,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
70,6.466343908543244,41.84331203259,1.1441625751030915,-0.046706986136270306,2.229332422716263,HP01,0.01,0,0.001351812000935598,0.06462173468634974,0.0004170446379103862,0.6486306495546261,77.33172139609972,0.0712434174814242,0.2069528996813307,1.0,1.0658141036401503e-14,0.028022889553765404,40.829571586751364,0.22053444197500766,3.5354174740468296,-2.7307087429193757,0.19416015625,-0.007349679856392629,-0.00715308638103501,0.911300003528595,,,,,
71,6.510937191943947,42.42280327999463,1.1516843893720816,-0.04253733374423625,2.2332728598913194,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
72,6.551076666495407,42.94884458163037,1.1289455623717146,-0.04505817922126389,2.243530096864348,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
73,6.592564601854108,43.49390586875728,1.0899186606002607,-0.04260253968925935,2.254103425537472,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
74,6.639687228849325,44.121955414255545,1.2239229013870305,-0.04359338476931939,2.265633551908346,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
75,6.683994838718782,44.711640545437355,1.209294635350096,-0.043383520561140976,2.2774793101173554,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
76,6.728223885506717,45.30838277168092,1.2311296306215098,-0.04406804141820918,2.285373433965849,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
77,6.770152883459629,45.87631644580694,1.1952802479457425,-0.04340407199059843,2.29637989871141,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
78,6.811465852655665,46.43857913809126,1.2285864898888859,-0.04575468420388349,2.3069758970205116,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
79,6.840764668769232,46.83824872505802,1.146531669394255,-0.05362910597239197,2.314521432394896,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
80,6.881016825661605,47.38874389514438,1.3052283206260507,-0.050066425777720254,2.321014772881013,HP01,0.01,0,0.0012497387987237647,0.049891979714945016,0.0004847555467535272,0.6700843166134411,77.1145405367083,0.06801654245601947,0.1727442482319265,1.0,1.509903313490213e-14,0.02715066957721143,48.07352234589373,0.18058719527577938,3.6146187816903104,-3.3091081011471912,0.157421875,-0.008156614545782738,-0.006019109585262451,0.9035000205039978,-0.0011468512288131567,-0.0011468531072637992,-0.00421178020455484,-0.0030649289757416834,15.601602523628383
81,6.932101087270029,48.09625675397388,1.3018548530249767,-0.037556856309422015,2.3413842839699943,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
82,6.968066221633815,48.59859319614115,1.2177962973371168,-0.04981328225317082,2.3459571057975666,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
83,7.017596735772256,49.292679276547844,1.3034117146934778,-0.03920866055291862,2.3621477486510702,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
84,7.057663453007723,49.853666066066125,1.1810889885674065,-0.04192949710502042,2.3764959145727986,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
85,7.098660295802656,50.433384615744735,1.2745694811441342,-0.04579732630006316,2.382788071618671,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
86,7.1398524053948496,51.01816582918407,1.302356423009432,-0.04770900810211312,2.3895987195835913,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
87,7.1776374872509905,51.5620081626906,1.2042934052203926,-0.04303478432577552,2.402081367853469,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
88,7.2257080522909085,52.25900714898116,1.3243814388518445,-0.04032682341380909,2.4149177101708093,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
89,7.262884978378217,52.79816446789666,1.2263924607044394,-0.04455580448455901,2.421305592212781,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
90,7.3022154493874405,53.37086555867699,1.3187220181902415,-0.0472022569511211,2.434740414103193,HP01,0.01,0,0.0011196744832912703,0.05312075639720855,0.00039819302497348983,0.6805717766179903,77.77856878194368,0.06463521951666587,0.1860837143093707,1.0,0.0,0.026562831543140097,49.6453857356485,0.19121103107733714,4.080873044340023,-3.5327636270390563,0.1665625,-0.006640827242216948,-0.002192252160481365,0.9021999835968018,,,,,
91,7.345284651387906,54.00203480160443,1.2496199316525582,-0.04184530233312295,2.443944032453457,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
92,7.389411609767259,54.651802245821955,1.3647822770198237,-0.0447524551277124,2.458632968914388,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
93,7.425429301907036,55.18366714374101,1.2797552827853766,-0.04767504626471794,2.461124105846872,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
94,7.469701476187634,55.84054826664758,1.3504060488946692,-0.040785102261577444,2.467590664785297,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
95,7.511137018837242,56.46544039755267,1.3976621113172152,-0.045077873574069595,2.4816926247578284,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
96,7.543640939282039,56.958568054584276,1.3166017268818857,-0.05005570975576246,2.490134119477804,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
97,7.576236144022323,57.45100785180353,1.3976842424680198,-0.05156729419894836,2.4918924310456543,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
98,7.606144458977698,57.90588851244834,1.1906835546618757,-0.044948741827263286,2.4984681582226016,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
99,7.635474271411487,58.35367312454362,1.137543188616599,-0.04359930883496133,2.5014556375463384,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
100,7.677602739312823,58.999360350771205,1.3787823670514172,-0.04292063968336095,2.510991253591166,HP01,0.01,0,0.001267317725622338,0.04698560821879431,0.0005346467273781595,0.6573535605232329,76.74581877087587,0.06642001886720046,0.15301961375340578,1.0,6.217248937900877e-15,0.028287779660879267,48.74127215287284,0.160558968586097,3.8151632713032133,-3.796855131639589,0.13947265625,-0.0063713127304017994,-0.0046455885219534344,0.9074000120162964,-0.0014048601237974644,-0.0014048609217767734,0.0029922701565444996,0.004397130280341964,10.962650058456592
101,7.716612317074496,59.60368267417163,1.389037630666678,-0.04413627853036973,2.521467696437715,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
102,7.749246232203831,60.109021385054206,1.2563158984156362,-0.045235994192952204,2.528393600738399,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
103,7.785871554902306,60.67890936133023,1.3242252001230894,-0.04351893203378286,2.537716809537394,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
104,7.82072372092872,61.22289300530623,1.2755531861636749,-0.04182962748629425,2.5453579576857788,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
105,7.859527267785603,61.83328772697615,1.3460564327801086,-0.043003788942521395,2.5588620641543267,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
106,7.892201971370422,62.34888989446697,1.2737288857126998,-0.04225862873791533,2.5705296895266674,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
107,7.924754055137899,62.86293525092421,1.2515818445878042,-0.042552654968549,2.5820528069930897,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
108,7.954549470848411,63.33441367266491,1.2624795384863396,-0.046207674034158736,2.5815352602674717,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
109,7.994504246931058,63.97181473754408,1.37068619869028,-0.040667657778150665,2.5989223655050777,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
110,8.033632253749069,64.60138598395345,1.3188248636886635,-0.04048820296625094,2.602543202055199,HP01,0.01,0,0.0010394795761320566,0.05227669581309074,0.0003939449966399063,0.6571700457192674,76.80588222303737,0.06291623593907904,0.1716375360088949,1.0,6.217248937900877e-15,0.02808990884845829,46.95012969972834,0.17953608817580918,3.999285227458364,-3.676200662385302,0.15548828125,-0.006053907923264163,-0.006063564122395703,0.8934000134468079,,,,,
111,8.072585741214702,65.22856820070702,1.338031496659502,-0.039072710030226804,2.614766414019929,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
112,8.115530254853729,65.92553562895111,1.3443771322392468,-0.03466666612622736,2.6291910073752307,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
113,8.149549955055182,66.48341740994175,1.3578027439085754,-0.04304404810329106,2.6390641543334628,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
114,8.172494434174967,66.85935247660419,1.280450490140744,-0.04933709751598345,2.6401490393700815,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
115,8.210301749953494,67.47730968958363,1.3603404921860676,-0.0405292429992565,2.646981164868689,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
116,8.248819151309197,68.11407782226496,1.5827285372970095,-0.046954857761269043,2.6611934201128573,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
117,8.280159843553891,68.63273314809724,1.4806135114873593,-0.05000569461354131,2.66598434196252,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
118,8.315492322601404,69.22655598853795,1.291108312682946,-0.0386668939264462,2.672225740532286,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
119,8.351909164918245,69.83726959157516,1.2643718121311127,-0.03613808370267311,2.6858901265482893,HP01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,
120,8.381230733587428,70.32696370643464,1.4542438511482119,-0.04886272556237883,2.6910229730967807,HP01,0.01,0,0.0010543569298226965,0.058929808431284876,0.00035929783542105293,0.6454241380953997,77.15300097494357,0.06251532984699697,0.18483944053484322,1.0,0.0,0.028827313842536367,50.44673461744434,0.19617523624276742,4.691605668113374,-4.02352683878539,0.1701953125,-0.006403267854089421,-0.0061174150289742294,0.8988999724388123,-0.002132168285178381,-0.0021321651066267835,0.01597009807384782,0.0181022663590262,16.71938773291042
