task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
50,5.5617604848928055,30.966202219022986,1.0448996932288384,-0.0491742013876532,2.033904308586534,HM01,-0.01,2,0.001350273554828828,0.04869345637395087,0.0005173313639727331,0.6800310756824743,78.82311450089082,0.07197153161378017,0.16313293788563954,1.0,3.552713678800501e-15,0.023658988899003183,44.16501895703847,0.166962772216967,3.1000346077082157,-2.7568915902272955,0.17158203125,-0.00950683953599809,-0.002709890744371318,0.9121999740600586,,,,,
51,5.610292703347393,31.512830771611533,1.1037584251804085,-0.05050923989511454,2.0463798161263558,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
52,5.663328269100622,32.10888325028567,1.1753440897399265,-0.049851607287083176,2.0579899503890005,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
53,5.711925771341251,32.66010270695646,1.0934825208210726,-0.04662999599532178,2.0662505399557647,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
54,5.757742801287882,33.18489206266635,1.070162092575624,-0.04832758403402407,2.081317085669827,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
55,5.810138053931596,33.790093121667894,1.0829280239004462,-0.04093485986072395,2.0989672616685633,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
56,5.866185080449015,34.441535460827275,1.24652611655608,-0.046679551921167434,2.1201872555133905,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
57,5.9094984880542505,34.95084846299902,1.070465569306866,-0.047408776165280046,2.134323707828093,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
58,5.955912225362303,35.502114907684756,1.1184190614637983,-0.04712899177736387,2.1472549646319123,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
59,5.997298805620718,35.99668864196798,1.1747056319569722,-0.05379511458587778,2.157220909419837,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
60,6.043570179434576,36.551471093647294,1.085458190435244,-0.043946237789827064,2.171375428017585,HM01,-0.01,2,0.001230547781371415,0.04976424417184796,0.0004537928976875927,0.6993849175317891,77.91249510168748,0.06915772412912573,0.16436995751550615,1.0,4.440892098500626e-15,0.02574615000895066,42.16001965567217,0.17188802331141623,3.6621027611058263,-3.043242173981146,0.17853515625,-0.006914908857501177,-0.0021350106372750623,0.9047999978065491,-0.0005561026951993245,-0.0005561021036704049,0.019516302432138012,0.020072405127337337,17.46452298361325
61,6.092790082602745,37.14559334773718,1.1077481691467208,-0.04016558740893261,2.184511411510908,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
62,6.146893717433431,37.8089839205287,1.237059475828499,-0.04587470328912848,2.1987160444069698,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
63,6.192779983909952,38.37770157042909,1.235515255610103,-0.049427178382842135,2.207243287558999,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
64,6.237446595054605,38.93219287405069,1.2399386373871943,-0.051531781153123415,2.2203885570173036,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
65,6.293623084612632,39.636023194888686,1.3157898227764226,-0.043102182371302894,2.231920699225508,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
66,6.339381057734833,40.21385601856151,1.2317849544503783,-0.048405328735904654,2.2499857503821667,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
67,6.389238405024511,40.849880807854284,1.176614522396675,-0.04093050968904353,2.2629806650589384,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
68,6.4264331490954145,41.327174631591646,1.2599271241527072,-0.05592230798928158,2.263686959559536,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
69,6.470334732916306,41.89556982687354,1.1146668181837134,-0.0387821651616574,2.2786989914541333,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
70,6.516703676718801,42.497636631576434,1.183069415380773,-0.04281626141110244,2.291221656769261,HM01,-0.01,2,0.001444321058017348,0.04438542930888806,0.0006161412647045842,0.6871463477433982,76.8588319739394,0.07043171129079417,0.14072079410372426,1.0,1.7763568394002505e-15,0.027225642546171568,43.45423302221143,0.15054981710333273,3.683046332271986,-3.4186361019711047,0.154296875,-0.007301945048817275,-0.003165751406714991,0.9097999930381775,,,,,
71,6.560824874841571,43.07599661206681,1.1892912742859596,-0.045583199881648585,2.300995008678782,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
72,6.606487903474578,43.67686802361869,1.1439342204809968,-0.03999243205800206,2.3098221925169278,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
73,6.651775542303144,44.27838943364167,1.25922962154994,-0.04425456653066309,2.3259081490680114,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
74,6.689504590387924,44.78299041750626,1.2754962919536592,-0.05153594587337468,2.3293276085731014,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
75,6.730386259224428,45.334763780709764,1.2422170200351363,-0.047847981695667965,2.3366466359988016,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
76,6.767803474261791,45.84290044706993,1.1620662400645392,-0.047984129524894496,2.3470097498935054,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
77,6.808262665508575,46.396121622530956,1.288497644694041,-0.049000032720147725,2.3571252021176194,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
78,6.849673077575728,46.9606028453009,1.301046204100229,-0.04923232759905459,2.366483869706691,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
79,6.897132236630252,47.60891064090006,1.3167761098705106,-0.0444197452376884,2.3869003637176154,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
80,6.947830650722368,48.31000834833288,1.2911911460313428,-0.03893935462946765,2.401438501188928,HM01,-0.01,2,0.0011129969328330228,0.04577235385870822,0.0004602289876874674,0.6884023530602166,76.74929683860246,0.06363955462127753,0.14457069237724873,1.0,9.769962616701378e-15,0.024885754151012743,51.884750536233874,0.1498714832050584,4.002539959078981,-3.7349644159212425,0.1538671875,-0.006262560416496056,-0.001564423392561533,0.90829998254776,0.0002942113273093454,0.0002942147688788667,-0.0077298461090506,-0.008024057436359946,9.442083494791076
81,6.989799493086599,48.8907093592847,1.2653003813764543,-0.046154519804851385,2.4095453963201594,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
82,7.029155613812367,49.44162449700083,1.3691779110347713,-0.05073108861833056,2.42281185675715,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
83,7.080272534177066,50.16914894634013,1.373102523574734,-0.04130039023294451,2.43294315915016,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
84,7.116365303547668,50.68558699504064,1.2271753891498505,-0.0470131433732597,2.43988913972372,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
85,7.157599094145044,51.27228638844225,1.2870321009823704,-0.04453854021252783,2.4465629004460654,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
86,7.2056563990958304,51.96208047857736,1.4875077418707903,-0.04697958466374307,2.463871551386718,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
87,7.247065540830172,52.562340291345045,1.417701593941521,-0.047712971776654935,2.46787849647475,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
88,7.282741534611208,53.080959589410334,1.3740416523765508,-0.05193603139585221,2.475494872388035,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
89,7.32248150247206,53.662841474634476,1.2936923353627348,-0.04455797010276802,2.4815797784267626,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
90,7.358680558876524,54.195152312361664,1.3529432118477789,-0.04869875477530918,2.4881163017177057,HM01,-0.01,2,0.0009989653329690743,0.04047358787282656,0.0004214508373418292,0.7573135313613365,77.3314359124715,0.06233174577790644,0.14579851215243053,1.0,0.0,0.026913043204137326,50.27091145306791,0.1479444946279312,4.495485435271154,-4.156971037176116,0.15390625,-0.006885477794422753,-0.004891815089235648,0.9039000272750854,,,,,
91,7.406485127555341,54.905228610692205,1.4100657978911368,-0.04151778558575093,2.5051877943760306,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
92,7.4394385376201235,55.39473237708817,1.4980646650232146,-0.05800439358490944,2.5122068103623296,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
93,7.475267455499152,55.93312269190398,1.414014104707777,-0.05045367487565059,2.51722250736228,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
94,7.518596462313628,56.58181166991544,1.475317817555016,-0.04752418870596957,2.5252032005264344,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
95,7.563049613679327,57.25292760131148,1.427158871684478,-0.04186113721339648,2.546177050882438,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
96,7.597135999170142,57.77115084114868,1.3209589745244035,-0.04760956987817897,2.5486357144200493,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
97,7.637551544589287,58.38531333868854,1.3518787425383068,-0.04288790642813999,2.5463793973021596,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
98,7.671645762649107,58.90903632767042,1.4824110044458363,-0.05346663032767362,2.5562465110516244,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
99,7.703064218773823,59.39047581715188,1.3029334474477745,-0.0476261728832206,2.56782945187918,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
100,7.736847138646792,59.91102802470128,1.3069562905645569,-0.04680548378661076,2.577400056233551,HM01,-0.01,2,0.0011447743642915393,0.04446569303789073,0.00043660091854054965,0.7501690559607751,78.60515691314102,0.06334372420236192,0.15181160354613374,1.0,9.769962616701378e-15,0.027259007248567252,47.94585065577732,0.15705245131581608,4.6454369626317265,-4.291565937553447,0.16328125,-0.006676731321563557,-0.003979184559908328,0.901199996471405,-0.0003908160261539492,-0.00039081627310689484,0.02161264187430234,0.02200345790045629,17.162007113816806
101,7.770282938648944,60.43226460096915,1.4334353181642163,-0.04981247549394976,2.585930570247235,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
102,7.79812739854012,60.86790537702908,1.3404693689308271,-0.051474691651820344,2.588488947256246,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
103,7.846062713639567,61.619350606030594,1.5431766200618204,-0.039905386672806645,2.60199782879201,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
104,7.881272769107916,62.175976170902956,1.4893419933030612,-0.0513564490936382,2.608346783160349,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
105,7.917824752671168,62.75482599883948,1.4032737525321812,-0.045701825843781824,2.609877938250128,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
106,7.955578540324036,63.35662204476761,1.44409363522041,-0.045862481094503915,2.6194024537769245,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
107,8.00221049738413,64.09989131218454,1.6561982547062621,-0.046428837172445565,2.62195016969304,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
108,8.040806851420228,64.72218280515673,1.4496039807453571,-0.044399506366101384,2.6285062241649286,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
109,8.078277028191497,65.32974011244053,1.5027348070237978,-0.04810057340438538,2.6364405280960224,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
110,8.11426819659704,65.91451982247783,1.448821822505992,-0.04490163458553582,2.647663850237551,HM01,-0.01,2,0.0010335578704097025,0.03718691728074681,0.00047796352880415056,0.7538031044148412,77.14218577142394,0.05801720527672086,0.1286401828358991,1.0,8.881784197001252e-16,0.02655702790423369,54.55511918466685,0.13827365077048603,4.452998518311013,-4.436510138457171,0.143046875,-0.006008617449863235,-0.0019196517280802299,0.8978000283241272,,,,,
111,8.149038814036874,66.48060703285876,1.5051178982678055,-0.04879896268090527,2.651970550162504,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
112,8.19124231309856,67.17061935740149,1.4918379460085562,-0.04299286723584952,2.660955743188863,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
113,8.229714142497716,67.7992546128785,1.5373156253569897,-0.0459055476411672,2.668603467486922,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
114,8.267152743191854,68.42170684519918,1.6404858864882084,-0.050689907687914044,2.676192562162955,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
115,8.302398711457606,69.0083535035535,1.5851859189174105,-0.049869710358761095,2.67827638666271,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
116,8.342409151749202,69.67999747301232,1.6508380890178902,-0.04766829184011595,2.6828783241789727,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
117,8.37270416804462,70.18815128908366,1.4291594237978043,-0.04885842256000533,2.682144893219172,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
118,8.40975633402756,70.81239419619149,1.4646192550129902,-0.04196666524673571,2.6923848683957097,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
119,8.441186486129032,71.33795634853236,1.4639327446392607,-0.04658259523539396,2.6983195604810475,HM01,-0.01,2,,,,,,,,,,,,,,,,,,,,,,,
120,8.475524198343013,71.91736042158641,1.4156901839355598,-0.044671080454463025,2.704731420201233,HM01,-0.01,2,0.0011685853581893235,0.04006889596879907,0.0005163830149970544,0.7344638161101981,76.89723257770478,0.06146902144623157,0.13794141830881948,1.0,2.1316282072803006e-14,0.025331690359176387,55.88613171338277,0.14228126925735765,4.600665771192483,-4.478423234139048,0.14876953125,-0.005770246498276906,-0.0034126584603438944,0.892799973487854,-0.0035802719408328763,-0.003580271667120755,-0.03477033232268174,-0.031190060381848867,21.15521762205103
