task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
1,1.1055538477667044,1.228379861478058,0.8856910589703265,0.00930509432820244,0.7315650364480529,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
2,1.4896305335152544,2.2396535484757107,1.113037852351421,-0.043269520604451266,0.7931248929647455,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
3,1.7578494353087677,3.127167347595704,1.0416706803169244,-0.052527865584940055,0.8452975833158745,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
4,1.9599910521802775,3.8850549905371405,0.9092115448717746,-0.046459401443889686,0.8929397707003648,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
5,2.1144665190315273,4.528289583039774,0.8283573199890928,-0.05619225536030367,0.9333522936286264,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
6,2.245042493372077,5.105838999605509,0.7818518311916829,-0.059913769452897725,0.969652129918027,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
7,2.356386869006385,5.635016916553024,0.7191969169789307,-0.05686306057530416,1.0002724279024953,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
8,2.4896933950066904,6.270590248867245,0.842730323201934,-0.05055058583709938,1.0413513855115095,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
9,2.608783855203849,6.8743186739317,0.8032286840603221,-0.04802862081973787,1.0813071520290543,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
10,2.706904917838393,7.399788152930942,0.7503618810543258,-0.05606760209158532,1.1070808777677754,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
11,2.8155735882868873,7.998789633162813,0.8108273464274062,-0.04498536451653117,1.1477091393250698,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
12,2.9181467325253534,8.58076375800131,0.8153833314572406,-0.048256215558539296,1.1827118183604692,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
13,3.0269202779293063,9.215458401931246,0.8264675581522911,-0.041808881802210346,1.2171002436915537,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
14,3.1140786260336615,9.751924827684752,0.7935078024343748,-0.05136223831652103,1.2388911876358921,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
15,3.2059581160164505,10.332825965521357,0.8266624024011019,-0.04539663456516538,1.266188017391057,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
16,3.2877792239343706,10.865588530454733,0.7981055690979963,-0.04865213863959552,1.2887480222070058,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
17,3.3683395400562297,11.400726908978177,0.7793580209929124,-0.04388417561946399,1.3155468970455806,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
18,3.4514033978383223,11.958502762114676,0.8230412555922652,-0.04760035748121647,1.34937272255048,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
19,3.528519788521835,12.494173375235084,0.8262218763294478,-0.048802072111920246,1.3755080647577336,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
20,3.607664920932937,13.058454281633002,0.7947202624158912,-0.03618527551768056,1.3996211492275932,HP10,0.1,2,0.001302155976674358,0.06550717218573411,0.0003924047843919909,0.6555071501355381,77.27916649554851,0.08372466310073526,0.32380718923562923,1.0,1.7763568394002505e-15,0.02393335175982135,33.2055564298372,0.3328361467110379,2.2166791435435695,-1.7842167699593745,0.18275390625,-0.009386307487527256,-0.0007022225942452649,0.92330002784729,-0.000909025657865048,-0.0009090353803842405,-0.02635270918755998,-0.025443683529694932,9.380281575942563
21,3.6710234130509924,13.521234175831896,0.814474970033228,-0.056225868645004874,1.4171731430243608,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
22,3.7434047816804297,14.058014909580047,0.868653100419177,-0.050520770091608116,1.4388166925424404,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
23,3.820908503191097,14.641112831470682,0.8995494456178192,-0.044881281340561456,1.4670520403646157,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
24,3.9020713512158727,15.262338550887492,0.8989854657245857,-0.041157219742533294,1.4886088416503456,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
25,3.975175891052428,15.83605722971,0.8524259535645555,-0.04045092465966585,1.507875065690111,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
26,4.042708870312164,16.377046063054802,0.9038840873134436,-0.05051136247954425,1.5227044735109894,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
27,4.112081024781739,16.940417308665392,0.8575578470746444,-0.041296882096907586,1.5416823776257298,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
28,4.1754439530323415,17.462244506299488,0.8492848812612123,-0.04540202596284239,1.559483030664986,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
29,4.244902549712188,18.04425323994941,0.8836476531215777,-0.03857647109288749,1.5806132627167238,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
30,4.300596101171675,18.520198697301698,0.8058153122613089,-0.043583595124853804,1.5962085511944821,HP10,0.1,2,0.0011454430610139598,0.059773077743825016,0.0003864765154510231,0.6397193592730175,77.50956237166395,0.07952443218612812,0.2820297707987875,1.0,5.329070518200751e-15,0.022426270641671905,35.931757229575396,0.30440632228039277,2.5208477016450113,-2.2465651609516506,0.16396484375,-0.00862947005103571,-0.001858302700838643,0.9246000051498413,,,,,
31,4.362969106854781,19.059587836484067,0.8607694593312122,-0.04057217995238187,1.618306378150918,HP10,0.1,2,,,,,,,,,,,,,,,,,,,,,,,
