task,N,N2,D2,cos,w2col,arm,eps,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,phi2_probe,sigma,zbar,posfrac,rad1,rad2,acc,E,E_pred,r_W1b1,r_W2,r_scale
15,3.2985051745987066,10.935704413605345,0.9347806421766485,-0.049928030168899774,1.3749858638603256,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
16,3.386636524994025,11.526394925538884,0.8321148838460517,-0.042809520304789433,1.40562202482485,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
17,3.470953801187664,12.099475171464292,0.9116294360325762,-0.053877510531677775,1.4365972631151007,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
18,3.5595471029312655,12.716044134069282,0.9514990449086395,-0.05027484774173836,1.461702165195838,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
19,3.642489685517623,13.313111318246099,0.8756869919757267,-0.04328129123663457,1.4896960251405744,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
20,3.7194976488056195,13.879497188504967,0.9409922711186642,-0.05562281264288036,1.5140120843014597,HP01,0.01,1,0.0013230806414730222,0.05006791331112117,0.0005214986325762891,0.6558605199650843,77.26132654734627,0.07683470101216287,0.16449537931955638,1.0,2.6645352591003757e-15,0.02578544247290596,36.49315973954727,0.17603451312549384,2.252742714234573,-2.056164631148758,0.15779296875,-0.013403863650643836,-0.0013719728359574074,0.9207000136375427,0.0026474259083037223,0.00264743860705288,0.028901152096307114,0.026253726188003392,12.736573333095281
21,3.791320485923225,14.41928973371717,0.9483710217141188,-0.0594747930734749,1.5369761895295178,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
22,3.8675676268269035,15.000020124646353,0.8708022147576796,-0.040953700476924905,1.5612025540785488,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
23,3.9335679717383782,15.514941872377682,0.9102193576595891,-0.05671590463274608,1.5788254842121021,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
24,4.0058191267399,16.090470140545406,0.8959534414039257,-0.04427707017723858,1.5974970002655475,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
25,4.082406993968796,16.70757762619483,1.0430447550454585,-0.052189806148976906,1.622057159942919,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
26,4.151611186498739,17.275364370683295,0.8957711203717861,-0.046034807938434855,1.644058796582807,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
27,4.225987432313293,17.891025345099887,0.9403919740144082,-0.04179194126202757,1.6683772910787575,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
28,4.292566449424949,18.45954607952935,0.937718779197927,-0.04770455823666024,1.6852826990052763,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
29,4.357045125284617,19.019493321808046,0.9251668370261866,-0.04607559317701157,1.7036055604962577,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
30,4.409723374371145,19.488237662258033,0.8506385664652873,-0.05200175872899906,1.7179581992169943,HP01,0.01,1,0.0012342676458624868,0.050131394542699055,0.000455779870575618,0.7059587652884827,76.51825958555415,0.07563942204009268,0.18481534915391706,1.0,1.3322676295501878e-14,0.02254702953926202,37.727300839520225,0.19088341361845637,2.5704106771106945,-2.2591252794388006,0.17091796875,-0.009331266015042208,-0.0028021310684978066,0.914900004863739,,,,,
31,4.469946378162827,20.023196713616425,0.9449836646407522,-0.050176210993671234,1.735580691162182,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
32,4.535878897614592,20.610665574859066,0.9900495393687758,-0.04807074568453922,1.7538481765245886,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
33,4.590196053533257,21.10675429703864,0.8903724774051001,-0.04813902985002375,1.767310545997468,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
34,4.646528546641502,21.627301340520468,0.9832922973920464,-0.05268863595136927,1.7794939468850746,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
35,4.709975475958609,22.219732775781996,0.9640266057482377,-0.043885869614159335,1.7994408444850445,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
36,4.761992857382051,22.71245650990903,0.9581631870752011,-0.051663416624400264,1.8159944581394114,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
37,4.819255530884119,23.26063437248422,0.9963818140073546,-0.04938382750928165,1.8284139907638342,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
38,4.884108543417482,23.888846641866902,1.080041673661708,-0.045463437795895005,1.853230065660556,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
39,4.949344666348691,24.5290896882798,1.09601892733526,-0.04666216394556985,1.8679592965296252,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
40,5.012393831908946,25.153762574323473,1.1154095871880387,-0.05177920447148063,1.882421656748197,HP01,0.01,1,0.0013919578859287324,0.04785299518902952,0.0005591310176245885,0.6678835063512715,77.89375959776947,0.07491448481799033,0.16587005839640304,1.0,6.217248937900877e-15,0.026975306703099812,41.34928286319961,0.17506474093428248,2.7295670840372837,-2.639825204455233,0.15580078125,-0.009756215288015341,-0.0029841626953792232,0.9214000105857849,0.0002896468351562967,0.00028965117086664617,0.0008369123381403278,0.0005472655029840311,10.622922220268485
41,5.066401095230407,25.6953289245223,1.0595550148521007,-0.05108690514316022,1.8946801323036464,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
42,5.120775487879286,26.24715738018678,1.0713691321172851,-0.051707044664790286,1.9015855583558625,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
43,5.178620081579636,26.839449555465126,1.0973246945565,-0.04873936276756595,1.9196414234407957,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
44,5.233221291971963,27.405959138880164,1.0730453467107581,-0.04919005010626066,1.9334927795259234,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
45,5.283663877418474,27.937775187840245,1.0682365812966201,-0.05338164492526556,1.9415003189015188,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
46,5.337758879122121,28.513838328762308,1.129100440911632,-0.05116237353480279,1.9554312029722376,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
47,5.386315904742327,29.03743748823391,0.9631216432610041,-0.04316438726166868,1.9649251357736182,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
48,5.438719009369225,29.604856273000276,1.0226384644361584,-0.04470653709241015,1.9756172759761526,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
49,5.492344087479364,30.192231774928587,1.139023007362096,-0.048454487138313136,1.9895135127626191,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
50,5.540914930377703,30.72984546048857,1.055743698827448,-0.04781537480248108,1.9996412011889517,HP01,0.01,1,0.0011421470045653846,0.04554200941539106,0.0004819117307997676,0.6788247530220171,76.66279483889808,0.06982596083305793,0.16032002587050395,1.0,1.1546319456101628e-14,0.025326528725627972,41.685290166083384,0.17719390692080342,2.846462894575814,-2.687606741114667,0.15697265625,-0.00921678660353463,-0.005836415584400681,0.9143000245094299,,,,,
51,5.591646590689785,31.298429738586748,1.04066815157501,-0.045000528524306124,2.011262552687747,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
52,5.643714642481966,31.88332940617318,1.0659707310028528,-0.041783630104506975,2.0318092372240972,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
53,5.704611528670949,32.572051733179,1.2794461443981084,-0.048449164246238186,2.051301446218368,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
54,5.7600832542224705,33.20841392349967,1.1542275201953478,-0.04396186291841933,2.0649144668645194,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
55,5.811309452627182,33.80211268186265,1.0454653528613205,-0.0405466141604561,2.077602952141481,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
56,5.856616956109779,34.329492472332156,1.200508335540946,-0.05339832750635484,2.088520451543398,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
57,5.899130041738995,34.83106129714217,1.082424163478207,-0.050523592634408095,2.0962172530471888,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
58,5.941446224136266,35.330975947070804,0.9856767737620317,-0.04333676404566608,2.101789851131552,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
59,5.983787226448105,35.83614377687327,1.1534532305153982,-0.052308530199999925,2.110574183280968,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
60,6.03041943310708,36.39132205046027,1.1788301327237247,-0.049325867094151855,2.1199244574019764,HP01,0.01,1,0.0011662342764445731,0.04571244187353595,0.0005243290769523845,0.6425501674246659,75.72519439329275,0.06624743945810495,0.1522177738870422,1.0,4.440892098500626e-15,0.024746272929500046,47.6366738571949,0.16582947032040796,3.1001694731333136,-2.9881938810840456,0.14560546875,-0.009544533245838217,-0.0041534822153278675,0.9085999727249146,0.001962171641787174,0.001962169773788121,0.006125870561438113,0.004163698919650939,13.166799466956709
61,6.0821170545742005,37.019216128279865,1.1771283773967607,-0.04379872381278,2.1350988404661364,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
62,6.129067320525507,37.59042871789819,1.1760147782950756,-0.046453085102594646,2.146448400596929,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
63,6.175882021694507,38.167384339494156,1.1453798994257238,-0.045626537890281045,2.1577017644398144,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
64,6.225032142995067,38.77739551254939,1.0712367267956042,-0.03927194463986825,2.16707658507596,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
65,6.263242674345606,39.25470990793626,1.1002337315974922,-0.04943307734055693,2.174951610597584,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
66,6.310415202849892,39.8482946866802,1.1598837230767312,-0.04389374929538845,2.1887507434809965,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
67,6.355617933664771,40.42194242072487,1.2756957516460732,-0.04944198462925131,2.1950924296644816,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
68,6.400363768350371,40.99282392367594,1.2500254374468076,-0.04936943546560875,2.2078644870248874,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
69,6.446009090714313,41.579617899093726,1.206506080876942,-0.046775211465132284,2.2210777760638045,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
70,6.49126517553836,42.167498095213865,1.2705235717622205,-0.04884952626887831,2.233111242212267,HP01,0.01,1,0.0012596787165285428,0.0404934596787461,0.0006096123176994812,0.6513069683618975,78.34935933711198,0.0644898057910332,0.12888786456682896,1.0,3.552713678800501e-15,0.026323065032026763,48.26655141475353,0.14389123811616802,3.34954934236242,-3.6084589330705676,0.12486328125,-0.007872745869679636,-0.00259440767620826,0.913100004196167,,,,,
71,6.53303958064665,42.7131861710998,1.2609401805068388,-0.04947216134936598,2.2485039822957402,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
72,6.573853633201939,43.25091737623181,1.11378264233509,-0.044193364697235143,2.262859093257481,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
73,6.61165099006565,43.74858658056286,1.2046851291990297,-0.049746369173798675,2.269230744572846,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
74,6.666391946604315,44.47570015690778,1.3211105071766511,-0.03946593245148824,2.2863139636471423,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
75,6.712450190843984,45.09233533608304,1.2334964192858735,-0.0415538759140387,2.291430266457363,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
76,6.750919260147603,45.60965665515494,1.2366047353847103,-0.04891993756694009,2.3009523652019586,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
77,6.798184626556398,46.24866457997493,1.3919965780307342,-0.047914543609132804,2.318442331221553,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
78,6.834368729839027,46.743162306339244,1.199725805379054,-0.048023393856914474,2.3276997427595365,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
79,6.874869406539196,47.2990828514027,1.4240895523761485,-0.05439032618252128,2.3368709132469077,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
80,6.916814439071796,47.874627960858234,1.353287906469581,-0.050860422386286235,2.344601915854014,HP01,0.01,1,0.0011528481356454458,0.04588962247587254,0.00048070350718667506,0.6764172146415666,77.26195163881161,0.06499954284405948,0.15093420335069188,1.0,0.0,0.02594516998753125,52.159531316231316,0.15939281893600582,3.5947093084505313,-3.5457857876661567,0.138984375,-0.008862276761064256,-0.004855822953363472,0.9099000096321106,0.0023630322308603458,0.0023630333600993102,0.02068293798213252,0.018319905751272174,14.108363559660733
81,6.9597983680618185,48.47060581869307,1.3216588404643432,-0.046682147114910394,2.3563350705312818,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
82,6.997712473780381,48.99876992941403,1.27200997772484,-0.04715786863941249,2.364824808551187,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
83,7.039444676859736,49.58628759059983,1.2874508711552957,-0.044313240689861554,2.3783360716032638,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
84,7.073252489810309,50.06166403777901,1.166935454618027,-0.04671966964800027,2.3847645968745956,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
85,7.115741508742223,50.66797788094104,1.2137068079553692,-0.041280542119734885,2.401217125359761,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
86,7.1498764044339,51.157655848910416,1.1922231478071657,-0.046894520505966646,2.41051411503133,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
87,7.189734157519467,51.728491933366655,1.1668724221112279,-0.03937397982353408,2.4195735172027746,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
88,7.224118187628717,52.22514984835036,1.1701021433317567,-0.04482601138498379,2.4312081176985685,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
89,7.262590521762333,52.78252754195817,1.1894547211856477,-0.03983351570665292,2.4357617397180884,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
90,7.290776573847939,53.19385628208026,1.2113151410147236,-0.052621563649161235,2.4438698214214565,HP01,0.01,1,0.0011253024178258697,0.050806962652423335,0.00040576884271529293,0.7116478202070045,76.70120723916844,0.0658817376186137,0.19592853150031928,1.0,6.217248937900877e-15,0.025540951229361487,47.42639105869378,0.20378710855690074,4.347463343328905,-3.794004258340918,0.17810546875,-0.007129989071350254,-0.005384710793581176,0.8981000185012817,,,,,
91,7.336193247267931,53.85915028825937,1.363278345788703,-0.042077883488589755,2.4540213670442346,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
92,7.37206146950984,54.38545448255056,1.2238329489854656,-0.04538284290355017,2.4648904248770758,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
93,7.403113173615106,54.84295069215617,1.2741960798976033,-0.0490984304534385,2.4709418404940777,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
94,7.4423794004344295,55.42681479205889,1.2940356542416374,-0.04471728193035468,2.4819184467340216,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
95,7.481886298815217,56.01875056853578,1.4123461231083718,-0.048306813430167156,2.4951612740412115,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
96,7.522195034207243,56.6261657026163,1.3373436178607978,-0.04330782044810388,2.501499101020214,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
97,7.562678268972928,57.23760540397545,1.3675285106397095,-0.045235204563825814,2.5110137771172476,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
98,7.602722479093789,57.84874374630532,1.2991659762462442,-0.040348787255756496,2.5178214682063516,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
99,7.639924838378878,58.419788376103206,1.2925917731075054,-0.04295128461917812,2.525495865430531,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
100,7.67604265427527,58.97592469927381,1.3468911250974651,-0.04590091436282665,2.5301380667202737,HP01,0.01,1,0.0011178542999049912,0.04597252639835105,0.0004380815305606109,0.7239972507951574,76.66461693169857,0.06407240775777023,0.18206942856332478,1.0,1.509903313490213e-14,0.02606692694598366,51.67049909214524,0.18657966056887523,4.383270025377074,-4.003124592377548,0.161796875,-0.006665196007079251,-0.004887338618619303,0.9041000008583069,-0.002920891285184952,-0.0029208926040550347,-0.009966049220729871,-0.007045157935544919,16.336487003711486
101,7.7059350308275825,59.436173240042145,1.2936761653821958,-0.0486709718296283,2.534498831810174,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
102,7.748143328696394,60.091261930179805,1.3807839256585805,-0.043444676977328366,2.542981826399362,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
103,7.785142162589876,60.66971444272807,1.2968342922848013,-0.04168219373742704,2.5514317277088927,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
104,7.827199460643076,61.33009766238578,1.5270607366737436,-0.045269193141882685,2.555463566190258,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
105,7.868324378915412,61.97932203911287,1.5156033480801259,-0.045892320411917126,2.5585638217912487,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
106,7.8942153242437625,62.38771419560451,1.279281947065958,-0.050355442591078284,2.5692230344757365,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
107,7.9246134765618645,62.86840924685231,1.2975736107446334,-0.04681617569237998,2.5694927272858687,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
108,7.9618957311894984,63.46020938293039,1.4160238365696047,-0.04510148177804021,2.5767220360742282,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
109,7.997922575952218,64.03857607404514,1.3188474376141464,-0.04167902188570414,2.5928937473945477,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
110,8.042258401097445,64.75318350717689,1.5995368017629374,-0.04552878321387595,2.6033505744721968,HP01,0.01,1,0.001119889976305783,0.047580535913728496,0.00046609644552628626,0.6530522843127071,77.3254194033108,0.06208108578908018,0.158899023700511,1.0,9.769962616701378e-15,0.029156730101288508,54.85995158600622,0.17666038236757386,4.223238438288212,-4.004882498893747,0.1541015625,-0.00800061802182499,-0.004416627786852354,0.9053999781608582,,,,,
111,8.079930431729117,65.36047150396591,1.4299305539115028,-0.04550060341197972,2.6165094523115293,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
112,8.109145389612916,65.83385662419336,1.35702607818404,-0.04728703476163593,2.618205912517958,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
113,8.153777746394951,66.56695779123302,1.6036635582080234,-0.04395192956660525,2.629098756488927,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
114,8.192118243741012,67.19455384746301,1.4638016804083325,-0.043517266776945486,2.636516788800249,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
115,8.220548343958892,67.66264032491581,1.2159044961196477,-0.04317559249577153,2.6438527788951602,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
116,8.247683520263527,68.1119706880631,1.3034797778748808,-0.04658617343962211,2.6523945070691672,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
117,8.275016173251574,68.56440378101331,1.5009997957646057,-0.05302463110103264,2.654805841302062,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
118,8.307069394671375,69.09683517712541,1.3180180524087652,-0.04193365091270252,2.6664408146899508,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
119,8.33597214166695,69.57402670297094,1.3972967483885659,-0.050414402473619085,2.6727283275162317,HP01,0.01,1,,,,,,,,,,,,,,,,,,,,,,,
120,8.375472253779403,70.23752794883629,1.4461083173859632,-0.03937282842820813,2.6819682773736293,HP01,0.01,1,0.0011019984844758777,0.04636412282607857,0.00044723332421211473,0.6923599907742174,76.75962244375583,0.061058816482148316,0.17068621205223664,1.0,0.0,0.02633016731248115,54.92210893397824,0.18284132760187685,4.746059356033433,-4.426567347763352,0.1580859375,-0.005274118021237824,-0.002734525784603617,0.902400016784668,0.003193154144239317,0.003193161903970769,-0.006408192558110289,-0.009601346702349606,14.151699663832039
