arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
SILU,std,0,0,0.0001,1,1,5,0.7291266026,0.8583999872,0.7480000257,0.8583999872,0,0,0.3862028122,5.2839818,-3.704775572,0.5307561159,34.78635001,0,0,1.53927052,3.002106667,-4.624393463,0.704615593,24.30187873,0.7269791961,0.6029426455,0.6214545965
SILU,std,0,0,0.0001,2,0,1,0.9608974359,1,0.9899999499,1,0,0,-1.254853129,3.95104599,-4.861929893,0.3646635413,31.36126584,0,0,-0.7657869458,1.943892479,-4.267737865,0.3489628732,17.22434478,0.7088816762,0.6040014625,0.6597835422
SILU,std,0,0,0.0001,3,1,5,0.6617387821,0.815599978,0.6640000343,0.815599978,0,0,-0.4451723993,4.782444477,-4.186050892,0.4362407625,38.76772011,0,0,-0.9370570779,2.831516743,-8.073489189,0.3727016747,26.69212337,0.7899665833,0.6096724272,0.7481588721
SILU,std,0,0,0.0001,4,0,1,0.9584935897,1,1,1,0,0,-0.4343902469,4.254950047,-9.362785339,0.4315578043,34.7306587,0,0,-0.2444797158,2.892808676,-8.383405685,0.4341841936,19.49745353,0.7862033844,0.6175074577,0.7896886468
SILU,std,0,0,0.0001,5,1,5,0.7307692308,0.8563999534,0.7380000353,0.8563999534,0,0,-1.022777915,5.152269363,-5.073005199,0.3958139718,41.68809938,0,0,-0.8396730423,3.251456499,-13.60335636,0.3751718998,29.07225322,0.8651755452,0.6272380352,0.8646360636
SILU,std,0,0,0.0001,6,0,1,0.9573717949,1,1,1,0,0,-2.540939093,4.320371628,-5.894691467,0.228612259,31.23063987,0,0,-2.083231449,2.618846416,-13.64423275,0.1244046167,17.98900475,0.8630496264,0.6266630888,0.9119564295
SILU,std,0,0,0.0001,7,1,5,0.7079727564,0.8511999846,0.736000061,0.8511999846,0,0,-0.3537016511,7.136659145,-3.029583693,0.4889445603,44.31488326,0,0,-1.282361746,3.827984571,-16.57375717,0.3642405272,28.87727762,0.9023060203,0.6434274912,1.003831863
SILU,std,0,0,0.0001,8,0,1,0.9606971154,1,1,1,0,0,-3.761570215,4.899699211,-12.0171032,0.1655235738,29.70912231,0,0,-3.197800398,2.619480848,-16.31472397,0.0335939154,15.60691769,0.9006000161,0.6446295977,1.03740418
SILU,std,0,0,0.0001,9,1,5,0.5432692308,0.7099999785,0.5720000267,0.7099999785,0,0,-0.3483829498,6.285375118,-4.107721329,0.4712514579,49.71997438,0,0,-1.971358299,3.082956553,-16.40513802,0.2239572704,27.69660729,0.9570724964,0.6473660469,1.128327131
SILU,std,0,0,0.0001,10,0,1,0.9463541667,1,1,1,0,0,-1.269906044,4.987853527,-4.460333347,0.4090494215,41.43165583,0,0,-2.13864851,3.22779727,-20.51175499,0.1973665655,22.21371028,0.9433067441,0.6523445249,1.180301785
