act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,l2,0.001,1,0,W1,2,78400,33.31122314,5.771587575,5.771587575,1,1,0,0.03331122314,0,0,-1.479315476e-17,0.03331122314
R,l2,0.001,1,0,b1,1,100,0.04445929744,0.2108537347,0.2108537347,1,1,0,4.445929744e-05,0,0,-1.974389427e-20,4.445929744e-05
R,l2,0.001,1,0,W2,2,10000,32.59850817,5.709510326,5.709510326,1,1,0,0.03259850817,0,0,0,0.03259850817
R,l2,0.001,1,0,b2,1,100,0.3430667701,0.5857190198,0.5857190198,1,1,0,0.0003430667701,0,0,-1.523522509e-19,0.0003430667701
R,l2,0.001,1,0,W3,2,1000,3.237631366,1.799341926,1.799341926,1,1,0,0.003237631366,0,0,7.188985775e-19,0.003237631366
R,l2,0.001,1,0,b3,1,10,0.02634508479,0.1623116902,0.1623116902,1,1,0,2.634508479e-05,0,0,-1.169956789e-20,2.634508479e-05
R,l2,0.001,1,1,W1,2,78400,12.38197455,3.518803,5.771587575,0.6096767923,0.4623732651,5.187720764,0.01238197455,0.02691244673,0.005075038344,0.02183740839,0.01238197455
R,l2,0.001,1,1,b1,1,100,0.03632060194,0.1905796472,0.2108537347,0.9038476246,0.9060759903,0.08921661435,3.632060194e-05,7.959604276e-06,4.110386224e-07,7.548565654e-06,3.632060194e-05
R,l2,0.001,1,1,W2,2,10000,10.85801513,3.295150244,5.709510326,0.5771335991,0.7573682496,3.867652232,0.01085801513,0.01495873379,0.005829134608,0.009129599181,0.01085801513
R,l2,0.001,1,1,b2,1,100,0.2929912143,0.5412866286,0.5857190198,0.9241404331,0.9735804016,0.1368447124,0.0002929912143,1.87264753e-05,1.974237384e-06,1.675223792e-05,0.0002929912143
R,l2,0.001,1,1,W3,2,1000,2.25191797,1.500639187,1.799341926,0.8339933426,0.8836702771,0.8470193352,0.00225191797,0.0007174417542,8.922332605e-05,0.0006282184282,0.00225191797
R,l2,0.001,1,1,b3,1,10,0.02357576512,0.1535440169,0.1623116902,0.9459824899,0.9724549906,0.03807656672,2.357576512e-05,1.449824933e-06,7.687209633e-08,1.372952837e-06,2.357576512e-05
R,l2,0.001,1,2,W1,2,78400,9.506408337,3.083246396,5.771587575,0.5342111431,0.3321662417,5.567376797,0.009506408337,0.0309956844,0.007227178297,0.02376850611,0.009506408337
R,l2,0.001,1,2,b1,1,100,0.02375808179,0.1541365686,0.2108537347,0.7310118024,0.8390225545,0.1169634908,2.375808179e-05,1.368045818e-05,3.216836925e-06,1.046362126e-05,2.375808179e-05
R,l2,0.001,1,2,W2,2,10000,7.422556486,2.724436912,5.709510326,0.4771752315,0.6422035429,4.476813005,0.007422556486,0.02004185468,0.008910663291,0.01113119139,0.007422556486
R,l2,0.001,1,2,b2,1,100,0.2383065346,0.488166503,0.5857190198,0.8334482687,0.9470369989,0.1995087628,0.0002383065346,3.980374644e-05,9.516493534e-06,3.028725291e-05,0.0002383065346
R,l2,0.001,1,2,W3,2,1000,2.053553098,1.433022365,1.799341926,0.7964147027,0.8231779038,1.022771034,0.002053553098,0.001046060588,0.0001341900207,0.0009118705674,0.002053553098
R,l2,0.001,1,2,b3,1,10,0.02298597002,0.1516112463,0.1623116902,0.9340747182,0.9710342848,0.03924400874,2.298597002e-05,1.540092222e-06,1.144995e-07,1.425592722e-06,2.298597002e-05
