act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
LR,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0,l2wt
LR,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0,l2wt
LR,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0,l2wt
LR,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0,l2wt
LR,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0,l2wt
LR,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0,l2wt
LR,none,0,0,1,W1,2,78400,134.654937,11.60409139,5.761751502,2.013986786,0.06217403388,12.63086771,0.134654937,0.1595388192,0.03413293539,0.1254058838,0,l2wt
LR,none,0,0,1,b1,1,100,0.4228940002,0.6503030065,0.2109972727,3.082044607,0.4987491371,0.5749303921,0.0004228940002,0.0003305449557,0.0001929895277,0.000137555428,0,l2wt
LR,none,0,0,1,W2,2,10000,79.29423566,8.904731083,5.78005976,1.540594986,0.1961683669,9.618201637,0.07929423566,0.09250980274,0.009763570875,0.08274623186,0,l2wt
LR,none,0,0,1,b2,1,100,1.006564477,1.00327687,0.5586943256,1.795752747,0.5393010862,0.8450563547,0.001006564477,0.0007141202426,0.0001976536385,0.000516466604,0,l2wt
LR,none,0,0,1,W3,2,1000,159.7244914,12.63821551,1.805810489,6.998638889,0.7960887289,11.25381781,0.1597244914,0.1266484153,0.1173409986,0.009307416652,0,l2wt
LR,none,0,0,1,b3,1,10,0.04506715402,0.2122902589,0.2005723138,1.058422545,0.7641634631,0.1422003401,4.506715402e-05,2.022093673e-05,1.373102373e-07,2.008362649e-05,0,l2wt
