step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
1,1061,496,176,161,1600,492,SNA,l2,0,28
2,1057,554,194,157,1599,531,SNA,l2,0,28
3,1065,517,242,162,1600,619,SNA,l2,0,28
4,1106,583,282,147,1600,566,SNA,l2,0,28
5,1114,572,292,190,1598,580,SNA,l2,0,28
6,1150,583,304,177,1600,614,SNA,l2,0,28
7,1150,592,335,140,1600,647,SNA,l2,0,28
8,1138,538,312,213,1600,610,SNA,l2,0,28
9,1151,510,314,212,1600,619,SNA,l2,0,28
10,1137,546,331,150,1600,640,SNA,l2,0,28
11,1145,553,353,135,1599,679,SNA,l2,0,28
12,1108,514,332,168,1600,630,SNA,l2,0,28
13,1127,540,303,181,1599,584,SNA,l2,0,28
14,1126,491,285,192,1599,629,SNA,l2,0,28
15,1134,495,298,185,1600,656,SNA,l2,0,28
16,1164,517,313,197,1598,674,SNA,l2,0,28
17,1172,532,348,214,1598,658,SNA,l2,0,28
18,1157,500,334,180,1600,649,SNA,l2,0,28
19,1163,544,380,217,1598,692,SNA,l2,0,28
20,1139,540,355,183,1599,665,SNA,l2,0,28
1,1039,548,191,191,1600,515,SNA,l2,0,29
2,1044,539,166,144,1600,500,SNA,l2,0,29
3,1048,567,245,172,1600,638,SNA,l2,0,29
4,1019,509,200,163,1600,596,SNA,l2,0,29
5,1088,494,241,181,1600,648,SNA,l2,0,29
6,1073,537,261,173,1599,647,SNA,l2,0,29
7,1033,525,274,126,1600,672,SNA,l2,0,29
8,1016,530,292,145,1600,635,SNA,l2,0,29
9,1009,490,276,174,1599,640,SNA,l2,0,29
10,1015,466,257,135,1598,605,SNA,l2,0,29
11,1026,501,272,149,1598,610,SNA,l2,0,29
12,1020,463,242,153,1600,632,SNA,l2,0,29
13,1023,487,286,205,1599,611,SNA,l2,0,29
14,1047,461,282,164,1599,635,SNA,l2,0,29
15,1079,492,302,132,1600,680,SNA,l2,0,29
16,1100,508,326,163,1599,657,SNA,l2,0,29
17,1142,557,315,184,1598,590,SNA,l2,0,29
18,1187,571,391,127,1599,736,SNA,l2,0,29
19,1129,527,295,157,1599,610,SNA,l2,0,29
20,1193,548,256,122,1599,639,SNA,l2,0,29
1,1017,616,113,119,1600,411,SNA,l2,0,30
2,1017,525,147,136,1600,575,SNA,l2,0,30
3,1030,500,191,235,1599,641,SNA,l2,0,30
4,1091,564,237,174,1600,644,SNA,l2,0,30
5,1097,560,288,250,1599,710,SNA,l2,0,30
6,1101,505,304,194,1600,612,SNA,l2,0,30
7,1102,539,341,221,1600,644,SNA,l2,0,30
8,1113,556,357,174,1599,675,SNA,l2,0,30
9,1135,521,338,170,1599,665,SNA,l2,0,30
10,1112,558,364,180,1600,652,SNA,l2,0,30
11,1134,528,335,176,1600,621,SNA,l2,0,30
12,1114,548,407,167,1599,643,SNA,l2,0,30
13,1105,522,367,223,1599,654,SNA,l2,0,30
14,1124,501,351,154,1599,627,SNA,l2,0,30
15,1134,529,311,188,1599,649,SNA,l2,0,30
16,1150,567,286,127,1599,649,SNA,l2,0,30
17,1140,520,267,111,1598,691,SNA,l2,0,30
18,1179,576,243,103,1600,668,SNA,l2,0,30
19,1210,537,257,207,1599,697,SNA,l2,0,30
20,1169,491,262,119,1600,723,SNA,l2,0,30
1,999,526,171,172,1600,529,SNA,l2,0,31
2,1055,506,156,141,1599,509,SNA,l2,0,31
3,1095,534,274,274,1600,698,SNA,l2,0,31
4,1131,535,270,182,1597,624,SNA,l2,0,31
5,1125,559,303,223,1600,638,SNA,l2,0,31
6,1146,561,293,172,1600,619,SNA,l2,0,31
7,1139,509,289,191,1600,646,SNA,l2,0,31
8,1139,521,300,157,1599,659,SNA,l2,0,31
9,1157,576,345,131,1599,739,SNA,l2,0,31
10,1131,555,311,175,1600,626,SNA,l2,0,31
11,1126,555,338,219,1600,672,SNA,l2,0,31
12,1095,514,327,169,1599,641,SNA,l2,0,31
13,1113,533,329,200,1599,645,SNA,l2,0,31
14,1114,559,272,109,1599,563,SNA,l2,0,31
15,1088,506,250,164,1599,616,SNA,l2,0,31
16,1083,521,227,149,1598,595,SNA,l2,0,31
17,1109,479,190,156,1600,608,SNA,l2,0,31
18,1145,520,239,214,1600,655,SNA,l2,0,31
19,1173,517,304,202,1600,725,SNA,l2,0,31
20,1157,547,297,121,1600,689,SNA,l2,0,31
1,1016,561,119,133,1599,549,SNA,l2,0,32
2,987,504,223,243,1599,589,SNA,l2,0,32
3,1010,515,215,180,1600,601,SNA,l2,0,32
4,1035,490,225,227,1600,551,SNA,l2,0,32
5,1055,509,273,180,1600,594,SNA,l2,0,32
6,1072,474,291,214,1599,527,SNA,l2,0,32
7,1090,497,304,183,1600,556,SNA,l2,0,32
8,1117,511,346,157,1600,623,SNA,l2,0,32
9,1150,511,332,146,1600,601,SNA,l2,0,32
10,1142,589,369,105,1598,667,SNA,l2,0,32
11,1134,575,334,175,1600,634,SNA,l2,0,32
12,1128,529,309,181,1600,633,SNA,l2,0,32
13,1117,534,286,145,1599,598,SNA,l2,0,32
14,1158,549,294,151,1599,626,SNA,l2,0,32
15,1147,523,249,138,1600,601,SNA,l2,0,32
16,1134,524,281,233,1598,665,SNA,l2,0,32
17,1125,498,267,154,1599,656,SNA,l2,0,32
18,1100,454,255,175,1598,632,SNA,l2,0,32
19,1097,497,253,189,1599,597,SNA,l2,0,32
20,1097,536,310,242,1600,692,SNA,l2,0,32
1,1035,510,143,149,1600,518,SNA,l2,0,33
2,1027,522,157,172,1600,604,SNA,l2,0,33
3,1046,487,227,243,1599,711,SNA,l2,0,33
4,1034,503,262,250,1600,638,SNA,l2,0,33
5,1030,512,237,147,1600,521,SNA,l2,0,33
6,1099,565,308,113,1600,671,SNA,l2,0,33
7,1058,527,268,151,1599,636,SNA,l2,0,33
8,1065,483,283,181,1599,680,SNA,l2,0,33
9,1043,482,253,167,1600,600,SNA,l2,0,33
10,1049,480,254,181,1600,613,SNA,l2,0,33
11,1038,471,241,135,1599,565,SNA,l2,0,33
12,1046,449,280,214,1599,604,SNA,l2,0,33
13,1049,525,304,158,1600,637,SNA,l2,0,33
14,1037,451,234,101,1599,569,SNA,l2,0,33
15,1057,484,269,157,1597,630,SNA,l2,0,33
16,1060,468,256,218,1599,586,SNA,l2,0,33
17,1068,482,277,139,1599,641,SNA,l2,0,33
18,1051,526,306,210,1598,642,SNA,l2,0,33
19,1109,511,293,157,1600,623,SNA,l2,0,33
20,1114,508,248,182,1600,630,SNA,l2,0,33
1,980,543,132,141,1600,475,SNA,l2,0,34
2,978,529,177,159,1600,528,SNA,l2,0,34
3,952,509,221,193,1600,619,SNA,l2,0,34
4,1020,458,242,265,1600,634,SNA,l2,0,34
5,1014,473,270,203,1600,612,SNA,l2,0,34
6,1048,478,327,206,1600,646,SNA,l2,0,34
7,994,423,238,129,1600,556,SNA,l2,0,34
8,1061,538,335,185,1600,651,SNA,l2,0,34
9,1054,515,311,115,1599,634,SNA,l2,0,34
10,1044,476,290,140,1599,644,SNA,l2,0,34
11,1011,405,221,122,1599,521,SNA,l2,0,34
12,1006,469,293,185,1599,610,SNA,l2,0,34
13,1016,432,267,150,1600,596,SNA,l2,0,34
14,1066,460,293,156,1599,596,SNA,l2,0,34
15,1057,453,304,180,1599,693,SNA,l2,0,34
16,1058,508,318,196,1600,634,SNA,l2,0,34
17,1103,460,333,219,1599,664,SNA,l2,0,34
18,1047,471,296,142,1598,694,SNA,l2,0,34
19,1101,504,319,219,1599,657,SNA,l2,0,34
20,1080,478,251,80,1599,625,SNA,l2,0,34
1,1003,534,165,134,1600,493,SNA,l2,0,35
2,1008,498,169,154,1600,574,SNA,l2,0,35
3,986,501,163,127,1600,523,SNA,l2,0,35
4,987,488,209,166,1600,590,SNA,l2,0,35
5,974,462,254,185,1600,666,SNA,l2,0,35
6,1026,506,270,201,1599,616,SNA,l2,0,35
7,1032,512,317,192,1599,676,SNA,l2,0,35
8,1029,488,280,174,1600,566,SNA,l2,0,35
9,1081,480,277,151,1599,587,SNA,l2,0,35
10,1113,508,308,197,1600,620,SNA,l2,0,35
11,1116,520,350,107,1600,713,SNA,l2,0,35
12,1152,529,325,124,1599,627,SNA,l2,0,35
13,1122,498,290,109,1600,593,SNA,l2,0,35
14,1170,543,328,162,1599,599,SNA,l2,0,35
15,1170,547,285,90,1599,610,SNA,l2,0,35
16,1141,544,291,173,1599,629,SNA,l2,0,35
17,1153,524,258,141,1597,600,SNA,l2,0,35
18,1162,512,211,60,1599,619,SNA,l2,0,35
19,1162,518,223,164,1599,677,SNA,l2,0,35
20,1174,541,215,232,1598,642,SNA,l2,0,35
1,889,468,153,162,1600,489,SNA,l2,0,36
2,894,447,183,157,1600,613,SNA,l2,0,36
3,877,439,212,228,1600,583,SNA,l2,0,36
4,946,482,266,203,1600,605,SNA,l2,0,36
5,946,468,246,134,1600,608,SNA,l2,0,36
6,938,469,263,95,1600,665,SNA,l2,0,36
7,971,475,281,176,1600,616,SNA,l2,0,36
8,972,481,291,230,1599,608,SNA,l2,0,36
9,960,466,292,182,1599,632,SNA,l2,0,36
10,974,515,341,164,1599,614,SNA,l2,0,36
11,981,469,285,148,1600,587,SNA,l2,0,36
12,1031,464,305,198,1599,572,SNA,l2,0,36
13,1021,512,335,133,1600,670,SNA,l2,0,36
14,1035,486,311,146,1598,652,SNA,l2,0,36
15,1062,506,335,178,1600,641,SNA,l2,0,36
16,1086,487,331,219,1598,633,SNA,l2,0,36
17,1104,513,399,215,1600,713,SNA,l2,0,36
18,1177,586,430,189,1600,689,SNA,l2,0,36
19,1119,505,333,164,1600,613,SNA,l2,0,36
20,1117,550,314,206,1598,603,SNA,l2,0,36
1,943,515,116,128,1600,487,SNA,l2,0,37
2,1009,560,154,167,1600,540,SNA,l2,0,37
3,1020,520,229,216,1600,596,SNA,l2,0,37
4,983,498,218,195,1600,589,SNA,l2,0,37
5,1008,511,249,167,1600,597,SNA,l2,0,37
6,1023,509,241,190,1600,587,SNA,l2,0,37
7,1044,526,249,124,1600,548,SNA,l2,0,37
8,1009,476,303,223,1598,626,SNA,l2,0,37
9,1000,459,313,164,1600,610,SNA,l2,0,37
10,1016,452,304,135,1600,591,SNA,l2,0,37
11,1058,495,365,187,1600,677,SNA,l2,0,37
12,1092,484,373,214,1600,619,SNA,l2,0,37
13,1087,519,396,189,1600,670,SNA,l2,0,37
14,1123,502,367,203,1600,631,SNA,l2,0,37
15,1128,498,350,152,1600,624,SNA,l2,0,37
16,1149,557,358,108,1600,650,SNA,l2,0,37
17,1145,568,357,134,1599,657,SNA,l2,0,37
18,1195,534,302,161,1598,662,SNA,l2,0,37
19,1147,540,253,144,1600,597,SNA,l2,0,37
20,1130,481,231,160,1599,639,SNA,l2,0,37
1,949,557,142,140,1599,486,SNA,l2,0,38
2,1015,567,162,159,1600,524,SNA,l2,0,38
3,1025,512,225,236,1599,692,SNA,l2,0,38
4,1043,560,246,168,1600,630,SNA,l2,0,38
5,1055,545,239,159,1599,631,SNA,l2,0,38
6,1029,511,220,156,1600,591,SNA,l2,0,38
7,989,490,244,153,1600,670,SNA,l2,0,38
8,1005,493,211,116,1600,527,SNA,l2,0,38
9,983,474,256,200,1600,645,SNA,l2,0,38
10,1022,460,267,179,1600,654,SNA,l2,0,38
11,996,455,296,203,1600,584,SNA,l2,0,38
12,1013,453,334,162,1599,643,SNA,l2,0,38
13,1019,483,331,208,1600,589,SNA,l2,0,38
14,1034,493,343,143,1600,674,SNA,l2,0,38
15,1047,482,335,134,1600,652,SNA,l2,0,38
16,1073,483,290,135,1598,581,SNA,l2,0,38
17,1093,472,263,142,1598,558,SNA,l2,0,38
18,1086,549,256,116,1599,606,SNA,l2,0,38
19,1079,465,263,198,1598,658,SNA,l2,0,38
20,1087,518,248,146,1599,653,SNA,l2,0,38
1,939,502,211,192,1600,475,SNA,l2,0,39
2,914,430,183,132,1600,508,SNA,l2,0,39
3,983,536,283,127,1600,678,SNA,l2,0,39
4,977,521,306,117,1600,690,SNA,l2,0,39
5,984,519,341,144,1599,716,SNA,l2,0,39
6,988,475,304,176,1599,623,SNA,l2,0,39
7,1067,502,324,186,1600,667,SNA,l2,0,39
8,1100,523,347,179,1600,660,SNA,l2,0,39
9,1094,527,344,160,1600,652,SNA,l2,0,39
10,1108,547,372,158,1600,638,SNA,l2,0,39
11,1128,529,281,127,1600,530,SNA,l2,0,39
12,1139,532,351,195,1600,694,SNA,l2,0,39
13,1146,533,294,125,1600,587,SNA,l2,0,39
14,1132,540,300,157,1600,626,SNA,l2,0,39
15,1120,480,251,169,1600,557,SNA,l2,0,39
16,1102,548,356,159,1598,728,SNA,l2,0,39
17,1149,524,327,155,1598,659,SNA,l2,0,39
18,1117,538,308,163,1598,633,SNA,l2,0,39
19,1183,559,302,169,1598,625,SNA,l2,0,39
20,1156,522,257,162,1598,600,SNA,l2,0,39
1,993,573,202,202,1600,482,SNA,l2,0,40
2,1002,565,214,197,1600,548,SNA,l2,0,40
3,1024,474,225,205,1599,595,SNA,l2,0,40
4,1032,525,278,216,1600,574,SNA,l2,0,40
5,1076,511,294,187,1600,598,SNA,l2,0,40
6,1099,553,334,244,1599,650,SNA,l2,0,40
7,1134,552,361,274,1599,650,SNA,l2,0,40
8,1148,624,400,151,1599,669,SNA,l2,0,40
9,1167,580,388,131,1600,697,SNA,l2,0,40
10,1180,583,324,139,1599,580,SNA,l2,0,40
11,1192,576,312,109,1600,623,SNA,l2,0,40
12,1183,585,314,132,1599,700,SNA,l2,0,40
13,1191,568,290,161,1598,641,SNA,l2,0,40
14,1159,570,292,133,1600,675,SNA,l2,0,40
15,1137,543,254,171,1600,646,SNA,l2,0,40
16,1187,553,259,161,1599,631,SNA,l2,0,40
17,1170,519,244,146,1599,623,SNA,l2,0,40
18,1169,536,273,172,1600,696,SNA,l2,0,40
19,1182,594,312,148,1600,708,SNA,l2,0,40
20,1180,563,247,145,1600,648,SNA,l2,0,40
