step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
11,1218,644,303,150,1600,578,LR,l2,2,23
12,1226,567,263,111,1600,584,LR,l2,2,23
13,1233,614,279,186,1600,646,LR,l2,2,23
14,1199,610,305,139,1600,684,LR,l2,2,23
15,1202,488,278,179,1600,664,LR,l2,2,23
16,1167,578,310,145,1600,643,LR,l2,2,23
17,1183,492,286,267,1600,609,LR,l2,2,23
18,1189,550,338,212,1600,591,LR,l2,2,23
19,1204,542,337,237,1600,591,LR,l2,2,23
20,1181,531,323,175,1600,559,LR,l2,2,23
1,1067,617,142,121,1600,464,LR,l2,2,24
2,1066,549,173,191,1600,594,LR,l2,2,24
3,1092,539,218,202,1600,634,LR,l2,2,24
4,1100,527,204,191,1600,624,LR,l2,2,24
5,1082,512,231,190,1600,680,LR,l2,2,24
6,1091,523,197,114,1600,579,LR,l2,2,24
7,1087,436,182,175,1600,563,LR,l2,2,24
8,1084,485,234,198,1600,626,LR,l2,2,24
9,1086,551,229,154,1600,546,LR,l2,2,24
10,1092,431,277,282,1600,648,LR,l2,2,24
11,1096,477,302,214,1600,624,LR,l2,2,24
12,1106,496,344,197,1600,674,LR,l2,2,24
13,1091,509,360,172,1600,626,LR,l2,2,24
14,1100,500,362,163,1600,590,LR,l2,2,24
15,1092,479,355,236,1600,602,LR,l2,2,24
16,1124,530,376,203,1600,613,LR,l2,2,24
17,1157,476,342,176,1600,634,LR,l2,2,24
18,1143,550,381,196,1600,661,LR,l2,2,24
19,1187,506,350,187,1600,647,LR,l2,2,24
20,1196,638,421,131,1600,707,LR,l2,2,24
1,1134,575,184,172,1600,573,LR,l2,2,25
2,1151,550,185,174,1600,591,LR,l2,2,25
3,1153,617,194,133,1600,562,LR,l2,2,25
4,1151,568,189,206,1600,606,LR,l2,2,25
5,1187,560,231,191,1600,690,LR,l2,2,25
6,1157,533,252,215,1600,681,LR,l2,2,25
7,1166,543,244,203,1600,570,LR,l2,2,25
8,1198,532,269,254,1600,617,LR,l2,2,25
9,1206,589,290,118,1600,640,LR,l2,2,25
10,1195,565,302,250,1600,678,LR,l2,2,25
11,1183,556,276,156,1600,638,LR,l2,2,25
12,1209,548,270,141,1600,660,LR,l2,2,25
13,1223,529,284,214,1600,660,LR,l2,2,25
14,1177,552,266,112,1600,588,LR,l2,2,25
15,1179,517,237,202,1600,538,LR,l2,2,25
16,1202,564,297,157,1600,661,LR,l2,2,25
17,1197,603,300,199,1600,619,LR,l2,2,25
18,1144,511,240,154,1600,574,LR,l2,2,25
19,1135,473,302,262,1600,634,LR,l2,2,25
20,1145,507,334,197,1600,634,LR,l2,2,25
1,1113,555,176,172,1600,531,LR,l2,2,26
2,1146,552,220,233,1600,607,LR,l2,2,26
3,1123,545,247,229,1600,585,LR,l2,2,26
4,1157,550,270,164,1600,652,LR,l2,2,26
5,1186,546,299,217,1600,641,LR,l2,2,26
6,1199,580,270,132,1600,626,LR,l2,2,26
7,1234,544,231,208,1600,566,LR,l2,2,26
8,1170,615,287,176,1600,637,LR,l2,2,26
9,1195,570,280,173,1600,660,LR,l2,2,26
10,1153,525,287,224,1600,658,LR,l2,2,26
11,1156,523,293,190,1600,689,LR,l2,2,26
12,1189,531,295,181,1600,608,LR,l2,2,26
13,1176,554,317,237,1600,646,LR,l2,2,26
14,1167,565,350,165,1600,686,LR,l2,2,26
15,1156,551,338,239,1600,653,LR,l2,2,26
16,1161,549,364,225,1600,627,LR,l2,2,26
17,1182,592,352,175,1600,640,LR,l2,2,26
18,1181,539,280,142,1600,601,LR,l2,2,26
19,1179,598,306,120,1600,616,LR,l2,2,26
20,1172,599,268,138,1600,591,LR,l2,2,26
1,1023,505,174,188,1600,510,LR,l2,2,27
2,998,519,264,212,1600,650,LR,l2,2,27
3,1037,530,302,287,1600,627,LR,l2,2,27
4,1069,461,263,190,1600,570,LR,l2,2,27
5,1105,546,327,139,1600,641,LR,l2,2,27
6,1149,564,352,122,1600,638,LR,l2,2,27
7,1135,491,351,226,1600,668,LR,l2,2,27
8,1164,513,351,200,1600,612,LR,l2,2,27
9,1195,514,348,228,1600,624,LR,l2,2,27
10,1159,521,388,190,1600,584,LR,l2,2,27
11,1192,527,351,162,1600,538,LR,l2,2,27
12,1189,549,348,127,1600,581,LR,l2,2,27
13,1186,583,314,106,1600,617,LR,l2,2,27
14,1169,544,325,237,1600,653,LR,l2,2,27
15,1194,531,328,219,1600,631,LR,l2,2,27
16,1177,548,300,179,1600,618,LR,l2,2,27
17,1143,536,316,223,1600,630,LR,l2,2,27
18,1141,537,266,179,1600,591,LR,l2,2,27
19,1134,566,286,130,1600,648,LR,l2,2,27
20,1113,527,215,98,1600,584,LR,l2,2,27
1,1040,487,190,200,1600,556,LR,l2,2,28
2,1063,535,262,214,1600,599,LR,l2,2,28
3,1059,525,287,214,1600,589,LR,l2,2,28
4,1086,586,342,133,1600,668,LR,l2,2,28
5,1106,516,237,126,1600,550,LR,l2,2,28
6,1083,542,286,122,1600,666,LR,l2,2,28
7,1135,517,300,208,1600,640,LR,l2,2,28
8,1097,446,298,196,1600,649,LR,l2,2,28
9,1128,489,341,131,1600,630,LR,l2,2,28
10,1126,544,365,132,1600,667,LR,l2,2,28
11,1142,495,335,149,1600,621,LR,l2,2,28
12,1161,517,348,199,1600,609,LR,l2,2,28
13,1136,548,351,136,1600,631,LR,l2,2,28
14,1171,561,359,164,1600,647,LR,l2,2,28
15,1138,534,372,172,1600,679,LR,l2,2,28
16,1157,548,377,114,1600,710,LR,l2,2,28
17,1170,548,374,178,1600,656,LR,l2,2,28
18,1155,536,335,168,1600,630,LR,l2,2,28
19,1158,558,375,231,1600,683,LR,l2,2,28
20,1143,550,360,165,1600,700,LR,l2,2,28
1,1055,459,209,175,1600,536,LR,l2,2,29
2,1056,492,294,252,1600,562,LR,l2,2,29
3,1041,493,242,115,1600,573,LR,l2,2,29
4,1108,517,311,247,1600,611,LR,l2,2,29
5,1105,496,324,227,1600,605,LR,l2,2,29
6,1152,562,356,197,1600,653,LR,l2,2,29
7,1164,521,328,168,1600,680,LR,l2,2,29
8,1161,541,358,173,1600,641,LR,l2,2,29
9,1157,547,369,180,1600,629,LR,l2,2,29
10,1154,538,319,125,1600,600,LR,l2,2,29
11,1122,628,323,112,1600,577,LR,l2,2,29
12,1128,529,276,133,1600,641,LR,l2,2,29
13,1121,572,309,131,1600,643,LR,l2,2,29
14,1091,498,268,257,1600,608,LR,l2,2,29
15,1125,560,296,167,1600,604,LR,l2,2,29
16,1108,551,293,150,1600,622,LR,l2,2,29
17,1108,532,250,197,1600,537,LR,l2,2,29
18,1119,504,274,268,1600,574,LR,l2,2,29
19,1103,506,319,214,1600,630,LR,l2,2,29
20,1130,542,310,208,1600,638,LR,l2,2,29
1,1105,536,207,249,1600,515,LR,l2,2,30
2,1110,569,281,190,1600,639,LR,l2,2,30
3,1106,597,229,133,1600,542,LR,l2,2,30
4,1098,506,202,165,1600,563,LR,l2,2,30
5,1114,553,248,133,1600,636,LR,l2,2,30
6,1085,557,264,136,1600,663,LR,l2,2,30
7,1077,523,249,192,1600,634,LR,l2,2,30
8,1126,533,251,212,1600,629,LR,l2,2,30
9,1110,523,275,176,1600,612,LR,l2,2,30
10,1120,497,296,253,1600,601,LR,l2,2,30
11,1119,562,322,113,1600,620,LR,l2,2,30
12,1124,491,347,206,1600,638,LR,l2,2,30
13,1118,473,338,184,1600,581,LR,l2,2,30
14,1154,559,359,151,1600,613,LR,l2,2,30
15,1161,555,412,216,1600,683,LR,l2,2,30
16,1167,549,401,242,1600,657,LR,l2,2,30
17,1137,532,398,167,1600,646,LR,l2,2,30
18,1184,540,383,161,1600,607,LR,l2,2,30
19,1208,604,352,196,1600,591,LR,l2,2,30
20,1167,491,322,257,1600,645,LR,l2,2,30
1,1058,474,175,171,1600,508,LR,l2,2,31
2,1091,566,251,159,1600,606,LR,l2,2,31
3,1053,489,210,168,1600,632,LR,l2,2,31
4,1061,467,205,151,1600,618,LR,l2,2,31
5,1065,528,187,64,1600,609,LR,l2,2,31
6,1077,491,234,128,1600,708,LR,l2,2,31
7,1013,459,244,221,1600,685,LR,l2,2,31
8,995,499,292,169,1600,681,LR,l2,2,31
9,1009,469,288,150,1600,639,LR,l2,2,31
10,1040,453,276,133,1600,602,LR,l2,2,31
11,1014,496,288,89,1600,658,LR,l2,2,31
12,1060,489,242,133,1600,628,LR,l2,2,31
13,1038,430,204,127,1600,582,LR,l2,2,31
14,1039,494,240,185,1600,590,LR,l2,2,31
15,1040,468,245,133,1600,671,LR,l2,2,31
16,1038,464,235,168,1600,635,LR,l2,2,31
17,1065,518,302,222,1600,725,LR,l2,2,31
18,1052,444,300,243,1600,695,LR,l2,2,31
19,1052,540,332,190,1600,635,LR,l2,2,31
20,1046,492,330,217,1600,690,LR,l2,2,31
1,989,510,210,223,1600,557,LR,l2,2,32
2,1001,558,177,186,1600,528,LR,l2,2,32
3,1004,443,168,152,1600,565,LR,l2,2,32
4,1000,448,230,175,1600,690,LR,l2,2,32
5,1035,465,268,205,1600,622,LR,l2,2,32
6,1076,496,311,165,1600,643,LR,l2,2,32
7,1071,505,317,156,1600,656,LR,l2,2,32
8,1085,532,372,210,1600,661,LR,l2,2,32
9,1071,502,300,158,1600,608,LR,l2,2,32
10,1098,519,334,180,1600,640,LR,l2,2,32
11,1067,532,336,176,1600,606,LR,l2,2,32
12,1125,417,271,177,1600,516,LR,l2,2,32
13,1109,506,353,142,1600,665,LR,l2,2,32
14,1126,496,325,241,1600,589,LR,l2,2,32
15,1106,516,350,73,1600,651,LR,l2,2,32
16,1120,472,370,255,1600,661,LR,l2,2,32
17,1134,556,415,236,1600,698,LR,l2,2,32
18,1146,575,399,48,1600,719,LR,l2,2,32
19,1125,552,370,198,1600,641,LR,l2,2,32
20,1139,547,355,273,1600,651,LR,l2,2,32
1,1094,515,166,156,1600,604,LR,l2,2,33
2,1083,561,203,227,1600,632,LR,l2,2,33
3,1086,492,217,231,1600,624,LR,l2,2,33
4,1114,561,200,155,1600,569,LR,l2,2,33
5,1087,518,218,174,1600,606,LR,l2,2,33
6,1114,461,243,228,1600,593,LR,l2,2,33
7,1121,546,304,160,1600,671,LR,l2,2,33
8,1109,528,279,194,1600,615,LR,l2,2,33
9,1107,531,317,258,1600,652,LR,l2,2,33
10,1128,529,322,168,1600,652,LR,l2,2,33
11,1123,503,256,112,1600,615,LR,l2,2,33
12,1126,480,275,237,1600,600,LR,l2,2,33
13,1107,537,304,153,1600,611,LR,l2,2,33
14,1106,504,304,219,1600,627,LR,l2,2,33
15,1125,446,299,225,1600,602,LR,l2,2,33
16,1102,537,346,185,1600,667,LR,l2,2,33
17,1104,484,279,233,1600,531,LR,l2,2,33
18,1128,546,348,114,1600,688,LR,l2,2,33
19,1137,468,328,233,1600,606,LR,l2,2,33
20,1123,571,413,125,1600,700,LR,l2,2,33
1,1078,524,159,173,1600,451,LR,l2,2,34
2,1062,508,176,131,1600,575,LR,l2,2,34
3,1113,537,203,149,1600,575,LR,l2,2,34
4,1129,519,231,204,1600,685,LR,l2,2,34
5,1133,607,283,171,1600,642,LR,l2,2,34
6,1134,493,265,290,1600,692,LR,l2,2,34
7,1132,551,300,213,1600,646,LR,l2,2,34
8,1108,553,341,225,1600,657,LR,l2,2,34
9,1124,459,305,222,1600,562,LR,l2,2,34
10,1153,514,336,177,1600,629,LR,l2,2,34
11,1181,545,384,215,1600,681,LR,l2,2,34
12,1204,545,373,173,1600,677,LR,l2,2,34
13,1234,553,360,202,1600,609,LR,l2,2,34
14,1263,621,350,126,1600,562,LR,l2,2,34
15,1294,635,355,88,1600,630,LR,l2,2,34
16,1288,612,316,133,1600,575,LR,l2,2,34
17,1247,620,315,108,1600,656,LR,l2,2,34
18,1227,565,273,181,1600,642,LR,l2,2,34
19,1247,594,283,196,1600,657,LR,l2,2,34
20,1220,570,258,194,1600,632,LR,l2,2,34
1,1110,535,201,173,1600,519,LR,l2,2,35
2,1095,573,221,143,1600,520,LR,l2,2,35
3,1133,562,214,186,1600,572,LR,l2,2,35
4,1140,554,182,151,1600,536,LR,l2,2,35
5,1137,553,214,141,1600,527,LR,l2,2,35
6,1170,550,278,175,1600,707,LR,l2,2,35
7,1159,619,300,122,1600,667,LR,l2,2,35
8,1146,567,287,125,1600,658,LR,l2,2,35
9,1156,531,283,182,1600,643,LR,l2,2,35
10,1156,567,329,154,1600,651,LR,l2,2,35
11,1167,572,339,119,1600,670,LR,l2,2,35
12,1188,547,317,154,1600,634,LR,l2,2,35
13,1187,578,323,136,1600,626,LR,l2,2,35
14,1206,506,297,185,1600,649,LR,l2,2,35
15,1189,550,342,237,1600,702,LR,l2,2,35
16,1214,619,369,151,1600,699,LR,l2,2,35
17,1215,602,301,84,1600,629,LR,l2,2,35
18,1193,577,285,144,1600,658,LR,l2,2,35
19,1225,670,290,69,1600,675,LR,l2,2,35
20,1182,559,236,161,1600,695,LR,l2,2,35
1,1013,503,232,216,1600,505,LR,l2,2,36
2,1071,502,284,257,1600,600,LR,l2,2,36
3,1104,599,293,167,1600,538,LR,l2,2,36
4,1092,522,300,260,1600,647,LR,l2,2,36
5,1130,539,271,181,1600,597,LR,l2,2,36
6,1144,473,314,232,1600,694,LR,l2,2,36
7,1137,540,348,190,1600,664,LR,l2,2,36
8,1134,541,384,159,1600,713,LR,l2,2,36
9,1153,573,349,162,1600,613,LR,l2,2,36
10,1169,562,340,174,1600,654,LR,l2,2,36
11,1152,486,322,183,1600,680,LR,l2,2,36
12,1160,585,408,101,1600,760,LR,l2,2,36
13,1177,551,369,143,1600,645,LR,l2,2,36
14,1157,523,364,149,1600,676,LR,l2,2,36
15,1175,561,356,130,1600,637,LR,l2,2,36
16,1179,579,369,136,1600,651,LR,l2,2,36
17,1136,519,344,224,1600,622,LR,l2,2,36
18,1181,569,346,133,1600,638,LR,l2,2,36
19,1154,517,290,214,1600,553,LR,l2,2,36
20,1187,619,311,60,1600,617,LR,l2,2,36
1,1117,527,165,170,1600,466,LR,l2,2,37
2,1102,522,233,234,1600,561,LR,l2,2,37
3,1139,596,301,203,1600,620,LR,l2,2,37
4,1144,460,233,196,1600,596,LR,l2,2,37
5,1134,594,395,147,1600,751,LR,l2,2,37
6,1154,575,335,171,1600,691,LR,l2,2,37
7,1165,582,281,124,1600,609,LR,l2,2,37
8,1142,587,295,140,1600,637,LR,l2,2,37
9,1118,512,278,223,1600,573,LR,l2,2,37
10,1146,572,313,167,1600,594,LR,l2,2,37
11,1161,563,317,160,1600,618,LR,l2,2,37
12,1143,612,267,127,1600,525,LR,l2,2,37
13,1182,598,250,106,1600,634,LR,l2,2,37
14,1167,580,231,160,1600,666,LR,l2,2,37
15,1164,576,228,166,1600,649,LR,l2,2,37
16,1185,640,209,117,1600,622,LR,l2,2,37
17,1168,550,180,165,1600,603,LR,l2,2,37
18,1179,553,177,175,1600,606,LR,l2,2,37
19,1148,470,184,190,1600,630,LR,l2,2,37
20,1152,464,172,168,1600,541,LR,l2,2,37
1,1077,512,209,150,1600,468,LR,l2,2,38
2,1084,553,209,192,1600,482,LR,l2,2,38
3,1085,514,257,217,1600,593,LR,l2,2,38
4,1149,507,263,256,1600,596,LR,l2,2,38
5,1145,549,349,224,1600,662,LR,l2,2,38
6,1136,490,361,255,1600,677,LR,l2,2,38
7,1157,513,359,280,1600,613,LR,l2,2,38
8,1133,553,422,196,1600,637,LR,l2,2,38
9,1161,538,440,301,1600,694,LR,l2,2,38
10,1149,581,510,150,1600,767,LR,l2,2,38
11,1189,591,475,176,1600,679,LR,l2,2,38
12,1200,627,512,174,1600,738,LR,l2,2,38
13,1202,573,433,181,1600,632,LR,l2,2,38
14,1220,577,461,135,1600,684,LR,l2,2,38
15,1224,628,463,140,1600,662,LR,l2,2,38
16,1220,647,426,125,1600,670,LR,l2,2,38
17,1218,617,328,123,1600,569,LR,l2,2,38
18,1255,589,281,104,1600,556,LR,l2,2,38
19,1226,643,287,127,1600,592,LR,l2,2,38
20,1209,576,273,263,1600,605,LR,l2,2,38
1,993,477,136,161,1600,450,LR,l2,2,39
2,1005,359,169,225,1600,546,LR,l2,2,39
3,1020,477,304,166,1600,615,LR,l2,2,39
4,1038,521,309,174,1600,568,LR,l2,2,39
5,1063,501,337,171,1600,685,LR,l2,2,39
6,1079,538,335,198,1600,683,LR,l2,2,39
7,1110,463,269,181,1600,591,LR,l2,2,39
8,1139,486,295,154,1600,588,LR,l2,2,39
9,1128,540,344,165,1600,627,LR,l2,2,39
10,1136,552,306,122,1600,596,LR,l2,2,39
11,1143,538,314,121,1600,660,LR,l2,2,39
12,1129,543,328,177,1600,626,LR,l2,2,39
13,1134,556,309,157,1600,604,LR,l2,2,39
14,1133,549,296,162,1600,642,LR,l2,2,39
15,1131,576,254,88,1600,579,LR,l2,2,39
16,1121,538,244,188,1600,626,LR,l2,2,39
17,1128,515,242,132,1600,602,LR,l2,2,39
18,1131,584,263,129,1600,628,LR,l2,2,39
19,1138,574,197,164,1600,546,LR,l2,2,39
20,1131,514,250,219,1600,678,LR,l2,2,39
1,1071,531,203,220,1600,570,LR,l2,2,40
2,1037,500,198,201,1600,597,LR,l2,2,40
3,1056,526,245,204,1600,625,LR,l2,2,40
4,1093,492,245,251,1600,635,LR,l2,2,40
5,1083,462,256,198,1600,645,LR,l2,2,40
6,1123,568,323,135,1600,631,LR,l2,2,40
7,1109,550,309,174,1600,652,LR,l2,2,40
8,1084,509,275,194,1600,574,LR,l2,2,40
9,1107,560,345,220,1600,645,LR,l2,2,40
10,1074,567,316,113,1600,617,LR,l2,2,40
11,1094,545,340,127,1600,702,LR,l2,2,40
12,1104,533,342,166,1600,668,LR,l2,2,40
13,1091,478,310,216,1600,613,LR,l2,2,40
14,1097,486,303,203,1600,556,LR,l2,2,40
15,1083,547,329,75,1600,608,LR,l2,2,40
16,1121,547,315,198,1600,600,LR,l2,2,40
17,1101,482,269,199,1600,612,LR,l2,2,40
18,1099,455,290,255,1600,576,LR,l2,2,40
19,1115,509,357,287,1600,647,LR,l2,2,40
20,1157,558,395,265,1600,676,LR,l2,2,40
