step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
6,1097,553,250,145,1600,621,LR,l2,0,33
7,1076,536,248,172,1600,647,LR,l2,0,33
8,1072,466,251,226,1600,641,LR,l2,0,33
9,1084,492,252,144,1600,559,LR,l2,0,33
10,1076,483,256,144,1600,620,LR,l2,0,33
11,1090,500,285,172,1600,649,LR,l2,0,33
12,1076,472,295,210,1600,639,LR,l2,0,33
13,1080,515,289,144,1600,682,LR,l2,0,33
14,1070,521,267,112,1600,585,LR,l2,0,33
15,1086,509,269,154,1600,665,LR,l2,0,33
16,1100,451,249,226,1600,616,LR,l2,0,33
17,1070,504,306,177,1600,678,LR,l2,0,33
18,1066,534,279,190,1600,610,LR,l2,0,33
19,1069,514,277,127,1600,622,LR,l2,0,33
20,1070,464,242,172,1600,657,LR,l2,0,33
1,1012,548,135,139,1600,468,LR,l2,0,34
2,999,477,183,208,1600,573,LR,l2,0,34
3,990,473,225,194,1600,599,LR,l2,0,34
4,1051,488,293,269,1600,646,LR,l2,0,34
5,1056,518,305,238,1600,622,LR,l2,0,34
6,1072,489,298,200,1600,615,LR,l2,0,34
7,1064,504,276,149,1600,594,LR,l2,0,34
8,1093,502,333,233,1600,643,LR,l2,0,34
9,1110,526,371,210,1600,648,LR,l2,0,34
10,1102,478,301,167,1600,604,LR,l2,0,34
11,1085,519,344,138,1600,627,LR,l2,0,34
12,1090,549,334,146,1600,644,LR,l2,0,34
13,1127,502,269,86,1600,617,LR,l2,0,34
14,1107,514,278,144,1600,602,LR,l2,0,34
15,1097,549,275,151,1600,609,LR,l2,0,34
16,1077,479,237,170,1600,619,LR,l2,0,34
17,1093,481,253,161,1600,644,LR,l2,0,34
18,1084,488,315,258,1600,660,LR,l2,0,34
19,1061,515,334,156,1600,684,LR,l2,0,34
20,1076,513,256,134,1600,583,LR,l2,0,34
1,1032,531,179,162,1600,530,LR,l2,0,35
2,1036,495,199,210,1600,577,LR,l2,0,35
3,1047,496,209,191,1600,555,LR,l2,0,35
4,1052,494,224,214,1600,646,LR,l2,0,35
5,1041,472,301,247,1600,752,LR,l2,0,35
6,1075,496,340,295,1600,598,LR,l2,0,35
7,1095,529,393,244,1600,639,LR,l2,0,35
8,1121,556,384,155,1600,635,LR,l2,0,35
9,1147,561,366,129,1600,642,LR,l2,0,35
10,1160,544,317,165,1600,600,LR,l2,0,35
11,1172,588,328,76,1600,652,LR,l2,0,35
12,1196,560,303,234,1600,600,LR,l2,0,35
13,1161,536,255,125,1600,581,LR,l2,0,35
14,1195,561,241,145,1600,535,LR,l2,0,35
15,1188,563,243,96,1600,613,LR,l2,0,35
16,1173,539,237,171,1600,584,LR,l2,0,35
17,1151,529,253,156,1600,616,LR,l2,0,35
18,1134,532,200,144,1600,615,LR,l2,0,35
19,1134,551,219,137,1600,602,LR,l2,0,35
20,1114,529,203,200,1600,613,LR,l2,0,35
1,944,496,209,225,1600,518,LR,l2,0,36
2,970,437,201,165,1600,532,LR,l2,0,36
3,975,494,271,263,1600,586,LR,l2,0,36
4,1050,524,337,267,1600,615,LR,l2,0,36
5,1059,499,310,171,1600,615,LR,l2,0,36
6,1085,566,377,214,1600,691,LR,l2,0,36
7,1090,548,365,221,1600,636,LR,l2,0,36
8,1120,532,359,230,1600,638,LR,l2,0,36
9,1137,536,381,218,1600,658,LR,l2,0,36
10,1121,581,414,193,1600,647,LR,l2,0,36
11,1140,545,377,134,1600,654,LR,l2,0,36
12,1163,496,360,223,1600,590,LR,l2,0,36
13,1165,605,438,169,1600,723,LR,l2,0,36
14,1142,566,367,136,1600,668,LR,l2,0,36
15,1136,524,339,197,1600,630,LR,l2,0,36
16,1175,540,343,182,1600,589,LR,l2,0,36
17,1166,553,387,248,1600,659,LR,l2,0,36
18,1178,546,369,203,1600,665,LR,l2,0,36
19,1175,560,376,151,1600,663,LR,l2,0,36
20,1196,597,382,203,1600,691,LR,l2,0,36
1,1043,509,164,163,1600,469,LR,l2,0,37
2,1056,541,241,235,1600,590,LR,l2,0,37
3,1098,530,293,267,1600,626,LR,l2,0,37
4,1112,561,291,187,1600,583,LR,l2,0,37
5,1138,583,303,168,1600,575,LR,l2,0,37
6,1134,557,308,215,1600,596,LR,l2,0,37
7,1158,597,307,128,1600,564,LR,l2,0,37
8,1154,525,342,259,1600,634,LR,l2,0,37
9,1156,545,368,137,1600,622,LR,l2,0,37
10,1156,558,354,194,1600,628,LR,l2,0,37
11,1181,551,363,197,1600,631,LR,l2,0,37
12,1170,545,355,236,1600,592,LR,l2,0,37
13,1169,545,349,177,1600,577,LR,l2,0,37
14,1192,551,344,210,1600,601,LR,l2,0,37
15,1186,497,271,140,1600,569,LR,l2,0,37
16,1180,562,298,115,1600,623,LR,l2,0,37
17,1181,563,290,127,1600,670,LR,l2,0,37
18,1163,520,240,138,1600,595,LR,l2,0,37
19,1167,567,254,125,1600,628,LR,l2,0,37
20,1139,503,214,152,1600,608,LR,l2,0,37
1,1072,580,190,178,1600,530,LR,l2,0,38
2,1107,590,181,143,1600,596,LR,l2,0,38
3,1139,536,240,261,1600,713,LR,l2,0,38
4,1122,554,244,176,1600,641,LR,l2,0,38
5,1109,539,269,220,1600,708,LR,l2,0,38
6,1096,532,257,181,1600,653,LR,l2,0,38
7,1082,502,312,250,1600,705,LR,l2,0,38
8,1089,564,262,148,1600,542,LR,l2,0,38
9,1100,539,308,193,1600,681,LR,l2,0,38
10,1125,503,298,186,1600,635,LR,l2,0,38
11,1123,521,318,191,1600,590,LR,l2,0,38
12,1156,508,324,221,1600,634,LR,l2,0,38
13,1139,481,347,263,1600,634,LR,l2,0,38
14,1148,547,373,205,1600,655,LR,l2,0,38
15,1147,557,370,179,1600,658,LR,l2,0,38
16,1177,571,325,187,1600,590,LR,l2,0,38
17,1168,546,313,210,1600,625,LR,l2,0,38
18,1159,598,351,107,1600,685,LR,l2,0,38
19,1163,502,286,157,1600,654,LR,l2,0,38
20,1155,561,291,179,1600,614,LR,l2,0,38
1,1003,456,161,145,1600,429,LR,l2,0,39
2,1010,477,206,176,1600,493,LR,l2,0,39
3,1062,573,341,116,1600,736,LR,l2,0,39
4,1072,556,313,135,1600,696,LR,l2,0,39
5,1071,511,286,176,1600,755,LR,l2,0,39
6,1091,545,298,179,1600,639,LR,l2,0,39
7,1135,551,312,160,1600,664,LR,l2,0,39
8,1164,558,359,239,1600,675,LR,l2,0,39
9,1128,552,355,140,1600,657,LR,l2,0,39
10,1143,563,367,189,1600,646,LR,l2,0,39
11,1143,556,356,203,1600,603,LR,l2,0,39
12,1156,511,356,203,1600,634,LR,l2,0,39
13,1154,549,351,175,1600,585,LR,l2,0,39
14,1152,534,334,185,1600,574,LR,l2,0,39
15,1158,560,338,262,1600,568,LR,l2,0,39
16,1158,539,372,190,1600,702,LR,l2,0,39
17,1187,581,375,181,1600,677,LR,l2,0,39
18,1176,572,345,150,1600,562,LR,l2,0,39
19,1199,580,339,158,1600,615,LR,l2,0,39
20,1205,586,301,216,1600,579,LR,l2,0,39
1,1029,564,194,159,1600,555,LR,l2,0,40
2,1046,535,208,192,1600,622,LR,l2,0,40
3,1033,507,240,203,1600,677,LR,l2,0,40
4,1047,516,234,229,1600,609,LR,l2,0,40
5,1071,499,259,187,1600,619,LR,l2,0,40
6,1081,489,271,214,1600,619,LR,l2,0,40
7,1066,464,292,249,1600,619,LR,l2,0,40
8,1107,522,334,173,1600,647,LR,l2,0,40
9,1103,503,349,203,1600,658,LR,l2,0,40
10,1135,538,340,202,1600,616,LR,l2,0,40
11,1158,514,348,183,1600,615,LR,l2,0,40
12,1162,553,396,202,1600,708,LR,l2,0,40
13,1189,530,305,141,1600,576,LR,l2,0,40
14,1171,616,409,139,1600,723,LR,l2,0,40
15,1179,530,327,204,1600,592,LR,l2,0,40
16,1209,567,358,177,1600,650,LR,l2,0,40
17,1192,515,285,165,1600,602,LR,l2,0,40
18,1190,552,327,155,1600,640,LR,l2,0,40
19,1162,575,368,138,1600,653,LR,l2,0,40
20,1170,589,338,168,1600,632,LR,l2,0,40
