step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
20,1158,553,293,187,1598,606,SNA,l2,2,24
1,1081,582,152,161,1600,538,SNA,l2,2,25
2,1066,558,195,161,1600,618,SNA,l2,2,25
3,1065,589,174,119,1599,587,SNA,l2,2,25
4,1046,571,213,253,1600,617,SNA,l2,2,25
5,1048,547,216,180,1600,617,SNA,l2,2,25
6,1039,487,187,164,1600,572,SNA,l2,2,25
7,1013,490,250,201,1600,636,SNA,l2,2,25
8,1044,474,297,180,1600,633,SNA,l2,2,25
9,1064,529,287,163,1600,620,SNA,l2,2,25
10,1069,495,259,166,1600,628,SNA,l2,2,25
11,1022,480,272,147,1599,627,SNA,l2,2,25
12,1076,486,266,130,1600,649,SNA,l2,2,25
13,1059,486,305,197,1599,669,SNA,l2,2,25
14,1022,505,264,118,1597,599,SNA,l2,2,25
15,1006,484,219,161,1598,601,SNA,l2,2,25
16,1048,506,256,164,1598,664,SNA,l2,2,25
17,1007,494,238,170,1600,639,SNA,l2,2,25
18,967,464,219,188,1600,628,SNA,l2,2,25
19,992,468,237,197,1599,638,SNA,l2,2,25
20,982,441,232,213,1599,637,SNA,l2,2,25
1,1058,529,201,196,1600,563,SNA,l2,2,26
2,1093,566,276,264,1599,609,SNA,l2,2,26
3,1083,564,271,169,1599,574,SNA,l2,2,26
4,1099,558,259,131,1600,648,SNA,l2,2,26
5,1093,546,275,220,1600,632,SNA,l2,2,26
6,1137,540,265,179,1600,569,SNA,l2,2,26
7,1152,536,243,140,1600,544,SNA,l2,2,26
8,1106,569,280,116,1600,569,SNA,l2,2,26
9,1154,604,320,205,1600,670,SNA,l2,2,26
10,1093,502,286,206,1599,660,SNA,l2,2,26
11,1107,538,328,205,1600,610,SNA,l2,2,26
12,1135,525,287,178,1599,578,SNA,l2,2,26
13,1116,541,308,185,1600,643,SNA,l2,2,26
14,1142,582,326,159,1599,671,SNA,l2,2,26
15,1106,550,310,200,1600,680,SNA,l2,2,26
16,1098,510,315,222,1599,713,SNA,l2,2,26
17,1156,550,281,165,1599,641,SNA,l2,2,26
18,1147,520,251,129,1599,617,SNA,l2,2,26
19,1134,541,273,125,1600,699,SNA,l2,2,26
20,1116,566,243,120,1600,637,SNA,l2,2,26
1,895,489,159,165,1599,509,SNA,l2,2,27
2,905,456,219,217,1600,641,SNA,l2,2,27
3,986,525,340,320,1600,717,SNA,l2,2,27
4,1034,507,326,212,1600,593,SNA,l2,2,27
5,1139,608,411,134,1599,684,SNA,l2,2,27
6,1182,603,419,182,1598,690,SNA,l2,2,27
7,1174,569,414,168,1600,692,SNA,l2,2,27
8,1184,584,394,159,1598,615,SNA,l2,2,27
9,1189,571,405,177,1600,684,SNA,l2,2,27
10,1192,562,414,208,1600,653,SNA,l2,2,27
11,1190,523,341,142,1600,569,SNA,l2,2,27
12,1185,581,359,116,1600,573,SNA,l2,2,27
13,1159,524,349,153,1600,619,SNA,l2,2,27
14,1156,564,392,203,1600,652,SNA,l2,2,27
15,1187,555,370,226,1598,642,SNA,l2,2,27
16,1178,520,332,233,1597,589,SNA,l2,2,27
17,1162,548,351,232,1600,632,SNA,l2,2,27
18,1182,519,296,184,1600,540,SNA,l2,2,27
19,1195,563,348,180,1599,661,SNA,l2,2,27
20,1163,540,310,127,1600,633,SNA,l2,2,27
1,991,503,182,181,1599,516,SNA,l2,2,28
2,1009,517,214,178,1600,558,SNA,l2,2,28
3,1062,578,287,266,1598,634,SNA,l2,2,28
4,1043,565,290,122,1600,598,SNA,l2,2,28
5,1099,552,273,162,1600,563,SNA,l2,2,28
6,1078,570,279,116,1598,597,SNA,l2,2,28
7,1150,577,292,195,1600,600,SNA,l2,2,28
8,1078,509,279,163,1600,624,SNA,l2,2,28
9,1137,506,282,187,1600,580,SNA,l2,2,28
10,1108,532,264,142,1599,568,SNA,l2,2,28
11,1135,555,273,132,1600,620,SNA,l2,2,28
12,1141,530,257,222,1598,547,SNA,l2,2,28
13,1121,516,247,168,1600,535,SNA,l2,2,28
14,1155,556,251,176,1599,573,SNA,l2,2,28
15,1100,521,247,136,1599,561,SNA,l2,2,28
16,1085,502,284,154,1598,653,SNA,l2,2,28
17,1093,546,244,131,1600,586,SNA,l2,2,28
18,1097,492,251,114,1599,685,SNA,l2,2,28
19,1101,496,258,232,1599,632,SNA,l2,2,28
20,1087,496,250,179,1598,626,SNA,l2,2,28
1,1027,499,203,184,1600,529,SNA,l2,2,29
2,1030,532,250,204,1600,553,SNA,l2,2,29
3,1055,522,238,124,1600,603,SNA,l2,2,29
4,1066,512,244,173,1600,632,SNA,l2,2,29
5,1084,528,274,193,1600,641,SNA,l2,2,29
6,1099,567,309,181,1599,688,SNA,l2,2,29
7,1131,541,286,143,1599,673,SNA,l2,2,29
8,1122,567,325,204,1600,646,SNA,l2,2,29
9,1115,561,356,217,1600,699,SNA,l2,2,29
10,1115,535,247,85,1600,602,SNA,l2,2,29
11,1086,555,224,116,1600,550,SNA,l2,2,29
12,1100,483,173,123,1599,610,SNA,l2,2,29
13,1100,495,146,103,1600,575,SNA,l2,2,29
14,1078,459,170,185,1600,633,SNA,l2,2,29
15,1083,480,184,124,1598,586,SNA,l2,2,29
16,1111,513,173,158,1600,637,SNA,l2,2,29
17,1085,492,178,167,1599,564,SNA,l2,2,29
18,1085,487,201,202,1600,547,SNA,l2,2,29
19,1069,516,245,213,1600,633,SNA,l2,2,29
20,1095,491,234,179,1599,612,SNA,l2,2,29
1,995,495,218,240,1600,518,SNA,l2,2,30
2,1050,569,229,149,1600,528,SNA,l2,2,30
3,1057,557,206,147,1600,500,SNA,l2,2,30
4,1071,519,240,169,1600,577,SNA,l2,2,30
5,1096,535,276,195,1600,632,SNA,l2,2,30
6,1115,545,337,188,1598,690,SNA,l2,2,30
7,1095,534,357,199,1600,685,SNA,l2,2,30
8,1134,525,341,194,1600,665,SNA,l2,2,30
9,1108,525,351,124,1600,599,SNA,l2,2,30
10,1126,503,357,175,1600,622,SNA,l2,2,30
11,1129,539,358,151,1600,634,SNA,l2,2,30
12,1133,586,388,183,1600,684,SNA,l2,2,30
13,1136,517,338,206,1599,605,SNA,l2,2,30
14,1114,504,337,205,1598,631,SNA,l2,2,30
15,1131,521,353,169,1599,662,SNA,l2,2,30
16,1135,532,326,221,1600,658,SNA,l2,2,30
17,1139,547,348,161,1599,680,SNA,l2,2,30
18,1151,511,326,183,1599,699,SNA,l2,2,30
19,1176,561,286,161,1599,605,SNA,l2,2,30
20,1144,553,326,213,1598,655,SNA,l2,2,30
1,1001,543,169,150,1600,534,SNA,l2,2,31
2,1033,536,172,160,1600,518,SNA,l2,2,31
3,1010,523,242,165,1599,626,SNA,l2,2,31
4,1056,545,285,196,1600,673,SNA,l2,2,31
5,1086,508,274,81,1600,671,SNA,l2,2,31
6,1143,541,289,130,1599,657,SNA,l2,2,31
7,1074,541,310,133,1600,679,SNA,l2,2,31
8,1067,527,281,141,1600,611,SNA,l2,2,31
9,1034,519,269,159,1600,593,SNA,l2,2,31
10,1058,489,299,173,1598,681,SNA,l2,2,31
11,1049,478,285,122,1598,651,SNA,l2,2,31
12,1081,530,327,152,1600,681,SNA,l2,2,31
13,1075,535,322,125,1600,624,SNA,l2,2,31
14,1096,508,284,180,1598,617,SNA,l2,2,31
15,1115,496,311,146,1599,672,SNA,l2,2,31
16,1116,518,311,202,1600,690,SNA,l2,2,31
17,1120,517,339,198,1599,753,SNA,l2,2,31
18,1166,570,326,185,1599,640,SNA,l2,2,31
19,1132,581,311,220,1600,645,SNA,l2,2,31
20,1115,523,282,179,1600,642,SNA,l2,2,31
1,1003,512,171,165,1600,541,SNA,l2,2,32
2,978,515,176,208,1600,574,SNA,l2,2,32
3,970,457,122,137,1599,502,SNA,l2,2,32
4,1037,511,221,200,1600,651,SNA,l2,2,32
5,1019,503,214,226,1600,579,SNA,l2,2,32
6,1042,510,257,244,1599,628,SNA,l2,2,32
7,1033,534,302,197,1600,613,SNA,l2,2,32
8,1020,538,345,173,1600,683,SNA,l2,2,32
9,1057,493,269,147,1600,593,SNA,l2,2,32
10,1042,494,311,195,1598,649,SNA,l2,2,32
11,1044,516,325,190,1598,612,SNA,l2,2,32
12,1070,490,332,253,1600,615,SNA,l2,2,32
13,1082,487,353,174,1599,710,SNA,l2,2,32
14,1093,488,328,155,1598,664,SNA,l2,2,32
15,1103,489,340,144,1600,692,SNA,l2,2,32
16,1116,518,301,173,1598,636,SNA,l2,2,32
17,1141,601,334,160,1600,655,SNA,l2,2,32
18,1143,550,315,143,1598,660,SNA,l2,2,32
19,1112,545,316,195,1597,647,SNA,l2,2,32
20,1115,561,321,188,1599,636,SNA,l2,2,32
1,1027,524,191,199,1599,589,SNA,l2,2,33
2,1020,547,164,169,1600,571,SNA,l2,2,33
3,1039,505,212,199,1600,647,SNA,l2,2,33
4,1036,521,195,140,1600,628,SNA,l2,2,33
5,1032,506,198,159,1600,602,SNA,l2,2,33
6,1055,508,220,211,1600,600,SNA,l2,2,33
7,1042,500,232,142,1598,654,SNA,l2,2,33
8,1047,486,235,166,1599,627,SNA,l2,2,33
9,1056,502,279,250,1600,647,SNA,l2,2,33
10,1061,475,284,141,1600,667,SNA,l2,2,33
11,1062,484,238,153,1599,567,SNA,l2,2,33
12,1055,449,266,179,1600,601,SNA,l2,2,33
13,1021,463,252,162,1600,541,SNA,l2,2,33
14,996,458,289,198,1598,621,SNA,l2,2,33
15,1089,471,304,162,1598,602,SNA,l2,2,33
16,1071,508,312,145,1600,631,SNA,l2,2,33
17,1114,514,285,212,1600,550,SNA,l2,2,33
18,1081,481,308,105,1597,731,SNA,l2,2,33
19,1084,484,287,198,1599,593,SNA,l2,2,33
20,1107,521,304,132,1599,685,SNA,l2,2,33
1,981,518,133,125,1600,491,SNA,l2,2,34
2,993,537,203,170,1600,564,SNA,l2,2,34
3,1027,522,200,165,1600,541,SNA,l2,2,34
4,1052,512,228,171,1600,672,SNA,l2,2,34
5,1050,557,290,199,1600,640,SNA,l2,2,34
6,1028,488,281,215,1600,674,SNA,l2,2,34
7,1051,533,312,166,1599,684,SNA,l2,2,34
8,1077,561,349,130,1600,640,SNA,l2,2,34
9,1081,582,330,128,1600,582,SNA,l2,2,34
10,1086,548,318,129,1600,666,SNA,l2,2,34
11,1136,549,368,198,1600,753,SNA,l2,2,34
12,1179,559,357,143,1599,724,SNA,l2,2,34
13,1181,555,309,129,1599,631,SNA,l2,2,34
14,1187,574,302,111,1600,625,SNA,l2,2,34
15,1175,578,298,129,1600,667,SNA,l2,2,34
16,1157,541,265,182,1600,639,SNA,l2,2,34
17,1152,548,267,177,1600,612,SNA,l2,2,34
18,1134,512,252,172,1597,602,SNA,l2,2,34
19,1149,550,288,187,1600,614,SNA,l2,2,34
20,1134,528,236,151,1600,620,SNA,l2,2,34
1,996,538,188,163,1600,503,SNA,l2,2,35
2,1042,573,140,117,1600,484,SNA,l2,2,35
3,1024,536,167,152,1600,589,SNA,l2,2,35
4,1056,522,161,150,1600,493,SNA,l2,2,35
5,1075,526,202,161,1600,582,SNA,l2,2,35
6,1074,540,250,171,1600,622,SNA,l2,2,35
7,1051,528,255,103,1600,614,SNA,l2,2,35
8,1055,497,276,151,1600,629,SNA,l2,2,35
9,1062,469,282,155,1600,644,SNA,l2,2,35
10,1041,521,323,146,1600,640,SNA,l2,2,35
11,1046,540,326,141,1598,671,SNA,l2,2,35
12,1068,535,321,154,1600,649,SNA,l2,2,35
13,1067,534,347,111,1598,667,SNA,l2,2,35
14,1066,528,322,170,1598,705,SNA,l2,2,35
15,1062,489,286,154,1599,667,SNA,l2,2,35
16,1071,506,270,154,1599,693,SNA,l2,2,35
17,1072,513,262,109,1600,695,SNA,l2,2,35
18,1061,502,258,207,1597,687,SNA,l2,2,35
19,1068,515,246,145,1597,643,SNA,l2,2,35
20,1081,472,257,216,1598,690,SNA,l2,2,35
1,926,471,199,211,1600,524,SNA,l2,2,36
2,1051,542,268,220,1600,624,SNA,l2,2,36
3,1039,554,177,131,1600,454,SNA,l2,2,36
4,998,506,242,217,1599,639,SNA,l2,2,36
5,1027,508,229,186,1600,579,SNA,l2,2,36
6,1013,508,299,147,1599,656,SNA,l2,2,36
7,990,494,283,136,1600,597,SNA,l2,2,36
8,997,481,313,127,1600,602,SNA,l2,2,36
9,1025,505,300,170,1600,581,SNA,l2,2,36
10,1027,493,364,218,1600,708,SNA,l2,2,36
11,1051,490,343,185,1600,623,SNA,l2,2,36
12,1073,542,381,128,1600,706,SNA,l2,2,36
13,1088,481,341,175,1600,612,SNA,l2,2,36
14,1115,538,357,166,1600,633,SNA,l2,2,36
15,1121,518,314,133,1600,606,SNA,l2,2,36
16,1123,523,329,131,1599,659,SNA,l2,2,36
17,1102,531,303,195,1597,653,SNA,l2,2,36
18,1131,556,290,136,1597,656,SNA,l2,2,36
19,1140,520,260,248,1598,652,SNA,l2,2,36
20,1117,526,257,145,1598,671,SNA,l2,2,36
1,1021,543,147,151,1599,512,SNA,l2,2,37
2,1012,545,228,260,1600,549,SNA,l2,2,37
3,1040,553,241,188,1599,626,SNA,l2,2,37
4,1074,524,291,231,1599,680,SNA,l2,2,37
5,1060,604,306,155,1600,649,SNA,l2,2,37
6,1109,584,302,172,1598,713,SNA,l2,2,37
7,1098,590,304,169,1600,661,SNA,l2,2,37
8,1085,529,285,172,1600,658,SNA,l2,2,37
9,1073,529,256,166,1600,599,SNA,l2,2,37
10,1103,555,285,163,1599,594,SNA,l2,2,37
11,1087,541,305,183,1600,647,SNA,l2,2,37
12,1080,511,266,176,1600,585,SNA,l2,2,37
13,1117,578,314,127,1600,686,SNA,l2,2,37
14,1105,515,271,164,1600,618,SNA,l2,2,37
15,1119,542,300,175,1599,654,SNA,l2,2,37
16,1127,506,263,196,1600,626,SNA,l2,2,37
17,1134,569,222,151,1599,570,SNA,l2,2,37
18,1166,539,213,168,1597,631,SNA,l2,2,37
19,1139,533,220,161,1599,643,SNA,l2,2,37
20,1130,503,164,128,1598,547,SNA,l2,2,37
1,984,527,159,130,1600,490,SNA,l2,2,38
2,1024,526,161,156,1600,492,SNA,l2,2,38
3,1057,505,220,168,1599,592,SNA,l2,2,38
4,1116,550,254,232,1599,576,SNA,l2,2,38
5,1128,549,304,185,1600,649,SNA,l2,2,38
6,1128,552,341,147,1600,678,SNA,l2,2,38
7,1132,570,343,128,1600,621,SNA,l2,2,38
8,1097,585,348,137,1600,612,SNA,l2,2,38
9,1109,529,360,255,1600,679,SNA,l2,2,38
10,1126,586,409,143,1600,738,SNA,l2,2,38
11,1161,585,366,153,1600,661,SNA,l2,2,38
12,1171,568,373,137,1600,686,SNA,l2,2,38
13,1191,567,351,197,1599,645,SNA,l2,2,38
14,1188,580,376,156,1598,666,SNA,l2,2,38
15,1226,600,365,162,1598,632,SNA,l2,2,38
16,1192,590,315,148,1600,600,SNA,l2,2,38
17,1201,565,275,139,1598,572,SNA,l2,2,38
18,1243,603,296,158,1600,606,SNA,l2,2,38
19,1205,551,255,192,1598,640,SNA,l2,2,38
20,1191,551,273,185,1599,643,SNA,l2,2,38
1,940,497,144,140,1600,475,SNA,l2,2,39
2,966,501,218,182,1600,608,SNA,l2,2,39
3,978,501,273,171,1600,730,SNA,l2,2,39
4,1025,540,306,211,1600,640,SNA,l2,2,39
5,1019,532,317,161,1599,650,SNA,l2,2,39
6,1047,570,323,125,1600,603,SNA,l2,2,39
7,1044,496,296,228,1599,616,SNA,l2,2,39
8,1111,545,312,221,1600,594,SNA,l2,2,39
9,1102,529,346,141,1599,696,SNA,l2,2,39
10,1102,521,322,139,1600,616,SNA,l2,2,39
11,1133,539,309,123,1598,622,SNA,l2,2,39
12,1113,526,310,160,1599,619,SNA,l2,2,39
13,1090,482,309,192,1600,643,SNA,l2,2,39
14,1116,540,334,196,1600,660,SNA,l2,2,39
15,1105,504,290,131,1600,556,SNA,l2,2,39
16,1104,535,334,200,1600,630,SNA,l2,2,39
17,1113,555,315,127,1600,604,SNA,l2,2,39
18,1113,526,310,178,1599,610,SNA,l2,2,39
19,1124,507,265,172,1600,582,SNA,l2,2,39
20,1131,520,296,211,1598,657,SNA,l2,2,39
1,984,518,214,217,1600,564,SNA,l2,2,40
2,963,478,208,145,1600,607,SNA,l2,2,40
3,1031,537,270,191,1600,656,SNA,l2,2,40
4,1066,533,297,184,1600,635,SNA,l2,2,40
5,1067,522,322,183,1599,678,SNA,l2,2,40
6,1101,541,311,129,1600,637,SNA,l2,2,40
7,1089,550,336,140,1600,628,SNA,l2,2,40
8,1102,554,297,166,1600,574,SNA,l2,2,40
9,1090,563,337,127,1599,636,SNA,l2,2,40
10,1060,527,264,131,1600,572,SNA,l2,2,40
11,1085,518,288,141,1600,615,SNA,l2,2,40
12,1049,495,313,165,1600,632,SNA,l2,2,40
13,1075,525,319,161,1599,584,SNA,l2,2,40
14,1054,480,307,188,1600,613,SNA,l2,2,40
15,1046,448,249,88,1600,607,SNA,l2,2,40
16,1080,501,243,127,1600,587,SNA,l2,2,40
17,1050,460,238,189,1598,630,SNA,l2,2,40
18,1074,466,230,147,1600,669,SNA,l2,2,40
19,1047,477,234,161,1599,613,SNA,l2,2,40
20,1104,509,272,221,1599,649,SNA,l2,2,40
