step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
12,1366,647,262,228,1600,574,LR,none,2,23
13,1377,674,291,184,1600,625,LR,none,2,23
14,1391,743,316,163,1600,651,LR,none,2,23
15,1409,681,309,310,1600,630,LR,none,2,23
16,1379,677,302,198,1600,677,LR,none,2,23
17,1391,639,325,316,1600,649,LR,none,2,23
18,1396,724,330,187,1600,604,LR,none,2,23
19,1402,702,364,326,1600,646,LR,none,2,23
20,1404,671,318,266,1600,584,LR,none,2,23
1,1397,812,144,147,1600,476,LR,none,2,24
2,1391,782,176,214,1600,533,LR,none,2,24
3,1397,779,177,231,1600,622,LR,none,2,24
4,1415,724,189,240,1600,574,LR,none,2,24
5,1396,704,213,215,1600,627,LR,none,2,24
6,1427,755,196,159,1600,583,LR,none,2,24
7,1421,730,215,226,1600,644,LR,none,2,24
8,1400,711,219,283,1600,663,LR,none,2,24
9,1437,764,198,195,1600,547,LR,none,2,24
10,1425,699,251,291,1600,705,LR,none,2,24
11,1408,670,214,210,1600,658,LR,none,2,24
12,1423,711,265,194,1600,701,LR,none,2,24
13,1389,729,216,203,1600,665,LR,none,2,24
14,1380,658,189,214,1600,666,LR,none,2,24
15,1350,679,214,215,1600,627,LR,none,2,24
16,1389,680,209,198,1600,646,LR,none,2,24
17,1368,595,177,261,1600,645,LR,none,2,24
18,1327,568,223,277,1600,584,LR,none,2,24
19,1370,588,268,271,1600,596,LR,none,2,24
20,1408,672,377,171,1600,760,LR,none,2,24
1,1404,770,175,178,1600,533,LR,none,2,25
2,1389,746,206,214,1600,603,LR,none,2,25
3,1383,814,190,134,1600,547,LR,none,2,25
4,1393,730,181,185,1600,604,LR,none,2,25
5,1417,716,207,164,1600,692,LR,none,2,25
6,1387,740,205,248,1600,603,LR,none,2,25
7,1382,715,248,260,1600,634,LR,none,2,25
8,1388,715,268,244,1600,663,LR,none,2,25
9,1379,737,256,222,1600,665,LR,none,2,25
10,1405,708,248,249,1600,638,LR,none,2,25
11,1379,690,258,315,1600,670,LR,none,2,25
12,1365,703,255,257,1600,628,LR,none,2,25
13,1402,662,296,280,1600,695,LR,none,2,25
14,1397,654,258,165,1600,621,LR,none,2,25
15,1396,737,296,250,1600,609,LR,none,2,25
16,1406,712,287,184,1600,635,LR,none,2,25
17,1396,699,273,193,1600,644,LR,none,2,25
18,1371,665,274,285,1600,638,LR,none,2,25
19,1388,630,292,277,1600,626,LR,none,2,25
20,1390,668,321,232,1600,651,LR,none,2,25
1,1368,819,184,162,1600,431,LR,none,2,26
2,1405,765,271,192,1600,628,LR,none,2,26
3,1368,796,181,141,1600,518,LR,none,2,26
4,1379,773,187,186,1600,560,LR,none,2,26
5,1377,747,233,246,1600,636,LR,none,2,26
6,1415,805,230,124,1600,599,LR,none,2,26
7,1424,770,203,184,1600,583,LR,none,2,26
8,1381,811,236,205,1600,591,LR,none,2,26
9,1394,717,235,236,1600,659,LR,none,2,26
10,1365,736,227,196,1600,620,LR,none,2,26
11,1384,750,244,228,1600,684,LR,none,2,26
12,1396,660,274,259,1600,747,LR,none,2,26
13,1379,586,263,304,1600,758,LR,none,2,26
14,1342,617,286,243,1600,668,LR,none,2,26
15,1359,602,326,377,1600,624,LR,none,2,26
16,1356,630,415,372,1600,683,LR,none,2,26
17,1394,674,383,214,1600,586,LR,none,2,26
18,1397,630,374,248,1600,614,LR,none,2,26
19,1390,733,420,202,1600,671,LR,none,2,26
20,1377,686,397,211,1600,683,LR,none,2,26
1,1384,804,186,177,1600,481,LR,none,2,27
2,1382,729,222,201,1600,666,LR,none,2,27
3,1390,702,275,333,1600,664,LR,none,2,27
4,1378,727,233,216,1600,550,LR,none,2,27
5,1406,754,289,198,1600,683,LR,none,2,27
6,1415,766,274,203,1600,652,LR,none,2,27
7,1421,726,240,202,1600,634,LR,none,2,27
8,1391,772,241,137,1600,612,LR,none,2,27
9,1400,731,260,270,1600,701,LR,none,2,27
10,1407,691,234,296,1600,656,LR,none,2,27
11,1430,725,257,191,1600,667,LR,none,2,27
12,1418,700,284,284,1600,648,LR,none,2,27
13,1423,721,287,242,1600,653,LR,none,2,27
14,1410,688,336,317,1600,675,LR,none,2,27
15,1417,712,346,266,1600,673,LR,none,2,27
16,1423,682,341,278,1600,655,LR,none,2,27
17,1394,678,367,385,1600,626,LR,none,2,27
18,1413,651,318,221,1600,561,LR,none,2,27
19,1401,685,381,226,1600,671,LR,none,2,27
20,1404,757,392,282,1600,625,LR,none,2,27
1,1426,746,179,174,1600,499,LR,none,2,28
2,1426,800,253,190,1600,593,LR,none,2,28
3,1418,775,250,239,1600,593,LR,none,2,28
4,1418,844,301,201,1600,630,LR,none,2,28
5,1445,799,227,171,1600,559,LR,none,2,28
6,1410,737,216,196,1600,600,LR,none,2,28
7,1458,789,241,172,1600,608,LR,none,2,28
8,1434,749,207,216,1600,650,LR,none,2,28
9,1416,681,222,242,1600,644,LR,none,2,28
10,1430,737,200,181,1600,619,LR,none,2,28
11,1448,682,233,258,1600,686,LR,none,2,28
12,1437,734,268,215,1600,657,LR,none,2,28
13,1430,773,242,196,1600,596,LR,none,2,28
14,1444,650,233,277,1600,641,LR,none,2,28
15,1409,696,223,197,1600,576,LR,none,2,28
16,1453,688,275,222,1600,658,LR,none,2,28
17,1427,687,285,275,1600,663,LR,none,2,28
18,1425,716,368,371,1600,723,LR,none,2,28
19,1411,641,327,292,1600,626,LR,none,2,28
20,1401,692,357,258,1600,673,LR,none,2,28
1,1418,734,205,202,1600,539,LR,none,2,29
2,1437,766,225,191,1600,645,LR,none,2,29
3,1390,758,258,260,1600,599,LR,none,2,29
4,1427,701,222,244,1600,645,LR,none,2,29
5,1412,767,219,184,1600,636,LR,none,2,29
6,1436,726,253,244,1600,687,LR,none,2,29
7,1444,672,230,206,1600,700,LR,none,2,29
8,1424,717,310,245,1600,684,LR,none,2,29
9,1444,719,262,235,1600,675,LR,none,2,29
10,1416,695,270,244,1600,702,LR,none,2,29
11,1391,718,260,180,1600,643,LR,none,2,29
12,1403,688,254,219,1600,655,LR,none,2,29
13,1426,726,246,227,1600,606,LR,none,2,29
14,1383,724,266,204,1600,626,LR,none,2,29
15,1416,769,274,205,1600,610,LR,none,2,29
16,1426,746,282,220,1600,649,LR,none,2,29
17,1425,738,246,211,1600,601,LR,none,2,29
18,1394,614,219,301,1600,594,LR,none,2,29
19,1430,732,309,283,1600,646,LR,none,2,29
20,1422,732,303,204,1600,682,LR,none,2,29
1,1412,741,221,231,1600,498,LR,none,2,30
2,1427,788,151,141,1600,507,LR,none,2,30
3,1426,821,192,188,1600,522,LR,none,2,30
4,1433,775,159,204,1600,509,LR,none,2,30
5,1425,777,222,176,1600,624,LR,none,2,30
6,1429,797,211,178,1600,602,LR,none,2,30
7,1421,731,191,135,1600,603,LR,none,2,30
8,1415,728,222,221,1600,683,LR,none,2,30
9,1420,699,230,251,1600,700,LR,none,2,30
10,1414,716,230,306,1600,656,LR,none,2,30
11,1423,748,226,187,1600,603,LR,none,2,30
12,1416,674,233,209,1600,669,LR,none,2,30
13,1414,654,228,282,1600,597,LR,none,2,30
14,1423,761,257,201,1600,553,LR,none,2,30
15,1434,710,295,237,1600,712,LR,none,2,30
16,1403,719,283,229,1600,648,LR,none,2,30
17,1410,672,260,221,1600,625,LR,none,2,30
18,1415,708,295,160,1600,639,LR,none,2,30
19,1403,718,259,221,1600,547,LR,none,2,30
20,1397,612,279,266,1600,706,LR,none,2,30
1,1410,720,190,196,1600,421,LR,none,2,31
2,1407,754,237,166,1600,551,LR,none,2,31
3,1385,780,238,246,1600,560,LR,none,2,31
4,1425,755,226,158,1600,585,LR,none,2,31
5,1421,779,258,182,1600,590,LR,none,2,31
6,1428,731,277,242,1600,594,LR,none,2,31
7,1400,733,273,212,1600,703,LR,none,2,31
8,1398,717,273,222,1600,686,LR,none,2,31
9,1413,736,239,175,1600,705,LR,none,2,31
10,1433,737,226,177,1600,696,LR,none,2,31
11,1407,753,228,182,1600,628,LR,none,2,31
12,1440,756,240,177,1600,620,LR,none,2,31
13,1399,656,245,259,1600,665,LR,none,2,31
14,1401,754,233,156,1600,571,LR,none,2,31
15,1396,710,251,247,1600,631,LR,none,2,31
16,1397,689,234,253,1600,598,LR,none,2,31
17,1397,754,277,212,1600,618,LR,none,2,31
18,1406,684,257,280,1600,653,LR,none,2,31
19,1400,604,275,331,1600,675,LR,none,2,31
20,1377,714,285,227,1600,586,LR,none,2,31
1,1418,769,232,236,1600,560,LR,none,2,32
2,1383,783,232,200,1600,576,LR,none,2,32
3,1422,719,205,190,1600,570,LR,none,2,32
4,1433,766,226,180,1600,610,LR,none,2,32
5,1415,747,222,196,1600,607,LR,none,2,32
6,1436,756,271,242,1600,647,LR,none,2,32
7,1388,738,244,237,1600,650,LR,none,2,32
8,1396,651,281,253,1600,760,LR,none,2,32
9,1400,757,256,196,1600,613,LR,none,2,32
10,1413,728,251,175,1600,622,LR,none,2,32
11,1394,776,240,228,1600,577,LR,none,2,32
12,1395,693,220,248,1600,522,LR,none,2,32
13,1390,677,252,306,1600,650,LR,none,2,32
14,1388,682,246,204,1600,546,LR,none,2,32
15,1369,749,257,155,1600,613,LR,none,2,32
16,1395,674,221,247,1600,581,LR,none,2,32
17,1404,698,313,297,1600,721,LR,none,2,32
18,1416,724,275,174,1600,669,LR,none,2,32
19,1400,589,243,298,1600,651,LR,none,2,32
20,1372,641,313,336,1600,633,LR,none,2,32
1,1429,777,187,205,1600,562,LR,none,2,33
2,1400,833,181,157,1600,539,LR,none,2,33
3,1439,671,211,255,1600,631,LR,none,2,33
4,1389,781,209,186,1600,578,LR,none,2,33
5,1397,794,218,156,1600,598,LR,none,2,33
6,1418,734,209,204,1600,635,LR,none,2,33
7,1406,693,252,240,1600,761,LR,none,2,33
8,1423,710,257,275,1600,689,LR,none,2,33
9,1411,712,250,297,1600,617,LR,none,2,33
10,1401,697,236,223,1600,652,LR,none,2,33
11,1420,765,215,189,1600,580,LR,none,2,33
12,1426,687,199,206,1600,568,LR,none,2,33
13,1385,709,197,185,1600,571,LR,none,2,33
14,1384,678,241,302,1600,639,LR,none,2,33
15,1422,650,283,346,1600,681,LR,none,2,33
16,1410,663,282,230,1600,652,LR,none,2,33
17,1392,617,282,291,1600,625,LR,none,2,33
18,1385,696,294,227,1600,593,LR,none,2,33
19,1407,605,295,219,1600,563,LR,none,2,33
20,1400,698,346,199,1600,670,LR,none,2,33
1,1447,745,213,217,1600,485,LR,none,2,34
2,1404,709,205,185,1600,490,LR,none,2,34
3,1427,752,261,247,1600,546,LR,none,2,34
4,1449,667,296,284,1600,689,LR,none,2,34
5,1469,780,309,225,1600,637,LR,none,2,34
6,1446,717,322,257,1600,718,LR,none,2,34
7,1466,725,321,257,1600,712,LR,none,2,34
8,1433,751,339,202,1600,751,LR,none,2,34
9,1447,637,289,236,1600,706,LR,none,2,34
10,1441,730,313,205,1600,667,LR,none,2,34
11,1455,764,293,229,1600,648,LR,none,2,34
12,1472,783,261,157,1600,610,LR,none,2,34
13,1444,734,202,154,1600,548,LR,none,2,34
14,1446,746,223,181,1600,580,LR,none,2,34
15,1475,794,258,207,1600,620,LR,none,2,34
16,1482,740,216,188,1600,541,LR,none,2,34
17,1449,746,278,225,1600,655,LR,none,2,34
18,1466,746,293,237,1600,731,LR,none,2,34
19,1451,678,273,273,1600,699,LR,none,2,34
20,1447,655,314,312,1600,706,LR,none,2,34
1,1435,742,217,215,1600,520,LR,none,2,35
2,1443,795,199,109,1600,558,LR,none,2,35
3,1447,747,231,241,1600,612,LR,none,2,35
4,1433,750,171,165,1600,550,LR,none,2,35
5,1439,709,221,228,1600,608,LR,none,2,35
6,1436,777,233,217,1600,596,LR,none,2,35
7,1451,788,223,190,1600,550,LR,none,2,35
8,1458,799,192,157,1600,534,LR,none,2,35
9,1459,765,173,194,1600,541,LR,none,2,35
10,1447,793,181,134,1600,555,LR,none,2,35
11,1448,818,171,136,1600,560,LR,none,2,35
12,1458,760,173,198,1600,643,LR,none,2,35
13,1430,753,206,208,1600,685,LR,none,2,35
14,1452,704,189,190,1600,730,LR,none,2,35
15,1430,693,187,344,1600,721,LR,none,2,35
16,1451,736,178,258,1600,634,LR,none,2,35
17,1430,746,182,249,1600,610,LR,none,2,35
18,1454,754,204,205,1600,654,LR,none,2,35
19,1413,718,186,226,1600,644,LR,none,2,35
20,1415,638,174,337,1600,650,LR,none,2,35
1,1403,743,208,208,1600,485,LR,none,2,36
2,1457,767,278,285,1600,609,LR,none,2,36
3,1451,818,255,198,1600,542,LR,none,2,36
4,1444,789,248,198,1600,605,LR,none,2,36
5,1452,735,193,238,1600,528,LR,none,2,36
6,1459,772,284,238,1600,703,LR,none,2,36
7,1438,795,219,159,1600,574,LR,none,2,36
8,1429,742,251,230,1600,671,LR,none,2,36
9,1449,780,223,134,1600,611,LR,none,2,36
10,1465,721,190,148,1600,632,LR,none,2,36
11,1435,752,208,190,1600,577,LR,none,2,36
12,1438,743,266,182,1600,691,LR,none,2,36
13,1438,707,208,225,1600,611,LR,none,2,36
14,1432,714,224,147,1600,616,LR,none,2,36
15,1418,672,214,208,1600,677,LR,none,2,36
16,1435,670,228,284,1600,659,LR,none,2,36
17,1445,715,241,269,1600,648,LR,none,2,36
18,1438,694,241,260,1600,652,LR,none,2,36
19,1435,639,259,352,1600,639,LR,none,2,36
20,1425,720,242,212,1600,543,LR,none,2,36
1,1390,738,207,207,1600,454,LR,none,2,37
2,1419,705,325,341,1600,622,LR,none,2,37
3,1415,744,295,223,1600,570,LR,none,2,37
4,1423,706,312,248,1600,657,LR,none,2,37
5,1405,731,402,247,1600,781,LR,none,2,37
6,1420,760,353,231,1600,684,LR,none,2,37
7,1420,752,379,203,1600,729,LR,none,2,37
8,1407,758,317,190,1600,602,LR,none,2,37
9,1415,785,319,194,1600,651,LR,none,2,37
10,1432,696,273,156,1600,659,LR,none,2,37
11,1435,768,267,176,1600,649,LR,none,2,37
12,1403,795,228,171,1600,568,LR,none,2,37
13,1417,681,220,238,1600,580,LR,none,2,37
14,1453,720,242,194,1600,602,LR,none,2,37
15,1439,778,252,212,1600,606,LR,none,2,37
16,1450,794,243,178,1600,592,LR,none,2,37
17,1458,718,218,183,1600,580,LR,none,2,37
18,1436,715,233,186,1600,618,LR,none,2,37
19,1444,721,253,253,1600,677,LR,none,2,37
20,1436,708,223,175,1600,614,LR,none,2,37
1,1413,738,211,186,1600,540,LR,none,2,38
2,1419,811,207,220,1600,476,LR,none,2,38
3,1414,808,249,188,1600,569,LR,none,2,38
4,1430,725,239,229,1600,587,LR,none,2,38
5,1380,787,238,177,1600,561,LR,none,2,38
6,1402,716,229,225,1600,632,LR,none,2,38
7,1413,770,251,219,1600,612,LR,none,2,38
8,1366,708,264,213,1600,666,LR,none,2,38
9,1381,688,287,410,1600,654,LR,none,2,38
10,1403,750,352,268,1600,716,LR,none,2,38
11,1409,716,259,207,1600,568,LR,none,2,38
12,1401,742,280,195,1600,641,LR,none,2,38
13,1398,727,243,208,1600,570,LR,none,2,38
14,1406,706,259,231,1600,648,LR,none,2,38
15,1406,688,275,300,1600,657,LR,none,2,38
16,1404,699,264,242,1600,623,LR,none,2,38
17,1386,706,298,296,1600,620,LR,none,2,38
18,1429,594,307,330,1600,679,LR,none,2,38
19,1415,662,381,324,1600,696,LR,none,2,38
20,1410,701,362,258,1600,669,LR,none,2,38
1,1371,783,149,155,1600,535,LR,none,2,39
2,1401,719,201,263,1600,609,LR,none,2,39
3,1393,764,262,279,1600,593,LR,none,2,39
4,1413,801,256,181,1600,551,LR,none,2,39
5,1387,690,263,307,1600,639,LR,none,2,39
6,1413,799,339,157,1600,741,LR,none,2,39
7,1423,668,229,244,1600,587,LR,none,2,39
8,1434,699,234,281,1600,598,LR,none,2,39
9,1404,770,283,215,1600,656,LR,none,2,39
10,1407,701,278,199,1600,636,LR,none,2,39
11,1437,789,310,158,1600,677,LR,none,2,39
12,1402,738,264,250,1600,701,LR,none,2,39
13,1412,707,240,174,1600,639,LR,none,2,39
14,1423,748,271,219,1600,661,LR,none,2,39
15,1379,715,246,191,1600,662,LR,none,2,39
16,1389,723,221,173,1600,609,LR,none,2,39
17,1402,680,251,242,1600,705,LR,none,2,39
18,1384,751,262,259,1600,673,LR,none,2,39
19,1385,732,241,269,1600,646,LR,none,2,39
20,1394,687,251,272,1600,664,LR,none,2,39
1,1395,840,146,159,1600,472,LR,none,2,40
2,1373,825,192,183,1600,567,LR,none,2,40
3,1396,870,174,153,1600,530,LR,none,2,40
4,1366,747,180,193,1600,619,LR,none,2,40
5,1399,799,214,177,1600,605,LR,none,2,40
6,1406,764,210,225,1600,692,LR,none,2,40
7,1418,789,220,176,1600,678,LR,none,2,40
8,1394,787,215,210,1600,666,LR,none,2,40
9,1413,716,202,268,1600,687,LR,none,2,40
10,1387,717,186,220,1600,642,LR,none,2,40
11,1402,701,224,215,1600,669,LR,none,2,40
12,1387,670,223,252,1600,622,LR,none,2,40
13,1388,629,294,332,1600,680,LR,none,2,40
14,1411,729,330,301,1600,700,LR,none,2,40
15,1375,780,332,253,1600,650,LR,none,2,40
16,1400,676,267,202,1600,619,LR,none,2,40
17,1396,731,344,317,1600,679,LR,none,2,40
18,1365,626,287,292,1600,662,LR,none,2,40
19,1374,731,377,285,1600,709,LR,none,2,40
20,1415,726,322,297,1600,607,LR,none,2,40
