step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-0.11220988235163207,0.12222092938591246,0.287719268039296,0.40994019742520554,0.0,0.0,LR,l2,2,21
1,-0.12819587792418113,0.1187711581388643,0.26600304138895303,0.38477419952781583,-0.0034497712470481405,-0.02171622665034314,LR,l2,2,21
2,-0.14405163488633235,0.11511113927819437,0.2418060973933439,0.35691723667154124,-0.003660018860669967,-0.02419694399560903,LR,l2,2,21
3,-0.1639718151434826,0.11238899134199644,0.2208856653499396,0.3332746566919355,-0.0027221479361979276,-0.020920432043404266,LR,l2,2,21
4,-0.18525135215552616,0.11138497822475077,0.2094598808537228,0.3208448590784714,-0.0010040131172456418,-0.01142578449621685,LR,l2,2,21
5,-0.20620122337662206,0.11190983634383206,0.20702346236401975,0.31893329870785014,0.0005248581190812656,-0.0024364184897030577,LR,l2,2,21
6,-0.2278145837864497,0.11431815108790651,0.2121287144789906,0.32644686556689545,0.002408314744074487,0.005105252114970739,LR,l2,2,21
7,-0.24921099746854275,0.11827564944402763,0.22108635838656884,0.3393620078305968,0.003957498356121065,0.008957643907578236,LR,l2,2,21
8,-0.2674349043499869,0.12332038703459401,0.23418173584273375,0.3575021228773291,0.005044737590566407,0.013095377456165017,LR,l2,2,21
9,-0.2856048180014268,0.1297360364611278,0.2463176325284357,0.3760536689895623,0.006415649426533783,0.012135896685701884,LR,l2,2,21
10,-0.3025872091473133,0.136573918124328,0.25826992284920175,0.39484384097353487,0.0068378816632002045,0.011952290320766277,LR,l2,2,21
11,-0.3177008214711975,0.1439611196959137,0.268539348595904,0.41250046829181947,0.007387201571585678,0.010269425746702233,LR,l2,2,21
12,-0.33061221138929325,0.15247520566870648,0.2780274636927597,0.43050266936147014,0.008514085972792807,0.009488115096855603,LR,l2,2,21
13,-0.33854515746480857,0.16187358918725558,0.2905420226828906,0.45241561187014334,0.009398383518549097,0.012514558990130892,LR,l2,2,21
14,-0.3516927427212352,0.17170129223399017,0.3006133307672151,0.47231462300120325,0.009827703046734575,0.010071308084324365,LR,l2,2,21
15,-0.36967651567792925,0.18229234361491245,0.30864597026915264,0.49093831388406406,0.010591051380922256,0.008032639501937593,LR,l2,2,21
