step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
11,1254,657,296,199,1600,630,SNA,none,0,30
12,1250,636,285,247,1600,667,SNA,none,0,30
13,1229,591,244,218,1599,671,SNA,none,0,30
14,1234,576,316,282,1600,724,SNA,none,0,30
15,1246,618,369,321,1600,745,SNA,none,0,30
16,1251,634,369,188,1600,744,SNA,none,0,30
17,1250,638,326,187,1598,666,SNA,none,0,30
18,1203,630,287,161,1598,597,SNA,none,0,30
19,1227,619,296,211,1599,645,SNA,none,0,30
20,1215,614,260,165,1600,606,SNA,none,0,30
1,1192,649,245,243,1600,566,SNA,none,0,31
2,1200,643,192,157,1600,539,SNA,none,0,31
3,1192,601,258,328,1600,672,SNA,none,0,31
4,1224,682,285,247,1599,634,SNA,none,0,31
5,1154,614,272,220,1600,662,SNA,none,0,31
6,1182,618,258,194,1600,653,SNA,none,0,31
7,1164,567,219,224,1600,623,SNA,none,0,31
8,1191,580,251,237,1600,668,SNA,none,0,31
9,1191,533,242,231,1598,676,SNA,none,0,31
10,1174,576,270,193,1596,641,SNA,none,0,31
11,1190,579,290,180,1600,687,SNA,none,0,31
12,1196,586,276,239,1599,611,SNA,none,0,31
13,1222,606,300,219,1598,658,SNA,none,0,31
14,1222,601,289,254,1599,664,SNA,none,0,31
15,1209,580,277,220,1599,643,SNA,none,0,31
16,1239,586,255,191,1599,621,SNA,none,0,31
17,1218,546,241,227,1600,623,SNA,none,0,31
18,1250,591,306,260,1599,700,SNA,none,0,31
19,1260,610,304,220,1600,692,SNA,none,0,31
20,1213,599,289,253,1599,645,SNA,none,0,31
1,1183,618,262,253,1600,601,SNA,none,0,32
2,1194,620,225,217,1600,592,SNA,none,0,32
3,1159,579,249,282,1599,580,SNA,none,0,32
4,1191,627,263,214,1600,598,SNA,none,0,32
5,1172,607,267,257,1600,577,SNA,none,0,32
6,1185,583,288,274,1600,618,SNA,none,0,32
7,1152,572,280,296,1599,643,SNA,none,0,32
8,1161,594,319,247,1600,645,SNA,none,0,32
9,1230,574,296,226,1600,640,SNA,none,0,32
10,1202,576,300,243,1599,613,SNA,none,0,32
11,1205,613,324,196,1600,643,SNA,none,0,32
12,1213,610,347,280,1600,722,SNA,none,0,32
13,1180,612,335,220,1597,665,SNA,none,0,32
14,1224,593,299,270,1600,654,SNA,none,0,32
15,1209,557,288,254,1599,635,SNA,none,0,32
16,1235,640,341,269,1600,715,SNA,none,0,32
17,1247,657,312,200,1600,669,SNA,none,0,32
18,1228,614,298,244,1599,679,SNA,none,0,32
19,1231,585,286,259,1599,682,SNA,none,0,32
20,1192,582,352,318,1600,761,SNA,none,0,32
1,1172,625,229,221,1600,524,SNA,none,0,33
2,1200,597,246,287,1598,633,SNA,none,0,33
3,1212,598,260,273,1600,673,SNA,none,0,33
4,1172,583,245,198,1600,672,SNA,none,0,33
5,1170,632,230,167,1599,590,SNA,none,0,33
6,1233,644,242,172,1600,671,SNA,none,0,33
7,1171,607,213,216,1599,635,SNA,none,0,33
8,1197,605,252,328,1599,659,SNA,none,0,33
9,1156,567,217,186,1598,603,SNA,none,0,33
10,1212,608,292,344,1597,728,SNA,none,0,33
11,1122,572,277,275,1599,649,SNA,none,0,33
12,1188,566,287,292,1599,636,SNA,none,0,33
13,1167,555,322,199,1598,702,SNA,none,0,33
14,1151,600,308,185,1598,616,SNA,none,0,33
15,1183,552,300,238,1600,641,SNA,none,0,33
16,1212,531,296,260,1600,607,SNA,none,0,33
17,1170,610,382,258,1598,749,SNA,none,0,33
18,1200,632,370,290,1599,690,SNA,none,0,33
19,1193,630,327,155,1599,704,SNA,none,0,33
20,1221,611,300,223,1596,654,SNA,none,0,33
1,1190,652,216,213,1600,498,SNA,none,0,34
2,1160,588,200,192,1600,565,SNA,none,0,34
3,1120,582,244,223,1600,581,SNA,none,0,34
4,1155,557,232,256,1600,618,SNA,none,0,34
5,1156,589,259,214,1600,659,SNA,none,0,34
6,1155,552,247,248,1599,624,SNA,none,0,34
7,1098,549,245,193,1600,616,SNA,none,0,34
8,1176,529,268,224,1600,647,SNA,none,0,34
9,1182,542,315,221,1600,675,SNA,none,0,34
10,1174,565,333,215,1599,650,SNA,none,0,34
11,1167,596,324,199,1598,629,SNA,none,0,34
12,1175,582,298,196,1600,643,SNA,none,0,34
13,1227,576,281,205,1599,652,SNA,none,0,34
14,1226,548,282,220,1600,610,SNA,none,0,34
15,1171,624,333,167,1600,709,SNA,none,0,34
16,1191,502,267,257,1599,643,SNA,none,0,34
17,1173,552,312,249,1600,674,SNA,none,0,34
18,1202,565,318,301,1600,632,SNA,none,0,34
19,1196,577,303,233,1600,630,SNA,none,0,34
20,1186,606,310,170,1600,610,SNA,none,0,34
1,1159,664,192,197,1600,455,SNA,none,0,35
2,1167,655,212,220,1600,525,SNA,none,0,35
3,1178,648,229,223,1600,595,SNA,none,0,35
4,1191,672,250,204,1598,636,SNA,none,0,35
5,1179,601,213,231,1598,645,SNA,none,0,35
6,1235,670,269,264,1599,684,SNA,none,0,35
7,1249,649,292,227,1600,737,SNA,none,0,35
8,1186,598,273,278,1599,717,SNA,none,0,35
9,1217,593,270,266,1599,728,SNA,none,0,35
10,1220,581,297,351,1599,663,SNA,none,0,35
11,1204,600,292,220,1599,669,SNA,none,0,35
12,1222,545,305,273,1599,677,SNA,none,0,35
13,1227,591,337,319,1600,666,SNA,none,0,35
14,1224,599,339,247,1600,659,SNA,none,0,35
15,1256,628,342,174,1599,644,SNA,none,0,35
16,1241,601,299,185,1598,633,SNA,none,0,35
17,1209,614,303,216,1600,679,SNA,none,0,35
18,1237,628,309,228,1600,669,SNA,none,0,35
19,1286,641,314,211,1596,703,SNA,none,0,35
20,1286,633,313,256,1598,687,SNA,none,0,35
1,1211,632,200,198,1600,535,SNA,none,0,36
2,1235,611,238,277,1600,567,SNA,none,0,36
3,1220,626,292,234,1600,619,SNA,none,0,36
4,1218,609,310,258,1599,651,SNA,none,0,36
5,1218,628,311,207,1600,651,SNA,none,0,36
6,1207,619,309,225,1600,677,SNA,none,0,36
7,1230,648,309,215,1600,676,SNA,none,0,36
8,1248,647,319,264,1599,692,SNA,none,0,36
9,1248,634,315,202,1599,660,SNA,none,0,36
10,1258,643,346,198,1599,713,SNA,none,0,36
11,1266,625,354,183,1598,746,SNA,none,0,36
12,1268,612,305,276,1599,652,SNA,none,0,36
13,1303,723,335,173,1598,696,SNA,none,0,36
14,1283,662,288,213,1598,669,SNA,none,0,36
15,1254,638,258,294,1600,669,SNA,none,0,36
16,1241,609,263,251,1600,656,SNA,none,0,36
17,1224,598,292,216,1599,708,SNA,none,0,36
18,1281,570,261,225,1600,698,SNA,none,0,36
19,1259,619,271,220,1600,703,SNA,none,0,36
20,1277,623,217,205,1600,626,SNA,none,0,36
1,1155,585,174,165,1600,508,SNA,none,0,37
2,1226,651,257,277,1600,621,SNA,none,0,37
3,1224,652,275,251,1599,648,SNA,none,0,37
4,1221,636,276,211,1600,639,SNA,none,0,37
5,1224,669,271,183,1600,614,SNA,none,0,37
6,1176,590,216,196,1599,594,SNA,none,0,37
7,1199,642,245,222,1600,574,SNA,none,0,37
8,1181,560,315,307,1600,670,SNA,none,0,37
9,1150,576,307,246,1598,598,SNA,none,0,37
10,1184,571,308,246,1599,573,SNA,none,0,37
11,1236,631,380,274,1600,642,SNA,none,0,37
12,1232,619,372,230,1600,655,SNA,none,0,37
13,1222,571,357,287,1599,616,SNA,none,0,37
14,1245,611,381,290,1600,655,SNA,none,0,37
15,1252,595,368,278,1600,651,SNA,none,0,37
16,1259,598,362,247,1600,677,SNA,none,0,37
17,1258,624,385,240,1600,705,SNA,none,0,37
18,1272,638,395,287,1600,692,SNA,none,0,37
19,1265,664,369,232,1598,733,SNA,none,0,37
20,1257,615,333,212,1597,720,SNA,none,0,37
1,1150,626,243,243,1600,567,SNA,none,0,38
2,1176,650,241,226,1600,572,SNA,none,0,38
3,1206,635,275,306,1599,706,SNA,none,0,38
4,1167,684,260,220,1600,638,SNA,none,0,38
5,1183,612,244,241,1599,684,SNA,none,0,38
6,1159,634,254,181,1598,690,SNA,none,0,38
7,1168,550,272,276,1600,719,SNA,none,0,38
8,1149,616,253,214,1600,566,SNA,none,0,38
9,1181,598,280,232,1600,647,SNA,none,0,38
10,1205,622,251,245,1600,636,SNA,none,0,38
11,1168,600,278,217,1598,680,SNA,none,0,38
12,1173,518,245,243,1600,674,SNA,none,0,38
13,1189,556,306,290,1599,650,SNA,none,0,38
14,1175,641,373,300,1598,706,SNA,none,0,38
15,1207,621,385,216,1598,726,SNA,none,0,38
16,1242,633,350,232,1599,640,SNA,none,0,38
17,1222,607,360,274,1600,710,SNA,none,0,38
18,1215,574,323,263,1600,640,SNA,none,0,38
19,1245,598,365,258,1600,716,SNA,none,0,38
20,1196,628,327,182,1597,668,SNA,none,0,38
1,1139,622,162,156,1600,430,SNA,none,0,39
2,1132,631,204,150,1600,540,SNA,none,0,39
3,1158,690,227,177,1600,662,SNA,none,0,39
4,1180,582,229,193,1599,701,SNA,none,0,39
5,1174,602,262,250,1599,736,SNA,none,0,39
6,1158,597,263,180,1600,726,SNA,none,0,39
7,1198,606,309,260,1599,804,SNA,none,0,39
8,1189,564,296,230,1598,712,SNA,none,0,39
9,1171,594,289,176,1598,688,SNA,none,0,39
10,1192,584,308,179,1598,668,SNA,none,0,39
11,1180,656,311,148,1600,650,SNA,none,0,39
12,1163,571,307,231,1600,738,SNA,none,0,39
13,1177,603,240,146,1599,621,SNA,none,0,39
14,1128,543,256,226,1600,652,SNA,none,0,39
15,1167,606,265,155,1598,643,SNA,none,0,39
16,1133,537,279,222,1596,734,SNA,none,0,39
17,1202,537,283,267,1598,669,SNA,none,0,39
18,1137,503,233,220,1600,577,SNA,none,0,39
19,1184,579,333,338,1597,682,SNA,none,0,39
20,1151,578,318,247,1600,643,SNA,none,0,39
1,1169,656,212,212,1599,539,SNA,none,0,40
2,1175,595,211,226,1600,571,SNA,none,0,40
3,1163,616,240,224,1600,609,SNA,none,0,40
4,1200,616,245,231,1600,653,SNA,none,0,40
5,1168,612,270,262,1600,681,SNA,none,0,40
6,1192,615,302,277,1600,718,SNA,none,0,40
7,1189,611,299,325,1600,664,SNA,none,0,40
8,1208,606,343,203,1600,708,SNA,none,0,40
9,1207,607,332,260,1600,678,SNA,none,0,40
10,1240,646,279,167,1600,550,SNA,none,0,40
11,1249,668,310,204,1600,651,SNA,none,0,40
12,1220,631,331,249,1600,713,SNA,none,0,40
13,1253,634,305,292,1599,668,SNA,none,0,40
14,1211,649,348,209,1600,700,SNA,none,0,40
15,1233,590,344,269,1599,625,SNA,none,0,40
16,1262,650,350,238,1600,701,SNA,none,0,40
17,1231,615,341,268,1599,665,SNA,none,0,40
18,1218,571,350,297,1597,714,SNA,none,0,40
19,1241,620,367,213,1599,680,SNA,none,0,40
20,1219,624,321,185,1600,679,SNA,none,0,40
