step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-1.7224245754987815,1.4794636826551955,1.9893445586800298,3.468808241335235,0.0,0.0,LR,none,2,21
1,-1.7145537751571718,1.472364169737669,1.9665031760198914,3.438867345757547,-0.007099512917526764,-0.02284138266013726,LR,none,2,21
2,-1.7040814087963327,1.4631306138469933,1.9267900149903832,3.3899206288373516,-0.009233555890675283,-0.03971316102950991,LR,none,2,21
3,-1.698149692498403,1.4542224634699636,1.880613879333495,3.334836342803456,-0.008908150377029921,-0.04617613565688693,LR,none,2,21
4,-1.6931129115656633,1.4457891656684851,1.834700412568051,3.2804895782365846,-0.00843329780147811,-0.045913466765444534,LR,none,2,21
5,-1.6878548221487761,1.4374693711269872,1.7848411735910437,3.222310544718042,-0.008319794541497845,-0.049859238977007427,LR,none,2,21
6,-1.681246021017741,1.4301678267526776,1.7373731227522229,3.1675409495049087,-0.007301544374309679,-0.047468050838820115,LR,none,2,21
7,-1.6764337378218936,1.4243253718452615,1.693668617620433,3.1179939894656714,-0.00584245490741633,-0.04370450513178957,LR,none,2,21
8,-1.6692641915167927,1.4194049539758473,1.6636384131794029,3.0830433671552613,-0.004920417869414242,-0.030030204441030883,LR,none,2,21
9,-1.6639818672558238,1.4169208258698938,1.6348840307358108,3.0518048566056986,-0.002484128105953391,-0.028754382443592377,LR,none,2,21
10,-1.6603663814610508,1.4161405697997334,1.6092858210614138,3.025426390861177,-0.0007802560701606869,-0.025598209674396293,LR,none,2,21
11,-1.6525585616650635,1.4156281644926316,1.587533728220246,3.0031618927128467,-0.0005124053071020666,-0.021752092841168764,LR,none,2,21
12,-1.6447026649030192,1.4166636825114778,1.5713070337201052,2.9879707162315525,0.0010355180188468616,-0.016226694500140578,LR,none,2,21
13,-1.637211959433223,1.4189428021773154,1.5588013831380096,2.9777441853153004,0.0022791196658371424,-0.01250565058209602,LR,none,2,21
14,-1.6333546951179665,1.422813077151255,1.5547376479587411,2.977550725110022,0.00387027497393966,-0.004063735179267826,LR,none,2,21
15,-1.634456834811105,1.4290045709139971,1.5600816896339487,2.9890862605479134,0.006191493762742506,0.005344041675207023,LR,none,2,21
16,-1.636140720805578,1.4360257355036459,1.5727974224131813,3.0088231579168463,0.00702116458964881,0.012715732779233586,LR,none,2,21
17,-1.6378743803344087,1.444923634939862,1.5886388741720305,3.0335625091119023,0.008897899436215748,0.015841451758848237,LR,none,2,21
18,-1.6326048766575618,1.4546522896071528,1.6167352128177932,3.071387502424944,0.009728654667290804,0.02809633864576379,LR,none,2,21
19,-1.6251381443457853,1.4645146571840089,1.6507217162816428,3.1152363734656587,0.009862367576856346,0.033986503463848405,LR,none,2,21
20,-1.6202298060395088,1.4752431894895077,1.6848802434479442,3.160123432937465,0.010728532305498742,0.03415852716630152,LR,none,2,21
0,-1.8568305375487453,1.4275075900558545,1.6305692822839128,3.0580768723397678,0.0,0.0,LR,none,2,22
1,-1.8656038705894946,1.427037924262725,1.6005685050639464,3.027606429326677,-0.00046966579312955896,-0.030000777219966045,LR,none,2,22
2,-1.8724246035855874,1.425931602760906,1.5656143014737756,2.991545904234671,-0.0011063215018184084,-0.0349542035901704,LR,none,2,22
3,-1.88191750119886,1.4247603433301383,1.5316735536065826,2.9564338969367014,-0.001171259430767802,-0.03394074786719357,LR,none,2,22
4,-1.8925731590148342,1.4254553614071142,1.5061723029233003,2.9316276643304304,0.0006950180769756238,-0.02550125068328232,LR,none,2,22
