step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
3,1173,609,252,180,1599,547,SNA,none,1,28
4,1200,657,252,185,1600,603,SNA,none,1,28
5,1213,621,216,180,1598,554,SNA,none,1,28
6,1189,638,274,193,1599,692,SNA,none,1,28
7,1154,589,287,246,1600,692,SNA,none,1,28
8,1162,614,269,185,1600,642,SNA,none,1,28
9,1148,582,248,279,1599,645,SNA,none,1,28
10,1187,594,267,210,1600,673,SNA,none,1,28
11,1175,558,272,270,1599,692,SNA,none,1,28
12,1148,580,279,211,1597,674,SNA,none,1,28
13,1155,590,335,291,1598,668,SNA,none,1,28
14,1189,576,329,244,1599,726,SNA,none,1,28
15,1191,581,295,192,1598,621,SNA,none,1,28
16,1178,551,354,300,1600,665,SNA,none,1,28
17,1180,639,414,223,1599,746,SNA,none,1,28
18,1204,573,332,205,1598,674,SNA,none,1,28
19,1201,544,341,260,1598,683,SNA,none,1,28
20,1203,593,344,241,1599,678,SNA,none,1,28
1,1132,559,232,225,1600,556,SNA,none,1,29
2,1182,648,202,196,1600,566,SNA,none,1,29
3,1207,677,223,189,1600,609,SNA,none,1,29
4,1152,610,197,224,1599,580,SNA,none,1,29
5,1188,632,216,226,1600,628,SNA,none,1,29
6,1169,581,179,205,1600,600,SNA,none,1,29
7,1182,600,210,175,1599,641,SNA,none,1,29
8,1184,604,235,161,1600,707,SNA,none,1,29
9,1187,573,226,227,1600,678,SNA,none,1,29
10,1191,578,228,262,1599,615,SNA,none,1,29
11,1188,586,257,185,1600,664,SNA,none,1,29
12,1209,558,280,341,1600,688,SNA,none,1,29
13,1176,575,268,213,1599,675,SNA,none,1,29
14,1171,563,294,260,1599,699,SNA,none,1,29
15,1193,575,250,163,1599,653,SNA,none,1,29
16,1173,613,256,174,1599,670,SNA,none,1,29
17,1173,549,236,248,1600,674,SNA,none,1,29
18,1182,546,245,217,1599,667,SNA,none,1,29
19,1152,592,264,236,1599,665,SNA,none,1,29
20,1196,551,274,241,1600,714,SNA,none,1,29
1,1165,628,216,225,1599,599,SNA,none,1,30
2,1133,573,226,273,1600,642,SNA,none,1,30
3,1119,579,205,210,1600,529,SNA,none,1,30
4,1117,583,240,191,1599,592,SNA,none,1,30
5,1114,596,271,207,1599,634,SNA,none,1,30
6,1115,579,257,172,1599,625,SNA,none,1,30
7,1165,611,271,182,1600,679,SNA,none,1,30
8,1179,593,245,214,1600,648,SNA,none,1,30
9,1178,564,273,192,1599,717,SNA,none,1,30
10,1175,599,281,242,1600,654,SNA,none,1,30
11,1205,590,319,286,1599,763,SNA,none,1,30
12,1199,583,306,217,1598,678,SNA,none,1,30
13,1154,590,304,195,1599,701,SNA,none,1,30
14,1203,579,340,266,1600,754,SNA,none,1,30
15,1186,586,364,233,1600,776,SNA,none,1,30
16,1157,614,370,204,1600,733,SNA,none,1,30
17,1155,555,299,191,1600,667,SNA,none,1,30
18,1201,600,265,169,1599,623,SNA,none,1,30
19,1198,584,322,308,1599,644,SNA,none,1,30
20,1199,572,279,203,1600,646,SNA,none,1,30
1,1136,633,196,198,1599,502,SNA,none,1,31
2,1149,599,215,217,1599,612,SNA,none,1,31
3,1161,626,215,175,1599,629,SNA,none,1,31
4,1107,577,204,231,1600,586,SNA,none,1,31
5,1141,570,235,262,1600,569,SNA,none,1,31
6,1165,593,252,218,1600,624,SNA,none,1,31
7,1184,580,291,275,1600,694,SNA,none,1,31
8,1169,627,284,195,1600,629,SNA,none,1,31
9,1161,650,274,174,1600,590,SNA,none,1,31
10,1133,565,252,214,1600,657,SNA,none,1,31
11,1144,570,260,230,1598,632,SNA,none,1,31
12,1122,558,262,240,1599,635,SNA,none,1,31
13,1122,507,261,253,1599,656,SNA,none,1,31
14,1140,562,277,168,1600,597,SNA,none,1,31
15,1117,574,299,196,1600,683,SNA,none,1,31
16,1186,612,327,226,1598,701,SNA,none,1,31
17,1132,526,286,226,1599,693,SNA,none,1,31
18,1110,556,293,194,1600,681,SNA,none,1,31
19,1162,618,290,194,1598,642,SNA,none,1,31
20,1167,572,300,262,1598,700,SNA,none,1,31
1,1103,620,254,236,1600,556,SNA,none,1,32
2,1099,622,207,182,1600,503,SNA,none,1,32
3,1101,626,241,232,1600,578,SNA,none,1,32
4,1118,600,269,256,1600,693,SNA,none,1,32
5,1136,603,252,218,1600,644,SNA,none,1,32
6,1177,586,280,193,1598,670,SNA,none,1,32
7,1166,590,270,213,1598,662,SNA,none,1,32
8,1171,580,303,182,1600,684,SNA,none,1,32
9,1148,546,289,255,1600,677,SNA,none,1,32
10,1193,568,338,229,1599,711,SNA,none,1,32
11,1215,623,325,198,1599,673,SNA,none,1,32
12,1197,566,338,198,1600,720,SNA,none,1,32
13,1189,600,364,268,1600,691,SNA,none,1,32
14,1224,560,314,155,1599,655,SNA,none,1,32
15,1209,603,291,197,1600,643,SNA,none,1,32
16,1201,599,323,239,1600,707,SNA,none,1,32
17,1218,619,316,237,1600,675,SNA,none,1,32
18,1208,602,302,209,1598,667,SNA,none,1,32
19,1237,588,301,277,1598,672,SNA,none,1,32
20,1257,555,305,231,1598,679,SNA,none,1,32
1,1127,583,234,245,1600,570,SNA,none,1,33
2,1121,539,232,212,1600,537,SNA,none,1,33
3,1175,565,247,250,1599,533,SNA,none,1,33
4,1183,613,310,207,1600,648,SNA,none,1,33
5,1170,635,308,164,1597,644,SNA,none,1,33
6,1222,620,286,237,1600,639,SNA,none,1,33
7,1231,666,325,207,1599,700,SNA,none,1,33
8,1222,647,279,151,1598,596,SNA,none,1,33
9,1238,659,295,223,1600,666,SNA,none,1,33
10,1263,641,322,255,1600,713,SNA,none,1,33
11,1200,636,337,259,1600,709,SNA,none,1,33
12,1236,598,317,248,1600,733,SNA,none,1,33
13,1223,552,282,220,1600,625,SNA,none,1,33
14,1227,566,318,297,1599,700,SNA,none,1,33
15,1219,590,356,296,1600,735,SNA,none,1,33
16,1230,637,350,252,1600,694,SNA,none,1,33
17,1215,598,361,207,1599,742,SNA,none,1,33
18,1238,599,365,255,1599,685,SNA,none,1,33
19,1201,585,365,246,1599,670,SNA,none,1,33
20,1251,606,333,225,1599,656,SNA,none,1,33
1,1191,694,177,176,1600,478,SNA,none,1,34
2,1189,621,185,184,1600,525,SNA,none,1,34
3,1184,627,193,193,1599,530,SNA,none,1,34
4,1186,631,217,162,1600,635,SNA,none,1,34
5,1211,615,237,218,1599,726,SNA,none,1,34
6,1211,613,225,201,1598,656,SNA,none,1,34
7,1200,608,236,217,1600,680,SNA,none,1,34
8,1161,592,220,187,1599,683,SNA,none,1,34
9,1232,607,227,193,1600,682,SNA,none,1,34
10,1165,588,214,200,1600,663,SNA,none,1,34
11,1182,597,233,239,1599,613,SNA,none,1,34
12,1152,588,269,267,1599,645,SNA,none,1,34
13,1195,572,305,263,1600,726,SNA,none,1,34
14,1189,584,294,202,1599,733,SNA,none,1,34
15,1161,546,274,222,1600,697,SNA,none,1,34
16,1219,569,259,229,1598,630,SNA,none,1,34
17,1193,565,251,216,1598,668,SNA,none,1,34
18,1206,561,251,208,1599,670,SNA,none,1,34
19,1203,541,236,229,1598,579,SNA,none,1,34
20,1234,611,320,200,1600,687,SNA,none,1,34
1,1201,618,212,206,1600,504,SNA,none,1,35
2,1176,647,228,195,1599,578,SNA,none,1,35
3,1147,590,237,196,1600,651,SNA,none,1,35
4,1189,636,266,228,1598,645,SNA,none,1,35
5,1194,598,250,168,1598,688,SNA,none,1,35
6,1191,600,266,232,1600,682,SNA,none,1,35
7,1180,612,250,214,1599,633,SNA,none,1,35
8,1211,611,255,223,1600,629,SNA,none,1,35
9,1208,569,217,221,1600,611,SNA,none,1,35
10,1208,589,254,230,1599,695,SNA,none,1,35
11,1225,578,258,231,1600,723,SNA,none,1,35
12,1180,598,264,224,1600,678,SNA,none,1,35
13,1203,580,265,273,1600,646,SNA,none,1,35
14,1184,608,329,249,1599,735,SNA,none,1,35
15,1182,603,319,275,1600,711,SNA,none,1,35
16,1203,582,308,265,1600,675,SNA,none,1,35
17,1165,595,263,192,1598,655,SNA,none,1,35
18,1189,633,238,170,1600,659,SNA,none,1,35
19,1184,574,236,210,1599,721,SNA,none,1,35
20,1175,598,211,199,1598,638,SNA,none,1,35
1,1119,567,207,222,1600,599,SNA,none,1,36
2,1137,604,277,301,1598,640,SNA,none,1,36
3,1058,555,212,196,1599,543,SNA,none,1,36
4,1115,530,257,244,1600,604,SNA,none,1,36
5,1167,597,313,249,1600,651,SNA,none,1,36
6,1127,579,307,186,1600,725,SNA,none,1,36
7,1108,640,271,148,1598,582,SNA,none,1,36
8,1151,618,290,234,1600,652,SNA,none,1,36
9,1131,566,287,238,1600,672,SNA,none,1,36
10,1157,604,283,167,1600,631,SNA,none,1,36
11,1118,558,276,294,1598,665,SNA,none,1,36
12,1158,568,303,242,1600,716,SNA,none,1,36
13,1141,512,280,212,1599,657,SNA,none,1,36
14,1158,566,372,205,1599,737,SNA,none,1,36
15,1118,510,274,193,1599,586,SNA,none,1,36
16,1155,559,370,225,1596,772,SNA,none,1,36
17,1105,523,315,196,1600,657,SNA,none,1,36
18,1164,584,343,143,1599,718,SNA,none,1,36
19,1097,511,328,156,1600,722,SNA,none,1,36
20,1182,559,318,236,1599,665,SNA,none,1,36
1,1147,633,133,134,1599,442,SNA,none,1,37
2,1179,642,219,208,1600,600,SNA,none,1,37
3,1185,611,205,219,1600,583,SNA,none,1,37
4,1215,631,226,192,1599,656,SNA,none,1,37
5,1178,604,248,208,1600,677,SNA,none,1,37
6,1163,615,182,181,1600,524,SNA,none,1,37
7,1191,632,303,229,1600,709,SNA,none,1,37
8,1199,647,320,218,1599,764,SNA,none,1,37
9,1134,614,293,207,1598,675,SNA,none,1,37
10,1161,588,277,242,1599,675,SNA,none,1,37
11,1205,605,305,254,1598,641,SNA,none,1,37
12,1191,602,335,330,1600,647,SNA,none,1,37
13,1187,551,319,228,1599,659,SNA,none,1,37
14,1183,590,317,219,1599,673,SNA,none,1,37
15,1242,578,342,276,1599,722,SNA,none,1,37
16,1185,581,335,177,1599,715,SNA,none,1,37
17,1194,569,308,231,1599,703,SNA,none,1,37
18,1218,556,331,289,1600,746,SNA,none,1,37
19,1188,581,324,246,1598,675,SNA,none,1,37
20,1228,588,331,220,1597,723,SNA,none,1,37
1,1106,550,177,187,1599,491,SNA,none,1,38
2,1145,600,226,229,1600,561,SNA,none,1,38
3,1187,639,263,205,1600,619,SNA,none,1,38
4,1140,585,304,227,1600,728,SNA,none,1,38
5,1185,620,302,207,1600,715,SNA,none,1,38
6,1166,627,329,181,1600,761,SNA,none,1,38
7,1183,631,310,176,1599,742,SNA,none,1,38
8,1185,632,329,196,1600,717,SNA,none,1,38
9,1150,562,304,229,1600,697,SNA,none,1,38
10,1157,621,329,215,1600,687,SNA,none,1,38
11,1168,597,344,269,1600,684,SNA,none,1,38
12,1112,579,338,261,1600,649,SNA,none,1,38
13,1197,632,322,222,1598,631,SNA,none,1,38
14,1172,554,318,257,1600,666,SNA,none,1,38
15,1215,643,331,207,1600,682,SNA,none,1,38
16,1241,630,332,199,1600,717,SNA,none,1,38
17,1194,571,289,215,1600,703,SNA,none,1,38
18,1210,622,334,349,1596,702,SNA,none,1,38
19,1247,591,340,237,1599,731,SNA,none,1,38
20,1221,605,332,248,1599,724,SNA,none,1,38
1,1124,565,267,271,1599,609,SNA,none,1,39
2,1132,610,217,189,1600,558,SNA,none,1,39
3,1173,642,158,145,1600,496,SNA,none,1,39
4,1126,590,202,227,1599,634,SNA,none,1,39
5,1133,569,232,235,1599,707,SNA,none,1,39
6,1189,636,253,189,1600,686,SNA,none,1,39
7,1126,624,211,182,1599,642,SNA,none,1,39
8,1135,559,233,270,1600,678,SNA,none,1,39
9,1182,563,281,231,1600,696,SNA,none,1,39
10,1127,556,270,180,1600,584,SNA,none,1,39
11,1154,585,303,207,1600,637,SNA,none,1,39
12,1180,609,334,237,1599,698,SNA,none,1,39
13,1185,595,335,204,1600,695,SNA,none,1,39
14,1158,611,319,211,1599,653,SNA,none,1,39
15,1154,608,289,157,1599,691,SNA,none,1,39
16,1202,566,246,253,1598,672,SNA,none,1,39
17,1201,555,286,209,1600,709,SNA,none,1,39
18,1206,582,311,221,1599,731,SNA,none,1,39
19,1205,571,305,230,1600,685,SNA,none,1,39
20,1185,563,317,195,1600,732,SNA,none,1,39
1,1220,600,224,207,1600,525,SNA,none,1,40
2,1230,605,282,303,1600,629,SNA,none,1,40
3,1209,617,242,185,1600,532,SNA,none,1,40
4,1234,663,235,180,1600,540,SNA,none,1,40
5,1228,655,264,268,1600,654,SNA,none,1,40
6,1221,590,242,222,1600,692,SNA,none,1,40
7,1221,612,258,219,1599,731,SNA,none,1,40
8,1218,612,262,288,1600,689,SNA,none,1,40
9,1197,576,278,257,1600,638,SNA,none,1,40
10,1233,585,285,254,1600,662,SNA,none,1,40
11,1207,582,280,271,1599,585,SNA,none,1,40
12,1244,631,361,261,1598,722,SNA,none,1,40
13,1255,624,337,247,1600,675,SNA,none,1,40
14,1264,613,317,285,1600,668,SNA,none,1,40
15,1272,625,329,203,1596,674,SNA,none,1,40
16,1269,650,344,194,1599,700,SNA,none,1,40
17,1252,648,326,175,1600,701,SNA,none,1,40
18,1275,580,264,257,1600,650,SNA,none,1,40
19,1269,638,303,198,1599,686,SNA,none,1,40
20,1303,677,264,187,1595,595,SNA,none,1,40
