step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
4,1259,622,341,186,1600,711,SNA,none,2,23
5,1289,683,347,215,1600,682,SNA,none,2,23
6,1257,633,339,247,1597,727,SNA,none,2,23
7,1290,672,334,240,1600,669,SNA,none,2,23
8,1338,727,346,185,1600,707,SNA,none,2,23
9,1242,621,263,192,1600,606,SNA,none,2,23
10,1316,709,296,190,1599,635,SNA,none,2,23
11,1294,679,242,174,1598,588,SNA,none,2,23
12,1299,651,249,245,1599,618,SNA,none,2,23
13,1323,669,246,180,1596,620,SNA,none,2,23
14,1298,666,205,169,1599,622,SNA,none,2,23
15,1320,636,234,209,1600,771,SNA,none,2,23
16,1268,623,206,244,1597,646,SNA,none,2,23
17,1283,619,253,281,1600,686,SNA,none,2,23
18,1277,639,228,192,1600,649,SNA,none,2,23
19,1276,617,241,243,1600,615,SNA,none,2,23
20,1287,603,252,230,1599,671,SNA,none,2,23
1,1233,664,171,160,1600,511,SNA,none,2,24
2,1260,713,198,226,1600,545,SNA,none,2,24
3,1271,656,259,282,1599,675,SNA,none,2,24
4,1264,671,260,298,1598,622,SNA,none,2,24
5,1245,607,273,221,1600,631,SNA,none,2,24
6,1273,685,278,200,1600,617,SNA,none,2,24
7,1273,613,268,261,1600,612,SNA,none,2,24
8,1242,654,296,285,1599,639,SNA,none,2,24
9,1279,626,262,209,1600,579,SNA,none,2,24
10,1285,615,343,268,1600,693,SNA,none,2,24
11,1263,628,316,237,1600,641,SNA,none,2,24
12,1270,621,304,179,1599,671,SNA,none,2,24
13,1254,617,282,198,1600,677,SNA,none,2,24
14,1276,595,277,263,1600,633,SNA,none,2,24
15,1222,565,244,194,1600,569,SNA,none,2,24
16,1271,612,280,273,1599,598,SNA,none,2,24
17,1229,570,293,248,1598,703,SNA,none,2,24
18,1204,619,307,213,1600,703,SNA,none,2,24
19,1241,592,292,265,1598,658,SNA,none,2,24
20,1236,609,318,217,1600,698,SNA,none,2,24
1,1223,626,249,228,1599,595,SNA,none,2,25
2,1206,607,246,241,1599,654,SNA,none,2,25
3,1209,630,240,195,1600,650,SNA,none,2,25
4,1230,610,268,275,1599,633,SNA,none,2,25
5,1244,623,313,242,1599,698,SNA,none,2,25
6,1205,571,276,231,1600,647,SNA,none,2,25
7,1190,612,312,249,1600,674,SNA,none,2,25
8,1270,624,343,230,1600,713,SNA,none,2,25
9,1208,627,308,210,1600,631,SNA,none,2,25
10,1230,627,321,331,1600,652,SNA,none,2,25
11,1219,607,296,249,1600,624,SNA,none,2,25
12,1254,610,318,218,1600,650,SNA,none,2,25
13,1242,585,335,297,1600,692,SNA,none,2,25
14,1255,607,310,161,1599,622,SNA,none,2,25
15,1267,616,303,243,1600,631,SNA,none,2,25
16,1262,595,287,209,1599,704,SNA,none,2,25
17,1238,605,311,295,1597,635,SNA,none,2,25
18,1199,547,302,224,1599,641,SNA,none,2,25
19,1222,609,317,246,1600,633,SNA,none,2,25
20,1220,575,333,249,1600,695,SNA,none,2,25
1,1198,668,172,172,1600,521,SNA,none,2,26
2,1254,655,216,226,1600,644,SNA,none,2,26
3,1215,591,214,236,1600,615,SNA,none,2,26
4,1155,587,210,214,1599,649,SNA,none,2,26
5,1175,613,239,255,1600,668,SNA,none,2,26
6,1214,653,233,166,1599,689,SNA,none,2,26
7,1219,614,233,267,1600,657,SNA,none,2,26
8,1201,621,228,222,1599,614,SNA,none,2,26
9,1249,596,297,270,1600,715,SNA,none,2,26
10,1240,621,310,283,1600,691,SNA,none,2,26
11,1245,630,325,259,1598,745,SNA,none,2,26
12,1243,620,305,203,1599,642,SNA,none,2,26
13,1246,576,298,253,1599,673,SNA,none,2,26
14,1239,617,346,310,1600,677,SNA,none,2,26
15,1262,582,347,313,1599,676,SNA,none,2,26
16,1199,571,350,231,1597,746,SNA,none,2,26
17,1287,621,366,210,1599,645,SNA,none,2,26
18,1275,631,348,239,1599,664,SNA,none,2,26
19,1260,631,391,200,1600,726,SNA,none,2,26
20,1278,676,366,196,1598,723,SNA,none,2,26
1,1141,626,217,213,1599,485,SNA,none,2,27
2,1150,608,302,277,1599,684,SNA,none,2,27
3,1170,594,315,321,1600,660,SNA,none,2,27
4,1154,607,307,238,1599,634,SNA,none,2,27
5,1201,653,346,180,1600,741,SNA,none,2,27
6,1223,648,290,197,1600,657,SNA,none,2,27
7,1237,630,304,250,1600,686,SNA,none,2,27
8,1204,640,285,232,1599,591,SNA,none,2,27
9,1238,621,365,315,1599,727,SNA,none,2,27
10,1230,620,321,273,1598,668,SNA,none,2,27
11,1251,598,314,198,1599,620,SNA,none,2,27
12,1244,641,326,246,1600,588,SNA,none,2,27
13,1275,620,312,247,1600,640,SNA,none,2,27
14,1219,575,332,315,1599,668,SNA,none,2,27
15,1263,594,342,215,1599,694,SNA,none,2,27
16,1243,614,333,204,1600,697,SNA,none,2,27
17,1232,595,318,255,1598,683,SNA,none,2,27
18,1253,577,277,191,1599,624,SNA,none,2,27
19,1268,644,349,201,1600,699,SNA,none,2,27
20,1196,593,311,205,1599,648,SNA,none,2,27
1,1184,628,206,202,1600,486,SNA,none,2,28
2,1172,646,229,180,1600,572,SNA,none,2,28
3,1170,616,224,200,1600,577,SNA,none,2,28
4,1196,633,226,191,1599,626,SNA,none,2,28
5,1184,582,262,253,1599,664,SNA,none,2,28
6,1175,611,308,254,1600,659,SNA,none,2,28
7,1238,618,280,273,1599,643,SNA,none,2,28
8,1181,564,287,257,1599,619,SNA,none,2,28
9,1229,594,309,269,1599,619,SNA,none,2,28
10,1226,588,340,226,1599,698,SNA,none,2,28
11,1232,583,344,283,1597,676,SNA,none,2,28
12,1278,661,380,233,1600,677,SNA,none,2,28
13,1258,696,367,195,1598,654,SNA,none,2,28
14,1291,643,329,213,1600,660,SNA,none,2,28
15,1252,635,334,218,1599,665,SNA,none,2,28
16,1287,648,350,179,1600,740,SNA,none,2,28
17,1279,663,297,268,1600,602,SNA,none,2,28
18,1241,624,288,181,1599,662,SNA,none,2,28
19,1284,646,302,211,1598,700,SNA,none,2,28
20,1245,612,277,258,1598,712,SNA,none,2,28
1,1194,607,255,228,1599,612,SNA,none,2,29
2,1218,630,258,255,1600,588,SNA,none,2,29
3,1202,655,286,164,1599,700,SNA,none,2,29
4,1242,605,244,269,1600,665,SNA,none,2,29
5,1205,616,254,234,1600,654,SNA,none,2,29
6,1231,689,274,196,1599,690,SNA,none,2,29
7,1277,630,271,224,1600,717,SNA,none,2,29
8,1245,634,277,217,1600,690,SNA,none,2,29
9,1220,611,291,221,1600,712,SNA,none,2,29
10,1247,637,295,291,1600,663,SNA,none,2,29
11,1226,609,271,158,1600,635,SNA,none,2,29
12,1215,625,265,214,1600,645,SNA,none,2,29
13,1247,608,278,216,1600,643,SNA,none,2,29
14,1177,569,278,250,1600,679,SNA,none,2,29
15,1217,573,286,214,1599,627,SNA,none,2,29
16,1230,600,280,276,1597,661,SNA,none,2,29
17,1227,627,315,235,1600,689,SNA,none,2,29
18,1236,558,268,237,1599,621,SNA,none,2,29
19,1245,604,330,307,1597,678,SNA,none,2,29
20,1250,615,304,242,1598,633,SNA,none,2,29
1,1159,641,192,195,1600,540,SNA,none,2,30
2,1154,629,219,214,1600,582,SNA,none,2,30
3,1174,643,238,215,1600,583,SNA,none,2,30
4,1201,585,241,220,1598,647,SNA,none,2,30
5,1239,616,309,233,1600,692,SNA,none,2,30
6,1199,627,322,241,1600,704,SNA,none,2,30
7,1221,595,333,249,1600,712,SNA,none,2,30
8,1194,591,339,213,1600,731,SNA,none,2,30
9,1198,585,294,227,1599,625,SNA,none,2,30
10,1233,604,347,238,1599,693,SNA,none,2,30
11,1233,608,331,220,1600,655,SNA,none,2,30
12,1276,613,346,251,1600,674,SNA,none,2,30
13,1255,579,329,212,1600,677,SNA,none,2,30
14,1222,629,333,200,1600,638,SNA,none,2,30
15,1277,660,369,252,1599,711,SNA,none,2,30
16,1258,600,318,271,1597,645,SNA,none,2,30
17,1232,596,298,247,1597,679,SNA,none,2,30
18,1253,616,337,301,1598,685,SNA,none,2,30
19,1234,633,330,233,1599,649,SNA,none,2,30
20,1269,601,336,246,1599,707,SNA,none,2,30
1,1226,657,234,221,1600,565,SNA,none,2,31
2,1195,650,237,233,1600,642,SNA,none,2,31
3,1173,605,237,217,1600,687,SNA,none,2,31
4,1180,617,239,208,1600,657,SNA,none,2,31
5,1159,618,228,162,1599,632,SNA,none,2,31
6,1203,630,235,173,1600,620,SNA,none,2,31
7,1200,577,278,263,1600,771,SNA,none,2,31
8,1178,598,272,198,1597,692,SNA,none,2,31
9,1160,578,290,260,1599,714,SNA,none,2,31
10,1188,574,262,190,1599,673,SNA,none,2,31
11,1172,601,243,136,1600,588,SNA,none,2,31
12,1216,619,264,222,1599,652,SNA,none,2,31
13,1173,541,280,233,1600,759,SNA,none,2,31
14,1177,581,318,301,1600,696,SNA,none,2,31
15,1170,572,353,276,1599,686,SNA,none,2,31
16,1186,566,347,240,1600,678,SNA,none,2,31
17,1187,608,404,281,1598,749,SNA,none,2,31
18,1207,582,355,293,1599,672,SNA,none,2,31
19,1223,590,363,275,1599,618,SNA,none,2,31
20,1199,609,413,265,1597,739,SNA,none,2,31
1,1153,603,213,206,1599,539,SNA,none,2,32
2,1132,616,204,208,1600,555,SNA,none,2,32
3,1177,596,229,221,1599,585,SNA,none,2,32
4,1170,621,275,234,1600,702,SNA,none,2,32
5,1150,625,294,245,1600,633,SNA,none,2,32
6,1216,649,308,231,1600,699,SNA,none,2,32
7,1186,600,318,245,1600,706,SNA,none,2,32
8,1179,596,336,240,1599,708,SNA,none,2,32
9,1155,575,273,198,1600,590,SNA,none,2,32
10,1183,600,292,231,1599,605,SNA,none,2,32
11,1151,577,287,220,1596,612,SNA,none,2,32
12,1185,612,292,226,1600,580,SNA,none,2,32
13,1191,583,332,302,1598,685,SNA,none,2,32
14,1182,577,323,171,1600,678,SNA,none,2,32
15,1196,597,336,225,1599,729,SNA,none,2,32
16,1179,566,334,255,1599,722,SNA,none,2,32
17,1223,611,356,218,1599,674,SNA,none,2,32
18,1222,627,346,229,1599,666,SNA,none,2,32
19,1218,549,343,271,1600,702,SNA,none,2,32
20,1214,591,366,263,1600,700,SNA,none,2,32
1,1179,590,192,200,1599,599,SNA,none,2,33
2,1179,615,172,183,1600,556,SNA,none,2,33
3,1211,628,216,236,1600,587,SNA,none,2,33
4,1163,567,212,170,1600,640,SNA,none,2,33
5,1175,620,234,237,1599,634,SNA,none,2,33
6,1197,569,245,181,1598,692,SNA,none,2,33
7,1163,565,244,226,1600,698,SNA,none,2,33
8,1202,577,256,271,1600,633,SNA,none,2,33
9,1164,559,248,226,1599,626,SNA,none,2,33
10,1171,575,308,244,1599,705,SNA,none,2,33
11,1186,629,307,234,1600,664,SNA,none,2,33
12,1214,565,303,239,1599,678,SNA,none,2,33
13,1180,579,324,249,1598,691,SNA,none,2,33
14,1179,591,314,207,1600,656,SNA,none,2,33
15,1222,571,300,227,1598,622,SNA,none,2,33
16,1204,611,365,270,1600,691,SNA,none,2,33
17,1212,556,307,263,1599,592,SNA,none,2,33
18,1217,598,372,234,1599,745,SNA,none,2,33
19,1273,610,303,236,1600,612,SNA,none,2,33
20,1239,596,371,175,1599,724,SNA,none,2,33
1,1227,667,182,176,1600,518,SNA,none,2,34
2,1199,662,196,207,1600,547,SNA,none,2,34
3,1238,659,193,234,1599,568,SNA,none,2,34
4,1275,612,230,299,1599,690,SNA,none,2,34
5,1236,661,281,270,1599,654,SNA,none,2,34
6,1240,611,270,242,1599,693,SNA,none,2,34
7,1272,629,274,219,1599,669,SNA,none,2,34
8,1229,644,309,228,1599,685,SNA,none,2,34
9,1248,630,285,196,1600,638,SNA,none,2,34
10,1263,640,284,315,1599,632,SNA,none,2,34
11,1281,642,327,238,1600,710,SNA,none,2,34
12,1305,688,349,275,1598,708,SNA,none,2,34
13,1246,625,262,236,1600,602,SNA,none,2,34
14,1265,642,278,230,1600,609,SNA,none,2,34
15,1316,693,299,221,1598,678,SNA,none,2,34
16,1336,642,258,209,1599,648,SNA,none,2,34
17,1299,642,264,250,1600,659,SNA,none,2,34
18,1305,641,238,172,1600,658,SNA,none,2,34
19,1290,666,248,187,1600,621,SNA,none,2,34
20,1309,613,236,241,1599,647,SNA,none,2,34
1,1227,644,239,226,1598,561,SNA,none,2,35
2,1216,674,190,176,1599,504,SNA,none,2,35
3,1226,641,192,200,1600,583,SNA,none,2,35
4,1229,626,175,198,1599,482,SNA,none,2,35
5,1223,595,239,236,1600,626,SNA,none,2,35
6,1197,627,312,275,1597,715,SNA,none,2,35
7,1249,625,292,270,1600,667,SNA,none,2,35
8,1251,659,310,203,1598,702,SNA,none,2,35
9,1219,616,273,184,1600,679,SNA,none,2,35
10,1247,640,256,167,1599,640,SNA,none,2,35
11,1258,662,291,232,1599,613,SNA,none,2,35
12,1241,608,279,207,1600,644,SNA,none,2,35
13,1216,611,303,264,1597,691,SNA,none,2,35
14,1237,621,300,245,1598,681,SNA,none,2,35
15,1256,568,293,250,1600,702,SNA,none,2,35
16,1253,595,333,215,1598,757,SNA,none,2,35
17,1250,626,320,239,1600,724,SNA,none,2,35
18,1295,636,318,212,1594,743,SNA,none,2,35
19,1270,603,289,182,1600,688,SNA,none,2,35
20,1241,563,312,280,1597,722,SNA,none,2,35
1,1203,668,219,210,1598,483,SNA,none,2,36
2,1273,662,228,239,1599,616,SNA,none,2,36
3,1240,693,252,243,1600,583,SNA,none,2,36
4,1240,651,261,234,1600,653,SNA,none,2,36
5,1240,648,262,262,1599,618,SNA,none,2,36
6,1251,642,278,281,1599,664,SNA,none,2,36
7,1216,653,263,211,1599,601,SNA,none,2,36
8,1249,619,266,138,1598,644,SNA,none,2,36
9,1249,644,263,186,1599,608,SNA,none,2,36
10,1291,647,276,220,1600,674,SNA,none,2,36
11,1238,626,282,302,1600,665,SNA,none,2,36
12,1209,604,313,253,1600,724,SNA,none,2,36
13,1201,590,301,287,1600,682,SNA,none,2,36
14,1227,588,307,217,1600,655,SNA,none,2,36
15,1237,585,311,237,1599,608,SNA,none,2,36
16,1242,600,330,261,1599,627,SNA,none,2,36
17,1231,632,370,243,1600,713,SNA,none,2,36
18,1250,610,352,254,1600,697,SNA,none,2,36
19,1243,585,320,297,1599,634,SNA,none,2,36
20,1237,616,343,253,1597,713,SNA,none,2,36
1,1202,657,194,196,1600,517,SNA,none,2,37
2,1216,658,243,220,1599,616,SNA,none,2,37
3,1220,649,248,180,1600,677,SNA,none,2,37
4,1199,603,235,254,1598,650,SNA,none,2,37
5,1171,606,268,240,1600,648,SNA,none,2,37
6,1194,584,282,272,1600,710,SNA,none,2,37
7,1188,625,281,269,1600,636,SNA,none,2,37
8,1157,594,260,153,1599,656,SNA,none,2,37
9,1166,626,249,195,1600,614,SNA,none,2,37
10,1198,604,243,201,1599,654,SNA,none,2,37
11,1207,569,235,211,1600,684,SNA,none,2,37
12,1133,607,204,199,1600,587,SNA,none,2,37
13,1177,558,225,212,1599,629,SNA,none,2,37
14,1221,584,255,229,1599,672,SNA,none,2,37
15,1208,591,277,242,1598,699,SNA,none,2,37
16,1193,622,253,214,1600,621,SNA,none,2,37
17,1225,575,276,224,1600,640,SNA,none,2,37
18,1217,588,304,258,1599,678,SNA,none,2,37
19,1222,578,314,244,1599,666,SNA,none,2,37
20,1190,579,302,287,1599,628,SNA,none,2,37
1,1196,668,210,194,1599,558,SNA,none,2,38
2,1171,644,153,170,1600,520,SNA,none,2,38
3,1159,601,208,259,1600,599,SNA,none,2,38
4,1205,645,248,237,1600,628,SNA,none,2,38
5,1147,645,267,164,1600,680,SNA,none,2,38
6,1191,577,262,271,1599,729,SNA,none,2,38
7,1155,560,274,248,1600,702,SNA,none,2,38
8,1138,601,329,227,1599,731,SNA,none,2,38
9,1122,534,317,318,1599,701,SNA,none,2,38
10,1217,623,401,254,1598,791,SNA,none,2,38
11,1212,631,368,235,1598,676,SNA,none,2,38
12,1192,627,369,214,1598,699,SNA,none,2,38
13,1207,618,343,222,1600,687,SNA,none,2,38
14,1226,618,332,238,1599,689,SNA,none,2,38
15,1251,582,314,218,1600,674,SNA,none,2,38
16,1224,620,315,224,1598,657,SNA,none,2,38
17,1194,582,316,257,1598,657,SNA,none,2,38
18,1245,564,286,234,1597,624,SNA,none,2,38
19,1230,573,302,265,1598,649,SNA,none,2,38
20,1227,585,304,274,1598,674,SNA,none,2,38
1,1099,599,121,131,1600,496,SNA,none,2,39
2,1171,526,191,237,1600,524,SNA,none,2,39
3,1155,601,304,283,1600,634,SNA,none,2,39
4,1155,577,287,199,1600,636,SNA,none,2,39
5,1172,585,312,176,1600,725,SNA,none,2,39
6,1193,606,312,258,1600,663,SNA,none,2,39
7,1258,622,323,206,1600,688,SNA,none,2,39
8,1284,625,301,241,1600,610,SNA,none,2,39
9,1226,625,337,208,1599,729,SNA,none,2,39
10,1231,600,297,192,1599,687,SNA,none,2,39
11,1253,630,269,137,1600,675,SNA,none,2,39
12,1228,604,310,225,1598,766,SNA,none,2,39
13,1274,665,289,210,1600,670,SNA,none,2,39
14,1237,600,287,274,1599,675,SNA,none,2,39
15,1179,554,286,222,1600,636,SNA,none,2,39
16,1208,595,295,272,1598,628,SNA,none,2,39
17,1240,556,314,242,1600,589,SNA,none,2,39
18,1204,616,382,330,1599,700,SNA,none,2,39
19,1205,623,384,314,1600,683,SNA,none,2,39
20,1234,582,377,283,1598,632,SNA,none,2,39
1,1165,604,217,218,1598,578,SNA,none,2,40
2,1162,619,202,190,1598,580,SNA,none,2,40
3,1197,666,224,226,1599,630,SNA,none,2,40
4,1160,613,214,198,1600,657,SNA,none,2,40
5,1200,601,213,187,1600,710,SNA,none,2,40
6,1229,619,226,251,1598,683,SNA,none,2,40
7,1185,614,213,182,1599,661,SNA,none,2,40
8,1164,586,205,210,1600,613,SNA,none,2,40
9,1179,567,212,172,1600,679,SNA,none,2,40
10,1167,587,208,197,1600,611,SNA,none,2,40
11,1196,572,228,213,1600,683,SNA,none,2,40
12,1179,555,269,265,1599,669,SNA,none,2,40
13,1213,560,275,251,1597,654,SNA,none,2,40
14,1164,566,312,224,1599,690,SNA,none,2,40
15,1158,587,300,193,1600,653,SNA,none,2,40
16,1218,591,316,155,1599,674,SNA,none,2,40
17,1196,543,307,257,1589,680,SNA,none,2,40
18,1171,549,315,309,1600,683,SNA,none,2,40
19,1202,588,347,228,1597,676,SNA,none,2,40
20,1230,578,337,303,1599,684,SNA,none,2,40
