step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,-0.08716610267817503,0.11983764028022778,0.2997325913504732,0.419570231630699,0.0,0.0,LR,l2,0,21
1,-0.10003736368178259,0.11858071270732416,0.2908371929008872,0.40941790560821034,-0.0012569275729036114,-0.00889539844958582,LR,l2,0,21
2,-0.11390328988975716,0.11700114993641271,0.2792970708238311,0.3962982207602441,-0.0015795627709114587,-0.01154012207705624,LR,l2,0,21
3,-0.1308375645974781,0.11572988616778773,0.2680479915973062,0.38377787776509137,-0.0012712637686249897,-0.011249079226524822,LR,l2,0,21
4,-0.14551248639969355,0.11532714711532786,0.2614130141451829,0.37674016126051185,-0.00040273905245984565,-0.0066349774521232505,LR,l2,0,21
5,-0.15389183453689084,0.11595099574574437,0.2588119636326817,0.3747629593784321,0.0006238486304165028,-0.0026010505125014594,LR,l2,0,21
6,-0.16392621478776487,0.11806469244828234,0.26141746010241595,0.37948215255069756,0.002113696702537944,0.0026054964697345214,LR,l2,0,21
7,-0.16848761793557268,0.12119784544509227,0.2669438872890633,0.38814173273415653,0.0031331529968099446,0.005526427186647238,LR,l2,0,21
8,-0.17093303153035225,0.12527887050498934,0.2748771749092073,0.40015604541419414,0.00408102505989706,0.007933287620144032,LR,l2,0,21
9,-0.17324775970568268,0.13054207787837355,0.2855780759250721,0.4161201538034458,0.005263207373384215,0.010700901015864796,LR,l2,0,21
10,-0.17924081274387899,0.13662692725890177,0.2952593549531233,0.4318862822120246,0.006084849380528254,0.009681279028051121,LR,l2,0,21
11,-0.1908088554083674,0.14368047081356614,0.30240920937725496,0.44608968019082007,0.007053543554664355,0.00714985442413179,LR,l2,0,21
12,-0.2009276066557689,0.15181808857689638,0.31084848327156045,0.4626665718484563,0.008137617763330208,0.008439273894305358,LR,l2,0,21
13,-0.2135203076235464,0.16098783802885666,0.3157109639596541,0.47669880198851106,0.009169749451960306,0.0048624806880937545,LR,l2,0,21
14,-0.2230087984639736,0.17068550680016487,0.3217571288834897,0.49244263568365987,0.009697668771308168,0.006046164923835636,LR,l2,0,21
15,-0.22774046838519582,0.1802590238556663,0.3253296924256166,0.5055887162812854,0.009573517055501506,0.0035725635421269084,LR,l2,0,21
16,-0.23109889699178868,0.1901167164377982,0.33158547153573376,0.5217021879735295,0.009857692582131896,0.006255779110116955,LR,l2,0,21
17,-0.23406146596072763,0.20019081283822884,0.3384765906758691,0.5386674035140973,0.010074096400430589,0.006891119140135418,LR,l2,0,21
18,-0.23711307234875428,0.21031902494452406,0.3486381985267179,0.5589572234712429,0.010128212106295258,0.010161607850848775,LR,l2,0,21
19,-0.23853016924360898,0.22061939747632478,0.3617586234996063,0.5823780209759313,0.01030037253180071,0.013120424972888359,LR,l2,0,21
20,-0.24273247405832152,0.23150851138486478,0.3779304763501494,0.6094389877350103,0.010889113908539987,0.016171852850543244,LR,l2,0,21
0,-0.10388950926513157,0.10640297665851968,0.27992007881366227,0.38632305547218004,0.0,0.0,LR,l2,0,22
1,-0.10964542516296973,0.10506921172350803,0.27195506615481024,0.37702427787831505,-0.0013337649350116728,-0.007965012658852045,LR,l2,0,22
2,-0.12139787665100982,0.10319215858559776,0.2555873806622401,0.35877953924783773,-0.0018770531379102443,-0.016367685492570054,LR,l2,0,22
3,-0.14479377048751962,0.10217092633721549,0.24046694528864393,0.34263787162585446,-0.001021232248382281,-0.01512043537359624,LR,l2,0,22
4,-0.16663075144004508,0.10230640520507527,0.22924178635295078,0.3315481915580232,0.00013547886785977763,-0.011225158935693296,LR,l2,0,22
5,-0.1898760965019336,0.10372404765685872,0.22336642957206634,0.3270904772289256,0.0014176424517834496,-0.005875356780884291,LR,l2,0,22
6,-0.21781551610186586,0.10615658209840027,0.21963183640221978,0.3257884185006234,0.0024325344415415608,-0.0037345931698465097,LR,l2,0,22
7,-0.24096249506053188,0.10917897506379011,0.21638351185369373,0.3255624869174873,0.003022392965389833,-0.003248324548526148,LR,l2,0,22
8,-0.26074540884991204,0.11266350654779078,0.21473610689973902,0.3273996134475317,0.0034845314840006524,-0.001647404953954764,LR,l2,0,22
9,-0.2766326321115719,0.11713793685005208,0.21850129705578325,0.33563923390583494,0.004474430302261318,0.0037651901560442273,LR,l2,0,22
10,-0.2952457676152346,0.12259193049555421,0.22499237917873433,0.34758430967428927,0.005453993645502094,0.006491082122951211,LR,l2,0,22
11,-0.31109722555231656,0.12895275603214723,0.23502826475848695,0.3639810207906322,0.006360825536593057,0.010035885579752452,LR,l2,0,22
12,-0.3230610153337959,0.13618769018871593,0.2469117013783019,0.38309939156701395,0.007234934156568714,0.0118834366198152,LR,l2,0,22
13,-0.3268976097956927,0.1436736951263785,0.2601820625172334,0.40385575764361276,0.007486004937662589,0.01327036113893136,LR,l2,0,22
14,-0.32668201819399934,0.1515396973550525,0.27554342384251895,0.42708312119757025,0.007866002228673915,0.015361361325285445,LR,l2,0,22
15,-0.3268619126046511,0.1602218899275853,0.2904923022284361,0.4507141921560221,0.008682192572532844,0.014948878385917356,LR,l2,0,22
16,-0.326558203377582,0.16988508020884716,0.30484633139031436,0.4747314115991661,0.009663190281261875,0.014354029161878251,LR,l2,0,22
17,-0.33129806495436886,0.1804305410418187,0.31672208004333224,0.4971526210851481,0.010545460832971518,0.01187574865301779,LR,l2,0,22
18,-0.3377909177073449,0.19124992476206806,0.3252992213666178,0.5165491461286903,0.010819383720249359,0.008577141323285523,LR,l2,0,22
19,-0.3424120098237241,0.20306969446479048,0.3355992534530375,0.5386689479178292,0.011819769702722471,0.010300032086419638,LR,l2,0,22
20,-0.34535300322603973,0.21600074728645663,0.3502608965683145,0.5662616438547743,0.012931052821666062,0.014661643115277262,LR,l2,0,22
0,-0.08995770125696081,0.11508006406030594,0.31301424799616007,0.42809431205646686,0.0,0.0,LR,l2,0,23
1,-0.10610204105428085,0.11425636169904671,0.30326428877264955,0.41752065047169223,-0.0008237023612592407,-0.009749959223510529,LR,l2,0,23
2,-0.12722648851554583,0.11371927171782556,0.29211473046613634,0.4058340021839648,-0.0005370899812211605,-0.011149558306513272,LR,l2,0,23
3,-0.15606070004772327,0.11360607707403998,0.27902608534943046,0.392632162423472,-0.0001131946437855675,-0.013088645116705882,LR,l2,0,23
4,-0.18185040863094123,0.1139467590628199,0.2666911610076453,0.3806379200704671,0.0003406819887799081,-0.012334924341785129,LR,l2,0,23
5,-0.2090559174508232,0.11525422916149376,0.2566858036641705,0.37194003282567045,0.001307470098673878,-0.01000535734347479,LR,l2,0,23
6,-0.23302920930536644,0.11782825224620215,0.2514870317228921,0.36931528396909175,0.002574023084708394,-0.0051987719412784,LR,l2,0,23
7,-0.252760734826911,0.12162625941478777,0.252451741505998,0.37407800092078625,0.003798007168585611,0.0009647097831058421,LR,l2,0,23
8,-0.2714044321924892,0.12630550003178537,0.2576212502054104,0.3839267502372,0.004679240616997577,0.005169508699412411,LR,l2,0,23
9,-0.2838729116157409,0.13178852925048154,0.2671557706462347,0.39894429989671293,0.005483029218696152,0.009534520440824364,LR,l2,0,23
10,-0.2877524417749169,0.13812667082271277,0.28100065339467334,0.419127324217384,0.0063381415722312965,0.013844882748438739,LR,l2,0,23
11,-0.29058573002501825,0.14513680982685775,0.2947544452042288,0.43989125503108817,0.007010139004144983,0.013753791809555275,LR,l2,0,23
12,-0.2924014522325576,0.15273214931343798,0.30677555771267995,0.4595077070261135,0.007595339486580191,0.012021112508451387,LR,l2,0,23
13,-0.28969226496259926,0.1609863769461854,0.3184819912709871,0.4794683682171714,0.008254227632747389,0.011706433558306825,LR,l2,0,23
14,-0.28592256783778996,0.1697039676662745,0.3291289778829101,0.4988329455491884,0.00871759072008912,0.010646986611922853,LR,l2,0,23
15,-0.28206332837896847,0.1789844592818109,0.34028404022537123,0.5192684995071843,0.009280491615536434,0.011155062342461353,LR,l2,0,23
16,-0.27935039768632197,0.1889884760760453,0.3531027168667436,0.5420911929427852,0.010004016794234372,0.012818676641372408,LR,l2,0,23
17,-0.28100448943578643,0.19984240600876624,0.3680731814141518,0.5679155874229164,0.010853929932721013,0.01497046454740807,LR,l2,0,23
18,-0.2787863173555378,0.21076407718538312,0.3865891464902132,0.5973532236756003,0.010921671176616854,0.01851596507606169,LR,l2,0,23
19,-0.27319580382864667,0.2220117149745222,0.40915355710540113,0.6311652720799202,0.011247637789139038,0.0225644106151877,LR,l2,0,23
20,-0.2668038537128691,0.2331492414224237,0.42696954948327265,0.6601187909056964,0.01113752644790148,0.017815992377871667,LR,l2,0,23
0,-0.044284621628144984,0.10959856859741034,0.2672060350655208,0.3768046036629324,0.0,0.0,LR,l2,0,24
1,-0.06067824929419878,0.10770157022428185,0.2567797821866073,0.36448135241088797,-0.0018969983731284684,-0.010426252878913548,LR,l2,0,24
2,-0.08372861958235157,0.10560041052776793,0.24436166376201762,0.3499620742897838,-0.002101159696513937,-0.012418118424589768,LR,l2,0,24
3,-0.11427031150218442,0.10550335042355034,0.24284101205454894,0.34834436247810285,-9.706010421759104e-05,-0.0015206517074686102,LR,l2,0,24
4,-0.14767310097193243,0.10624518715251757,0.24107199718010455,0.34731718433262193,0.0007418367289672329,-0.001769014874444478,LR,l2,0,24
5,-0.18816615054298794,0.1083693201829766,0.24226120685406996,0.3506305270370456,0.002124133030459027,0.0011892096739654994,LR,l2,0,24
6,-0.2287343838882423,0.11222461882624668,0.25110798901235126,0.3633326078385935,0.0038552986432700896,0.008846782158281285,LR,l2,0,24
7,-0.26288612831500374,0.11768808085808999,0.26647051829996266,0.38415859915805,0.005463462031843283,0.015362529287611403,LR,l2,0,24
8,-0.29085565313669615,0.12440807331538183,0.28549742985138504,0.40990550316676705,0.00671999245729186,0.019026911551422398,LR,l2,0,24
9,-0.3133979912597834,0.13219270054705057,0.3066400083231183,0.4388327088701714,0.0077846272316687126,0.02114257847173326,LR,l2,0,24
10,-0.33126636577997787,0.14106695003681002,0.33158168021054313,0.47264863024735293,0.008874249489759489,0.024941671887424813,LR,l2,0,24
11,-0.34289276137431185,0.15080039183062394,0.36059279412223894,0.511393185952863,0.00973344179381393,0.029011113911695717,LR,l2,0,24
12,-0.35227738389225594,0.16125399963491374,0.38878915372252576,0.5500431533574384,0.010453607804289798,0.02819635960028706,LR,l2,0,24
13,-0.3557773276373395,0.17238258157877953,0.41414017052076857,0.5865227520995471,0.011128581943865807,0.0253510167982425,LR,l2,0,24
14,-0.35548407658149017,0.18439705797799358,0.43975422607931647,0.6241512840573076,0.012014476399214033,0.025614055558547864,LR,l2,0,24
15,-0.35120641699959365,0.197247550385503,0.4673179758195461,0.6645655262050478,0.01285049240750943,0.027563749740229973,LR,l2,0,24
16,-0.34797850313712864,0.21091239973608225,0.49279311198864917,0.7037055117247358,0.013664849350579227,0.025475136169102852,LR,l2,0,24
