arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
LE,raw,0,0,0.001,1,none,0.6376083333,1,1,0,0,-8.787053108,7.468613625,-35.79374313,0.2019999921,57.04815777,0,0,-2.736255646,6.239775181,-12.76776505,0.3837929368,68.79416693,6.39725256,1.438020229,3.80202651
LE,raw,0,0,0.001,2,none,0.7699833333,1,1,0,0,-3.747057676,11.03201962,-86.45617676,0.4465000927,62.13625592,0,0,-7.145710468,16.36135674,-22.8922596,0.3435579836,76.3382721,8.586261749,2.064079523,2.163048029
LE,raw,0,0,0.001,3,none,0.75948125,0.5800000429,0.5800000429,0,0,-15.68954468,16.66413689,-165.9163513,0.2334999889,48.96311536,0,0,-43.7697258,30.27926636,-92.07364655,0.06360361725,78.28144423,11.53706074,2.706176281,1.530022502
LE,raw,0,0,0.001,4,none,0.716575,0.9916666746,0.9916666746,0,0,-12.77799034,20.37781334,-82.96678925,0.3347500563,59.25380613,0,0,-50.5988884,43.4593811,-87.56489563,0.1041855663,85.14157048,13.9743042,3.220569611,2.081943989
LE,raw,0,0,0.001,5,none,0.73899375,0.9991666675,0.9991666675,0,0,-12.21321774,23.36863136,-78.91415405,0.3707500994,61.67354798,0,0,-68.5149765,61.24764252,-117.8663177,0.1227719411,87.79439863,16.14740562,3.696621895,1.649449229
LE,raw,0,0,0.001,6,none,0.73851875,1,1,0,0,-8.805907249,26.4771843,-118.7537003,0.4292500913,60.9151241,0,0,-82.79849243,75.77320099,-157.0394592,0.1207952499,89.5501311,17.65489578,4.110741615,1.486824989
LE,raw,0,0,0.001,7,none,0.73278125,0.9958333373,0.9958333373,0,0,-9.890965462,29.46038055,-124.5282211,0.420250088,59.36680322,0,0,-121.8726578,99.98403931,-209.6319427,0.0871026665,88.60810222,19.73690033,4.548624516,1.501262188
LE,raw,0,0,0.001,8,none,0.7000145833,0.9633333683,0.9633333683,0,0,-12.77784634,32.34833145,-185.8247528,0.4022500813,59.76237371,0,0,-163.7718964,121.8448563,-274.9955139,0.06464383751,88.80584913,21.70108604,4.903615952,1.672088504
LE,raw,0,0,0.001,9,none,0.6748979167,0.9308333397,0.9308333397,0,0,-9.863255501,33.85565186,-157.237854,0.4390000999,59.34111703,0,0,-200.6408081,138.0326691,-326.3711548,0.05872355402,90.40089831,23.04356766,5.169257164,1.772976041
LE,raw,0,0,0.001,10,none,0.6440770833,0.8783333302,0.8783333302,0,0,-11.53602409,36.20386505,-174.9300537,0.4157500863,57.78561201,0,0,-247.3155975,161.4171143,-364.0462952,0.04471445084,89.28108016,24.57435226,5.449813843,1.838372111
LE,raw,0,0,0.001,11,none,0.5661875,0.7975000143,0.7975000143,0,0,-14.75956535,37.90940094,-220.7159424,0.4217500985,56.16672097,0,0,-299.4949646,178.5978546,-480.416687,0.03736199439,90.85651537,26.13147736,5.692523003,1.884626985
LE,raw,0,0,0.001,12,none,0.5478604167,0.7191666961,0.7191666961,0,0,-12.68998718,41.39606094,-268.5855713,0.4300001264,54.42608132,0,0,-333.1871033,201.5029755,-527.4136963,0.03585531935,90.41811547,27.55548286,5.932422161,2.035956621
LE,raw,0,0,0.001,13,none,0.4974729167,0.6891666651,0.6891666651,0,0,-14.11698627,43.25213242,-350.7153015,0.4082500935,52.43085857,0,0,-380.2973022,217.9626617,-629.1330566,0.0270556584,92.01115657,28.51171112,6.089624882,2.189091921
LE,raw,0,0,0.001,14,none,0.4628625,0.6258333325,0.6258333325,0,0,-19.37126732,45.63211441,-385.4990234,0.3670000732,48.95533134,0,0,-454.5265808,241.1740265,-764.5371094,0.02416679077,91.36005421,29.34672928,6.314156055,2.35892415
LE,raw,0,0,0.001,15,none,0.4422375,0.5825000405,0.5825000405,0,0,-27.00988388,45.48978806,-377.9926147,0.3632501066,48.4423782,0,0,-467.7546082,244.0412445,-757.8606567,0.02000725083,89.89593692,30.49953079,6.44254446,2.540191412
LE,raw,0,0,0.001,16,none,0.446625,0.5858333707,0.5858333707,0,0,-25.488451,48.36316299,-433.1148682,0.3595000803,47.67605968,0,0,-510.6538086,261.4403687,-899.1152344,0.0194770284,89.46733132,31.51082802,6.627930164,2.741909504
LE,raw,0,0,0.001,17,none,0.4077458333,0.5241667032,0.5241667032,0,0,-36.9308815,48.21589279,-514.5410767,0.3280000985,45.6468838,0,0,-558.5801392,278.1156311,-918.1704102,0.01675072312,89.89399448,32.32297516,6.740054131,2.936103106
LE,raw,0,0,0.001,18,none,0.4110833333,0.510833323,0.510833323,0,0,-33.87792587,49.80550003,-627.019104,0.3145000637,45.0340845,0,0,-555.4180298,287.3952942,-962.3364868,0.01750320196,89.56649688,32.98501968,6.865130424,3.154401064
LE,raw,0,0,0.001,19,none,0.3873625,0.4925000072,0.4925000072,0,0,-40.36397171,51.36551285,-637.124939,0.2740000486,44.3842029,0,0,-556.2900391,284.6990051,-992.7802124,0.01583333313,89.21592966,33.62446213,6.98920393,3.347886086
LE,raw,0,0,0.001,20,none,0.3869895833,0.4833333492,0.4833333492,0,0,-42.62755585,52.3527832,-698.0930176,0.2680000365,41.96137791,0,0,-588.8179321,288.4891663,-1159.256104,0.01421816181,88.9969058,34.23975754,7.055216312,3.55176878
LE,raw,0,0,0.001,21,none,0.3892395833,0.4675000012,0.4675000012,0,0,-44.6852951,52.93780518,-758.9069824,0.2755000293,40.92684438,0,0,-630.3421021,302.476593,-1311.909546,0.01500005741,89.09673175,35.0525589,7.12590313,3.737563848
LE,raw,0,0,0.001,22,none,0.3666041667,0.4550000131,0.4550000131,0,0,-47.27960968,55.32830811,-793.6031494,0.2612500191,39.51929905,0,0,-657.6403198,313.8017273,-1515.400024,0.01421196852,90.0154555,35.71487808,7.185832977,3.957474709
LE,raw,0,0,0.001,23,none,0.364475,0.442500025,0.442500025,0,0,-53.61745071,55.70876312,-836.8623047,0.2447500229,37.39597374,0,0,-651.5482178,310.4765625,-1397.458618,0.014038736,88.36675476,36.28490448,7.310103416,4.149800777
