seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_hold,arm_reset,arm_carrier,arm_q,arm_r,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,state_sha256,rows_par,rows_perp,rows_w2,logits_equal_mb,nbar_neffS2,early_acc,nbar_neffS2_early,nbar_neffT2_early,nbar_neffT2,probe_zeroS2_mean,probe_zero2_mean,probe_zarm2_first,probe_zarm2_last,climb2,probe_effbar2_first,probe_effbar2_last,w1norm_end,w2norm_end,b2_mean_end,shadow_online_acc,shadow_state_sha256,shadow_hash_match_natural,logits_equal_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,field0_equal_fixed,neffS2_start,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee,hash_match_respdyn,hash_match_escape,keep_share,dead_units_by_mask,step_draws,field0_top_ok,lift_share,lift_units_alive,exc_q,exc_v,exc_w2
37,S2dyn_10r,2,2,dyn,10,,none,True,,,,1,3,0.299875,2.6264358546435833,0.1075,13.628563296000163,0.486,0.11333333333333333,True,0.21461326610278775,0.17202863382408393,0.16915920176901028,0.15305273938186778,0.21831368069009235,0.4171464964747429,0.5538775510204081,0.8653,0.0,0.26875,0.2559,0.0,0.2196683673469388,0.3188,0.0,0.2088265306122449,0.2303,0.0,0.5224999785423279,0b40b5cc07fb3e5e77903cff29f509544fda83a9c92bbd1481023e7a1cb4ebd1,0,0,0,True,0.00868509758713053,0.13620833333333332,0.0043307658194911705,0.0043307658194911705,0.00868509758713053,0.9546916666666666,0.9546916666666666,0.22200679288228956,1.8091981106754276,1.587191317793138,-45.55272344797258,-53.92585135142445,6.5289559017503995,2.6019336540718503,0.07698376297252253,0.13554166666666667,aefe4d10d056b031b3dca70fd08331f90bd7b73c9ec946a94addd01d9cbfb1f2,True,True,0.3989652995421591,-1.0122023820637214,0.523051121610855,0.24087500000000003,-1.6218810081016426,1.886428614414032,-1.6218810081016426,0.2195,0.3989652995397647,0.0,0.0,0.5230511215411269,0.007244351813717322,-8.420398726268052,0.008545194564882242,0.9902666666666665,0.22200679288228958,1.663309939916174,-45.552723447972575,0.006199999999999999,0.0072443512236078575,0.9260250000000001,0.01,0.0085199600364381,5.20352343746616,0.22714285714285715,0.20790816326530612,-6.6694826606067945,0.0546,0.01,-6.45465628078788,0.0,0.0,-1.8852638204968768,True,0.0085199600364381,0.6891092570825498,-0.402416579205781,0.737898759540051,0.14383333333333337,0.6410112412479405,3.192620595534759,0.6410112412479405,0.5900833333333333,0.6891092570434014,0.00018333333333333334,0.0,0.7378987594883357,0.016983327848802358,-10.251439527085893,0.018614016754218605,0.9786499999999999,1.809198110675428,8.919632967866844,-53.925851351424434,0.015158333333333334,0.016983327451348305,0.925225,0.1,0.018432637253062146,17.455811322645893,29.19145154953003,,,,,,,,,,,,
37,S2dyn_10r,2,2,dyn,10,,none,True,,,,2,4,0.3043854166666667,1.9415993870993455,0.11833333333333333,3.0138069915771486,0.45466666666666666,0.11666666666666667,True,0.15776182823128693,0.43958574310333154,0.12921464403219338,0.42161216522799805,0.21349414447710538,0.3291434437657396,0.2088265306122449,0.2303,0.0,0.20854591836734693,0.2294,0.0,0.20895408163265305,0.2245,0.0,0.20918367346938777,0.2338,0.0,0.48249998688697815,b639f0d68038a57dad5d3e3cc2c0d54891389ce5fc973d4a24687c58891d66c2,0,0,0,,0.007302877548054126,0.17691666666666667,0.007053691935334433,0.007053691935334433,0.007302877548054126,0.9702694444444444,0.9702694444444444,1.8091981106754276,-0.24402746339153963,-2.053225574066967,-53.92585135142445,-68.01197823227035,7.461788138714852,2.861947316288732,0.08414926150930115,0.11216666666666666,e51559c040b63a0c0411d41fc181d7836a9be5e50a3e79cb9c491e97f68205e0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7024782419134956,-0.39974013370856015,0.7422106856987195,0.15950833333333336,1.2425173640133425,3.742290777443001,1.2425173640133425,0.6231416666666667,0.7024782419274251,0.0007166666666666666,0.0,0.7422106857051236,0.011349057211130274,-14.90636398403031,0.012692578964716185,0.9862333333333333,-0.24402746339153952,11.776361385036086,-68.01197823227035,0.010266666666666667,0.011349057023723921,0.95765,0.26,0.012330830219359643,27.774501878574256,26.405852794647217,,,,,,,,,,,,
37,S2dyn_m50,2,2,dyn,10,,none,True,fixed,0.5,,1,3,0.2711458333333333,2.735241636902094,0.1075,13.629445622762045,0.42825,0.11333333333333333,True,0.23547337494543777,0.16579734394326806,0.2158648816131669,0.14478066625694433,0.24092172696691702,0.4171509842853993,0.6005739795918368,0.9107,0.0,0.29385204081632654,0.3034,0.0,0.23276785714285714,0.3794,0.0,0.2082142857142857,0.1901,0.0,0.4516666531562805,f0febb0d7ca81fcdeb7eb51981013a6889b12ab8de41ad844e360bc71d0f3e4b,0,0,0,True,0.01529904825902144,0.13104166666666667,0.0029509496037364853,0.0053779752564574795,0.030653460152247656,0.9602944444444445,0.9209064814814815,0.22200679288228956,4.722659157342289,4.500652364459999,-45.55272344797258,-51.01239030475759,8.052576537753243,2.822128632862053,0.09332699219696224,0.13554166666666667,aefe4d10d056b031b3dca70fd08331f90bd7b73c9ec946a94addd01d9cbfb1f2,True,True,0.3989652995421591,-1.0122023820637214,0.523051121610855,0.24087500000000003,-1.6218810081016426,1.886428614414032,-1.6218810081016426,0.2195,0.3989652995397647,0.0,0.0,0.5230511215411269,0.007244351813717322,-8.420398726268052,0.008545194564882242,0.9902666666666665,0.22200679288228958,1.663309939916174,-45.552723447972575,0.006199999999999999,0.0072443512236078575,0.9260250000000001,0.01,0.0085199600364381,5.20352343746616,0.23627551020408163,0.20918367346938777,-6.380107592942265,0.1081,0.02,-6.517334316225181,0.0,0.0,-1.8852638204968768,True,0.004655927154697729,0.8522644099527429,-0.16975313095498903,0.8762447180808828,0.06474166666666666,3.7919758580622176,4.302406486103008,3.7919758580622176,0.7992083333333332,0.8522644099444149,7.500000000000001e-05,0.0,0.8762447180699112,0.0792028021284942,-8.075937372606532,0.08150697412645692,0.9134749999999999,4.72265915734229,20.233435616146206,-51.01239030475758,0.07576666666666668,0.07920280171980461,0.8453166666666667,0.06,0.08138645255826099,44.690398622649475,27.63655424118042,,,,0.5016666666666667,0,,,,,,,
37,S2dyn_m50,2,2,dyn,10,,none,True,fixed,0.5,,2,4,0.31367708333333333,1.9176911287804446,0.10333333333333333,3.228475872675578,0.42633333333333334,0.11666666666666667,True,0.18655433441866384,0.3521240254243215,0.16372986962839303,0.3264176412873591,0.2197143675997116,0.3071238750514264,0.2082142857142857,0.1901,0.0,0.2081887755102041,0.1901,0.0,0.20826530612244898,0.1908,0.0,0.2083673469387755,0.1789,0.0,0.46666666865348816,2b274f4295431270a4c15bf66faace37491bc62b26c8d3b686a5aa66a12eac86,0,0,0,,0.02323716902496863,0.19575,0.019402640833632953,0.03880654463372127,0.04783556411338432,0.9578981481481481,0.9145055555555557,4.722659157342289,-3.949740932458177,-8.672400089800465,-51.01239030475759,-71.71769170133699,10.378960437214323,3.2853139425687305,0.10108986159553751,0.11216666666666666,e51559c040b63a0c0411d41fc181d7836a9be5e50a3e79cb9c491e97f68205e0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8439283085874036,-0.18207507077042057,0.863716861518025,0.08589166666666666,5.256670666264146,5.749793830829191,5.256670666264146,0.8010333333333334,0.8439283085738619,0.0007333333333333333,0.0,0.8637168614969032,0.07688720485622555,-10.987581592251447,0.07839065386185692,0.9190166666666668,-3.949740932458177,32.82924169781821,-71.71769170133697,0.07475833333333334,0.07688720466494561,0.8824916666666668,0.18,0.07814148392288053,63.2195244540542,31.109187841415405,,,,0.5016666666666667,0,,,,,,,
37,S2dyn_m25,2,2,dyn,10,,none,True,fixed,0.25,,1,3,0.20642708333333334,2.9930250655611355,0.1075,13.62890042622884,0.2673333333333333,0.11333333333333333,True,0.23217687075214144,0.14795389021552788,0.20355584515141342,0.13189628395290734,0.2578286297236142,0.41716629678073025,0.6342984693877551,0.929,0.0,0.3308545918367347,0.3639,0.0,0.29316326530612247,0.4271,0.0,0.20801020408163265,0.1905,0.0,0.2874999940395355,c53cabc9121efc2c90eaf8db65c6947fd5cc84f66aa9a1281f7270202c0c9776,0,0,0,True,0.018227828140416742,0.130125,0.001361999181977204,0.004106094704096644,0.07255294845091716,0.9693731481481481,0.8776101851851852,0.22200679288228956,26.639870359797847,26.417863566915557,-45.55272344797258,-29.095179102302026,8.626537444665002,2.7331930528356145,0.08538077548902948,0.13554166666666667,aefe4d10d056b031b3dca70fd08331f90bd7b73c9ec946a94addd01d9cbfb1f2,True,True,0.3989652995421591,-1.0122023820637214,0.523051121610855,0.24087500000000003,-1.6218810081016426,1.886428614414032,-1.6218810081016426,0.2195,0.3989652995397647,0.0,0.0,0.5230511215411269,0.007244351813717322,-8.420398726268052,0.008545194564882242,0.9902666666666665,0.22200679288228958,1.663309939916174,-45.552723447972575,0.006199999999999999,0.0072443512236078575,0.9260250000000001,0.01,0.0085199600364381,5.20352343746616,0.24973214285714285,0.21045918367346939,-6.126818544407957,0.1542,0.03,-7.90691155889675,0.0,0.0,-1.8852638204968768,True,0.0026401531543657165,0.9288495501375708,-0.08011191013489363,0.9395553852557004,0.03277499999999999,9.767519499202631,6.409112858672151,9.767519499202631,0.9052583333333334,0.9288495501399039,1.6666666666666667e-05,0.0,0.9395553852380183,0.21529958885951314,-7.09534950855079,0.21783379986483545,0.7761499999999999,26.639870359797843,33.400875324175665,-29.095179102302023,0.21103333333333332,0.21529958851685127,0.7097416666666667,0.06,0.21776994032890545,111.1197320380294,31.38300085067749,,,,0.2519416666666667,0,,,,,,,
37,S2dyn_m25,2,2,dyn,10,,none,True,fixed,0.25,,2,4,0.24011458333333333,2.321191534638405,0.1075,3.5326589012145995,0.28,0.11666666666666667,True,0.18607042015719344,0.30246368648173905,0.15857350960080413,0.279566982256559,0.21437955929771607,0.26422554937501747,0.20801020408163265,0.1905,0.0,0.20801020408163265,0.1905,0.0,0.20799744897959183,0.1818,0.0,0.20795918367346938,0.1539,0.0,0.3033333420753479,7a33990112c43aa1afe39285ad8bda781117911c7b1efc680497ef2c7bf13955,0,0,0,,0.03308171486961172,0.17533333333333334,0.03228800822562743,0.1279427767838248,0.1316901956821882,0.9557361111111111,0.8242888888888888,26.639870359797847,10.33040542809867,-16.309464931699175,-29.095179102302026,-57.43754534078013,11.634622180460957,3.1744770539530807,0.08619315478485078,0.11216666666666666,e51559c040b63a0c0411d41fc181d7836a9be5e50a3e79cb9c491e97f68205e0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9115371285603104,-0.09805465928660802,0.9224561221674925,0.04875833333333334,9.918739290596609,7.982824048364286,9.918739290596609,0.8875333333333333,0.9115371285488209,0.0005166666666666666,0.0,0.9224561221331044,0.1770106937913748,-8.834837629297995,0.17877087855411367,0.8176583333333332,10.330405428098668,48.494896829293275,-57.437545340780126,0.174375,0.17701069359531008,0.7769083333333335,0.12,0.17862475383957302,107.04712960226524,31.300676345825195,,,,0.2519416666666667,0,,,,,,,
37,S2dyn_s50,2,2,dyn,10,,none,True,step,0.5,,1,3,0.27632291666666664,2.702735273261865,0.1075,13.624556897481282,0.43833333333333335,0.11333333333333333,True,0.20582478208401275,0.17719702921264494,0.1690450421197056,0.14784258916430795,0.2199794262414798,0.41705305338837206,0.5991581632653061,0.9196,0.0,0.2885204081632653,0.2669,0.0,0.23128826530612245,0.3247,0.0,0.20868622448979593,0.2462,0.0,0.4841666519641876,aa7359426cad1aa341c76d8a3771fef5125585d99155fc2f544ab8fe49fc74d2,0,0,0,True,0.00795683300011929,0.13375,0.004271324929932169,0.004271324929932169,0.00795683300011929,0.9558962962962964,0.9558962962962964,0.22200679288228956,2.2860719819076434,2.064065189025354,-45.55272344797258,-53.44897748019223,6.0005943025664354,2.454018902592825,0.07803116068709642,0.13554166666666667,aefe4d10d056b031b3dca70fd08331f90bd7b73c9ec946a94addd01d9cbfb1f2,True,True,0.3989652995421591,-1.0122023820637214,0.523051121610855,0.24087500000000003,-1.6218810081016426,1.886428614414032,-1.6218810081016426,0.2195,0.3989652995397647,0.0,0.0,0.5230511215411269,0.007244351813717322,-8.420398726268052,0.008545194564882242,0.9902666666666665,0.22200679288228958,1.663309939916174,-45.552723447972575,0.006199999999999999,0.0072443512236078575,0.9260250000000001,0.01,0.0085199600364381,5.20352343746616,0.23146683673469387,0.20790816326530612,-6.436817215811638,0.0969,0.03,-6.923222897913924,0.0,0.0,-1.8852638204968768,True,0.0085199600364381,0.6495490120742167,-0.5067333403458384,0.7042590886491615,0.16691666666666666,0.32101633471826796,2.9836626383302627,0.32101633471826796,0.5447,0.6495490120356283,1.6666666666666667e-05,0.0,0.7042590885921975,0.015444135937903234,-10.191126929184538,0.016899472321596266,0.9810333333333334,2.2860719819076434,7.890244858178843,-53.44897748019223,0.013966666666666665,0.015444135486582918,0.9236666666666667,0.06,0.016754558603208687,17.473595540851843,40.515071392059326,,,,0.5001099794238684,,6075,,,,,,
37,S2dyn_s50,2,2,dyn,10,,none,True,step,0.5,,2,4,0.27679166666666666,2.0176142414013545,0.10583333333333333,2.8116293811798094,0.39816666666666667,0.11666666666666667,True,0.15134948539594004,0.3312201736844145,0.13083751813443692,0.3456181496342955,0.2139543132094938,0.3076580085325986,0.20868622448979593,0.2463,0.0,0.20857142857142857,0.2465,0.0,0.208890306122449,0.2493,0.0,0.2095408163265306,0.2492,0.0,0.4399999976158142,e466276e460808f149afe7bc573770a2ba98d79bacc091eeb3838a6c70c2df6f,0,0,0,,0.005985604901470415,0.169625,0.006390885710828967,0.006390885710828967,0.005985604901470415,0.9716259259259259,0.9716259259259259,2.2860719819076434,0.5790786516197239,-1.7069933302879194,-53.44897748019223,-67.18887211725908,6.678210784905815,2.7077711468042116,0.09558444619178771,0.11216666666666666,e51559c040b63a0c0411d41fc181d7836a9be5e50a3e79cb9c491e97f68205e0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7018200729439421,-0.38895151766325886,0.7466977416229996,0.14265,1.066024690715398,3.449185526786908,1.066024690715398,0.6121,0.7018200729280711,0.0002666666666666666,0.0,0.7466977416044146,0.008478961902120719,-14.436458891856253,0.009643717268695715,0.9898416666666666,0.5790786516197243,11.311440241301282,-67.1888721172591,0.007749999999999999,0.008478961692750453,0.9629249999999999,0.24,0.009271638532807719,23.568135842440178,65.81231760978699,,,,0.5001331262939959,,12075,,,,,,
37,S2dyn_a02,2,2,dyn,10,,none,True,top,,0.02,1,3,0.45479166666666665,2.2226543731639783,0.1075,13.611168683369954,0.7763333333333333,0.11333333333333333,True,0.19427426327820285,0.1984891198420276,0.21289112677550293,0.17974484120107567,0.21317428414962097,0.41696502671887475,0.49025510204081635,0.6788,0.0,0.2325765306122449,0.041,0.0,0.215484693877551,0.0567,0.0,0.2083673469387755,0.049,0.0,0.8191666603088379,55b056a9fbdc29ffc235ea7fdf770d3e8b152ba816b24ce4b44f68cf8075654b,0,0,0,True,0.020089604747062062,0.15383333333333332,0.014186524288081795,0.014186524288081795,0.020089604747062062,0.926249074074074,0.926249074074074,0.22200679288228956,3.9335251607744413,3.7115183678921517,-44.42514981400673,-50.61021686923866,6.9770848237718655,2.930700011450293,0.07175573689397424,0.13554166666666667,aefe4d10d056b031b3dca70fd08331f90bd7b73c9ec946a94addd01d9cbfb1f2,True,True,0.3989652995421591,-1.0122023820637214,0.523051121610855,0.24087500000000003,-1.6218810081016426,1.886428614414032,-1.6218810081016426,0.2195,0.3989652995397647,0.0,0.0,0.5230511215411269,0.019936387115759697,-6.303024486392101,0.028586879181845243,0.9766666666666667,0.22200679288228958,1.663309939916174,-44.42514981400673,0.018541666666666668,0.019936386531094707,0.9075416666666666,0.01,0.02836499976585502,5.20352343746616,0.2156377551020408,0.20790816326530612,-5.889448944189601,0.0298,0.01,-4.626280521716245,0.0,0.0,-1.8852638204968768,True,0.02836499976585502,0.7674846203917636,-0.28085029652503546,0.803716306117795,0.10751666666666666,2.0614377774185617,3.879371931568815,2.0614377774185617,0.6912750000000001,0.7674846203833819,0.0005333333333333333,0.0,0.8037163061264115,0.03357531884275779,-5.344357414660058,0.03551944505015174,0.9592,3.9335251607744404,15.277481984787544,-50.610216869238656,0.03058333333333334,0.0335753183166186,0.8800416666666667,0.0,0.03551568436073294,30.32899497409433,75.2432029247284,,,,,,,True,0.020233333333333332,0.99,,,
37,S2dyn_a02,2,2,dyn,10,,none,True,top,,0.02,2,4,0.36476041666666664,1.7799831085801125,0.095,4.241912959416707,0.5663333333333334,0.11666666666666667,True,0.16443639756713915,0.6231834933472176,0.1592407754863719,0.5778495191286007,0.2176961849327199,0.47541142247306806,0.2083673469387755,0.049,0.0,0.20825255102040816,0.0472,0.0,0.20846938775510204,0.0402,0.0,0.20918367346938777,0.03,0.0,0.6033333539962769,8d21bd0eb719294310ca6f9f07f40f31abda02a7a1c5d8c354fe5dc010f41a20,0,0,0,,0.011988512151339642,0.19516666666666665,0.014182493805194436,0.014182493805194436,0.011988512151339642,0.9546620370370371,0.9546620370370371,3.9335251607744413,-1.7943845314574816,-5.727909692231923,-50.61021686923866,-68.37034532029034,8.06468781000204,3.3114944409400255,0.06887502860630774,0.11216666666666666,e51559c040b63a0c0411d41fc181d7836a9be5e50a3e79cb9c491e97f68205e0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7161750822761423,-0.3776911695870603,0.7498017366917924,0.164575,1.9630410170670365,4.509645331599983,1.9630410170670365,0.6486250000000001,0.7161750822703045,0.0010166666666666666,0.0,0.7498017366696541,0.01625941678241513,-7.2002848104282755,0.017360963803001065,0.9803583333333334,-1.7943845314574813,18.0662403403446,-68.37034532029034,0.014966666666666668,0.01625941652307908,0.940175,0.01,0.01732245125292971,34.81630106611367,42.201860427856445,,,,,,,,,,,,
