arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA3,6,0.001,1,none,0.9734520833,1,1,0,0,-0.9925928712,1.649158001,-6.973440647,0.2714771926,82.53527308,0,0,1.070803881,1.270786524,0.4128817916,0.824772656,46.65028423,3.548490763,2.172072172,3.457070589,1.876281261,0.7088458538,3.207992554,0,3,2.427956343,2.039624453,2.865882158,0,3
SWA3,6,0.001,2,none,0.95635,1,1,0,0,-3.689220667,2.353762865,-9.159796715,0.007828591391,75.56733842,0,0,0.5861725807,1.123027682,-0.1262729317,0.7967329621,53.91902248,5.505710602,4.088727474,7.642996311,1.304384112,0.8123903275,2.462103844,0,3,2.753010035,1.938487887,3.98645854,0,3
SWA3,6,0.001,3,none,0.9550583333,1,1,0,0,-6.348526001,3.131284237,-13.51878452,-0.01651558839,79.12765905,0,0,0.554912746,0.5415959954,-0.5400897264,0.9617372751,38.98822186,7.924655914,5.537452698,9.954077721,0.9812068939,0.4484462738,1.620723248,0,3,5.729257584,3.260294437,7.105890274,0,3
SWA3,6,0.001,4,none,0.9497416667,1,1,0,0,-9.294300079,4.092584133,-17.4708519,-0.01660966314,76.78347979,0,0,0.3971216679,0.5168929696,-0.3511124551,0.8939367533,47.06502775,9.69937706,6.139556885,11.77902794,0.7589465976,0.3870322704,1.298907518,0,3,5.96412611,3.337399721,7.838792801,0,3
SWA3,6,0.001,5,none,0.9488666667,1,1,0,0,-9.65265274,4.335868835,-17.26597404,-0.01811530441,77.36502152,0,0,0.4909102321,0.6970985532,-1.074790239,0.836045742,51.38528621,10.88128853,7.080128193,15.20736885,0.7085552216,0.3422987461,1.157444954,0,3,4.440691471,2.097648859,5.515207767,0,3
SWA3,6,0.001,6,none,0.9388708333,1,1,0,0,-9.862568855,4.766748428,-18.24189377,-0.01715090126,77.98009422,0,0,-0.5184000134,1.262798905,-1.66261673,0.3278079033,71.53954961,12.30319023,8.294555664,20.10682297,0.6420381069,0.3274880052,1.078086734,0,3,2.459736347,1.613846302,3.653560162,0,3
SWA3,6,0.001,7,none,0.9461416667,1,1,0,0,-9.826751709,4.806255341,-17.34755135,-0.0177815333,81.99922845,0,0,-1.125234723,1.364858747,-2.002345324,0.1481140107,73.76250548,14.09371948,9.232572556,27.26666641,0.6405839324,0.3524620831,0.9953038692,0,3,2.266871929,1.356006265,3.79588294,0,3
SWA3,6,0.001,8,none,0.9371270833,1,1,0,0,-9.198796272,4.671851635,-21.62685013,-0.01586911827,84.66416033,0,0,-1.666439533,1.5014956,-2.377079964,0.06040326506,69.45758012,15.25948906,10.03787327,35.2074585,0.6632590294,0.3844988346,1.101307034,0,3,2.069568634,1.269287825,3.73242259,0,3
SWA3,6,0.001,9,none,0.9333291667,1,1,0,0,-8.849521637,4.354289055,-21.13970566,-0.0152184125,85.11387029,0,0,-2.100434065,1.578295231,-3.6414783,0.02044425346,67.65439061,16.68969917,10.72167873,41.2809906,0.7065395117,0.3431496918,1.125781298,0,3,1.9585464,0.9592772722,3.507398844,0,3
SWA3,6,0.001,10,none,0.9178104167,1,1,0,0,-9.523334503,4.413785458,-25.35780907,-0.01570950635,83.50853544,0,0,-2.339626074,1.588470221,-3.866722107,-0.006774089299,58.45988273,17.78723907,11.51466751,45.90314484,0.6997776628,0.2932192087,1.20582664,0,3,1.941375375,1.046977282,3.740784645,0,3
SWA3,6,0.001,11,none,0.9217895833,0.9975000024,0.9975000024,0,0,-9.678103447,4.522509575,-29.6875267,-0.01555935387,83.2515764,0,0,-2.779577732,1.836690545,-4.449142456,-0.01219398249,50.67312349,19.1048851,12.31806278,49.37937927,0.6814492941,0.2546207011,1.029981852,0,3,1.686722875,1.013650894,3.986318588,0,3
SWA3,6,0.001,12,none,0.9047104167,0.9933333397,0.9933333397,0,0,-9.383854866,4.779142857,-28.31945992,-0.0149513213,83.31320292,0,0,-3.324112177,1.901526093,-5.364947319,-0.01583165303,53.45100627,20.36887932,13.01916218,53.04693985,0.6364706755,0.2595221698,1.093034983,0,3,1.603509188,0.9936290979,2.878796339,0,3
SWA3,6,0.001,13,none,0.89261875,0.9983333349,0.9983333349,0,0,-9.908249855,4.796119213,-40.4771843,-0.01501411758,83.38765929,0,0,-3.619977236,1.962272882,-6.492828369,-0.01658259146,39.04265204,21.26314735,12.99060631,56.35609436,0.6399823427,0.1897298545,1.028926373,0,3,1.55903542,0.8039343953,3.143297672,0,3
SWA3,6,0.001,14,none,0.8894041667,0.9883333445,0.9883333445,0,0,-9.92800045,4.793352127,-45.08544159,-0.01495512761,82.48792147,0,0,-3.976610422,2.112970352,-6.76055479,-0.01907813922,45.42754316,22.44479942,13.7312746,60.03034592,0.6412072182,0.1760871559,0.9729590416,0,3,1.456314087,0.7396156192,2.896079063,0,3
SWA3,6,0.001,15,none,0.8884270833,0.9908333421,0.9908333421,0,0,-9.936203957,4.65956068,-52.24890137,-0.01425941195,83.21318006,0,0,-4.31893158,2.252790451,-6.663912773,-0.02027745917,35.71359989,23.47972488,14.21047211,61.84888077,0.6566867232,0.1538631767,0.9689580202,0,3,1.357949257,0.7554349899,2.712554932,0,3
SWA3,6,0.001,16,none,0.874575,0.9850000143,0.9850000143,0,0,-10.1046524,4.613097668,-61.61488342,-0.01427764259,82.87170561,0,0,-4.85564661,2.727629662,-8.200491905,-0.02217211574,27.51422108,24.53484917,14.88996315,63.11633682,0.6648787856,0.1322833896,0.9578409791,0,3,1.12032342,0.5930681229,2.331085205,0,3
