arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,9,0.001,1,none,0.9713666667,1,1,0,0,0.07052697241,0.244131282,-0.2290557474,1.184197068,1.345756054,11.49547887,0,0,-0.4576788545,0.9289557934,-0.8364028335,0.7659792304,1.149959803,14.44527847,0,0,-1.299628735,4.691581249,-7.041248322,0.8260669708,82.64994427,0,0,0.2456004173,6.01007843,-10.0683918,1.000131845,70.7948897,0.7820009589,1.568206191,2.757590294,1.084016323,1.217389107,2.45399189,1.623818994,3,0.0625,1.200000048,0.6254567504,0.4193139672,0.9375277758,0,1.200000048,0.1324312836,0.08367640525,0.1872501671,0,1.200000048,0.102900967,0.0571863614,0.1373867989,0,1.200000048,avg
SNA_avg,9,0.001,2,none,0.9731083333,1,1,0,0,0.06592850387,0.2811161876,-0.8592091799,1.184936166,1.361295581,11.91141207,0,0,-0.3987077177,1.136918783,-1.183057785,0.8042938709,1.216728806,14.33876445,0,0,-3.62266326,5.644010544,-16.23789406,0.6727141738,84.73510773,0,0,-1.818976283,7.643998623,-14.06398487,0.8546363711,75.74763473,0.8358119726,1.866252899,3.583055496,1.332509637,1.304275751,2.090454578,1.000459909,3,0.125,1.200000048,0.4553497136,0.33671242,0.8493596315,0,1.200000048,0.1095460355,0.07747640461,0.1488001347,0,1.200000048,0.081005916,0.04816922918,0.1074069962,0,1.200000048,avg
SNA_avg,9,0.001,3,none,0.9707729167,1,1,0,0,0.005896473303,0.2252500057,-0.4615356624,1.0576998,1.241620421,12.7772616,0,0,-0.5302420259,1.044743538,-0.6969085336,0.7083517909,1.134619832,14.59825779,0,0,-3.020334482,5.316300392,-10.63981342,0.6836355925,85.94701674,0,0,-4.077318668,8.590945244,-21.72449684,0.7056069374,77.76200299,0.89542979,2.299957991,4.41638422,1.573469996,1.415438175,2.587626457,1.432675838,3,0.1875,1.200000048,0.5678497553,0.3476214409,0.776904285,0,1.200000048,0.1165254116,0.09234084189,0.1506156772,0,1.200000048,0.07215560228,0.04434010759,0.09317371994,0,1.200000048,avg
SNA_avg,9,0.001,4,none,0.9684208333,1,1,0,0,-0.01660384797,0.2413190305,-0.2235646546,0.982414484,1.226511002,12.40918157,0,0,-0.5463709831,1.093646765,-0.8195341825,0.7208507657,1.187719703,15.03946889,0,0,-4.417568207,5.225600719,-12.19176102,0.6084276438,84.23857309,0,0,-7.666936874,9.166650772,-27.30595398,0.5876579881,76.53738771,0.9851844907,2.561896086,5.04889822,1.748257518,1.480943799,2.316558599,1.549690127,3,0.3125,1.200000048,0.5195218325,0.3683869243,0.7618147135,0,1.200000048,0.1188577265,0.09603255242,0.1482322365,0,1.200000048,0.06760082394,0.04335566238,0.09173359722,0,1.200000048,avg
SNA_avg,9,0.001,5,none,0.9697083333,1,1,0,0,-0.03742861375,0.2296883613,-0.2035070807,0.9582909346,1.198868394,12.5928157,0,0,-0.4437006116,0.9452294707,-0.8392608166,0.7121117711,1.152586341,15.01735668,0,0,-2.79691577,4.413424969,-11.41830063,0.694254458,84.23455128,0,0,-5.770856857,9.167077065,-23.47947884,0.6648945212,77.4962908,0.9274894595,2.666719913,5.542085171,1.904222012,1.557714224,2.592769861,1.582081676,3,0.375,1.200000048,0.6302858591,0.4578701556,0.8686395288,0,1.200000048,0.140775919,0.1087431684,0.1908981949,0,1.200000048,0.0674977228,0.04986026883,0.09979991615,0,1.200000048,avg
SNA_avg,9,0.001,6,none,0.9703604167,1,1,0,0,-0.003259888152,0.1852950454,-0.3274339736,1.003405571,1.258759141,13.35717319,0,0,-0.3934392929,0.7916244268,-0.5802438259,0.7498754263,1.239482045,14.94116029,0,0,-2.172420025,4.024220467,-13.36418629,0.7291080952,81.59428753,0,0,-5.877350807,8.945770264,-24.51158905,0.6698413491,76.18540626,0.9282757044,2.689659357,5.934175491,2.052445412,1.62121439,3,1.55336988,3,0.5625,1.109825253,0.6958693266,0.5670338869,1.175558686,0,1.200000048,0.1539617032,0.1129092649,0.2026131451,0,1.200000048,0.06984105706,0.04620058835,0.09606244415,0,1.200000048,avg
SNA_avg,9,0.001,7,none,0.9681229167,1,1,0,0,-0.0009104411001,0.2102424055,-0.3372649848,1.02186501,1.204737067,12.77768043,0,0,-0.4800866842,0.9073614478,-1.102724791,0.6817938685,1.172434807,15.1569319,0,0,-3.250300169,4.474880695,-12.75287437,0.6872981191,81.2990609,0,0,-8.303165436,10.05475616,-25.84402275,0.6062555909,76.60328689,0.9399534464,2.894151449,6.327414989,2.18316865,1.67480123,2.684429646,1.453660369,3,0.375,1.200000048,0.6558747888,0.4970727563,0.9972453713,0,1.200000048,0.1383477151,0.1111661047,0.1743162572,0,1.200000048,0.06168127432,0.04433300346,0.08472815901,0,1.200000048,avg
SNA_avg,9,0.001,8,none,0.96989375,1,1,0,0,-0.09432739764,0.2278148383,-0.4912354052,0.6971951127,0.995130837,13.4900337,0,0,-0.4318357408,0.8488195539,-0.617831707,0.7209227681,1.207612038,15.30186722,0,0,-3.189850807,4.220582008,-14.27385139,0.673366487,83.0026206,0,0,-8.883155823,9.544259071,-24.76586342,0.5949181318,78.33501465,0.9294499755,3.086683512,6.744855881,2.264239073,1.732785702,2.496664286,1.729076982,3,0.4375,1.200000048,0.7007374167,0.5310406089,0.9388850331,0,1.200000048,0.1475740969,0.1182080284,0.1999237984,0,1.200000048,0.06481193006,0.04437175766,0.08597795665,0,1.200000048,avg
SNA_avg,9,0.001,9,none,0.9646541667,1,1,0,0,-0.05973261595,0.2012334913,-0.1949332505,0.7837799191,1.051942825,13.66464981,0,0,-0.4333175719,0.8452300429,-0.7761000395,0.6966305375,1.169488311,15.46936145,0,0,-3.472818375,4.299289703,-14.34152508,0.6990807056,81.13850814,0,0,-12.23933792,10.36647511,-29.4091568,0.5973516703,76.30625608,1.012766123,3.221444845,7.046636581,2.347463608,1.779770851,2.614191771,1.73205924,3,0.4375,1.199999928,0.7111097574,0.5693153143,0.8342158198,0,1.200000048,0.144726783,0.109968327,0.2016733736,0,1.200000048,0.06013483927,0.04289233312,0.08855858445,0,1.200000048,avg
SNA_avg,9,0.001,10,none,0.9626229167,1,1,0,0,-0.08577616513,0.2028463036,-0.2453924119,0.7132970095,0.9523562789,13.282445,0,0,-0.4772758186,0.7974740267,-0.8561265469,0.6727296114,1.142635107,15.33267208,0,0,-3.606865406,4.081849098,-16.45487213,0.6461452842,81.82507982,0,0,-10.65411663,10.0796299,-27.96656227,0.6036068797,77.50857604,0.9814616442,3.291157246,7.384838104,2.450259209,1.814436436,2.85976243,1.536477923,3,0.4375,1.199999928,0.7519232035,0.5529133677,1.055941463,0,1.200000048,0.1520836949,0.111350596,0.1914842874,0,1.200000048,0.06099326164,0.04409811646,0.08722113073,0,1.200000048,avg
